trade_date,daily_pnl,daily_return_pct,positions,equity
2024-07-09,2.4143998265501123,0.1520426927241235,10,1590.3893187731398
2024-07-10,-4.687211014279877,-0.294720981771664,10,1585.70210775886
2024-07-11,-2.097615566469339,-0.13228307865680952,10,1583.6044921923906
2024-07-12,9.270936808824917,0.5854325909362601,10,1592.8754290012155
2024-07-13,21.732928890346756,1.3643834599152556,10,1614.6083578915623
2024-07-14,15.817800022047123,0.9796679141871166,10,1630.4261579136094
2024-07-15,5.302245390224158,0.3252061042132216,10,1635.7284033038336
2024-07-16,-11.08368504170352,-0.6775993508040066,10,1624.64471826213
2024-07-17,3.186469888063865,0.19613333624550278,10,1627.8311881501938
2024-07-18,3.627191576338455,0.22282357057308008,10,1631.4583797265323
2024-07-19,16.76006264645894,1.0273055601497043,10,1648.2184423729911
2024-07-20,-0.5423512790795229,-0.03290530339526373,10,1647.6760910939117
2024-07-21,3.6118880367896997,0.21921104859825477,10,1651.2879791307014
2024-07-22,6.589035947750312,0.39902403645056644,10,1657.8770150784517
2024-07-23,12.854352456217462,0.7753501821490171,10,1670.731367534669
2024-07-24,5.281445764322534,0.31611579616870633,10,1676.0128132989917
2024-07-25,4.201732694883152,0.25069812483191234,10,1680.2145459938747
2024-07-26,26.172255612197663,1.5576734337052378,10,1706.3868016060724
2024-07-27,-8.210741706213794,-0.48117705191377136,10,1698.1760598998585
2024-07-28,-9.977654319301136,-0.5875512295167745,10,1688.1984055805574
2024-07-29,-5.779435469428596,-0.34234337920969043,10,1682.4189701111288
2024-07-30,-11.779839214811586,-0.7001727526903416,10,1670.6391308963173
2024-07-31,0.017473245423020867,0.001045901840791091,10,1670.6566041417402
2024-08-01,7.796003843453552,0.4666431045210851,10,1678.4526079851937
2024-08-02,0.16509752837329628,0.009836293714094111,10,1678.617705513567
2024-08-03,-4.812394366197188,-0.2866879308129813,10,1673.8053111473698
2024-08-04,12.263073984152445,0.7326463778362778,10,1686.0683851315223
2024-08-05,37.7927921188866,2.241474453359053,10,1723.861177250409
2024-08-06,24.365197911573286,1.4134083552154841,10,1748.226375161982
2024-08-07,11.960922295393656,0.6841746850024166,10,1760.1872974573757
2024-08-08,99.36128694212908,5.6449269396307065,10,1859.5485843995048
2024-08-09,-9.170449052513703,-0.493154582216795,10,1850.378135346991
2024-08-10,-4.102400404995457,-0.22170605708255178,10,1846.2757349419956
2024-08-11,28.568266522270115,1.5473456094123257,10,1874.8440014642656
2024-08-12,37.459134295222086,1.9979867266805267,10,1912.3031357594878
2024-08-13,-11.213474293843321,-0.586385813219398,10,1901.0896614656444
2024-08-14,3.8414486016619493,0.20206561949847152,10,1904.9311100673065
2024-08-15,1.3599896387151575,0.07139311398337683,10,1906.2910997060217
