signal_date,trade_date,top_coins,bottom_coins,mr_short_return,mr_long_return,mr_combined,mr_pnl_fixed,mr_pnl_dynamic,mr_equity_fixed,mr_equity_dynamic,mr_stops,mr_all_returns,tf_long_return,tf_short_return,tf_combined,tf_pnl_fixed,tf_pnl_dynamic,tf_equity_fixed,tf_equity_dynamic,tf_stops,tf_all_returns,mr_cum_pnl_fixed,tf_cum_pnl_fixed,mr_equity,tf_equity,mr_cum_combined_fixed,tf_cum_combined_fixed,mr_cum_combined_dynamic,tf_cum_combined_dynamic,mr_cum_short,mr_cum_long,tf_cum_long,tf_cum_short
2023-05-22,2023-05-23,"['AVAX', 'OP', 'DOGE']","['LDO', 'LTC', 'SUI']",-1.09,1.0841186577689153,-0.0029406711155424148,-0.017644026693254933,-0.029745909387892233,1007.0740790725048,1011.5049758986859,3,"[-1.09, -1.09, -1.09, np.float64(1.3576171525221292), np.float64(1.2477556661138711), np.float64(0.6469831546707451)]",1.2088940470932095,-1.09,0.059447023546604694,0.35668214127962816,0.5999492124440913,1006.0464292300231,1009.8165199525214,3,"[np.float64(0.5116271279141172), np.float64(3.108861527038721), np.float64(0.0061934863267899265), -1.09, -1.09, -1.09]",7.074079072504574,6.046429230023063,1007.0740790725048,1006.0464292300231,1.0070740790725048,1.006046429230023,1.0115049758986858,1.0098165199525213,1.0233925970247875,1.0001876665502278,1.0532609617696644,0.9668938023304124
2023-05-23,2023-05-24,"['ARB', 'DYDX', 'OP']","['STX', 'LINK', 'DOGE']",3.9707353104615124,-1.09,1.440367655230756,8.642205931384538,14.56939050389433,1015.7162850038893,1026.0743664025802,3,"[np.float64(3.69406526644679), np.float64(4.676399244926866), np.float64(3.541741420010881), -1.09, -1.09, -1.09]",-1.09,3.7948054987732256,1.3524027493866129,8.114416496319677,13.656786379598108,1014.1608457263428,1023.4733063321195,3,"[-1.09, -1.09, -1.09, np.float64(6.061645207439193), np.float64(2.590634725003839), np.float64(2.732136563876643)]",15.716285003889112,14.160845726342739,1015.7162850038893,1014.1608457263428,1.0157162850038892,1.014160845726343,1.0260743664025802,1.0234733063321195,1.0630999501294025,0.9892876665502278,1.0423609617696645,1.0048418573181448
2023-05-24,2023-05-25,"['LDO', 'ATOM', 'BNB']","['LTC', 'STX', 'SUI']",0.2430499754004901,-0.20433305716652636,0.019358459116981863,0.11615075470189118,0.19863218672987393,1015.8324357585911,1026.27299858931,2,"[np.float64(1.4720409362452125), np.float64(-0.6955363321799456), np.float64(-0.047354677863796685), -1.09, -1.09, np.float64(1.567000828500421)]",-0.2357029966520859,-0.568728856996409,-0.40221592682424745,-2.4132955609454845,-4.116572644862502,1011.7475501653973,1019.356733687257,3,"[-1.09, np.float64(0.5155363321799457), np.float64(-0.1326453221362033), -1.09, np.float64(0.4738134290107733), -1.09]",15.832435758591004,11.747550165397254,1015.8324357585911,1011.7475501653973,1.015832435758591,1.0117475501653974,1.02627299858931,1.019356733687257,1.0655304498834075,0.9872443359785626,1.0400039318031435,0.9991545687481806
2023-05-25,2023-05-26,"['LTC', 'OP', 'SUI']","['APE', 'LDO', 'GMX']",-1.09,1.0198405690773475,-0.035079715461326266,-0.21047829276795804,-0.36001364776155054,1015.6219574658232,1025.9129849415483,4,"[-1.09, -1.09, -1.09, np.float64(0.5654307116104941), -1.09, np.float64(3.5840909956215485)]",-0.6027731609726085,-1.09,-0.8463865804863042,-5.078319482917825,-8.627698601212458,1006.6692306824796,1010.7290350860445,5,"[np.float64(0.37168051708217476), -1.09, -1.09, -1.09, -1.09, -1.09]",15.621957465823046,6.669230682479428,1015.6219574658232,1006.6692306824796,1.0156219574658232,1.0066692306824796,1.0259129849415483,1.0107290350860445,1.0546304498834074,0.9974427416693361,1.0339762001934174,0.9882545687481806
2023-05-26,2023-05-27,"['SNX', 'ARB', 'GMX']","['OP', 'CFX', 'LDO']",-1.020437983069561,0.9959788359788373,-0.012229573545361805,-0.07337744127217105,-0.12546478300484498,1015.548580024551,1025.7875201585434,4,"[-1.09, -1.09, np.float64(-0.8813139492086829), -1.09, np.float64(5.167936507936512), -1.09]",0.5055760998227514,-0.19950183673229502,0.1530371315452282,0.9182227892713692,1.546790722990446,1007.5874534717509,1012.2758258090349,1,"[np.float64(-0.1731946755407542), np.float64(0.9886090258003256), np.float64(0.701313949208683), np.float64(0.3893326693227074), -1.09, np.float64(0.10216182048040764)]",15.548580024550875,7.5874534717507975,1015.548580024551,1007.5874534717509,1.015548580024551,1.0075874534717508,1.0257875201585434,1.012275825809035,1.0444260700527117,1.0074025300291245,1.039031961191645,0.9862595503808577
2023-05-27,2023-05-28,"['SOL', 'CFX', 'DOGE']","['CRV', 'OP', 'LDO']",-0.9252930453012547,-0.3310297534595868,-0.6281613993804207,-3.7689683962825242,-6.443601241297621,1011.7796116282685,1019.3439189172458,4,"[-1.09, -1.09, np.float64(-0.595879135903764), -1.09, np.float64(1.1869107396212397), -1.09]",-1.09,-1.09,-1.09,-6.540000000000001,-11.03380650131848,1001.0474534717509,1001.2420193077164,6,"[-1.09, -1.09, -1.09, -1.09, -1.09, -1.09]",11.77961162826835,1.0474534717507966,1011.7796116282685,1001.0474534717509,1.0117796116282685,1.0010474534717508,1.0193439189172457,1.0012420193077165,1.0351731395996993,1.0040922324945285,1.028131961191645,0.9753595503808576
2023-05-28,2023-05-29,"['INJ', 'SUI', 'LDO']","['DOGE', 'CRV', 'SOL']",-1.09,-0.9561046142688768,-1.0230523071344384,-6.138313842806631,-10.428421480117482,1005.6412977854619,1008.9154974371284,5,"[-1.09, -1.09, -1.09, np.float64(-0.6883138428066303), -1.09, -1.09]",0.7501323042998904,0.8800256824218341,0.8150789933608622,4.890473960165174,8.160913372079307,1005.9379274319161,1009.4029326797958,2,"[-1.09, -1.09, np.float64(4.430396912899671), np.float64(0.5083138428066304), np.float64(1.0687485515643147), np.float64(1.0630146528945572)]",5.6412977854617194,5.937927431915971,1005.6412977854619,1005.9379274319161,1.0056412977854619,1.0059379274319162,1.0089154974371284,1.0094029326797958,1.0242731395996993,0.9945311863518398,1.0356332842346438,0.984159807205076
2023-05-29,2023-05-30,"['LDO', 'INJ', 'LINK']","['OP', 'CFX', 'FTM']",-0.5015263394867188,0.023748129142607006,-0.2388891051720559,-1.4333346310323352,-2.410189203769751,1004.2079631544295,1006.5053082333586,4,"[-1.09, -1.09, np.float64(0.6754209815398439), -1.09, np.float64(2.251244387427821), -1.09]",0.1764617065586557,-1.09,-0.4567691467206722,-2.740614880324033,-4.610641162574944,1003.1973125515921,1004.7922915172209,4,"[np.float64(-0.5976844971615868), np.float64(2.217069616837554), -1.09, -1.09, -1.09, -1.09]",4.207963154429384,3.1973125515919376,1004.2079631544295,1003.1973125515921,1.0042079631544296,1.003197312551592,1.0065053082333586,1.004792291517221,1.019257876204832,0.9947686676432659,1.0373979013002306,0.973259807205076
2023-05-30,2023-05-31,"['DYDX', 'SOL', 'CFX']","['OP', 'SUI', 'CRV']",6.563591398469968,-1.09,2.736795699234984,16.420774195409905,27.545993988302378,1020.6287373498394,1034.051302221661,3,"[np.float64(5.560764242704954), np.float64(2.2518434390839017), np.float64(11.878166513621048), -1.09, -1.09, -1.09]",-1.09,4.038223070005487,1.4741115350027436,8.844669210016466,14.81175907207375,1012.0419817616086,1019.6040505892946,3,"[-1.09, -1.09, -1.09, np.float64(6.5059316077583205), np.float64(3.3121027573894026), np.float64(2.2966348448687404)]",20.62873734983929,12.041981761608405,1020.6287373498394,1012.0419817616086,1.0206287373498395,1.0120419817616086,1.034051302221661,1.0196040505892947,1.0848937901895317,0.9838686676432659,1.0264979013002304,1.013642037905131
2023-05-31,2023-06-01,"['DOGE', 'BNB', 'APE']","['CFX', 'OP', 'ARB']",1.1252449717911075,-0.39706805646669663,0.36408845766220543,2.1845307459732326,3.7648614376947966,1022.8132680958126,1037.8161636593559,2,"[np.float64(0.2172196620583667), np.float64(0.3017471924784533), np.float64(2.8567680608365023), -1.09, np.float64(0.9887958305999102), -1.09]",-0.6563222848456066,-0.5254461111592835,-0.5908841980024451,-3.5453051880146704,-6.024679217124998,1008.4966765735938,1013.5793713721696,3,"[np.float64(-0.3972196620583667), np.float64(-0.4817471924784532), -1.09, -1.09, -1.09, np.float64(0.6036616665221496)]",22.813268095812525,8.496676573593735,1022.8132680958126,1008.4966765735938,1.0228132680958126,1.0084966765735939,1.037816163659356,1.0135793713721697,1.0961462399074429,0.9798979870785989,1.0199346784517744,1.008387576793538
2023-06-01,2023-06-02,"['LTC', 'INJ', 'OP']","['APE', 'LINK', 'SUI']",-1.056268372634034,2.0949528340220693,0.5193422306940176,3.116053384164106,5.389817614851575,1025.9293214799768,1043.2059812742075,2,"[np.float64(-0.9888051179021017), -1.09, -1.09, np.float64(3.2367457180500727), np.float64(1.0554573983994853), np.float64(1.9926553856166496)]",3.3281463808645952,-1.09,1.1190731904322977,6.714439142593785,11.342695008778165,1015.2111157161876,1024.9220663809479,4,"[-1.09, np.float64(7.065489049108965), np.float64(4.008950093484821), -1.09, -1.09, -1.09]",25.92932147997663,15.211115716187521,1025.9293214799768,1015.2111157161876,1.0259293214799767,1.0152111157161876,1.0432059812742074,1.024922066380948,1.0855835561811025,1.0008475154188197,1.0532161422604203,0.997487576793538
2023-06-02,2023-06-03,"['LDO', 'INJ', 'ARB']","['BNB', 'LTC', 'LINK']",-0.09790513833992114,0.4095199381102969,0.15580739988518788,0.9348443993111275,1.6253921148701034,1026.8641658792878,1044.8313733890775,2,"[-1.09, -1.09, np.float64(1.8862845849802368), np.float64(-0.044336410189492664), np.float64(1.5184656084656145), np.float64(-0.245569383945231)]",0.3070996902710709,-0.3866980686217589,-0.039799189175343974,-0.23879513505206384,-0.40791067209879683,1014.9723205811355,1024.514155708849,2,"[np.float64(0.9649354344495665), np.float64(1.0463636363636464), -1.09, np.float64(-0.13566358981050733), -1.09, np.float64(0.06556938394523101)]",26.864165879287757,14.972320581135458,1026.8641658792878,1014.9723205811355,1.0268641658792879,1.0149723205811354,1.0448313733890775,1.024514155708849,1.0846045047977033,1.0049427147999226,1.056287139163131,0.9936205961073205
2023-06-03,2023-06-04,"['OP', 'LTC', 'INJ']","['CFX', 'ARB', 'DYDX']",-0.27644424786216776,0.9232048334828984,0.3233802928103653,1.940281756862192,3.378778754640161,1028.8044476361501,1048.2101521437176,2,"[-1.09, -1.09, np.float64(1.350667256413497), np.float64(0.09642803877704229), np.float64(-0.18937888198758848), np.float64(2.8625653436592415)]",-0.5661561377027247,-1.09,-0.8280780688513624,-4.968468413108175,-8.483777035702676,1010.0038521680273,1016.0303786731464,4,"[np.float64(0.3448712373445585), np.float64(-0.9533396504527324), -1.09, -1.09, -1.09, -1.09]",28.80444763614995,10.003852168027283,1028.8044476361501,1010.0038521680273,1.0288044476361502,1.0100038521680272,1.0482101521437175,1.0160303786731464,1.0818400623190816,1.0141747631347515,1.0506255777861038,0.9827205961073204
2023-06-04,2023-06-05,"['APE', 'SOL', 'DYDX']","['INJ', 'LDO', 'LTC']",7.199179980458065,-1.09,3.0545899902290325,18.327539941374198,32.018522383946504,1047.1319875775243,1080.228674527664,4,"[np.float64(13.896650485436892), np.float64(8.790889455937302), -1.09, -1.09, -1.09, -1.09]",-1.09,4.338562226733039,1.6242811133665196,9.745686680199118,16.503189546854244,1019.7495388482264,1032.5335682200007,4,"[-1.09, -1.09, -1.09, np.float64(7.739598749348621), -1.09, np.float64(6.366087930850496)]",47.13198757752414,19.7495388482264,1047.1319875775243,1019.7495388482264,1.0471319875775242,1.0197495388482265,1.080228674527664,1.0325335682200008,1.1538318621236623,1.0032747631347516,1.0397255777861039,1.0261062183746508
2023-06-05,2023-06-06,"['LDO', 'ETH', 'ARB']","['APE', 'SUI', 'CFX']",-1.09,2.1459224428189985,0.5279612214094992,3.1677673284569954,5.703188504051901,1050.2997549059814,1085.931863031716,5,"[-1.09, -1.09, -1.09, np.float64(8.617767328456996), -1.09, -1.09]",0.5907801453703047,-1.09,-0.2496099273148477,-1.4976595638890864,-2.5773062891353473,1018.2518792843373,1029.9562619308654,5,"[-1.09, np.float64(3.952340436110914), -1.09, -1.09, -1.09, -1.09]",50.29975490598114,18.251879284337313,1050.2997549059814,1018.2518792843373,1.0502997549059814,1.0182518792843374,1.0859318630317158,1.0299562619308653,1.1429318621236622,1.0247339875629415,1.045633379239807,1.0152062183746509
2023-06-06,2023-06-07,"['STX', 'LDO', 'APE']","['BNB', 'ATOM', 'SOL']",1.3879609871753391,-1.09,0.14898049358766952,0.8938829615260167,1.617826649570424,1051.1936378675075,1087.5496896812863,5,"[-1.09, -1.09, np.float64(6.343882961526017), -1.09, -1.09, -1.09]",-1.09,7.5468274727672595,3.22841373638363,19.370482418301783,33.25124943891942,1037.6223617026392,1063.2075113697847,3,"[-1.09, -1.09, -1.09, np.float64(7.476680929967184), np.float64(6.665687438180013), np.float64(8.498114050154584)]",51.19363786750716,37.6223617026391,1051.1936378675075,1037.6223617026392,1.0511936378675075,1.0376223617026392,1.0875496896812862,1.0632075113697848,1.1568114719954157,1.0138339875629416,1.0347333792398068,1.0906744931023233
2023-06-07,2023-06-08,"['STX', 'LTC', 'ETH']","['SOL', 'OP', 'BNB']",-0.5394382022471907,-0.5208780562817169,-0.5301581292644538,-3.180948775586723,-5.765733089635679,1048.0126890919207,1081.7839565916506,4,"[-1.09, np.float64(0.5616853932584277), -1.09, -1.09, -1.09, np.float64(0.6173658311548492)]",-0.5748250341974885,-1.09,-0.8324125170987443,-4.994475102592466,-8.850272407376142,1032.6278866000466,1054.3572389624085,5,"[-1.09, -1.09, np.float64(0.45552489740753443), -1.09, -1.09, -1.09]",48.012689091920436,32.62788660004663,1048.0126890919207,1032.6278866000466,1.0480126890919208,1.0326278866000467,1.0817839565916507,1.0543572389624085,1.1514170899729437,1.0086252070001245,1.028985128897832,1.0797744931023234
2023-06-08,2023-06-09,"['INJ', 'FTM', 'LINK']","['LDO', 'SUI', 'STX']",0.08347865576748632,-0.5264705333395496,-0.22149593878603166,-1.32897563271619,-2.3961075302893526,1046.6837134592045,1079.3878490613613,4,"[-1.09, np.float64(2.430435967302459), -1.09, np.float64(0.6005883999813512), -1.09, -1.09]",-0.6225509918971807,-1.09,-0.8562754959485903,-5.137652975691543,-9.028202676995226,1027.4902336243551,1045.3290362854132,5,"[-1.09, -1.09, np.float64(0.3123470243084582), -1.09, -1.09, -1.09]",46.68371345920425,27.490233624355085,1046.6837134592045,1027.4902336243551,1.0466837134592044,1.0274902336243552,1.0793878490613613,1.045329036285413,1.1522518765306187,1.0033605016667289,1.0227596189788601,1.0688744931023235
2023-06-09,2023-06-10,"['DOGE', 'SUI', 'LTC']","['SOL', 'APE', 'FTM']",13.00359738063816,-1.09,5.95679869031908,35.740792141914476,64.29696125635044,1082.4245056011189,1143.6848103177117,3,"[np.float64(12.29636363636364), np.float64(13.931462863597856), np.float64(12.782965641952982), -1.09, -1.09, -1.09]",-1.09,13.245800805514785,6.077900402757392,36.46740241654435,63.53405770653109,1063.9576360408994,1108.8630939919442,3,"[-1.09, -1.09, -1.09, np.float64(7.69821721916917), np.float64(17.431676300578026), np.float64(14.607508896797162)]",82.42450560111872,63.95763604089944,1082.4245056011189,1063.9576360408994,1.0824245056011188,1.0639576360408993,1.1436848103177117,1.1088630939919442,1.282287850337,0.9924605016667288,1.0118596189788602,1.2013325011574714
2023-06-10,2023-06-11,"['BTC', 'ETH', 'SOL']","['CFX', 'DYDX', 'APE']",-1.09,1.6048663201669549,0.2574331600834774,1.5445989605008643,2.944223948595611,1083.9691045616198,1146.6290342663074,4,"[-1.09, -1.09, -1.09, np.float64(1.6525519955030832), -1.09, np.float64(4.252046964997781)]",-0.06790214069521072,-0.48048226046314246,-0.2741922005791766,-1.6451532034750596,-3.0404161188268555,1062.3124828374243,1105.8226778731173,3,"[np.float64(0.5727996876372056), np.float64(0.31349389027716235), -1.09, -1.09, np.float64(0.7385532186105727), -1.09]",83.96910456161959,62.312482837424376,1083.9691045616198,1062.3124828374243,1.0839691045616198,1.0623124828374244,1.1466290342663075,1.1058226778731173,1.2713878503370002,1.0085091648683984,1.0111805975719081,1.1965276785528398
2023-06-11,2023-06-12,"['APE', 'ATOM', 'SNX']","['GMX', 'STX', 'BNB']",0.6215657857345847,-1.09,-0.2342171071327077,-1.4053026427962465,-2.685601353602249,1082.5638019188236,1143.943432912705,5,"[np.float64(4.044697357203754), -1.09, -1.09, -1.09, -1.09, -1.09]",-1.09,0.9492253856703211,-0.07038730716483949,-0.42232384298903725,-0.7783588049730046,1061.8901589944353,1105.0443190681442,4,"[-1.09, -1.09, -1.09, -1.09, np.float64(2.2311926778637594), np.float64(1.7064834791472039)]",82.56380191882334,61.89015899443534,1082.5638019188236,1061.8901589944353,1.0825638019188237,1.0618901589944354,1.143943432912705,1.1050443190681443,1.277603508194346,0.9976091648683985,1.000280597571908,1.206019932409543
2023-06-12,2023-06-13,"['SUI', 'OP', 'ATOM']","['CRV', 'APE', 'STX']",-1.09,-0.02291404612158976,-0.5564570230607949,-3.3387421383647697,-6.365553572285499,1079.2250597804589,1137.5778793404195,5,"[-1.09, -1.09, -1.09, np.float64(2.111257861635231), -1.09, -1.09]",0.05496874907432625,-1.09,-0.5175156254628369,-3.1050937527770217,-5.718777019467053,1058.7850652416582,1099.325542048677,5,"[-1.09, np.float64(2.344906247222979), -1.09, -1.09, -1.09, -1.09]",79.22505978045858,58.785065241658316,1079.2250597804589,1058.7850652416582,1.079225059780459,1.0587850652416582,1.1375778793404194,1.0993255420486772,1.266703508194346,0.9973800244071825,1.0008302850626514,1.195119932409543
2023-06-13,2023-06-14,"['INJ', 'FTM', 'BNB']","['ATOM', 'SOL', 'APE']",0.9030733162830372,-1.09,-0.09346334185848143,-0.5607800511508887,-1.0632183022743975,1078.664279729308,1136.514661038145,5,"[-1.09, -1.09, np.float64(4.889219948849112), -1.09, -1.09, -1.09]",-1.09,-1.09,-1.09,-6.540000000000001,-11.98264840833058,1052.2450652416583,1087.3428936403466,6,"[-1.09, -1.09, -1.09, -1.09, -1.09, -1.09]",78.6642797293077,52.24506524165832,1078.664279729308,1052.2450652416583,1.078664279729308,1.0522450652416582,1.1365146610381451,1.0873428936403466,1.2757342413571764,0.9864800244071825,0.9899302850626513,1.184219932409543
2023-06-14,2023-06-15,"['LINK', 'ATOM', 'SNX']","['CRV', 'APE', 'OP']",0.46843100401476256,1.1016376306620206,0.7850343173383916,4.7102059040303494,8.922030110731535,1083.3744856333383,1145.4366911488767,2,"[np.float64(0.06051740357479027), np.float64(-0.5775217643644847), np.float64(1.922297372833982), np.float64(5.4849128919860615), -1.09, -1.09]",-1.09,-1.09,-1.09,-6.540000000000001,-11.852037540679778,1045.7050652416583,1075.4908560996669,6,"[-1.09, -1.09, -1.09, -1.09, -1.09, -1.09]",83.37448563333804,45.70506524165832,1083.3744856333383,1045.7050652416583,1.0833744856333383,1.0457050652416584,1.1454366911488767,1.0754908560996668,1.280418551397324,0.9974964007138027,0.9790302850626513,1.1733199324095431
