date,open,high,low,close,volume,ticker
2024-12-23,253.38583418491564,254.26104280923545,252.07299848460428,253.88311767578125,40858800.0,AAPL
2024-12-24,254.101957652135,256.80716624287646,253.90303208844082,256.7972412109375,23234700.0,AAPL
2024-12-26,256.78725468311694,258.6868812844183,256.23029959445824,257.61273193359375,27237100.0,AAPL
2024-12-27,256.4291751646687,257.29447387899233,251.68510189149424,254.20135498046875,42355300.0,AAPL
2024-12-30,250.85960874260036,252.1227129740064,249.3876539575231,250.82977294921875,35557500.0,AAPL
2024-12-31,251.0684930674946,251.90392569582917,248.07483671879714,249.05946350097656,39480700.0,AAPL
2025-01-02,247.57754859678104,247.74663833648884,240.50619200781614,242.52516174316406,55740700.0,AAPL
2025-01-03,242.03781127929688,242.853348279154,240.57579666249651,242.03781127929688,40244100.0,AAPL
2025-01-06,242.98266113735735,245.98625772407811,241.87869116125097,243.66891479492188,45045600.0,AAPL
2025-01-07,241.65986382248775,244.21590806857427,240.0387300769128,240.89405822753906,40856000.0,AAPL
2025-01-08,240.6056476428208,242.38593107741448,238.74581220273618,241.38140869140625,37628900.0,AAPL
2025-01-10,238.70602211575698,238.85521627248303,231.73411285331812,235.56320190429688,61710900.0,AAPL
2025-01-13,232.2612117379593,233.39501742033124,228.47191419887113,233.12648010253906,49630700.0,AAPL
2025-01-14,233.47458784982285,234.83713969366363,231.2069764534674,232.0125732421875,39435300.0,AAPL
2025-01-15,233.36517465190275,237.66171090461415,233.15630892744326,236.57762145996094,39832000.0,AAPL
2025-01-16,236.06047699847062,236.7168796666606,226.79110553013876,227.0198516845703,71759100.0,AAPL
2025-01-17,230.85888730040747,231.0279618693864,227.2386640256131,228.7305145263672,68488300.0,AAPL
2025-01-21,222.783001089375,223.20071739531107,218.1881065481907,221.43038940429688,98070400.0,AAPL
2025-01-22,218.59586314481808,222.90233985709415,218.59586314481808,222.61392211914062,64126500.0,AAPL
2025-01-23,223.51898889751178,225.7965406078772,221.09224303438072,222.44485473632812,60234800.0,AAPL
2025-01-24,223.5587751677507,224.40416321125562,220.207089142254,221.56964111328125,54697900.0,AAPL
2025-01-27,222.80289291870474,230.88871192185238,222.76310174211312,228.6111602783203,94863400.0,AAPL
2025-01-28,229.59580038333414,238.88505261672515,229.5560092044273,236.9655303955078,75707600.0,AAPL
2025-01-29,232.84800364416722,238.5568232574634,232.73860067537262,238.05953979492188,45486100.0,AAPL
2025-01-30,237.37329797187644,239.48177510143526,235.9212386876704,236.29916381835938,55658300.0,AAPL
2025-01-31,245.84702671405668,245.84702671405668,232.17173004375724,234.7178192138672,100959800.0,AAPL
2025-02-03,228.7404478557844,230.5704473180637,224.4737473364884,226.7711944580078,73063300.0,AAPL
2025-02-04,226.0153521080233,231.86341095944582,225.4186058340825,231.5352020263672,45067300.0,AAPL
2025-02-05,227.2883891710869,231.4058958330951,227.0298072213747,231.2069854736328,39620300.0,AAPL
2025-02-06,230.03337408912944,232.52974674745317,229.1780459389265,231.95289611816406,29925300.0,AAPL
2025-02-07,231.33629458433444,232.72868233994458,226.02529517161955,226.39329528808594,39707200.0,AAPL
2025-02-10,228.57377553913867,229.58933825388894,226.21404995469493,226.66209411621094,33115600.0,AAPL
2025-02-11,227.20971719471092,234.2092091135714,227.1400288616486,231.61053466796875,53718400.0,AAPL
2025-02-12,230.19669384296432,235.9317077791751,229.67894615315132,235.8420867919922,45243300.0,AAPL
2025-02-13,235.8819260401158,241.28835511000761,234.54774465400956,240.48187255859375,53614100.0,AAPL
2025-02-14,240.203075232316,244.48441805735465,239.9442089936196,243.53854370117188,40896200.0,AAPL
2025-02-18,243.0905000064508,244.11602908498713,240.7905267294893,243.40911865234375,48822500.0,AAPL
2025-02-19,243.5982928571997,244.94242536854557,242.10480216065562,243.807373046875,32204200.0,AAPL
2025-02-20,243.87707690453925,245.70908851524857,243.2298884862767,244.76321411132812,32316900.0,AAPL
2025-02-21,244.88269415360097,247.61080936192474,244.15586625078134,244.48443603515625,53197400.0,AAPL
2025-02-24,243.86711335623195,247.7800669312537,243.3593319822528,246.0277099609375,51326400.0,AAPL
2025-02-25,246.92379728169456,248.91511822751468,243.84721006662005,245.96795654296875,48013300.0,AAPL
2025-02-26,243.26972892021308,243.91690216055417,238.0922974197643,239.31695556640625,44433600.0,AAPL
2025-02-27,238.3710773588995,241.4078448384303,236.0312691715791,236.27023315429688,41153600.0,AAPL
2025-02-28,235.92174819400608,241.03944246427386,229.2010399398617,240.79052734375,56833400.0,AAPL
2025-03-03,240.74073286620586,242.97101773746803,235.0853888180174,236.99705505371094,47184000.0,AAPL
2025-03-04,236.6784633674393,239.02822274747484,233.6615980851158,234.9061737060547,53798100.0,AAPL
2025-03-05,234.3983766092207,235.5234777567522,228.23523611666363,234.7169952392578,47227600.0,AAPL
2025-03-06,233.42262445654558,236.827781170069,232.1481803716914,234.3087615966797,45170400.0,AAPL
2025-03-07,234.08972499786833,240.32255383879036,233.7412377693079,238.0325469970703,46273600.0,AAPL
2025-03-10,234.5178647329352,235.13518456664028,223.24699590534985,226.4928436279297,72071200.0,AAPL
2025-03-11,222.8387656202518,224.8599551431671,216.50636447278404,219.88165283203125,76137400.0,AAPL
2025-03-12,219.18471261137486,220.78772670269151,213.97741219492326,216.03842163085938,62547500.0,AAPL
2025-03-13,215.01289169752292,215.89902897504837,207.51556900756947,208.7700958251953,61368300.0,AAPL
2025-03-14,210.33328309966757,213.0215634427817,208.67053186821337,212.56356811523438,60107600.0,AAPL
2025-03-17,212.3843419118567,214.28605714072168,209.0588394397278,213.07135009765625,48073400.0,AAPL
2025-03-18,213.23066628615402,214.2163605039484,210.57225445008928,211.7670440673828,42432400.0,AAPL
2025-03-19,213.29039128502816,217.8106832228152,212.8224296395377,214.30596923828125,54385400.0,AAPL
2025-03-20,213.0613904363763,216.5462020975973,211.29906714235267,213.17091369628906,48862900.0,AAPL
2025-03-21,210.64192650603025,217.89033350890864,210.36314278996363,217.32281494140625,94127800.0,AAPL
2025-03-24,220.04097309502072,220.5188858867363,217.63147647971348,219.7721405029297,44299500.0,AAPL
2025-03-25,219.81197343150768,223.12752472855482,219.1249652538438,222.77903747558594,34493600.0,AAPL
2025-03-26,222.54005264880033,224.04350959032922,219.51325168877747,220.5686492919922,34466100.0,AAPL
2025-03-27,220.42925455550719,224.0136380596445,219.60285460337076,222.8785858154297,37094800.0,AAPL
2025-03-28,220.70805090185615,222.83876366462027,216.7353602231078,216.95440673828125,39818600.0,AAPL
2025-03-31,216.0682695484103,224.6409066608951,215.29165561007284,221.1660614013672,65299300.0,AAPL
2025-04-01,218.85612876373423,222.70932997882656,217.95007407622174,222.22146606445312,36412700.0,AAPL
2025-04-02,220.3595869543347,224.21278818927524,220.06088576879955,222.91842651367188,35905900.0,AAPL
2025-04-03,204.64806653552571,206.58961679788308,200.37668938200366,202.3082733154297,103419000.0,AAPL
2025-04-04,193.0486144227304,199.01262630823254,186.52703508606032,187.56253051757812,125910900.0,AAPL
2025-04-07,176.43103817745248,193.30748067285785,173.86223225537526,180.6725616455078,160466300.0,AAPL
2025-04-08,185.88983084847527,189.51403482217904,168.47573669018362,171.6717987060547,120859500.0,AAPL
2025-04-09,171.20381523449285,199.7394480269994,171.14407803694525,197.98709106445312,184395900.0,AAPL
2025-04-10,188.24954112448538,193.93475416517637,182.20587449762067,189.5936737060547,121880000.0,AAPL
2025-04-11,185.2924188893916,198.67408279715283,185.2525839628914,197.2901153564453,87435900.0,AAPL
2025-04-14,210.52244846919626,212.01593914767514,200.28706023476008,201.6411590576172,101352900.0,AAPL
2025-04-15,200.98403365195668,202.62686743682656,198.93297540670014,201.2628173828125,51343900.0,AAPL
2025-04-16,197.49920369317184,199.8290454554037,191.53519224238798,193.4269561767578,59732400.0,AAPL
2025-04-17,196.34424488667963,197.9671763411939,193.5763099497932,196.1251983642578,52164700.0,AAPL
2025-04-21,192.43128533414372,192.9589841185958,188.98629374468007,192.32176208496094,46742500.0,AAPL
2025-04-22,195.26894368988752,200.715208155226,195.1196006832811,198.8732452392578,52976400.0,AAPL
2025-04-23,205.10606155750318,207.09738254349836,201.9199510184256,203.71214294433594,52929200.0,AAPL
2025-04-24,204.00088023313933,207.92378505310097,202.0593452871763,207.4657745361328,47311000.0,AAPL
2025-04-25,205.47445049920006,208.8397878176709,205.30519003897632,208.371826171875,38222300.0,AAPL
2025-04-28,209.08871177088434,210.5822025692478,206.55974070372147,209.2281036376953,38743100.0,AAPL
2025-04-29,207.78437328663372,211.3189707788267,207.4657546631633,210.29344177246094,36827600.0,AAPL
2025-04-30,208.39175489829196,212.65318081121782,205.77316280594096,211.57786560058594,52286500.0,AAPL
2025-05-01,208.1726964341785,213.62891164873253,207.99346964638974,212.39430236816406,57365700.0,AAPL
2025-05-02,205.19567188008233,206.0917754590827,201.2827333487594,204.45889282226562,101010600.0,AAPL
2025-05-05,202.21865389928206,203.21431440062256,197.34987465543003,198.02691650390625,69018500.0,AAPL
2025-05-06,197.3498735756035,199.77927242381972,196.16503515467957,197.6485595703125,51216500.0,AAPL
2025-05-07,198.30570335142838,198.574535944944,192.41139491378883,195.39837646484375,68536700.0,AAPL
2025-05-08,196.86199326420865,199.18188402861682,193.83517686729027,196.63299560546875,50478900.0,AAPL
2025-05-09,198.1364339272832,199.6697443694255,196.6827629534363,197.66847229003906,36453900.0,AAPL
2025-05-12,210.32994399020487,210.62903686932515,206.12274573806786,210.15048217773438,63775800.0,AAPL
2025-05-13,209.79158118866218,212.75257189298435,208.36592688565332,212.28399658203125,51909300.0,AAPL
2025-05-14,211.78552428530423,213.29095299553776,209.94114592781207,211.6858367919922,49325800.0,AAPL
2025-05-15,210.31001909194578,212.31393091132972,208.90429308394448,210.80850219726562,45029500.0,AAPL
2025-05-16,211.71573318604425,211.92510277199543,209.1335944967917,210.6190643310547,54737900.0,AAPL
2025-05-19,207.27923550566183,208.84446444770495,203.64029993754312,208.14659118652344,46140500.0,AAPL
2025-05-20,207.03996203611737,207.83753801206538,204.40797196423648,206.232421875,42496600.0,AAPL
2025-05-21,204.54755595275296,206.4118779017609,200.10109516487896,201.47689819335938,59211800.0,AAPL
2025-05-22,200.1010778345708,202.1348820380274,199.09413231135568,200.7490997314453,46742400.0,AAPL
2025-05-23,193.0824298832746,197.10020219746903,192.8730755135501,194.67758178710938,78432900.0,AAPL
2025-05-27,197.6983910952664,200.1309909415137,196.83102019804124,199.60260009765625,56288500.0,AAPL
2025-05-28,199.98144837254895,202.11495545301858,199.29353925378823,199.8119659423828,45339700.0,AAPL
2025-05-29,202.9623758748587,203.19167383577107,197.90775006205254,199.3433837890625,51396800.0,AAPL
2025-05-30,198.7651407343476,201.3472946799051,196.18300200128658,200.24066162109375,70819900.0,AAPL
2025-06-02,199.67238359256916,201.51677709467234,199.51286535414474,201.08807373046875,35423300.0,AAPL
2025-06-03,200.73914706631285,203.1518034040851,200.35033086337637,202.6533203125,46381600.0,AAPL
2025-06-04,202.2943894332265,205.6142882803356,201.4868493484558,202.2046661376953,43604000.0,AAPL
2025-06-05,202.8826044104843,204.12881205428334,199.54276184010462,200.0213165283203,55126100.0,AAPL
2025-06-06,202.3841235560851,205.07592905349443,201.4370087789868,203.30133056640625,46607700.0,AAPL
2025-06-09,203.76990423179717,205.3750202901374,199.41316716451473,200.8388214111328,72862600.0,AAPL
2025-06-10,199.99141796230995,203.73004106569937,199.96151019448254,202.0551300048828,54672600.0,AAPL
2025-06-11,202.88260699920767,203.8795731269679,197.80805305990708,198.1769256591797,60989900.0,AAPL
2025-06-12,198.47602627663701,199.07419684911244,196.7612432530472,198.5956573486328,43904600.0,AAPL
2025-06-13,199.12405177447246,199.76210952406473,195.1062792678608,195.85400390625,51447300.0,AAPL
2025-06-16,196.701426450214,198.08720880439395,195.96366601516638,197.81802368164062,43020700.0,AAPL
2025-06-17,196.6017124403596,197.78810453675544,194.61775963167673,195.04644775390625,38856200.0,AAPL
2025-06-18,195.34555431850023,196.97061404804722,194.47819861622497,195.98361206054688,45394700.0,AAPL
2025-06-20,197.63857663438114,201.08807102199273,196.2627584683704,200.39019775390625,96813500.0,AAPL
2025-06-23,201.01828233775666,201.686247808318,198.3563846401482,200.888671875,55814300.0,AAPL
2025-06-24,201.97536755465325,202.8227948624406,199.59261907789957,199.69232177734375,54064000.0,AAPL
2025-06-25,200.83881944772682,203.052085424857,200.01133575244882,200.948486328125,39525700.0,AAPL
2025-06-26,200.81888589983927,202.025221644493,198.85487656411598,200.39019775390625,50799100.0,AAPL
2025-06-27,201.27751091280393,202.6034778198992,199.39324535272064,200.469970703125,73188600.0,AAPL
2025-06-30,201.39712965217615,206.7608124915243,198.6554726965608,204.54754638671875,91912800.0,AAPL
2025-07-01,206.04299395149746,209.55231908550664,205.51460310500556,207.18951416015625,78788900.0,AAPL
2025-07-02,208.2761972389462,212.69274987948137,207.5085290616707,211.7954864501953,67941800.0,AAPL
2025-07-03,211.50635319299207,213.99876845669687,211.16738836812712,212.90211486816406,34955800.0,AAPL
2025-07-07,212.03474730839852,215.57398008038285,208.16652910348648,209.3130340576172,50229000.0,AAPL
2025-07-08,209.46260228799343,210.78855393169587,207.8175989494771,209.37286376953125,42848900.0,AAPL
2025-07-09,208.8943192909964,210.6888614301138,206.59132988433592,210.4994354248047,48749400.0,AAPL
2025-07-10,209.87134957233482,212.8323404073814,209.39281005517992,211.76559448242188,44443600.0,AAPL
2025-07-11,209.93115706069412,211.48642172848318,209.22330444266433,210.5193634033203,39765800.0,AAPL
2025-07-14,209.29309904361602,210.27013683517245,206.91035052542594,207.98707580566406,38840100.0,AAPL
2025-07-15,208.5852680860029,211.2471659954246,208.2861751856472,208.47560119628906,42296300.0,AAPL
2025-07-16,209.6619745482938,211.75559423754484,208.00700716596054,209.52239990234375,47490500.0,AAPL
2025-07-17,209.93116216460888,211.15742622671814,208.95412441878605,209.38282775878906,48068100.0,AAPL
2025-07-18,210.23024956462245,211.1474566075158,209.06380098140497,210.539306640625,48974600.0,AAPL
2025-07-21,211.45653611507612,215.12536441190215,210.98796078626995,211.8353729248047,51377400.0,AAPL
2025-07-22,212.49335516085276,214.29786137817433,211.58611235366487,213.74952697753906,46404100.0,AAPL
2025-07-23,214.3477325289176,214.49727137359017,211.76559372759175,213.50030517578125,46989300.0,AAPL
2025-07-24,213.25105536667797,215.03563331063384,212.8821827557749,213.11148071289062,46022600.0,AAPL
2025-07-25,214.04862920984866,214.58699944946258,212.7525701732737,213.2311248779297,40268800.0,AAPL
2025-07-28,213.38067592321022,214.1981955143971,212.41361748607306,213.40061950683594,37858000.0,AAPL
2025-07-29,213.53020352524888,214.1582970701604,210.18041185237743,210.62904357910156,51411700.0,AAPL
2025-07-30,211.25711581327238,211.74563469104578,207.0898047125579,208.415771484375,45512500.0,AAPL
2025-07-31,207.85748415888986,209.20337937318874,206.5315173151756,206.94027709960938,80698400.0,AAPL
2025-08-01,210.23023901853355,212.93202387361222,200.88867142379772,201.76600646972656,104434500.0,AAPL
2025-08-04,203.8895472057539,207.24933356384108,201.06813110178,202.7330780029297,75109300.0,AAPL
2025-08-05,202.78290655256814,204.71702329589334,201.54667827641916,202.3043670654297,44155100.0,AAPL
2025-08-06,205.00615029681612,214.72657006985978,204.96626313259566,212.60302734375,108483100.0,AAPL
2025-08-07,218.2159523061407,220.1799768073744,215.92292715514498,219.36245727539062,90224800.0,AAPL
2025-08-08,220.16001960779298,230.29916273925562,218.58481138779996,228.6541748046875,113854000.0,AAPL
2025-08-11,227.48640043221798,229.12327986736793,224.3324083989562,226.747802734375,61806100.0,AAPL
2025-08-12,227.57622481823222,230.36092560837628,226.63802588155738,229.21310424804688,55626200.0,AAPL
2025-08-13,230.6304284784954,234.55294488479396,229.99163136972763,232.88612365722656,69878500.0,AAPL
2025-08-14,233.6147219132583,234.67270293292236,230.41083714463488,232.337158203125,51916300.0,AAPL
2025-08-15,233.5548328767578,233.834298979768,228.9036945156081,231.1494140625,56038700.0,AAPL
2025-08-18,231.25921652669462,232.67651332576617,229.672244959047,230.4507598876953,37476200.0,AAPL
2025-08-19,230.84001516813981,232.42698672077375,228.9136940815642,230.1213836669922,39402600.0,AAPL
2025-08-20,229.54248102593337,230.0315543310328,225.3404986724704,225.5800323486328,42263900.0,AAPL
2025-08-21,225.83955683035407,226.08908123987146,223.35428822884654,224.47215270996094,30621200.0,AAPL
2025-08-22,225.73973438952316,228.65417758009713,224.98118568943215,227.3267059326172,42477800.0,AAPL
2025-08-25,226.04912998143794,228.86377239669042,225.79960559269966,226.72784423828125,30983100.0,AAPL
2025-08-26,226.43840339540802,229.0534295301293,224.26255788237486,228.87376403808594,54575100.0,AAPL
2025-08-27,228.17510050695543,230.46073738560713,227.82576024347395,230.05152893066406,31259500.0,AAPL
2025-08-28,230.3809040856524,232.9659733126178,228.90370861616245,232.11758422851562,38074700.0,AAPL
2025-08-29,232.0676707602769,232.9360260407387,230.92984008944924,231.69837951660156,39418400.0,AAPL
2025-09-02,228.81388239599917,230.4108447009183,226.53822101083426,229.28298950195312,44075600.0,AAPL
2025-09-03,236.75874463665696,238.395624134605,233.9141603097862,238.01634216308594,66427800.0,AAPL
2025-09-04,237.99636566705198,239.44360411673358,236.28962732845326,239.32383728027344,47549400.0,AAPL
2025-09-05,239.54341659874092,240.86091270031892,238.03629475202086,239.2340087890625,54870400.0,AAPL
2025-09-08,238.84475646782593,239.69313028194867,235.89038089866295,237.42745971679688,48999500.0,AAPL
2025-09-09,236.54912730927947,238.3257397896772,232.9160527142261,233.9041748046875,66313900.0,AAPL
2025-09-10,231.7482872752143,231.97784546194652,225.52015268533836,226.35855102539062,83440800.0,AAPL
2025-09-11,226.44839058875493,230.01159113632517,226.21881717306923,229.59239196777344,50208600.0,AAPL
2025-09-12,228.78393068206054,234.06386022938602,228.58431421011397,233.6247100830078,55824200.0,AAPL
2025-09-15,236.54912714503797,237.7368657054393,234.58287368836292,236.24969482421875,42699500.0,AAPL
2025-09-16,236.72878926810645,240.76111223381088,235.87043992435724,237.6969451904297,63421100.0,AAPL
2025-09-17,238.5153883976145,239.6432435766681,237.27774187166392,238.5353546142578,46508000.0,AAPL
2025-09-18,239.5134800259323,240.74113579799257,236.199788714976,237.42745971679688,44249600.0,AAPL
2025-09-19,240.77107799962133,245.83144010441063,239.7530294205925,245.032958984375,163741300.0,AAPL
2025-09-22,247.82763635806887,256.15178189089505,247.64797087114997,255.5928192138672,105517400.0,AAPL
2025-09-23,255.39322235208516,256.8504363399061,253.0975947938589,253.9459686279297,60275200.0,AAPL
2025-09-24,254.73446948849343,255.2534845023776,250.56241362070242,251.8300018310547,42303700.0,AAPL
2025-09-25,252.72829161839874,256.6807646844572,251.2311452680336,256.3813171386719,55202100.0,AAPL
2025-09-26,253.61660096533106,257.10994249251326,253.2972024297037,254.97401428222656,46076300.0,AAPL
2025-09-29,254.0757261912774,254.5148915782133,252.52867184357527,253.9459686279297,40127700.0,AAPL
2025-09-30,254.37515755125318,255.4331385813304,252.6284867333586,254.14559936523438,37704300.0,AAPL
2025-10-01,254.55481135314994,258.29769267334166,254.44502000530687,254.9640350341797,48713900.0,AAPL
2025-10-02,256.09186667190835,257.68882891050583,253.66649683440303,256.6408386230469,42630200.0,AAPL
2025-10-03,254.18552630266564,258.7468246365968,253.46689477740222,257.5291442871094,49155600.0,AAPL
2025-10-06,257.49917477533796,258.57713717661323,254.56478079871025,256.20166015625,44664100.0,AAPL
2025-10-07,256.32145476920215,256.9103287268919,254.94407514023973,255.99209594726562,31955800.0,AAPL
2025-10-08,256.03201279963565,258.0282082133661,255.62278908467795,257.569091796875,36496900.0,AAPL
2025-10-09,257.3195337882977,257.50917476461467,252.65841993311406,253.55670166015625,38322000.0,AAPL
2025-10-10,254.45500785015722,255.8922708493858,243.53581752909898,244.80340576171875,61999100.0,AAPL
2025-10-13,248.90558714178317,249.2149949644775,245.09284695690994,247.18885803222656,38142900.0,AAPL
2025-10-14,246.13087266264282,248.37659224814226,244.23447809703134,247.29864501953125,35478000.0,AAPL
