date,vol_regime,ret_baseline,ret_best_variant,ret_hybrid
2024-01-26,high,0.0,0.0,0.0
2024-01-29,high,0.0,0.0,0.0
2024-01-30,high,0.0,0.0,0.0
2024-01-31,high,-0.0,-0.0,-0.0
2024-02-01,high,-0.0,-0.0,-0.0
2024-02-02,high,-0.0,-0.0,-0.0
2024-02-05,high,-0.0,-0.0,-0.0
2024-02-06,high,0.0,0.0,0.0
2024-02-07,high,-0.0,-0.0,-0.0
2024-02-08,high,0.0,0.0,0.0
2024-02-09,high,0.0,0.0,0.0
2024-02-12,high,0.0,0.0,0.0
2024-02-13,high,-0.0,-0.0,-0.0
2024-02-14,high,0.0,0.0,0.0
2024-02-15,high,-0.0,-0.0,-0.0
2024-02-16,high,-0.0,-0.0,-0.0
2024-02-20,high,0.0,0.0,0.0
2024-02-21,high,-0.0,-0.0,-0.0
2024-02-22,high,0.0,0.0,0.0
2024-02-23,high,-0.0,-0.0,-0.0
2024-02-26,high,0.0,0.0,0.0
2024-02-27,high,0.0,0.0,0.0
2024-02-28,high,-0.0,-0.0,-0.0
2024-02-29,high,-0.00045,-0.00045,-0.00045
2024-03-01,high,-0.033124927031313,-0.033124927031313,-0.033124927031313
2024-03-04,high,-0.1319949146682814,-0.1319949146682814,-0.1319949146682814
2024-03-05,high,0.1272533445882666,0.1272533445882666,0.1272533445882666
2024-03-06,high,-0.00045,-0.00045,-0.00045
2024-03-07,high,-0.0258562355838256,-0.0258562355838256,-0.0258562355838256
2024-03-08,high,-0.0679711585881823,-0.0679711585881823,-0.0679711585881823
2024-03-11,high,0.0372420193019475,0.0372420193019475,0.0372420193019475
2024-03-12,high,-0.085813869105624,-0.085813869105624,-0.085813869105624
2024-03-13,high,-0.0778472234184876,-0.0778472234184876,-0.0778472234184876
2024-03-14,high,0.0187283174945438,0.0187283174945438,0.0187283174945438
2024-03-15,high,-0.1021161413149936,-0.1021161413149936,-0.1021161413149936
2024-03-18,high,0.120248627734289,0.120248627734289,0.120248627734289
2024-03-19,high,-0.0611305270735093,-0.0611305270735093,-0.0611305270735093
2024-03-20,high,0.0413845916008928,0.0413845916008928,0.0413845916008928
2024-03-21,high,-0.0815935197992019,-0.0815935197992019,-0.0815935197992019
2024-03-22,high,0.0135966301968855,0.0135966301968855,0.0135966301968855
2024-03-25,high,-0.0917737653281105,-0.0917737653281105,-0.0917737653281105
2024-03-26,high,-0.0107400187397929,-0.0107400187397929,-0.0107400187397929
2024-03-27,high,-0.0328644583718614,-0.0328644583718614,-0.0328644583718614
2024-03-28,high,0.1370565873661215,0.1370565873661215,0.1370565873661215
2024-04-01,high,-0.0,-0.0,-0.0
2024-04-02,high,0.0,0.0,0.0
2024-04-03,high,0.0,0.0,0.0
2024-04-04,high,-0.0,-0.0,-0.0
2024-04-05,high,-0.0,-0.0,-0.0
2024-04-08,high,-0.0,-0.0,-0.0
2024-04-09,high,0.0,0.0,0.0
2024-04-10,high,0.0,0.0,0.0
2024-04-11,high,0.0,0.0,0.0
2024-04-12,high,0.0,0.0,0.0
2024-04-15,high,-0.0,-0.0,-0.0
2024-04-16,high,-0.0,-0.0,-0.0
2024-04-17,high,0.0,0.0,0.0
2024-04-18,high,-0.0,-0.0,-0.0
2024-04-19,high,-0.00045,-0.00045,-0.00045
2024-04-22,high,0.0610169890199325,0.0610169890199325,0.0610169890199325
2024-04-23,high,0.0203912686420172,0.0203912686420172,0.0203912686420172
2024-04-24,high,-0.0080280983882876,-0.0080280983882876,-0.0080280983882876
2024-04-25,high,-0.0245896802162983,-0.0245896802162983,-0.0245896802162983
2024-04-26,high,0.0497635190246827,0.0497635190246827,0.0497635190246827
2024-04-29,high,0.0,0.0,0.0
2024-04-30,high,-0.0,-0.0,-0.0
2024-05-01,high,0.0,0.0,0.0
2024-05-02,high,0.0,0.0,0.0
2024-05-03,high,-0.0,-0.0,-0.0
2024-05-06,high,0.0,0.0,0.0
2024-05-07,high,0.0,0.0,0.0
2024-05-08,high,0.0,0.0,0.0
2024-05-09,high,-0.0,-0.0,-0.0
2024-05-10,high,-0.0,-0.0,-0.0
2024-05-13,high,0.0,0.0,0.0
2024-05-14,high,0.0,0.0,0.0
2024-05-15,high,-0.00045,-0.00045,-0.00045
2024-05-16,high,0.0186293386239566,0.0186293386239566,0.0186293386239566
2024-05-17,high,-0.0561591106348733,-0.0561591106348733,-0.0561591106348733
2024-05-20,high,0.0142194604944671,0.0142194604944671,0.0142194604944671
2024-05-21,high,0.0125194772197787,0.0125194772197787,0.0125194772197787
2024-05-22,high,-0.0177949822039583,-0.0177949822039583,-0.0177949822039583
2024-05-23,high,0.035016279866193,0.035016279866193,0.035016279866193
2024-05-24,high,-0.0771141984976618,-0.0771141984976618,-0.0771141984976618
2024-05-28,high,0.0002407664218368,0.0002407664218368,0.0002407664218368
2024-05-29,high,0.0168266013291006,0.0168266013291006,0.0168266013291006
2024-05-30,high,0.0664074659437391,0.0664074659437391,0.0664074659437391
2024-05-31,high,0.0,0.0,0.0
2024-06-03,high,0.0,0.0,0.0
2024-06-04,high,-0.0,-0.0,-0.0
2024-06-05,high,0.0,0.0,0.0
2024-06-06,high,-0.0,-0.0,-0.0
2024-06-07,high,-0.0,-0.0,-0.0
2024-06-10,high,-0.0,-0.0,-0.0
2024-06-11,high,0.0,0.0,0.0
2024-06-12,mid,0.0,0.0,0.0
2024-06-13,mid,-0.0,-0.0,-0.0
2024-06-14,mid,0.0,0.0,0.0
2024-06-17,mid,-0.0,-0.0,-0.0
2024-06-18,mid,0.0,0.0,0.0
2024-06-20,mid,0.0,0.0,0.0
2024-06-21,mid,0.0,0.0,0.0
2024-06-24,mid,-0.00045,-0.00045,-0.00045
2024-06-25,mid,-0.0491296042629907,0.0491296042629907,-0.0491296042629907
2024-06-26,mid,-0.0004368795272432,0.0004368795272432,-0.0004368795272432
2024-06-27,mid,-0.0254259991467811,0.0254259991467811,-0.0254259991467811
2024-06-28,mid,0.0633736152813149,-0.0633736152813149,0.0633736152813149
2024-07-01,mid,0.0760940665578173,-0.0769940665578174,0.0760940665578173
2024-07-02,mid,-0.0,-0.0,-0.0
2024-07-03,mid,0.0,0.0,0.0
2024-07-05,mid,-0.00045,-0.00045,-0.00045
2024-07-08,mid,-0.0057515689054723,0.0057515689054723,-0.0057515689054723
2024-07-09,mid,0.0266052991551681,-0.0266052991551681,0.0266052991551681
2024-07-10,mid,-0.0102401458625927,0.0102401458625927,-0.0102401458625927
2024-07-11,mid,-0.0513708433775118,0.0513708433775118,-0.0513708433775118
2024-07-12,mid,-0.0128626582868717,0.0128626582868717,-0.0128626582868717
2024-07-15,mid,0.0273276051532591,-0.0273276051532591,0.0273276051532591
2024-07-16,mid,-0.028011037235038,0.028011037235038,-0.028011037235038
2024-07-17,mid,0.0237837145233194,-0.0246837145233194,0.0237837145233194
2024-07-18,mid,-0.0,-0.0,-0.0
2024-07-19,mid,0.0,0.0,0.0
2024-07-22,mid,-0.0,-0.0,-0.0
2024-07-23,mid,-0.0,-0.0,-0.0
2024-07-24,mid,-0.0,-0.0,-0.0
2024-07-25,mid,-0.0,-0.0,-0.0
2024-07-26,mid,0.0,0.0,0.0
2024-07-29,mid,-0.0,-0.0,-0.0
2024-07-30,mid,-0.0,-0.0,-0.0
2024-07-31,mid,0.0,0.0,0.0
2024-08-01,high,-0.0,-0.0,-0.0
2024-08-02,high,0.0,0.0,0.0
2024-08-05,high,-0.00045,-0.00045,-0.00045
2024-08-06,high,0.0036355640562906,0.0036355640562906,0.0036355640562906
2024-08-07,high,0.0653442470011687,0.0653442470011687,0.0653442470011687
2024-08-08,high,-0.0,-0.0,-0.0
2024-08-09,high,0.0,0.0,0.0
2024-08-12,high,0.0,0.0,0.0
2024-08-13,high,0.0,0.0,0.0
2024-08-14,high,0.0,0.0,0.0
2024-08-15,high,0.0,0.0,0.0
2024-08-16,high,-0.0,-0.0,-0.0
2024-08-19,high,0.0,0.0,0.0
2024-08-20,high,-0.0,-0.0,-0.0
2024-08-21,high,0.0,0.0,0.0
2024-08-22,mid,-0.0,-0.0,-0.0
2024-08-23,mid,0.0,0.0,0.0
2024-08-26,mid,0.0,0.0,0.0
2024-08-27,mid,0.0,0.0,0.0
2024-08-28,mid,-0.0,-0.0,-0.0
2024-08-29,mid,-0.0,-0.0,-0.0
2024-08-30,mid,0.0,0.0,0.0
2024-09-03,mid,-0.0,-0.0,-0.0
2024-09-04,mid,0.0,0.0,0.0
2024-09-05,mid,-0.0,-0.0,-0.0
2024-09-06,mid,0.0,0.0,0.0
2024-09-09,mid,0.0,0.0,0.0
2024-09-10,mid,0.0,0.0,0.0
2024-09-11,mid,0.0,0.0,0.0
2024-09-12,mid,-0.0,-0.0,-0.0
2024-09-13,mid,0.0,0.0,0.0
2024-09-16,low,0.0,0.0,0.0
2024-09-17,low,-0.0,-0.0,-0.0
2024-09-18,low,-0.00045,-0.00045,-0.00045
2024-09-19,low,0.0640709062885334,0.0640709062885334,0.0640709062885334
2024-09-20,low,-0.0,-0.0,-0.0
2024-09-23,low,0.0,0.0,0.0
2024-09-24,low,0.0,0.0,0.0
2024-09-25,low,0.0,0.0,0.0
2024-09-26,low,-0.00045,-0.00045,-0.00045
2024-09-27,low,-0.0504937504380056,-0.0504937504380056,-0.0504937504380056
2024-09-30,low,-0.0014862738297066,-0.0014862738297066,-0.0014862738297066
2024-10-01,low,-0.0118583921722184,-0.0118583921722184,-0.0118583921722184
2024-10-02,low,-0.0159792651361065,-0.0159792651361065,-0.0159792651361065
2024-10-03,low,0.0099389321145515,0.0099389321145515,0.0099389321145515
2024-10-04,low,-0.0548904339159573,-0.0548904339159573,-0.0548904339159573
2024-10-07,low,-0.0510428072628023,-0.0510428072628023,-0.0510428072628023
2024-10-08,low,-0.0348264147747336,-0.0348264147747336,-0.0348264147747336
2024-10-09,low,-0.0126224902148435,-0.0126224902148435,-0.0126224902148435
2024-10-10,low,0.0234415242858453,0.0234415242858453,0.0234415242858453
2024-10-11,mid,-0.1169271825045102,-0.1169271825045102,-0.1169271825045102
2024-10-14,high,0.1223993873070048,0.1223993873070048,0.1223993873070048
2024-10-15,high,0.05350955923013,0.05350955923013,0.05350955923013
2024-10-16,high,-0.0,-0.0,-0.0
2024-10-17,high,0.0,0.0,0.0
2024-10-18,high,0.0,0.0,0.0
2024-10-21,high,0.0,0.0,0.0
2024-10-22,high,0.0,0.0,0.0
2024-10-23,high,-0.0,-0.0,-0.0
2024-10-24,high,0.0,0.0,0.0
2024-10-25,high,0.0,0.0,0.0
2024-10-28,high,0.0,0.0,0.0
2024-10-29,high,-0.0,-0.0,-0.0
2024-10-30,high,-0.0,-0.0,-0.0
2024-10-31,high,0.0,0.0,0.0
2024-11-01,high,-0.0,-0.0,-0.0
2024-11-04,high,-0.0,-0.0,-0.0
2024-11-05,high,-0.0,-0.0,-0.0
2024-11-06,high,0.0,0.0,0.0
2024-11-07,high,0.0,0.0,0.0
2024-11-08,high,-0.0,-0.0,-0.0
2024-11-11,high,0.0,0.0,0.0
2024-11-12,high,0.0,0.0,0.0
2024-11-13,high,-0.0,-0.0,-0.0
2024-11-14,high,0.0,0.0,0.0
2024-11-15,high,-0.0,-0.0,-0.0
2024-11-18,high,0.0,0.0,0.0
2024-11-19,high,-0.00045,-0.00045,-0.00045
2024-11-20,high,-0.0740531780293097,-0.0740531780293097,-0.0740531780293097
2024-11-21,high,0.2156589028523099,0.2156589028523099,0.2156589028523099
2024-11-22,high,0.0,0.0,0.0
2024-11-25,high,0.0,0.0,0.0
2024-11-26,high,-0.0,-0.0,-0.0
2024-11-27,high,0.0,0.0,0.0
2024-11-29,high,-0.0,-0.0,-0.0
2024-12-02,high,0.0,0.0,0.0
2024-12-03,high,-0.0,-0.0,-0.0
2024-12-04,high,0.0,0.0,0.0
2024-12-05,high,-0.0,-0.0,-0.0
2024-12-06,high,-0.0,-0.0,-0.0
2024-12-09,high,-0.0,-0.0,-0.0
2024-12-10,high,0.0,0.0,0.0
2024-12-11,high,0.0,0.0,0.0
2024-12-12,high,-0.0,-0.0,-0.0
2024-12-13,high,0.0,0.0,0.0
2024-12-16,high,-0.0,-0.0,-0.0
2024-12-17,high,-0.00045,-0.00045,-0.00045
2024-12-18,high,-0.022254831367025,-0.022254831367025,-0.022254831367025
2024-12-19,high,-0.033495746531311,-0.033495746531311,-0.033495746531311
2024-12-20,high,0.1116224762392722,0.1116224762392722,0.1116224762392722
2024-12-23,high,-0.0,-0.0,-0.0
2024-12-24,high,0.0,0.0,0.0
2024-12-26,high,-0.0,-0.0,-0.0
2024-12-27,high,-0.0,-0.0,-0.0
2024-12-30,high,-0.0,-0.0,-0.0
2024-12-31,high,-0.00045,-0.00045,-0.00045
2025-01-02,high,-0.0139387328635026,-0.0139387328635026,-0.0139387328635026
2025-01-03,high,0.115084972420736,0.115084972420736,0.115084972420736
2025-01-06,high,0.0,0.0,0.0
2025-01-07,high,-0.0,-0.0,-0.0
2025-01-08,high,-0.0,-0.0,-0.0
2025-01-10,high,-0.0,-0.0,-0.0
2025-01-13,mid,0.0,0.0,0.0
2025-01-14,mid,0.0,0.0,0.0
2025-01-15,mid,-0.0,-0.0,-0.0
2025-01-16,mid,0.0,0.0,0.0
2025-01-17,mid,0.0,0.0,0.0
2025-01-21,mid,-0.0,-0.0,-0.0
2025-01-22,mid,0.0,0.0,0.0
2025-01-23,mid,-0.0,-0.0,-0.0
2025-01-24,mid,-0.00045,-0.00045,-0.00045
2025-01-27,mid,0.0188529657512358,-0.0188529657512358,0.0188529657512358
2025-01-28,mid,-0.024535348091379,0.024535348091379,-0.024535348091379
2025-01-29,mid,-0.0162532874649704,0.0162532874649704,-0.0162532874649704
2025-01-30,mid,-0.0170538560652023,0.0170538560652023,-0.0170538560652023
2025-01-31,mid,0.0147137341116103,-0.0147137341116103,0.0147137341116103
2025-02-03,mid,0.0495463359321344,-0.0504463359321344,0.0495463359321344
2025-02-04,mid,0.0,0.0,0.0
2025-02-05,mid,-0.0,-0.0,-0.0
2025-02-06,low,-0.0,-0.0,-0.0
2025-02-07,low,0.0,0.0,0.0
2025-02-10,low,0.0,0.0,0.0
2025-02-11,low,-0.0,-0.0,-0.0
2025-02-12,low,-0.0,-0.0,-0.0
2025-02-13,low,0.0,0.0,0.0
2025-02-14,low,0.0,0.0,0.0
2025-02-18,low,0.0,0.0,0.0
2025-02-19,low,-0.0,-0.0,-0.0
2025-02-20,low,-0.0,-0.0,-0.0
2025-02-21,low,-0.0,-0.0,-0.0
2025-02-24,low,0.0,0.0,0.0
2025-02-25,low,-0.00045,-0.00045,-0.00045
2025-02-26,low,0.1197011862264074,0.1197011862264074,0.1197011862264074
2025-02-27,mid,-0.0,-0.0,-0.0
2025-02-28,mid,0.0,0.0,0.0
2025-03-03,mid,-0.0,-0.0,-0.0
2025-03-04,mid,0.0,0.0,0.0
2025-03-05,mid,0.0,0.0,0.0
2025-03-06,mid,-0.0,-0.0,-0.0
2025-03-07,mid,-0.0,-0.0,-0.0
2025-03-10,mid,-0.0,-0.0,-0.0
2025-03-11,mid,0.0,0.0,0.0
2025-03-12,mid,-0.0,-0.0,-0.0
2025-03-13,mid,-0.00045,-0.00045,-0.00045
2025-03-14,high,-0.0806782302825591,0.0806782302825591,-0.0806782302825591
2025-03-17,high,0.0126169305443241,-0.0126169305443241,0.0126169305443241
2025-03-18,high,0.0149428265181723,-0.0149428265181723,0.0149428265181723
2025-03-19,high,-0.0037684544793195,0.0037684544793195,-0.0037684544793195
2025-03-20,high,-0.0366442983677074,0.0366442983677074,-0.0366442983677074
2025-03-21,mid,-0.0084513956781869,0.0084513956781869,-0.0084513956781869
2025-03-24,high,-0.0468084925367128,0.0468084925367128,-0.0468084925367128
2025-03-25,high,-0.0185810478358787,0.0185810478358787,-0.0185810478358787
2025-03-26,high,0.027731196481619,-0.027731196481619,0.027731196481619
2025-03-27,high,0.0186680992633583,-0.0186680992633583,0.0186680992633583
2025-03-28,high,0.0622080996675566,-0.0631080996675566,0.0622080996675566
2025-03-31,high,0.0,0.0,0.0
2025-04-01,high,0.0,0.0,0.0
2025-04-02,high,0.0,0.0,0.0
2025-04-03,high,-0.0,-0.0,-0.0
2025-04-04,high,0.0,0.0,0.0
2025-04-07,high,-0.0,-0.0,-0.0
2025-04-08,high,-0.0,-0.0,-0.0
2025-04-09,high,0.0,0.0,0.0
2025-04-10,high,-0.0,-0.0,-0.0
2025-04-11,high,0.0,0.0,0.0
2025-04-14,high,0.0,0.0,0.0
2025-04-15,mid,0.0,0.0,0.0
2025-04-16,mid,-0.0,-0.0,-0.0
2025-04-17,mid,0.0,0.0,0.0
2025-04-21,mid,-0.0,-0.0,-0.0
2025-04-22,mid,-0.0,-0.0,-0.0
2025-04-23,mid,0.0,0.0,0.0
2025-04-24,mid,0.0,0.0,0.0
2025-04-25,mid,0.0,0.0,0.0
2025-04-28,mid,-0.0,-0.0,-0.0
2025-04-29,mid,0.0,0.0,0.0
2025-04-30,mid,-0.0,-0.0,-0.0
2025-05-01,mid,-0.0,-0.0,-0.0
2025-05-02,mid,0.0,0.0,0.0
2025-05-05,mid,0.0,0.0,0.0
2025-05-06,mid,-0.0,-0.0,-0.0
2025-05-07,mid,0.0,0.0,0.0
2025-05-08,mid,-0.0,-0.0,-0.0
2025-05-09,mid,0.0,0.0,0.0
2025-05-12,mid,-0.0,-0.0,-0.0
2025-05-13,mid,0.0,0.0,0.0
2025-05-14,mid,-0.0,-0.0,-0.0
2025-05-15,mid,-0.00045,-0.00045,-0.00045
2025-05-16,low,0.0108985809005018,-0.0108985809005018,-0.0108985809005018
2025-05-19,low,0.002033889133863,-0.002033889133863,-0.002033889133863
2025-05-20,low,-0.0089290691335356,0.0089290691335356,0.0089290691335356
2025-05-21,low,-0.0760032348714641,0.0760032348714641,0.0760032348714641
2025-05-22,low,-0.0356926244224203,0.0356926244224203,0.0356926244224203
2025-05-23,low,-0.0155515159383588,0.0155515159383588,0.0155515159383588
2025-05-27,low,-0.0168969850236162,0.0168969850236162,0.0168969850236162
2025-05-28,low,-0.0047200099942182,0.0047200099942182,0.0047200099942182
2025-05-29,low,0.0480877518694847,-0.0480877518694847,-0.0480877518694847
2025-05-30,low,0.0191798671555855,-0.0191798671555855,-0.0191798671555855
2025-06-02,low,-0.0186595239814135,0.0186595239814135,0.0186595239814135
2025-06-03,low,0.0466670962919399,-0.0475670962919399,-0.0475670962919399
2025-06-04,low,-0.0,-0.0,-0.0
2025-06-05,low,0.0,0.0,0.0
2025-06-06,low,-0.0,-0.0,-0.0
2025-06-09,low,-0.0,-0.0,-0.0
2025-06-10,low,-0.0,-0.0,-0.0
2025-06-11,low,0.0,0.0,0.0
2025-06-12,low,0.0,0.0,0.0
2025-06-13,low,0.0,0.0,0.0
2025-06-16,low,-0.0,-0.0,-0.0
2025-06-17,low,0.0,0.0,0.0
2025-06-18,low,-0.0,-0.0,-0.0
2025-06-20,low,0.0,0.0,0.0
2025-06-23,low,-0.0,-0.0,-0.0
2025-06-24,low,0.0,0.0,0.0
2025-06-25,low,0.0,0.0,0.0
2025-06-26,low,-0.0,-0.0,-0.0
2025-06-27,low,-0.0,-0.0,-0.0
2025-06-30,low,0.0,0.0,0.0
2025-07-01,low,-0.0,-0.0,-0.0
2025-07-02,low,0.0,0.0,0.0
2025-07-03,low,-0.0,-0.0,-0.0
2025-07-07,low,-0.0,-0.0,-0.0
2025-07-08,low,-0.0,-0.0,-0.0
2025-07-09,low,0.0,0.0,0.0
2025-07-10,low,-0.00045,-0.00045,-0.00045
2025-07-11,low,0.0097629286387125,0.0097629286387125,0.0097629286387125
2025-07-14,low,0.0064388528759879,0.0064388528759879,0.0064388528759879
2025-07-15,low,0.0074247495277429,0.0074247495277429,0.0074247495277429
2025-07-16,low,0.0,0.0,0.0
2025-07-17,low,-0.0,-0.0,-0.0
2025-07-18,low,-0.00045,-0.00045,-0.00045
2025-07-21,low,0.0144535630113607,0.0144535630113607,0.0144535630113607
2025-07-22,low,-0.0324613604795604,-0.0324613604795604,-0.0324613604795604
2025-07-23,low,-0.0167483828566965,-0.0167483828566965,-0.0167483828566965
2025-07-24,low,0.0104515269977193,0.0104515269977193,0.0104515269977193
2025-07-25,low,-0.0125740670276816,-0.0125740670276816,-0.0125740670276816
2025-07-28,low,-0.0087980791791153,-0.0087980791791153,-0.0087980791791153
2025-07-29,low,-0.0226056580895276,-0.0226056580895276,-0.0226056580895276
2025-07-30,low,0.0021067734411824,0.0021067734411824,0.0021067734411824
2025-07-31,low,0.0438664695224043,0.0438664695224043,0.0438664695224043
2025-08-01,low,-0.0562244515001969,-0.0562244515001969,-0.0562244515001969
2025-08-04,low,0.038711288520455,0.038711288520455,0.038711288520455
2025-08-05,low,-0.0232952654501547,-0.0232952654501547,-0.0232952654501547
2025-08-06,low,0.0095442778268742,0.0095442778268742,0.0095442778268742
2025-08-07,low,0.0159022146171021,0.0159022146171021,0.0159022146171021
2025-08-08,low,-0.0,-0.0,-0.0
2025-08-11,low,-0.0,-0.0,-0.0
2025-08-12,low,-0.0,-0.0,-0.0
2025-08-13,low,-0.00045,-0.00045,-0.00045
2025-08-14,low,0.0170408231859476,0.0170408231859476,0.0170408231859476
2025-08-15,low,-0.0057597971774411,-0.0057597971774411,-0.0057597971774411
2025-08-18,low,0.0069551656449089,0.0069551656449089,0.0069551656449089
2025-08-19,low,-0.0327327959041971,-0.0327327959041971,-0.0327327959041971
2025-08-20,low,0.0083640988090215,0.0083640988090215,0.0083640988090215
2025-08-21,low,-0.0015950326092399,-0.0015950326092399,-0.0015950326092399
2025-08-22,low,0.0192375281176979,0.0192375281176979,0.0192375281176979
2025-08-25,low,0.0193716944159954,0.0193716944159954,0.0193716944159954
2025-08-26,low,0.0,0.0,0.0
2025-08-27,low,-0.0,-0.0,-0.0
2025-08-28,low,-0.0,-0.0,-0.0
2025-08-29,low,0.0,0.0,0.0
2025-09-02,low,-0.0,-0.0,-0.0
2025-09-03,low,-0.0,-0.0,-0.0
2025-09-04,low,0.0,0.0,0.0
2025-09-05,low,0.0,0.0,0.0
2025-09-08,low,-0.0,-0.0,-0.0
2025-09-09,low,0.0,0.0,0.0
2025-09-10,low,-0.00045,-0.00045,-0.00045
2025-09-11,low,-0.0148057691750901,-0.0148057691750901,-0.0148057691750901
2025-09-12,low,0.0115609957128393,0.0115609957128393,0.0115609957128393
2025-09-15,low,-0.0054135365322722,-0.0054135365322722,-0.0054135365322722
2025-09-16,low,0.010139245136315,0.010139245136315,0.010139245136315
2025-09-17,low,-0.0128317240239093,-0.0128317240239093,-0.0128317240239093
2025-09-18,low,0.0525827573697996,0.0525827573697996,0.0525827573697996
2025-09-19,low,0.0,0.0,0.0
2025-09-22,low,0.0,0.0,0.0
2025-09-23,low,-0.0,-0.0,-0.0
2025-09-24,low,-0.0,-0.0,-0.0
2025-09-25,low,-0.0,-0.0,-0.0
2025-09-26,low,0.0,0.0,0.0
2025-09-29,low,0.0,0.0,0.0
2025-09-30,low,-0.0,-0.0,-0.0
2025-10-01,low,0.0,0.0,0.0
2025-10-02,low,0.0,0.0,0.0
2025-10-03,low,-0.0,-0.0,-0.0
2025-10-06,low,0.0,0.0,0.0
2025-10-07,low,-0.00045,-0.00045,-0.00045
2025-10-08,low,-0.0109640989481299,-0.0109640989481299,-0.0109640989481299
2025-10-09,low,-0.0161120594453784,-0.0161120594453784,-0.0161120594453784
2025-10-10,low,0.03357939970939,0.03357939970939,0.03357939970939
2025-10-13,low,0.0,0.0,0.0
2025-10-14,low,-0.0,-0.0,-0.0
2025-10-15,low,0.0,0.0,0.0
2025-10-16,low,-0.0,-0.0,-0.0
2025-10-17,low,0.0,0.0,0.0
2025-10-20,low,-0.0,-0.0,-0.0
2025-10-21,low,0.0,0.0,0.0
2025-10-22,low,-0.0,-0.0,-0.0
2025-10-23,low,-0.0,-0.0,-0.0
2025-10-24,low,0.0,0.0,0.0
2025-10-27,low,-0.0,-0.0,-0.0
2025-10-28,low,-0.0,-0.0,-0.0
2025-10-29,low,-0.0,-0.0,-0.0
2025-10-30,low,-0.00045,-0.00045,-0.00045
2025-10-31,low,0.0448803180156816,0.0448803180156816,0.0448803180156816
2025-11-03,low,0.0146424283227941,0.0146424283227941,0.0146424283227941
2025-11-04,low,-0.0,-0.0,-0.0
2025-11-05,low,0.0,0.0,0.0
2025-11-06,low,-0.0,-0.0,-0.0
2025-11-07,low,-0.0,-0.0,-0.0
2025-11-10,mid,-0.00045,-0.00045,-0.00045
2025-11-11,mid,0.0010387838152112,-0.0010387838152112,0.0010387838152112
2025-11-12,mid,-0.0142813685532771,0.0142813685532771,-0.0142813685532771
2025-11-13,mid,-0.0493309256645944,0.0493309256645944,-0.0493309256645944
2025-11-14,mid,0.0191798962788722,-0.0191798962788722,0.0191798962788722
2025-11-17,mid,0.0059844096489689,-0.0068844096489689,0.0059844096489689
2025-11-18,mid,0.0,0.0,0.0
2025-11-19,mid,-0.0,-0.0,-0.0
2025-11-20,mid,0.0,0.0,0.0
2025-11-21,mid,-0.0,-0.0,-0.0
2025-11-24,mid,0.0,0.0,0.0
2025-11-25,mid,-0.0,-0.0,-0.0
2025-11-26,mid,-0.00045,-0.00045,-0.00045
2025-11-28,mid,0.0036676658244099,-0.0036676658244099,0.0036676658244099
2025-12-01,mid,0.0252299815858726,-0.0261299815858726,0.0252299815858726
2025-12-02,mid,-0.0,-0.0,-0.0
2025-12-03,mid,0.0,0.0,0.0
2025-12-04,mid,0.0,0.0,0.0
2025-12-05,mid,-0.0,-0.0,-0.0
2025-12-08,mid,0.0,0.0,0.0
2025-12-09,mid,0.0,0.0,0.0
2025-12-10,mid,-0.0,-0.0,-0.0
2025-12-11,mid,-0.0,-0.0,-0.0
2025-12-12,low,-0.0,-0.0,-0.0
2025-12-15,low,-0.0,-0.0,-0.0
2025-12-16,low,0.0,0.0,0.0
2025-12-17,low,-0.0,-0.0,-0.0
2025-12-18,low,-0.0,-0.0,-0.0
2025-12-19,low,0.0,0.0,0.0
2025-12-22,low,-0.0,-0.0,-0.0
2025-12-23,low,-0.00045,-0.00045,-0.00045
2025-12-24,low,0.0026209483868114,0.0026209483868114,0.0026209483868114
2025-12-26,low,0.0047623518688525,0.0047623518688525,0.0047623518688525
2025-12-29,low,-0.0193859967236281,-0.0193859967236281,-0.0193859967236281
2025-12-30,low,-0.0155637364972868,-0.0155637364972868,-0.0155637364972868
2025-12-31,low,-0.0116129436381132,-0.0116129436381132,-0.0116129436381132
2026-01-02,low,0.002900424659083,0.002900424659083,0.002900424659083
2026-01-05,low,-0.002825399583228,-0.002825399583228,-0.002825399583228
2026-01-06,low,-0.0390784221459852,-0.0390784221459852,-0.0390784221459852
2026-01-07,low,0.0544247348490495,0.0544247348490495,0.0544247348490495
2026-01-08,low,0.0348162673354419,0.0348162673354419,0.0348162673354419
2026-01-09,low,-0.0,-0.0,-0.0
2026-01-12,low,0.0,0.0,0.0
2026-01-13,low,0.0,0.0,0.0
2026-01-14,low,0.0,0.0,0.0
2026-01-15,low,-0.0,-0.0,-0.0
2026-01-16,low,0.0,0.0,0.0
2026-01-20,low,0.0,0.0,0.0
2026-01-21,low,0.0,0.0,0.0
2026-01-22,low,-0.0,-0.0,-0.0
2026-01-23,low,0.0,0.0,0.0
2026-01-26,low,0.0,0.0,0.0
2026-01-27,low,-0.0,-0.0,-0.0
2026-01-28,low,-0.0,-0.0,-0.0
2026-01-29,low,-0.0,-0.0,-0.0
2026-01-30,low,0.0,0.0,0.0
2026-02-02,low,-0.00045,-0.00045,-0.00045
2026-02-03,low,-0.0010773361964941,-0.0010773361964941,-0.0010773361964941
2026-02-04,low,-0.0103694757744599,-0.0103694757744599,-0.0103694757744599
2026-02-05,low,0.0032674804880468,0.0032674804880468,0.0032674804880468
