date,asset_close,btc_close,spread,z,rolling_beta,position,hedged_ret,fee_cost,strategy_ret_gross,strategy_ret_net,equity_curve_gross,equity_curve_net
2025-12-02 16:00:00,187.3,91842.0,0.10093080323931769,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-02 20:00:00,182.1,91237.0,0.0783875062594035,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-03 00:00:00,186.2,92594.0,0.08811588996834807,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-03 04:00:00,186.12,92973.0,0.084217477882218,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-03 08:00:00,186.2,92961.0,0.08475682491634551,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-03 12:00:00,182.06,92338.0,0.06798182816183918,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-03 16:00:00,186.48,92990.0,0.08599459019402733,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-03 20:00:00,189.62,93395.0,0.09900230104916208,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-04 00:00:00,189.33,93498.0,0.09653577127650337,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-04 04:00:00,188.15,93345.0,0.09167448226210961,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-04 08:00:00,187.76,92898.0,0.0936756919789099,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-04 12:00:00,190.75,92940.0,0.10909098033181142,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-04 16:00:00,185.43,91927.0,0.09011110098148833,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-04 20:00:00,185.6,92034.0,0.09003963831428852,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-05 00:00:00,186.63,92143.0,0.09456875051568492,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-05 04:00:00,186.62,92205.0,0.09394398090714251,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-05 08:00:00,185.07,91298.0,0.09399809616411314,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-05 12:00:00,182.97,90406.0,0.09092352437931694,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-05 16:00:00,180.53,89586.0,0.08523556454065595,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-05 20:00:00,178.88,89294.0,0.07882612176225301,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-06 00:00:00,179.03,89634.0,0.07643712361237931,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-06 04:00:00,179.0,89546.0,0.0771036389277393,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-06 08:00:00,179.0,89581.0,0.07677179685849733,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-06 12:00:00,179.19,89712.0,0.07659179871718091,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-06 16:00:00,179.39,89359.0,0.08105522525677511,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-06 20:00:00,178.99,89181.0,0.08051616002840412,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-07 00:00:00,179.38,89669.0,0.07805867839891789,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-07 04:00:00,178.74,89335.0,0.07765335472694712,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-07 08:00:00,178.65,89091.0,0.07947220688125878,-0.6901475739751537,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-07 12:00:00,177.37,89508.0,0.06831621186831516,-1.7939253288150614,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-07 16:00:00,179.85,91372.0,0.06469913358937074,-1.9843455969896628,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-07 20:00:00,179.3,90344.0,0.07124425623705388,-1.2733587881017587,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-08 00:00:00,181.57,91025.0,0.07744821620644071,-0.6268726979187433,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-08 04:00:00,182.5,91513.0,0.07801675690927823,-0.5481857770194399,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-08 08:00:00,183.46,91926.0,0.07943954620824734,-0.39171019768324034,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-08 12:00:00,180.15,89918.0,0.0799872812111122,-0.39250030994657714,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-08 16:00:00,182.72,90071.0,0.09270869355386147,0.8565498927240187,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-08 20:00:00,182.86,90594.0,0.08855813063132878,0.4957477877572307,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-09 00:00:00,182.22,90356.0,0.08728583989965966,0.4079097519810595,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-09 04:00:00,181.97,90439.0,0.08513325037245423,0.20493486989138077,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-09 08:00:00,181.51,90338.0,0.08355102185571628,0.07253004372612357,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-09 12:00:00,188.01,92671.0,0.09708381275920708,1.8035424934117166,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-09 16:00:00,194.4,93757.0,0.12061309551505328,3.498308775943704,,-1,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-09 20:00:00,188.96,92654.0,0.10227980222531752,1.6556991582265745,,-1,0.0,0.00045,-0.0,-0.00045,1.0,0.99955
2025-12-10 00:00:00,189.16,92381.0,0.10584339322735481,1.8512032434974544,,-1,0.0,0.0,-0.0,-0.0,1.0,0.99955
2025-12-10 04:00:00,189.81,92752.0,0.10587033079744401,1.7397984121394077,,-1,0.0,0.0,-0.0,-0.0,1.0,0.99955
2025-12-10 08:00:00,188.79,92085.0,0.1066106730690457,1.6912784165580432,,-1,0.0,0.0,-0.0,-0.0,1.0,0.99955
2025-12-10 12:00:00,186.6,92027.0,0.09547769569485176,0.7973654365545961,,-1,0.0,0.0,-0.0,-0.0,1.0,0.99955
2025-12-10 16:00:00,185.19,92900.0,0.07987518394356918,-0.4054299111818004,,0,0.0,0.0,-0.0,-0.0,1.0,0.99955
2025-12-10 20:00:00,183.41,91961.0,0.0788437179060093,-0.48576688781701777,,0,0.0,0.00045,0.0,-0.00045,1.0,0.9991002025000001
2025-12-11 00:00:00,179.67,89860.0,0.07786719739220604,-0.566831463978907,,0,0.0,0.0,0.0,0.0,1.0,0.9991002025000001
2025-12-11 04:00:00,179.53,90236.0,0.07354193126707642,-0.8885664633645208,,0,0.0,0.0,0.0,0.0,1.0,0.9991002025000001
2025-12-11 08:00:00,180.48,90202.0,0.07913959339862142,-0.4627186360944465,,0,0.0,0.0,0.0,0.0,1.0,0.9991002025000001
2025-12-11 12:00:00,173.41,89849.0,0.04250805071795405,-2.767983959586486,,1,0.0,0.0,0.0,0.0,1.0,0.9991002025000001
2025-12-11 16:00:00,179.98,90787.0,0.07087589846033193,-0.840655564179885,,1,0.0,0.00045,0.0,-0.00045,1.0,0.9986506074088751
2025-12-11 20:00:00,183.42,92481.0,0.0741100739738636,-0.6095597079786842,,1,0.0,0.0,0.0,0.0,1.0,0.9986506074088751
2025-12-12 00:00:00,183.28,92254.0,0.07543340553318245,-0.515698167642024,,1,0.0,0.0,0.0,0.0,1.0,0.9986506074088751
2025-12-12 04:00:00,183.98,92413.0,0.07778313723146013,-0.3623000227304654,,0,0.0,0.0,0.0,0.0,1.0,0.9986506074088751
2025-12-12 08:00:00,183.49,92399.0,0.07524490498944747,-0.517252144669502,,0,0.0,0.00045,0.0,-0.00045,1.0,0.9982012146355412
2025-12-12 12:00:00,177.95,89903.0,0.06784172512607345,-0.9977734727665132,,0,0.0,0.0,0.0,0.0,1.0,0.9982012146355412
2025-12-12 16:00:00,179.52,90156.0,0.07423940595779221,-0.6138471281960247,1.3079181740275172,0,0.005142032750420432,0.0,0.0,0.0,1.0,0.9982012146355412
2025-12-12 20:00:00,176.42,90228.0,0.05614240988435615,-1.707366778673353,1.2629230674034009,0,-0.018276861175597677,0.0,-0.0,-0.0,1.0,0.9982012146355412
2025-12-13 00:00:00,176.7,90309.0,0.05696629390654451,-1.5448092277416128,1.235107616201642,0,0.0004783337163662316,0.0,0.0,0.0,1.0,0.9982012146355412
2025-12-13 04:00:00,176.95,90291.0,0.05854939106513335,-1.362870886150761,1.2214397498423375,0,0.0016582794888244557,0.0,0.0,0.0,1.0,0.9982012146355412
2025-12-13 08:00:00,177.22,90311.0,0.05988600753904638,-1.2127953974581343,1.2263783978801777,0,0.001254204564007339,0.0,0.0,0.0,1.0,0.9982012146355412
2025-12-13 12:00:00,177.14,90062.0,0.06177900173211004,-1.0480708023209424,1.2265268876916766,0,0.002930289066416252,0.0,0.0,0.0,1.0,0.9982012146355412
2025-12-13 16:00:00,177.19,90152.0,0.06121306319704889,-1.0107606706631034,1.2066396961494517,0,-0.0009235464105691834,0.0,-0.0,-0.0,1.0,0.9982012146355412
2025-12-13 20:00:00,177.17,90222.0,0.060441087798942306,-0.9886036527873001,1.1813080416877175,0,-0.0010301192039031382,0.0,-0.0,-0.0,1.0,0.9982012146355412
2025-12-14 00:00:00,176.87,90236.0,0.058614605831040834,-1.0214308944094417,1.168696118160108,0,-0.0018746387758546445,0.0,-0.0,-0.0,1.0,0.9982012146355412
2025-12-14 04:00:00,176.9,90210.0,0.0590289168851692,-0.9395714399436657,1.1693242670571993,0,0.0005065374079478896,0.0,0.0,0.0,1.0,0.9982012146355412
2025-12-14 08:00:00,176.1,89328.0,0.06283967505219579,-0.6942422166879901,1.1684457628878848,0,0.00690178321503279,0.0,0.0,0.0,1.0,0.9982012146355412
2025-12-14 12:00:00,175.73,88974.0,0.06410826539213055,-0.5781116031953778,1.1579207335259765,0,0.0024876719594365123,0.0,0.0,0.0,1.0,0.9982012146355412
2025-12-14 16:00:00,175.47,88608.0,0.06612794290270596,-0.418012125020573,1.1522907998783725,0,0.003260476320556949,0.0,0.0,0.0,1.0,0.9982012146355412
2025-12-14 20:00:00,174.0,88128.0,0.06232771081369126,-0.6005619654058846,1.1166820711404264,0,-0.0023283017755251273,0.0,-0.0,-0.0,1.0,0.9982012146355412
2025-12-15 00:00:00,176.95,89243.0,0.0684632778234473,-0.136800581464487,1.118906577944546,0,0.0027975592720004983,0.0,0.0,0.0,1.0,0.9982012146355412
2025-12-15 04:00:00,176.34,89694.0,0.06072944919639234,-0.6527421955528042,1.1255347475333,0,-0.009135323764190677,0.0,-0.0,-0.0,1.0,0.9982012146355412
2025-12-15 08:00:00,176.61,89591.0,0.06323511451989017,-0.4084271977319546,1.1157289221729279,0,0.0028123790413450258,0.0,0.0,0.0,1.0,0.9982012146355412
2025-12-15 12:00:00,165.88,87007.0,0.02540788544202055,-3.4264585926916986,1.1212284823956251,1,-0.02841665975800811,0.0,-0.0,-0.0,1.0,0.9982012146355412
2025-12-15 16:00:00,163.91,86143.0,0.021935348478411498,-3.0147973169738127,1.2644449737321626,1,0.0006801813842902456,0.00045,0.0006801813842902456,0.00023018138429024566,1.0006801813842903,0.9984309819729262
2025-12-15 20:00:00,162.74,86427.0,0.011976712362535835,-3.0144395660086736,1.2603323631563808,1,-0.011293182282643066,0.0,-0.011293182282643066,-0.011293182282643066,0.9893793176892891,0.9871555188968676
2025-12-16 00:00:00,161.01,85849.0,0.006987439711373611,-2.7632717217735423,1.2509696354290207,1,-0.002264312703102747,0.0,-0.002264312703102747,-0.002264312703102747,0.9871390535320581,0.9849202901154914
2025-12-16 04:00:00,160.7,85981.0,0.0037555712157537613,-2.5057968844178733,1.2549962364276672,1,-0.0038550076713532735,0.0,-0.0038550076713532735,-0.0038550076713532735,0.9833336249079996,0.9811234148414247
2025-12-16 08:00:00,165.07,87236.0,0.018280821700487948,-1.6645118343833705,1.2539283699036652,1,0.008890878841894746,0.0,0.008890878841894746,0.008890878841894746,0.9920763250282177,0.9898464642517258
2025-12-16 12:00:00,171.26,87939.0,0.04827837263755086,-0.2854805009362409,1.2791411735705636,0,0.027191156118190805,0.0,0.027191156118190805,0.027191156118190805,1.019052027263221,1.0167615339942337
2025-12-16 16:00:00,166.18,87536.0,0.022067493871535504,-1.3925218062285467,1.3188428939043952,0,-0.02361861096472704,0.00045,-0.0,-0.00045,1.019052027263221,1.0163039913039364
2025-12-16 20:00:00,167.33,87814.0,0.026271315780602933,-1.1228824543583833,1.3399662663976035,0,0.0026646935921592167,0.0,0.0,0.0,1.019052027263221,1.0163039913039364
2025-12-17 00:00:00,166.83,87160.0,0.02962664419531169,-0.9090805443074734,1.3422796020762824,0,0.007008600023163038,0.0,0.0,0.0,1.019052027263221,1.0163039913039364
2025-12-17 04:00:00,166.33,87007.0,0.02811701686628343,-0.9158069294949007,1.3375669753512578,0,-0.000649107999664836,0.0,-0.0,-0.0,1.019052027263221,1.0163039913039364
2025-12-17 08:00:00,167.17,86941.0,0.03379889903040478,-0.6040356199520092,1.3386843977644445,0,0.006065673383262513,0.0,0.0,0.0,1.019052027263221,1.0163039913039364
2025-12-17 12:00:00,165.0,87186.0,0.01834351702792958,-1.2410277993322598,1.3397212519731458,0,-0.016756136515430932,0.0,-0.0,-0.0,1.019052027263221,1.0163039913039364
2025-12-17 16:00:00,163.4,85987.0,0.020358225481630576,-1.0775579599867022,1.342016888632524,0,0.00875872559207216,0.0,0.0,0.0,1.019052027263221,1.0163039913039364
2025-12-17 20:00:00,160.84,86210.0,0.002367726353154964,-1.7502313216701373,1.373154317908495,0,-0.019228234058353055,0.0,-0.0,-0.0,1.019052027263221,1.0163039913039364
2025-12-18 00:00:00,161.36,86588.0,0.0018803719456821355,-1.6226087800943454,1.385576062127298,0,-0.0028422285977324083,0.0,-0.0,-0.0,1.019052027263221,1.0163039913039364
2025-12-18 04:00:00,161.89,86803.0,0.00305367621693442,-1.4525867530060195,1.379108023631258,0,-0.0001397759524698096,0.0,-0.0,-0.0,1.019052027263221,1.0163039913039364
2025-12-18 08:00:00,163.33,87230.0,0.00774229640501467,-1.1720630269074301,1.3812311571451998,0,0.0021003973130136024,0.0,0.0,0.0,1.019052027263221,1.0163039913039364
2025-12-18 12:00:00,165.06,88473.0,0.006263650173946367,-1.1527298395081311,1.3844714375046832,0,-0.00913622861899768,0.0,-0.0,-0.0,1.019052027263221,1.0163039913039364
2025-12-18 16:00:00,157.79,84426.0,0.0009794693506082197,-1.2791422528786538,1.4143374126703296,0,0.02065111968195213,0.0,0.0,0.0,1.019052027263221,1.0163039913039364
2025-12-18 20:00:00,159.15,85477.0,-0.0009442730446975744,-1.2680457389930813,1.2752577739075177,0,-0.007256342255987064,0.0,-0.0,-0.0,1.019052027263221,1.0163039913039364
