date,asset_close,btc_close,a_ret,b_ret,spread,z,rolling_beta,position,hedged_ret,fee_cost,strategy_ret_net,source,beta_window,z_entry,z_exit,rolling_vol,rolling_corr,drawdown_depth,signal_density,ou_kappa,ou_half_life,ou_sigma,ou_regime,vol_regime,corr_regime,dd_regime,ret_baseline,ret_guard_ou,ret_guard_ou_corr,ret_guard_ou_corr_vol,ret_size_ou_soft,ret_size_ou_corr_soft,ret_size_adaptive,guard_ou_active,guard_ou_corr_active,guard_ou_corr_vol_active,horizon,fold,vol_thr_train_q75
2024-10-28,255.33999633789062,69907.7578125,0.08961338366550309,0.04899798117963772,0.4875287999424085,1.454960028780929,1.2450424595918732,0,0.028608816662570632,0.0,0.0,yahoo_daily,120,2.25,0.75,0.04777618654963079,0.4827085840343464,-0.18047463277149023,2.0,0.0034332219929318715,201.89407559049738,0.04440126297192277,slow,high,low,elevated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1m,10,0.04133722734387282
2024-10-29,258.239990234375,72720.4921875,0.011357382071263133,0.04023493905417541,0.43152328728056055,0.9797755274747053,1.254009422634791,0,-0.03909761062180938,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.04612907893460153,0.5129198164710003,-0.18047463277149023,1.0,0.004126901974978475,167.95823713829805,0.04447777168110646,slow,high,mid,elevated,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False,1m,10,0.04133722734387282
2024-10-30,247.30999755859375,72339.5390625,-0.04232494225956773,-0.005238593875544262,0.39723747206161075,0.669602301197063,1.2402810078587971,0,-0.035827613767844775,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.04670274595464132,0.5278828144538048,-0.18047463277149023,1.0,0.0048845719430067585,141.90540924518967,0.04454060314785257,slow,high,mid,elevated,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False,1m,10,0.04133722734387282
2024-10-31,244.5,70215.1875,-0.011362248135269981,-0.029366396164960396,0.4366618603664989,0.9422287851377874,1.2466694010600272,0,0.025247939382992676,0.0,0.0,yahoo_daily,120,2.25,0.75,0.04583907066762098,0.5244873324080762,-0.18047463277149023,1.0,0.004874461584418773,142.19974217780108,0.044536505592166806,slow,high,mid,elevated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1m,10,0.04133722734387282
2024-11-01,229.7100067138672,69482.46875,-0.06049077008643278,-0.010435331387529279,0.3921612374355741,0.5098042636663247,1.2338784980220774,0,-0.04761483906762551,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.04709633167484404,0.5324379962621347,-0.18047463277149023,1.0,0.0046313378677093255,149.6645678547262,0.04442502042009722,slow,high,mid,elevated,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False,1m,10,0.04133722734387282
2024-11-04,222.99000549316406,67811.5078125,-0.029254281591109543,-0.024048669650932664,0.4040007757767352,0.5710780849487225,1.2369498887918253,0,0.0004927176592029597,0.0,0.0,yahoo_daily,120,2.25,0.75,0.04698048923332732,0.5474489780514037,-0.18047463277149023,0.0,0.004661495355003873,148.69631476000245,0.04442508343664236,slow,high,mid,elevated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1m,10,0.04133722734387282
2024-11-05,227.8000030517578,69359.5625,0.0215704625324169,0.02282879023690776,0.38683214737751204,0.34445967154918855,1.2493160351610837,0,-0.006949911173880757,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.04709076200548392,0.5438599928397224,-0.18047463277149023,0.0,0.004855987643652104,142.74072164620281,0.04442767371860608,slow,high,mid,elevated,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False,1m,10,0.04133722734387282
2024-11-06,257.80999755859375,75639.078125,0.13173834110975613,0.09053568676993895,0.36272299352331583,0.00175222857773491,1.2102749398143886,0,0.022165268253213924,0.0,0.0,yahoo_daily,120,2.25,0.75,0.04713530998844388,0.6158334451943944,-0.18047463277149023,0.0,0.00439930444228402,157.5583571570416,0.04444106147481956,slow,high,mid,elevated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1m,10,0.04133722734387282
2024-11-07,270.80999755859375,75904.859375,0.05042473186884622,0.003513808689745934,0.4059332652812122,0.4767540917126991,1.219345718669411,0,0.04614018428678114,0.0,0.0,yahoo_daily,120,2.25,0.75,0.04703910955478757,0.5971386834174154,-0.18047463277149023,0.0,0.003862454088914735,179.45771382740358,0.04452180691528621,slow,high,mid,elevated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1m,10,0.04133722734387282
2024-11-08,270.4200134277344,76545.4765625,-0.0014400654864117346,0.008439738809541852,0.3901537470448968,0.2055054380879355,1.2070913020120226,0,-0.011627600794663007,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.0466514227246802,0.597624449764304,-0.18047463277149023,0.0,0.004043991331370692,171.40174737343125,0.04452985780333176,slow,high,mid,elevated,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False,1m,10,0.04133722734387282
2024-11-11,340.0,88701.484375,0.2573033914550109,0.15880765733523816,0.36766173743856534,-0.19295463239087374,1.2025239240997232,0,0.06633338417915613,0.0,0.0,yahoo_daily,120,2.25,0.75,0.04779965601708372,0.7547944241626113,-0.18047463277149023,1.0,0.0029382796130622076,235.9023890982122,0.044709874219303336,slow,high,high,elevated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1m,11,0.04160857230365113
2024-11-12,356.5899963378906,87955.8125,0.048794106876148824,-0.008406532091926988,0.4297055791376527,0.716759029322668,1.2655774623325458,0,0.05943322442806689,0.0,0.0,yahoo_daily,120,2.25,0.75,0.04859779788676635,0.7367079666052897,-0.18047463277149023,2.0,0.0018584773245506258,372.96509965627166,0.04484697703589537,slow,high,mid,elevated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1m,11,0.04160857230365113
2024-11-13,328.3800048828125,90584.1640625,-0.07911043984629185,0.029882636380625716,0.29705526170947216,-1.4344751695013227,1.2624763402887416,0,-0.11683656126228341,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.05401859564128811,0.6858150939937112,-0.18047463277149023,3.0,0.004448160939268313,155.8278106443609,0.04544370010747626,slow,high,mid,elevated,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False,1m,11,0.04160857230365113
2024-11-14,327.6700134277344,87250.4296875,-0.002162103186920561,-0.03680261786927608,0.3588634193364575,-0.4987644017015182,1.2340190312181878,0,0.04325302766241667,0.0,0.0,yahoo_daily,120,2.25,0.75,0.05427464208888226,0.6801987940601539,-0.18047463277149023,3.0,0.004118801999422685,168.28854134214288,0.04549276835988543,slow,high,mid,elevated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1m,11,0.04160857230365113
2024-11-15,340.6499938964844,91066.0078125,0.03961296407006332,0.04373133907381366,0.32468824391021833,-1.0859748529684756,1.220533091483459,0,-0.013762582404409848,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.0538521514374775,0.6797235886843112,-0.18047463277149023,3.0,0.004287181111053116,161.67900599601182,0.04550178728577387,slow,high,mid,elevated,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False,1m,11,0.04160857230365113
2024-11-18,384.7900085449219,90542.640625,0.12957585627273094,-0.0057471190411420014,0.4563637636925151,1.0931305401157123,1.2155021664114165,0,0.13656149191786335,0.0,0.0,yahoo_daily,120,2.25,0.75,0.05831368729179068,0.6373029086497305,-0.18047463277149023,4.0,0.0024929015577012264,278.04835630939056,0.046249329514400084,slow,high,mid,elevated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1m,11,0.04160857230365113
2024-11-19,430.5400085449219,92343.7890625,0.11889601856608234,0.019892819836786257,0.5351007582828418,2.141543732787474,1.2054870976530974,0,0.09491548091689891,0.0,0.0,yahoo_daily,120,2.25,0.75,0.060174803696947464,0.6303765882709099,-0.18047463277149023,4.0,0.0005861954473803797,1182.4506376798336,0.0465921657332243,slow,high,mid,elevated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1m,11,0.04160857230365113
2024-11-20,473.8299865722656,94339.4921875,0.10054809580565838,0.02161166598491282,0.5944307114428407,2.5989442508178056,1.2192861330151956,-1,0.07419729115889799,0.0,0.0,yahoo_daily,120,2.25,0.75,0.06121854896487261,0.6200215540483381,-0.18047463277149023,4.0,,,0.04678522567049537,,high,mid,elevated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1m,11,0.04160857230365113
2024-11-21,397.2799987792969,98504.7265625,-0.16155581107632966,0.044151545428309014,0.3445130533260876,-0.7222000671820729,1.2272945069044747,0,-0.2157427602518367,0.00045,0.2152927602518367,yahoo_daily,120,2.25,0.75,0.07406188158357789,0.4960090077618854,-0.004036754364464379,5.0,0.004203002180027664,164.91715941850475,0.04878708862019328,slow,high,low,calm,0.2152927602518367,0.0,0.0,0.0,0.07535246608814283,0.09688174211332651,0.046345015116152265,False,False,False,1m,11,0.04160857230365113
2024-11-22,421.8800048828125,98997.6640625,0.06192107878348496,0.005004201495724558,0.3960764020511185,0.00905880530233365,1.1640771291821606,0,0.05609580227249285,0.00045,-0.00045,yahoo_daily,120,2.25,0.75,0.07206113586523971,0.4859941691125479,-0.004484937825000368,6.0,0.003181737657869524,217.8517700369028,0.04890069748903213,slow,high,low,calm,-0.00045,0.0,0.0,0.0,-0.00015749999999999998,-0.0002025,-9.323923075539722e-05,False,False,False,1m,11,0.04160857230365113
2024-11-25,403.45001220703125,93102.296875,-0.04368539030642282,-0.05955056862531716,0.4561567051156299,0.78207296253029,1.1686937862091087,0,0.025910989211204438,0.0,0.0,yahoo_daily,120,2.25,0.75,0.06744843462708097,0.5585823122411399,-0.004484937825000368,6.0,0.003335622026251153,207.80147603802737,0.048846459842655884,slow,high,mid,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1m,11,0.04160857230365113
2024-11-26,353.69000244140625,91985.3203125,-0.12333624553242184,-0.011997304040733403,0.34511702720147497,-0.7904666731496227,1.1600317947023475,0,-0.10941899139446015,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.06995163479985757,0.5676554459641883,-0.004484937825000368,7.0,0.005415309163909933,127.9977115950076,0.049351703178804746,slow,high,mid,calm,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False,1m,11,0.04160857230365113
2024-11-27,388.8399963378906,95962.53125,0.09938079576424408,0.04323745271515378,0.36764796049433546,-0.5494762558639755,1.1699119893371184,0,0.04879678144438893,0.0,0.0,yahoo_daily,120,2.25,0.75,0.0701845168952632,0.5774455049948455,-0.004484937825000368,7.0,0.004774084047741653,145.1895638259309,0.04943898150404981,slow,high,mid,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1m,11,0.04160857230365113
2024-11-29,387.4700012207031,97461.5234375,-0.003523287547809284,0.015620598664648044,0.337674523561069,-1.089830552116555,1.1783745834631274,0,-0.02193020399270861,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.07042650219361013,0.5733248656907238,-0.004484937825000368,7.0,0.005477995983765768,126.53298443702973,0.049441347746642925,slow,high,mid,calm,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False,1m,11,0.04160857230365113
2024-12-02,380.29998779296875,95865.3046875,-0.018504693021771046,-0.016377937607589543,0.34716982976824884,-0.9304630180294987,1.1762118097670182,0,0.0007592306119031597,0.0,0.0,yahoo_daily,120,2.25,0.75,0.06854910334912924,0.5874781978345703,-0.004484937825000368,7.0,0.00514882775895021,134.62232822899293,0.049418222006012306,slow,high,mid,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1m,11,0.04160857230365113
2024-12-03,373.42999267578125,96002.1640625,-0.01806467351486596,0.0014276215513644441,0.3265061039689279,-1.18865639139295,1.1776493811559705,0,-0.01974591115135522,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.0685315388084223,0.5915148993200207,-0.004484937825000368,7.0,0.005868715519231852,118.10883970921637,0.04940439412382565,slow,high,mid,calm,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False,1m,11,0.04160857230365113
2024-12-04,406.0,98768.53125,0.08721850939406628,0.02881567529768403,0.3616619733924038,-0.623392841186216,1.1773456771470634,0,0.05329249864826457,0.0,0.0,yahoo_daily,120,2.25,0.75,0.06907214598173414,0.5931330918866193,-0.004484937825000368,7.0,0.005558663817778275,124.69672627854425,0.04946642199155992,slow,high,mid,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1m,11,0.04160857230365113
2024-12-05,386.3999938964844,96593.5703125,-0.04827587710225523,-0.022020788503929523,0.3501708661983898,-0.7667104954149458,1.176181828928034,0,-0.022375425805265976,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.06922519880525846,0.5978928446082258,-0.004484937825000368,7.0,0.006197596043475498,111.84129712514162,0.0494772144140086,slow,high,mid,calm,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False,1m,11,0.04160857230365113
2024-12-06,395.010009765625,99920.7109375,0.02228265011683006,0.03444474217316973,0.3144329578043257,-1.2176822993215748,1.1822918212521414,0,-0.018441086839647222,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.06831803612894875,0.5956174264258418,-0.004484937825000368,7.0,0.006438973065787989,107.64871563802997,0.049491838824236425,slow,high,mid,calm,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False,1m,11,0.04160857230365113
2024-12-09,365.3399963378906,97432.71875,-0.0751120546168913,-0.024899664585615544,0.2793688149497031,-1.609404314271198,1.1778084423994313,0,-0.045785019455039176,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.06883330326543471,0.6088987344093637,-0.004484937825000368,7.0,0.006851134725322432,101.1726098449077,0.049563779608764416,slow,high,mid,calm,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False,1m,11,0.04160857230365113
2024-12-10,377.32000732421875,96675.4296875,0.032791402820424365,-0.007772430783165474,0.324946210610082,-0.8850348473021213,1.1861794013601108,0,0.04201090011391248,0.0,0.0,yahoo_daily,120,2.25,0.75,0.06905574430999319,0.5929089256574875,-0.004484937825000368,7.0,0.006506659741523864,106.52888088437368,0.04962118222069577,slow,high,mid,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1m,11,0.04160857230365113
2024-12-11,411.3999938964844,101173.03125,0.09032117542333706,0.04652269534294651,0.3338382091092962,-0.7033506411663637,1.1833023647746008,0,0.03527076000834015,0.0,0.0,yahoo_daily,120,2.25,0.75,0.06885114957428443,0.6094174772255233,-0.004484937825000368,7.0,0.006152804385911292,112.65548798318952,0.04966370369711289,slow,high,mid,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1m,12,0.042112630861187536
2024-12-12,392.19000244140625,100043.0,-0.04669419479843673,-0.011169293200355757,0.30518155120549206,-1.0652850957902371,1.193298145072389,0,-0.03336589794068256,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.06880247579123991,0.6116506496849338,-0.004484937825000368,7.0,0.006616798803936516,104.7556682768672,0.049710235468433554,slow,high,mid,calm,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False,1m,12,0.042112630861187536
2024-12-13,408.6700134277344,101459.2578125,0.0420204770232262,0.014156490833941326,0.32236045354554843,-0.759577019200846,1.1933977393356647,0,0.02512615286507456,0.0,0.0,yahoo_daily,120,2.25,0.75,0.06880123795451101,0.6108803584310731,-0.004484937825000368,7.0,0.006545205803121113,105.90151041994962,0.04971866889463212,slow,high,mid,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,1m,12,0.042112630861187536
2024-12-16,408.5,106029.71875,-0.00041601639990263006,0.045047253804540555,0.24677105086568663,-1.7071586558154856,1.1873377338971376,0,-0.053902320650475025,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.06897609611321195,0.5909337520428266,-0.004484937825000368,7.0,0.007438045817594808,93.18942065673961,0.049836810615619904,slow,high,mid,calm,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False,1m,12,0.042112630861187536
2024-12-17,386.4200134277344,106140.6015625,-0.05405137471790855,0.001045771070669721,0.1894207994230248,-2.1994271424143776,1.170884430345598,0,-0.055275851782261576,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.0698393732793895,0.585454670032433,-0.004484937825000368,7.0,0.0085704635334784,80.87627674423173,0.049935280292108544,slow,high,mid,calm,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,True,False,False,1m,12,0.042112630861187536
2024-12-18,349.6400146484375,100041.5390625,-0.09518140236329975,-0.057462106019896764,0.1903641385204642,-1.95824395573901,1.1711190618413825,0,-0.027886434669848192,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.07004484464890237,0.6155960780591334,-0.004484937825000368,7.0,0.008980456144766467,77.18396141424175,0.04996581529126242,medium,high,mid,calm,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,True,True,False,1m,12,0.042112630861187536
2024-12-19,326.4599914550781,97490.953125,-0.06629682594158126,-0.025495268879325628,0.16582840495438766,-2.0093207855312576,1.1711653342946913,0,-0.036437650841592825,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.0702838435093429,0.5954761351390829,-0.004484937825000368,7.0,0.010037398586569612,69.05645666870302,0.0499520546520364,medium,high,mid,calm,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,True,False,False,1m,12,0.042112630861187536
2024-12-20,364.20001220703125,97755.9296875,0.1156038159032613,0.002717960528709318,0.27059344508147376,-0.8057831646344301,1.1933790958858659,0,0.1123602586248567,0.0,0.0,yahoo_daily,120,2.25,0.75,0.07277265588371422,0.5789552581203571,-0.004484937825000368,7.0,0.008841391855568679,78.39797080403943,0.05045093876216619,medium,high,mid,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,1m,12,0.042112630861187536
2024-12-23,332.2300109863281,94686.2421875,-0.08778143917944081,-0.031401547812117236,0.2331503850132668,-1.1359118173377216,1.1897604277437277,0,-0.050421120222681096,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.07337257196701022,0.5945262967590622,-0.004484937825000368,7.0,0.008711853494445365,79.56368653374308,0.050453313605254735,medium,high,mid,calm,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,True,False,False,1m,12,0.042112630861187536
2024-12-24,358.17999267578125,98676.09375,0.07810848156797312,0.04213760595334648,0.23794191146288224,-1.020422211819802,1.2059392865269827,0,0.027293087108639327,0.0,0.0,yahoo_daily,120,2.25,0.75,0.0725169055972426,0.4105190059689044,-0.004484937825000368,6.0,0.008420774970331554,82.31394176926376,0.05048206038037153,slow,high,low,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,1m,12,0.042112630861187536
2024-12-26,341.04998779296875,95795.515625,-0.04782513047376802,-0.029192259396668696,0.23948096526905704,-0.9394312324550975,1.231763021395606,0,-0.011867184837963118,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.07165834843762219,0.4342523141638434,-0.004484937825000368,5.0,0.007388538309628012,93.81384402605107,0.05023849426508722,slow,high,low,calm,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False,1m,12,0.042112630861187536
2024-12-27,330.0,94164.859375,-0.03239990672474835,-0.017022260795415023,0.23583584839936744,-0.9429364846889287,1.2353131361785707,0,-0.011372084356714687,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.0683712698778753,0.48542482141028415,-0.004484937825000368,4.0,0.007460591190222082,92.90780889702015,0.05024274277796528,slow,high,low,calm,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False,1m,12,0.042112630861187536
2024-12-30,302.9599914550781,92643.2109375,-0.0819394198330966,-0.01615940859041931,0.17813830945400877,-1.4289761748259548,1.2402118050644941,0,-0.06189833053639798,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.06882095227935252,0.5062860024295043,-0.004484937825000368,4.0,0.008869071987892347,78.15329287057295,0.05029138154072868,medium,high,mid,calm,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,True,False,False,1m,12,0.042112630861187536
2024-12-31,289.6199951171875,93429.203125,-0.04403220462814361,0.008484077565384274,0.11869383068979378,-1.8358749271205947,1.2491694609705206,0,-0.05463025522732677,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.06945176279797614,0.49371815438333144,-0.004484937825000368,4.0,0.009360781337131191,74.04800471200568,0.050408026235221705,medium,high,low,calm,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,True,False,False,1m,12,0.042112630861187536
2025-01-02,300.010009765625,96886.875,0.03587464547892649,0.03700847015010855,0.09194099882673434,-1.9040791505457426,1.2511398087669678,0,-0.010428124787438361,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.06418372994724308,0.5422087731440216,-0.004484937825000368,3.0,0.010027849917204436,69.12221326435457,0.050345107834524346,medium,high,mid,calm,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,True,False,False,1m,12,0.042112630861187536
2025-01-03,339.6600036621094,98107.4296875,0.13216223661157134,0.012597729955682757,0.19471185457458606,-0.9312753974768022,1.2481058007594477,0,0.11643893677748263,0.0,0.0,yahoo_daily,120,2.25,0.75,0.06549038299441938,0.5270818393019595,-0.004484937825000368,3.0,0.009014332595162409,76.8938990482697,0.050875162749364274,medium,high,mid,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,1m,12,0.042112630861187536
2025-01-06,379.0899963378906,102078.0859375,0.11608665209521063,0.040472533656703336,0.23685184550557103,-0.4850927177437913,1.2540768936187467,0,0.06533098281013194,0.0,0.0,yahoo_daily,120,2.25,0.75,0.06512511633114361,0.5488982309180904,-0.004484937825000368,3.0,0.00895746110085182,77.38210333886124,0.050951273270028685,medium,high,mid,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,1m,12,0.042112630861187536
2025-01-07,341.42999267578125,96922.703125,-0.09934317451242436,-0.05050430525956884,0.22063703834036286,-0.6297208967599937,1.2695170221637875,0,-0.03522709929284562,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.05240508209495362,0.7435070530551451,-0.004484937825000368,2.0,0.011443350455019229,60.57204865694909,0.05033249588215948,medium,high,mid,calm,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,True,True,False,1m,12,0.042112630861187536
2025-01-08,331.70001220703125,95043.5234375,-0.028497732119244445,-0.019388436629511285,0.22512838300452476,-0.5267705916242466,1.2799799121519326,0,-0.003680922705439276,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.05122780932124823,0.749598274483754,-0.004484937825000368,1.0,0.01208865135589745,57.33866914954027,0.05028982778440912,medium,high,mid,calm,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,True,True,False,1m,12,0.042112630861187536
2025-01-10,327.9100036621094,94701.453125,-0.011426012678456998,-0.0035990912387096063,0.21978799168726404,-0.547184601051769,1.2801603792906935,0,-0.006818598673208697,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.050907909906272655,0.7683565832124271,-0.004484937825000368,1.0,0.013048194954379887,53.122074201326726,0.05020646457377689,medium,high,high,calm,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,True,True,False,1m,12,0.042112630861187536
2025-01-13,328.3999938964844,94516.5234375,0.0014942826656789698,-0.0019527650463389001,0.22461598184555598,-0.4367809236379106,1.2580635762767034,0,0.0039509852435042295,0.0,0.0,yahoo_daily,120,2.25,0.75,0.0469822985598269,0.7830687787951783,-0.004484937825000368,0.0,0.014294633295333896,48.490028826846846,0.050042238453227327,medium,high,high,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,1m,13,0.042457588768120294
2025-01-14,342.1700134277344,96534.046875,0.041930632725865724,0.021345722040169157,0.22965716040648232,-0.3171396062359377,1.2584951297095897,0,0.015067145498178194,0.0,0.0,yahoo_daily,120,2.25,0.75,0.046128142887147464,0.7695940909322708,-0.004484937825000368,0.0,0.015004008464044656,46.19746664506296,0.04998382698954428,medium,high,high,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,1m,13,0.042457588768120294
2025-01-15,360.6199951171875,100504.4921875,0.05392051017161892,0.041129999632577796,0.21340796025860787,-0.5024280986626909,1.2569605890490272,0,0.0022217216058676575,0.0,0.0,yahoo_daily,120,2.25,0.75,0.045993672072695765,0.7780760953126553,-0.004484937825000368,0.0,0.015735105781307747,44.051002274376685,0.049937475905420844,medium,high,high,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,1m,13,0.042457588768120294
2025-01-16,367.0,99756.90625,0.017691766871493764,-0.0074383335632930425,0.2436828452688351,-0.007447849801472623,1.2549471993635921,0,0.02702648274468058,0.0,0.0,yahoo_daily,120,2.25,0.75,0.04629731775353043,0.7733841130145225,-0.004484937825000368,0.0,0.014808828135943723,46.80634917205575,0.04994887711235604,medium,high,high,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,1m,13,0.042457588768120294
2025-01-17,396.5,104462.0390625,0.0803814713896458,0.04716598568833419,0.24236833649499,0.015771970843725006,1.2538300391840471,0,0.021243341705887535,0.0,0.0,yahoo_daily,120,2.25,0.75,0.046334076906854864,0.7853988347364214,-0.004484937825000368,1.0,0.014753557645274876,46.98169737940731,0.049965658144389524,medium,high,high,calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,1m,13,0.042457588768120294
2025-01-21,389.1000061035156,106146.265625,-0.01866328851572352,0.01612285742854702,0.19624125929844638,-0.6619106537827311,1.2500485356196063,0,-0.03881764283428241,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.04574454630105474,0.7705682767792253,-0.004484937825000368,2.0,0.016194572485883477,42.80120275877301,0.049953995246382235,medium,high,high,calm,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,True,True,False,1m,13,0.042457588768120294
2025-01-22,377.30999755859375,103653.0703125,-0.030300715394451228,-0.023488299826845638,0.20602293691057394,-0.4467627183555109,1.2436750906480518,0,-0.0010889019781303577,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.04559597673006463,0.7667951439844113,-0.004484937825000368,2.0,0.016057657662202327,43.1661450967114,0.04995309481772752,medium,high,high,calm,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,True,True,False,1m,13,0.042457588768120294
2025-01-23,373.1199951171875,103960.171875,-0.011104933525530436,0.002962783076025932,0.1898086232909213,-0.684129696243041,1.2409138696315738,0,-0.014781492137280713,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.045555720834235765,0.7713386598436319,-0.004484937825000368,2.0,0.017973728083553738,38.56446349570552,0.04974954404673575,medium,high,high,calm,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,True,True,False,1m,13,0.042457588768120294
2025-01-24,353.6700134277344,104819.484375,-0.052127953323285126,0.008265785680243276,0.1222287696298574,-1.7596257753358018,1.247255997564028,0,-0.06243750408754741,0.0,-0.0,yahoo_daily,120,2.25,0.75,0.04620431599865006,0.7486061014746549,-0.004484937825000368,2.0,0.019465954384797146,35.60817861061522,0.0498591693151526,medium,high,mid,calm,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,True,True,False,1m,13,0.042457588768120294
