date,vol_regime,rolling_beta,ou_kappa,ou_half_life,ou_b,hedged_ret
2022-03-25,unknown,1.1096007259042373,,,,-0.0335524413001486
2022-03-28,unknown,1.1116482057322525,,,,0.009882395239379976
2022-03-29,unknown,1.1095077200289527,,,,0.011656939273429246
2022-03-30,unknown,1.0990344656133295,,,,-0.027801901216369763
2022-03-31,unknown,1.1052714978986666,,,,0.007090622465482123
2022-04-01,unknown,1.090563686781362,,,,-0.008210512420089716
2022-04-04,unknown,1.0884936171044508,,,,0.012917032410228069
2022-04-05,unknown,1.0485350121416295,,,,-0.0039001855870407776
2022-04-06,unknown,1.0588467062246225,,,,-0.011416386804039766
2022-04-07,unknown,1.070324317107645,,,,0.011316727683243048
2022-04-08,unknown,1.067880411715665,,,,0.007485508474728002
2022-04-11,unknown,1.0600814551961069,,,,0.0321562486324916
2022-04-12,unknown,1.020134918178689,,,,0.0005547667744784691
2022-04-13,unknown,1.020245904732244,,,,0.018963282034951238
2022-04-14,unknown,1.0141586298617045,,,,-0.0007096289603598926
2022-04-18,unknown,1.0172648367685395,,,,-0.030035014415198895
2022-04-19,unknown,1.012338993016461,,,,0.03985269677753289
2022-04-20,unknown,1.0194515845939622,,,,-0.04377545695473545
2022-04-21,unknown,1.0196892913992268,,,,-0.026271020551347793
2022-04-22,unknown,1.0269815916328422,,,,-0.023948801964126014
2022-04-25,unknown,1.0094507462157045,,,,0.028012334928061593
2022-04-26,unknown,1.0194823241711464,,,,-0.027439695314911236
2022-04-27,unknown,1.0781553622370128,,,,-0.04515849887358288
2022-04-28,unknown,1.0339176871976599,,,,0.024094894209564288
2022-04-29,unknown,1.0421950496755539,,,,-0.08515788217092651
2022-05-02,unknown,1.0712866443354048,,,,0.03538140056035148
2022-05-03,unknown,1.152283387611525,,,,-0.03822429803081372
2022-05-04,unknown,1.1579421655441506,,,,0.007344143064274944
2022-05-05,unknown,1.15483268137303,,,,-0.050832291174267394
2022-05-06,unknown,1.3068181866989346,,,,-0.045391736531894614
2022-05-09,unknown,1.393986437918921,,,,-0.033375134853129956
2022-05-10,unknown,1.4571525869130755,,,,-0.005378604491834797
2022-05-11,unknown,1.4934910006224835,,,,-0.15371835700900702
2022-05-12,unknown,1.635512006971718,,,,0.011420782154176216
2022-05-13,unknown,1.62669997063987,,,,0.18187797748131196
2022-05-16,unknown,1.6722862580981666,,,,-0.04807006786153193
2022-05-17,unknown,1.6460676318555003,,,,0.08489512790496449
2022-05-18,unknown,1.6807313338328849,,,,-0.027764635471430613
2022-05-19,unknown,1.698090709147708,,,,-0.02673501125386546
2022-05-20,unknown,1.687032095641285,,,,0.023921981091594803
2022-05-23,unknown,1.6595804317136178,,,,0.013777528455445637
2022-05-24,unknown,1.6709013718657262,,,,-0.08755056721783328
2022-05-25,unknown,1.6581118115920674,,,,0.03168769642084648
2022-05-26,unknown,1.659391859240109,,,,0.1073196828993735
2022-05-27,unknown,1.6619682814042767,,,,0.05154754608422093
2022-05-31,unknown,1.6612718814520053,,,,0.022830478035712976
2022-06-01,unknown,1.700252603899577,,,,0.0062919103544580995
2022-06-02,unknown,1.697085432444806,,,,-0.01152746092642399
2022-06-03,unknown,1.692630520229727,,,,-0.028128626492619317
2022-06-06,unknown,1.709595194063086,,,,-0.059724102071575316
2022-06-07,unknown,1.661378754103102,,,,0.030764522559766548
2022-06-08,unknown,1.6677348055895338,,,,0.020752755757892774
2022-06-09,unknown,1.7161536199888352,,,,-0.059152487490384535
2022-06-10,unknown,1.7165250671543524,,,,-0.007515944819700422
2022-06-13,unknown,1.716723981370418,,,,0.13754589992320082
2022-06-14,unknown,1.477918227022232,,,,0.04946336207176396
2022-06-15,unknown,1.4892267764331042,,,,0.06769426404108776
2022-06-16,unknown,1.4979049924973522,,,,0.08704106492143834
2022-06-17,unknown,1.4478860312755877,,,,0.032418462578999774
2022-06-21,unknown,1.4514758552430735,,,,0.050826581675136276
2022-06-22,unknown,1.4599841536143237,,,,0.00602548590929252
2022-06-23,unknown,1.4564208819955127,,,,0.021736795479171955
2022-06-24,unknown,1.461942946272483,,,,0.08085980470375381
2022-06-27,unknown,1.4940225262540008,,,,-0.007481940521737548
2022-06-28,unknown,1.4936152638715214,0.03484559784469866,19.891958337153323,0.9657545193256286,-0.02116858040756569
2022-06-29,unknown,1.4860314060061945,0.036866997963181644,18.80129163899317,0.9638043147617606,-0.021606670273190236
2022-06-30,unknown,1.4822291935481506,0.0385316962544581,17.98901288908994,0.9622012060822056,-0.06210636397748304
2022-07-01,high,1.481253401352424,0.04966168474899073,13.957383525415578,0.9515512943659035,0.05361765829721058
2022-07-05,high,1.4873155036029924,0.03807699569004968,18.203830633126323,0.9626388189975656,0.05431385183771667
2022-07-06,high,1.4904827222888106,0.03031545716291661,22.86448054650608,0.9701394478347336,-0.023134568825824067
2022-07-07,high,1.481109372444852,0.03183655803782296,21.77205148045407,0.9686648896320501,0.0872268441417025
2022-07-08,high,1.477325952371258,0.020634590965618645,33.591515417721006,0.9795768454082145,0.001677618339324653
2022-07-11,high,1.4819977496870829,0.01951903444593448,35.51134573177196,0.9806702284965678,0.027964498552546985
2022-07-12,high,1.381079466139634,0.0104695881418543,66.2057734428873,0.9895850272297508,0.0030068116186056024
2022-07-13,mid,1.3853542560455594,0.008221499528336486,84.3090944870728,0.9918122045695881,-0.04793465440187293
2022-07-14,mid,1.3301911913915825,0.01763899710091824,39.29629199405344,0.982515659345181,0.022678112913727358
2022-07-15,mid,1.3457133947448234,0.014987885043978234,46.247164194686356,0.9851238742631813,0.028467921905410556
2022-07-18,mid,1.3301401238840123,0.011419040024862763,60.70100280327861,0.9886459097562253,-0.0508468926788494
2022-07-19,high,1.2579489591617363,0.02009999860959846,34.4849367416843,0.9801006597029881,0.1335472499097713
2022-07-20,high,1.313101294101583,0.010114523054157568,68.529892793613,0.9899364567107052,0.08970093754457668
2022-07-21,high,1.3097596836187495,0.0009448840412827764,733.5790957152027,0.9990555622210765,0.007038346044781501
2022-07-22,mid,1.3096697584261352,,,1.0002137976850218,-0.0014668997055498866
2022-07-25,mid,1.3330977710084773,,,1.001473890961278,0.02245472624993114
2022-07-26,high,1.3316793742504394,,,1.005791817628217,-0.0985439683789736
2022-07-27,mid,1.3335309237204402,0.006338370014049287,109.3573235742869,0.9936816750797342,-0.0019647931158630477
2022-07-28,mid,1.3265503573419144,0.009766668205875167,70.97068989637435,0.990280870806247,-0.0020750947337620715
2022-07-29,high,1.2723333175128773,0.012203691589632009,56.79815615373532,0.9878704714603536,0.039596454299669445
2022-08-01,mid,1.2556355784004654,0.01064743465376635,65.09992341814994,0.9894090486334712,-0.010207238162406238
2022-08-02,mid,1.262711828230143,0.010448841212594347,66.33722979008152,0.989605558293285,0.027341489691619595
2022-08-03,high,1.2518095379517298,0.007000031072688258,99.0205862463054,0.9930244120772966,0.1344608746876771
2022-08-04,high,1.2818258198548762,,,1.0021747056030073,-0.0018377149402347484
2022-08-05,high,1.2824297630937376,,,1.0014366174340323,-0.0054943962157214254
2022-08-08,mid,1.2725295620153536,0.0011085859754081694,625.253427281304,0.9988920282790187,0.005605616726657801
2022-08-09,mid,1.270206258845526,0.0024119472803606746,287.3807343153431,0.9975909591273107,0.002207765312964051
2022-08-10,mid,1.2619656603498008,0.0014376380750475055,482.1430320959194,0.9985633948315287,0.008737566773704894
2022-08-11,mid,1.3147445644060964,0.0007659368447686183,904.9664933788869,0.9992343564099802,0.0030009717162535945
2022-08-12,mid,1.3230519126620985,0.001060619413719767,653.5305422413153,0.9989399428442525,0.02244296826230539
2022-08-15,mid,1.311228607120721,5.7412574391364365e-05,12073.090048792588,0.999942589073679,0.0036282271909440274
2022-08-16,mid,1.432244455965466,,,1.00014709861055,-0.0033955101809815466
2022-08-17,mid,1.4381934566880954,,,1.000184475659548,-0.01794224161999295
2022-08-18,mid,1.4498525517464682,0.0011440506353386053,605.871068245851,0.9988566035410954,0.005136512834392627
2022-08-19,mid,1.4457340348491596,0.0020693049904949787,334.9661764427216,0.9979328345450386,0.017873401553182316
2022-08-22,mid,1.4240663763259513,3.517212027869303e-05,19707.290179484797,0.9999648284982531,-0.0882473551833378
2022-08-23,mid,1.3708982713668982,0.005837138382642453,118.74777247377162,0.994179864610579,-0.0168176701251015
2022-08-24,mid,1.3602282770674805,0.0071834021140657935,96.49288311490962,0.9928423368509128,0.04080055512255622
2022-08-25,mid,1.3404895466688058,0.003630172674604084,190.9405537122395,0.9963764084362882,-0.018730247519839302
2022-08-26,mid,1.3297462195121341,0.004933505360017324,140.49790766975298,0.9950786443890556,-0.003999222275140629
2022-08-29,mid,1.3222552321886196,0.004029477999138011,172.0191004165363,0.9959786294540777,-0.019492822476656874
2022-08-30,mid,1.341900864036472,0.0059361325551189085,116.76747008660097,0.9940814514688332,0.013824130829741335
2022-08-31,mid,1.2935738661540765,0.0039813223915270025,174.09973681987972,0.9960265925649837,-0.05261916511315097
2022-09-01,mid,1.288301257420276,0.007109114298052109,97.5012007824754,0.9929160956794206,-0.0509211309140027
2022-09-02,mid,1.1859974027915159,0.010684058653019858,64.87676669240548,0.9893728131807603,-0.0036728108177142456
2022-09-06,mid,1.1869304331909702,0.008875913824890589,78.09304982391372,0.9911633608128922,0.003956889040078612
2022-09-07,mid,1.1874873424237244,0.008008116606698954,86.55558036956073,0.9920238629368522,0.041771533581971484
2022-09-08,mid,1.2022479977307134,0.006968517817896128,99.46838031752554,0.9930557060016934,0.07022414908647126
2022-09-09,mid,1.2515830397912644,0.0048035924096129145,144.2976675483174,0.9952079263891538,-0.015677505275904946
2022-09-12,mid,1.2039453940854972,0.007466313080665485,92.83660798458828,0.9925614905948293,-0.05185064732206839
2022-09-13,mid,1.1553688701742757,0.009956811444683536,69.61537681122333,0.9900925934945382,-0.013552800329614992
2022-09-14,mid,1.2381012799076927,0.009896813426334314,70.03741009359216,0.9901519988702147,-0.019353251364044657
2022-09-15,mid,1.1421989507987207,0.009993014958974492,69.36316851376732,0.9900567493120268,-0.009580835132211057
2022-09-16,mid,1.1513806192147753,0.010780923688659521,64.29385835362775,0.9892769821893618,-0.05303260365404776
2022-09-19,mid,1.1453438427925746,0.013067644622568606,53.04300817630428,0.9870173663448271,0.012554967018255099
2022-09-20,mid,1.1426190033950099,0.01273917202956081,54.410693171543734,0.987341627751071,-0.008360225763300429
2022-09-21,mid,1.1597677489969467,0.013353010722768363,51.909430386216386,0.9867357452326342,0.017622921386083828
2022-09-22,mid,1.148897349199845,0.012280859008966537,56.44126197148445,0.9877942429866493,-0.07202746964020645
2022-09-23,mid,1.0590866615731909,0.015370116400684992,45.097067744331085,0.9847474009827274,0.0017997632477304874
2022-09-26,mid,1.0490435593254863,0.015343938918278188,45.17400546571822,0.984773179527899,0.049674617878646674
2022-09-27,mid,1.0473359404921139,0.014477068971047063,47.8789720451137,0.9856272199195639,0.03553261891156641
2022-09-28,mid,1.0423028369508764,0.013369105553313304,51.84693753787894,0.9867198640158251,0.052634846236913696
2022-09-29,low,1.0694256773395996,0.012542071575568811,55.26576502004291,0.9875362524138206,-0.047289793082925656
2022-09-30,low,1.0661063933004886,0.013519692406847725,51.26944901563486,0.9865712881632489,0.009771518859426993
2022-10-03,low,1.065061234066894,0.011574450577268908,59.885968317253756,0.988492275687743,0.047247230599662564
2022-10-04,mid,1.0755878655600335,0.011024299646461566,62.874486614886465,0.9890362452522695,0.06877992940564223
2022-10-05,mid,1.125626749630507,0.010143286469996963,68.33556191183396,0.9899079831662464,-0.016584269069354243
2022-10-06,mid,1.1274383784473414,0.01025675010640565,67.57961082887785,0.9897956709785615,0.009332334355307592
2022-10-07,mid,1.1138256655301975,0.01082177719724984,64.05114131679741,0.9892365675792166,-0.06562041318270077
2022-10-10,mid,1.1340509023334293,0.011985804698596402,57.83067536893174,0.9880857389372549,0.025106838002117327
2022-10-11,mid,1.1099447134070883,0.012199816043418155,56.816199366702804,0.9878743000054379,-0.014174676902915078
2022-10-12,mid,1.1104785156707977,0.01303509731685412,53.17545114632323,0.9870494916235878,0.0031094784991542827
2022-10-13,mid,1.1118855315360379,0.013594357357661013,50.98785932454002,0.9864976286164718,-0.003194406101017176
2022-10-14,mid,1.1040259648403983,0.013719696146070777,50.52205042882511,0.9863739899474543,-0.03968551395403938
2022-10-17,mid,1.108665141827636,0.014451936618292143,47.96223501856583,0.9856519913618208,0.035373504236126896
2022-10-18,mid,1.1010742328157348,0.015909433351484297,43.568313543692426,0.9842164532045596,0.07490734262243162
2022-10-19,mid,1.1362800604432914,0.014226997043703284,48.72055419922399,0.9858737284392374,-0.026504343115671843
2022-10-20,mid,1.1450352181810062,0.017403618738717024,39.827761741179316,0.9827469494911948,-0.017292951511354713
2022-10-21,mid,1.1498058963744313,0.016959302872495703,40.87120713458565,0.9831836965729782,0.045366806534442264
2022-10-24,mid,1.1652536240855143,0.017540679555722468,39.51655227256079,0.982612262621745,0.010887564388765536
2022-10-25,mid,1.1428244014945912,0.01878673113246394,36.895571436702454,0.9813886395696173,0.08652763262878141
2022-10-26,mid,1.234065249599316,0.01848577432771009,37.49624810257046,0.9816840396079001,-0.026426792509965213
2022-10-27,mid,1.213669109278861,0.022337884075907023,31.030118081217605,0.9779097590878015,0.020396519016405216
2022-10-28,mid,1.2196316412033237,0.02236893262151336,30.987047629322724,0.9778793968834012,0.016244867237132053
2022-10-31,mid,1.2282184030257997,0.02369490461934208,29.253005728249747,0.9765836154606748,-0.03863464669282539
2022-11-01,mid,1.2330581442177118,0.03536302991186076,19.60089908267345,0.9652549362296262,-0.037908924623288695
2022-11-02,mid,1.239281767733127,0.03819688426216314,18.146694264447092,0.9625234165219523,-0.015167731455780292
2022-11-03,mid,1.2250078673772897,0.02843104728638837,24.379938367300173,0.9719693117571798,-0.002221736224712967
2022-11-04,mid,1.2238510782654033,0.03311848491653044,20.929314318179287,0.9674239276547708,0.058603479921447064
2022-11-07,mid,1.38856676433985,0.028822802430599082,24.048569955296266,0.9715886123546276,-0.0020008424453446527
2022-11-08,mid,1.5227298861277474,0.03233443179354729,21.436813394020145,0.9681827368409808,-0.053154182056535354
2022-11-09,mid,1.809399443274152,0.037707851175728634,18.382038725296084,0.962994237433218,0.06382294181828774
2022-11-10,mid,1.6215345949507496,0.03719723478026099,18.63437388974326,0.9634860836412746,-0.14695670667482427
2022-11-11,mid,1.326665164060281,0.04273421887491405,16.21995671873245,0.9581660186702547,0.04270498989629971
2022-11-14,mid,1.311399889985698,0.05290367007264848,13.102062288081346,0.9484713742603683,-0.020940716137413565
2022-11-15,mid,1.3216568090624132,0.05454828536232751,12.707038836433364,0.9469127857270035,0.012747995666995835
2022-11-16,mid,1.323347290480995,0.04774215844207591,14.518555573915231,0.9533795762640466,0.004680012903364002
2022-11-17,mid,1.3282092595101764,0.045707781589827294,15.164752181151838,0.9553210838148066,0.024763527699607324
2022-11-18,mid,1.4049545364283382,0.04744936891539161,14.608143298932317,0.953658756687489,-0.02248797568249771
2022-11-21,mid,1.4032152426108413,0.0507167162386808,13.667035880199464,0.9505479071819016,0.0006854762754881644
2022-11-22,mid,1.4053891337619717,0.055350382270157004,12.522897803610402,0.946153574430808,0.026885294823223306
2022-11-23,mid,1.419273846050416,0.06304471501214645,10.994532696775625,0.9389014897589654,0.018820368549124965
2022-11-25,mid,1.4126727136516437,0.07692106750506435,9.011148740418998,0.9259629392870558,0.045031364853058996
2022-11-28,mid,1.4209598873697968,0.07990572330899957,8.674562369950763,0.9232033788436831,-0.008399951982631864
2022-11-29,mid,1.424509200642815,0.08615772193791647,8.045096422807154,0.9174495178923152,0.010171914022987207
2022-11-30,mid,1.4172413674706124,0.1100465395879395,6.298673117349984,0.8957924445151528,0.02604751841857142
2022-12-01,mid,1.3998779203594127,0.13280998029556745,5.219089551985117,0.8756314635332385,0.020917286675076058
2022-12-02,mid,1.3958198790191592,0.11324842409032869,6.120590075558847,0.8929288075336537,0.03000641443066453
2022-12-05,mid,1.4017976716815936,0.11466396868316632,6.045030435630695,0.8916657211768027,-0.0451223676022657
2022-12-06,mid,1.3861541439062508,0.11887246945695322,5.831015236130446,0.8879210305928799,-0.010131080792294642
2022-12-07,mid,1.3928378100515941,0.10181464551778291,6.807931973194175,0.9031969477571815,0.009290308168111668
2022-12-08,mid,1.390781339940684,0.10231959024625245,6.7743349918793525,0.9027409983439558,0.015117710208249507
2022-12-09,mid,1.396124640981959,0.09857636035816553,7.031576110555077,0.9061264978285176,0.011484248084214705
2022-12-12,mid,1.3978945924712003,0.10020133619439839,6.917544285189829,0.9046552598517961,-0.040862562208385605
2022-12-13,mid,1.3876325154427471,0.10993811905649739,6.30488484347941,0.8958895720732646,-0.01755886753335406
2022-12-14,mid,1.3662136179442868,0.10124906503239506,6.84596129690847,0.9037079228104332,0.0019209164296289296
2022-12-15,mid,1.3786086255844496,0.10583157699358932,6.5495308701856745,0.8995761446365879,-0.03777568027671635
2022-12-16,mid,1.390118974754262,0.11602313699609593,5.974215130756799,0.8904546206140507,-0.01836895581460598
2022-12-19,mid,1.4010676624542964,0.127612859649704,5.431640529509543,0.8801940718337433,-0.0028850715372974317
2022-12-20,mid,1.3949028186811085,0.1542093739349599,4.494844657447935,0.8570925493840833,-0.047583128690906924
2022-12-21,low,1.370188455095379,0.15161952919049834,4.5716220348439345,0.8593151628882638,0.0070167280273738565
2022-12-22,low,1.3138557313866948,0.1522009973834451,4.554156624964002,0.858815643694663,-0.016342338256262433
2022-12-23,low,1.3283955769123041,0.1709097430886195,4.055632920824983,0.8428976473767326,-0.01878072902165715
2022-12-27,mid,1.3369130897842623,0.16029451874843964,4.324210122541652,0.8518928535983935,-0.08543106560851499
2022-12-28,mid,1.3306799707160872,0.15924048983093375,4.352832506957636,0.8527912466836739,-0.05221524435830995
2022-12-29,mid,1.3345181272008677,0.135911160061201,5.100001944268742,0.8729201792193432,-0.01781029761395643
2022-12-30,mid,1.3348845906794533,0.12317086244373152,5.627525591749409,0.8841125880173831,0.03934482671770673
2023-01-03,mid,1.3350545775347795,0.14263698320883053,4.859519354423876,0.8670687722941655,0.018156000179940828
2023-01-04,mid,1.338247755106802,0.1435354285160594,4.829101690962609,0.8662901082705504,0.12347498636191162
2023-01-05,mid,1.3209273937999586,0.166010409440911,4.175323601058047,0.8470374169575673,-0.04942050199439917
2023-01-06,mid,1.3189019724260735,0.18602228704704193,3.7261512669428685,0.8302550908414658,0.01581999404243096
2023-01-09,mid,1.179024219328518,0.1610702750659099,4.303383602445018,0.8512322486027853,0.07373357549720315
2023-01-10,mid,1.085222963957832,0.15326866228400193,4.522432506623994,0.8578992056872428,0.06989204898877441
2023-01-11,mid,1.7849221058216165,0.15622845642639763,4.436753690173601,0.8553637547009321,-0.02493617530997433
2023-01-12,low,1.8536902088433007,0.15693145601439076,4.4168785415231415,0.8547626456482573,-0.017483498056352825
2023-01-13,mid,1.7837219822991794,0.154590692952196,4.48375751038445,0.8567657859999774,-0.06595402178873165
2023-01-17,mid,1.6020290227359668,0.15146769309376448,4.576204776096113,0.8594456478543743,-0.0133989077002096
2023-01-18,mid,1.5739784877041207,0.1545309144773033,4.485491999477885,0.856817003682847,-0.027274472736962097
2023-01-19,mid,1.6122646872507613,0.155633002855371,4.453728758315379,0.8558732357743041,-0.029841317511784007
2023-01-20,mid,1.5911362006642096,0.14155155473415404,4.896782531719522,0.8680104243846615,-0.036056206296824614
2023-01-23,mid,1.529492349249065,0.12867957858736584,5.386613697132519,0.8792556527521882,0.025059524276115512
2023-01-24,mid,1.5138864192941714,0.12514342943449272,5.5388220036176845,0.8823703356298465,0.008797921477101723
2023-01-25,mid,1.489974221255075,0.11128080666147709,6.228811610510164,0.894687479447441,-0.038393106389741055
2023-01-26,mid,1.4991202523034948,0.0995794915698165,6.960742313832468,0.9052179898094007,0.003402102555138762
2023-01-27,mid,1.4916492728466433,0.0954462671051339,7.262171707526758,0.9089672017805888,0.05017920761629219
2023-01-30,mid,1.472577415499476,0.10381084968071924,6.677020587845967,0.9013957805969212,-0.03381647628487891
2023-01-31,mid,1.4537045373416047,0.09717681631895632,7.132845125167296,0.9073955496071057,0.005544199812422469
2023-02-01,mid,1.4794018476980235,0.09480968509677613,7.310932209641046,0.9095460181599297,0.026945993486599054
2023-02-02,mid,1.5056757791117394,0.09691225728661453,7.152316951095127,0.907635641053441,0.10635000850822549
2023-02-03,mid,1.3827447335775598,0.11485354367101488,6.035052627939698,0.8914966996801759,-0.023900110404345733
2023-02-06,mid,1.3919130337566468,0.11541015758938042,6.005946053952238,0.8910006182846696,0.03139375577039162
2023-02-07,mid,1.3496607062187465,0.11932261760877215,5.809017556357963,0.8875214245297105,-0.02344493755180839
2023-02-08,mid,1.3245756004324842,0.11840909933130744,5.853833738068783,0.8883325620107082,-0.009366731473639676
2023-02-09,mid,1.339433394532491,0.11957208014384364,5.796898236830022,0.8873000487988406,-0.03213253823613879
2023-02-10,mid,1.4010838772578225,0.12438762857276059,5.572476849291235,0.8830374839737708,-0.011988763773471474
2023-02-13,mid,1.424616938873275,0.10942914486781438,6.334209971184887,0.8963456728032634,0.013835737954608076
2023-02-14,mid,1.426121047064605,0.10916348975440911,6.349624605436811,0.8965838232461631,0.06083516954776574
2023-02-15,mid,1.4116411448691375,0.11413322681449165,6.073141011657926,0.8921390911154042,-0.032046633095656446
2023-02-16,mid,1.2848297120041665,0.11211972406214499,6.182205551770286,0.8939372252974048,-0.011983527204958024
2023-02-17,mid,1.2975829503024963,0.11287843095003833,6.140652157600796,0.8932592461934579,-0.016470867404245457
2023-02-21,mid,1.3075773960035946,0.10866428976047432,6.3787945615604755,0.8970315096185099,-0.07518126301400824
2023-02-22,mid,1.3467199335389284,0.09992599429138999,6.936605289497425,0.9049043836481464,0.00867612964944546
2023-02-23,mid,1.3369528043742127,0.09531265223829614,7.2723522458169745,0.9090886614264411,0.0028029921322320784
2023-02-24,mid,1.3289003433264348,0.09332548344276438,7.427201606569183,0.9108969701590824,0.004142732037667574
2023-02-27,mid,1.291021274157743,0.0940186242997763,7.372445467292319,0.9102658090195932,-0.006931137618556224
2023-02-28,mid,1.256685396505906,0.08911795947076799,7.777861888627599,0.9147376652392889,0.03405737200418936
2023-03-01,mid,1.2336676319212168,0.09377101169356049,7.391913215409465,0.9104912302163269,-0.04322940170659594
2023-03-02,mid,1.2264134802311393,0.08887291193769858,7.799307634320041,0.9149618469140228,-0.010591022021718759
2023-03-03,low,1.2356556591904229,0.08078728899632896,8.579903957309948,0.9223898730545482,0.03492608085811647
2023-03-06,low,1.1790961108826545,0.08620711560639309,8.040486863343585,0.9174042028141326,-0.041850286565937964
2023-03-07,low,1.171675102476611,0.07954764966596767,8.71360981085642,0.9235340128329308,-0.014341395338413982
2023-03-08,low,1.1794438727934284,0.07677133404302704,9.02872392671288,0.9261015973042869,0.03216069651672183
2023-03-09,low,1.1412308355909488,0.08175687537932251,8.478151560269293,0.9214959698220541,-0.02289950397624428
2023-03-10,low,1.1627565227446028,0.0826934057605147,8.38213366815902,0.9206333648411038,-0.07918592738199223
2023-03-13,low,1.1887669604037494,0.07393592153798587,9.374971815341869,0.9287312036017712,-0.07392291393096084
2023-03-14,low,1.0017694935256725,0.04658356616128862,14.879650436379794,0.9544847946068554,0.00556629185811788
2023-03-15,low,1.0160269588326714,0.039544320146466666,17.52836255605418,0.9612273513095289,0.006828985495771191
2023-03-16,low,0.9915276057503097,0.04152483805917147,16.692351203687643,0.9593255072618379,0.03192852305741773
2023-03-17,low,0.9883174545810501,0.041257605721849784,16.80047032377496,0.959581904316662,0.016713826817715632
2023-03-20,low,1.0110383020934866,0.02609734439234937,26.560065657988808,0.9742402481677228,-0.026480227907141805
2023-03-21,low,1.0005682432735579,0.016298464175530134,42.52837402929099,0.9838336371351836,0.020964375837773525
2023-03-22,low,1.0008740984450453,0.017970542920570317,38.57129879846432,0.982189964379968,-0.06616082771600915
2023-03-23,low,1.0325064794881451,0.006872787279529764,100.85386792407321,0.99315077630955,0.02790419419420822
2023-03-24,low,1.0505544000080722,0.007310094362557312,94.82055171685356,0.9927165593905425,0.0058791630264905595
2023-03-27,low,1.0471593337340113,0.01237234442396019,56.02391566287159,0.9877038783539873,-0.055538998665576
2023-03-28,low,1.0612192828605238,0.005621967634598836,123.29263090989066,0.9943938060518817,0.03390415632076531
2023-03-29,mid,1.0543582606920332,0.010608637892754735,65.337999804229,0.9894474352445071,0.10231116884746692
2023-03-30,mid,1.0980177267895772,0.02115405200573471,32.766638768404185,0.9790681255427398,-0.004703429819234531
2023-03-31,low,1.0889127062559387,0.018872085162886975,36.7287013902978,0.9813048776685774,0.029596736654660373
2023-04-03,low,1.1147338805932263,0.02155063628603761,32.163652681059204,0.9786799194980994,0.04428472392012341
2023-04-04,low,1.095246911136618,0.026860135164320433,25.805796445904893,0.9734973900554135,-0.00954576143534185
2023-04-05,low,1.1061513285112203,0.02539523579460182,27.29437860574168,0.974924510807465,-0.027614491864880426
2023-04-06,low,1.1108145416576922,0.02270767749551075,30.5247941229119,0.9775482013488811,0.0027319691562878133
2023-04-10,low,1.1077514991051223,0.022049120490195202,31.436500193655064,0.9781921845914764,0.014630295653492428
2023-04-11,low,1.0895528398221748,0.02066039975169098,33.54955319793431,0.979551564045212,0.04118040362568377
2023-04-12,low,1.0925725537794564,0.025001046079743378,27.7247271313801,0.9753088917769238,-0.02517522775554953
2023-04-13,low,1.0968398893801292,0.022304549076911755,31.07649377576734,0.9779423582519817,0.04595350326956576
2023-04-14,low,1.0877371017861768,0.02488839777259263,27.850213054825346,0.9754187648609238,-0.023556528377408816
2023-04-17,low,1.0883123987104126,0.02494366259190187,27.78850852420447,0.9753648600086676,-0.024931977523926188
2023-04-18,low,1.0938440594685617,0.025152170826744893,27.55814539168546,0.975161509604233,0.018348513491497194
2023-04-19,low,1.104435629590033,0.028572465145058196,24.259271191370402,0.9718318676571726,0.011350583651691788
2023-04-20,low,1.0835021080703495,0.029278742521256947,23.674076168288536,0.9711457271268662,-0.04190132565948571
2023-04-21,low,1.098838063626315,0.02999251462406772,23.110672421035485,0.9704527977253361,0.025178680476618982
2023-04-24,low,1.0855841306804501,0.034442537404137545,20.12474204286349,0.9661438552253406,-0.02943902970854375
2023-04-25,low,1.0825711182361641,0.03049521930129018,22.729699816607642,0.969965069166881,-0.011209930098781254
2023-04-26,low,1.0797875758655677,0.026633096811489527,26.025782336394368,0.9737184363913853,0.02499991754283444
2023-04-27,low,1.0888250888294737,0.028007011633526247,24.74905890102899,0.9723815487942764,0.02378335664392727
2023-04-28,low,1.1071436977432763,0.028157852467270657,24.61647887975926,0.9722348850124602,0.035583144498351066
2023-05-01,low,1.0997564067980254,0.032603932451461745,21.25961896135842,0.9679218461131112,-0.01687169590506303
2023-05-02,low,1.1318114745991834,0.03403655154424165,20.364788708367634,0.9665361756020615,0.04307363492357007
2023-05-03,mid,1.1377063313804914,0.0324789239576524,21.341445346640924,0.9680428521284512,-0.08535958241590447
2023-05-04,mid,1.12938520228706,0.03217779861812948,21.54116224002394,0.9683343982547312,0.032436488728529896
2023-05-05,mid,1.1363702711119599,0.0243446841118533,28.472219124932312,0.9759492575733186,0.019325095807065207
2023-05-08,low,1.1152783022067654,0.026207831550659443,26.44809354868218,0.9741326130774486,-0.028609944727252506
2023-05-09,low,1.125238959906993,0.02618517233175874,26.47098028525328,0.9741546864116479,0.03117052962467966
2023-05-10,low,1.468927526694989,0.028110158482679833,24.658245202958575,0.9722812558738815,0.04045926987794842
2023-05-11,low,1.4689838980607248,0.030266935687041856,22.901135011718463,0.9701865215745813,-0.05500841781427651
2023-05-12,low,1.5159549078868473,0.030499522002734165,22.72649323808443,0.9699608957057558,-0.045971765831961255
2023-05-15,low,1.518458661206542,0.02776647149630731,24.96345928045368,0.9726154737184913,0.020472664572791354
