fold,train_start,train_end,oos_start,oos_end,train_bars,oos_bars,beta_window,z_entry,z_exit,is_return,is_sharpe,is_mdd,oos_return,oos_sharpe,oos_mdd,ou_kappa_is,ou_half_life_is,ou_sigma_is,ou_candidates_in_fold
1,2022-01-04,2023-12-29,2024-01-02,2024-07-01,500,125,120,2.25,0.75,1.116369102573894,1.9419297891711487,-0.19906089137256944,-0.096875386512001,-0.1661518584547243,-0.35975633035042,0.033737787327622094,20.545128636590988,0.03194857555371654,64
2,2022-01-04,2024-07-01,2024-07-02,2024-12-31,625,127,120,2.25,0.75,0.9113450277599899,1.1596734429324378,-0.3597563303504203,0.15751331198936702,1.0596307846181705,-0.24755936895399366,0.005611935916346784,123.51302489768362,0.04114002958702614,0
3,2022-01-04,2024-12-31,2025-01-02,2025-07-01,752,123,120,2.25,0.75,1.2124073134368758,1.133032131141475,-0.3597563303504203,0.038246721189881594,0.6048813723821664,-0.11136780007312619,0.009360781337131191,74.04800471200568,0.05040802623522171,64
4,2022-01-04,2025-07-01,2025-07-02,2025-12-31,875,127,120,2.25,0.75,1.2970246391123514,1.0747182060087246,-0.3597563303504203,-0.10431580804192364,-1.0397643497404625,-0.17562149383697478,0.022557471276394472,30.728053338376505,0.044754980443276825,64
