date,asset_close,btc_close,a_ret,b_ret,hedged_ret,position,strategy_ret_net,rolling_vol,vol_q33_past,vol_q66_past,vol_regime,ret_baseline,ret_high_only,ret_low_only,ret_high_low_only,ret_regime_weighted
2022-06-03,22.722000122070312,29704.390625,-0.07052274743101683,-0.02504629358369581,0.0,0,0.0,0.0,,,unknown,0.0,0.0,0.0,0.0,0.0
2022-06-06,23.54400062561035,31370.671875,0.03617641488970924,0.056095453060653444,0.0,0,0.0,0.0,,,unknown,0.0,0.0,0.0,0.0,0.0
2022-06-07,24.0,31155.478515625,0.019367964758445932,-0.006859698773187373,0.0,0,0.0,0.0,,,unknown,0.0,0.0,0.0,0.0,0.0
2022-06-08,23.288999557495117,30214.35546875,-0.029625018437703488,-0.03020730515832104,0.0,0,0.0,0.0,,,unknown,0.0,0.0,0.0,0.0,0.0
2022-06-09,21.775999069213867,30111.998046875,-0.06496631530032038,-0.003387708269364409,0.0,0,0.0,0.0,,,unknown,0.0,0.0,0.0,0.0,0.0
2022-06-10,20.336000442504883,29083.8046875,-0.06612778693331245,-0.03414563715680452,0.0,0,0.0,0.0,,,unknown,0.0,0.0,0.0,0.0,0.0
2022-06-13,15.21500015258789,22487.388671875,-0.251819442293748,-0.2268071899980847,0.0,0,0.0,0.0,,,unknown,0.0,0.0,0.0,0.0,0.0
2022-06-14,15.687000274658203,22206.79296875,0.031022025457556834,-0.012477914053041661,0.0,0,0.0,0.0,,,unknown,0.0,0.0,0.0,0.0,0.0
2022-06-15,17.134000778198242,22572.83984375,0.09224201429240853,0.01648355417709846,0.0,-1,0.0,0.0,,,unknown,0.0,0.0,0.0,0.0,0.0
2022-06-16,16.134000778198242,20381.650390625,-0.05836348515125711,-0.09707194434960298,0.0,-1,-0.00045,0.0,,,unknown,-0.00045,0.0,0.0,0.0,0.0
2022-06-17,16.760000228881836,20471.482421875,0.03880001366613928,0.004407495444594733,0.0,-1,-0.0,0.0,,,unknown,-0.0,0.0,0.0,0.0,0.0
2022-06-21,17.895999908447266,20710.59765625,0.0677804095496255,0.011680406403763444,0.0,-1,-0.0,0.0,,,unknown,-0.0,0.0,0.0,0.0,0.0
2022-06-22,17.090999603271484,19987.029296875,-0.044982136192111,-0.034937106663198714,0.0,-1,-0.0,0.0,,,unknown,-0.0,0.0,0.0,0.0,0.0
2022-06-23,18.83099937438965,21085.876953125,0.10180795807783527,0.05497803800296652,0.0,-1,-0.0,0.0,,,unknown,-0.0,0.0,0.0,0.0,0.0
2022-06-24,20.54400062561035,21231.65625,0.09096709192983155,0.006913598955313738,0.0,-1,-0.0,0.0,,,unknown,-0.0,0.0,0.0,0.0,0.0
2022-06-27,19.67300033569336,20735.478515625,-0.04239681967450848,-0.02336971400311738,0.0,-1,-0.0,0.0,,,unknown,-0.0,0.0,0.0,0.0,0.0
2022-06-28,18.61199951171875,20280.634765625,-0.05393182564276189,-0.02193553187871977,-0.02445274926205575,-1,0.02445274926205575,0.00446444078794858,,,unknown,0.02445274926205575,0.0,0.0,0.0,0.0
2022-06-29,17.9689998626709,20104.0234375,-0.034547585746657505,-0.008708372798288844,-0.022828939760492793,-1,0.022828939760492793,0.006001663083211159,,,unknown,0.022828939760492793,0.0,0.0,0.0,0.0
2022-06-30,16.43000030517578,19784.7265625,-0.08564748006327616,-0.01588223750298734,-0.06429795871428405,-1,0.06429795871428405,0.012916608312844366,,,unknown,0.06429795871428405,0.0,0.0,0.0,0.0
2022-07-01,16.677000045776367,19269.3671875,0.015033459282576933,-0.02604834458398897,0.050118428535753844,-1,-0.050118428535753844,0.01623030983400089,,,unknown,-0.050118428535753844,0.0,0.0,0.0,0.0
2022-07-05,18.76799964904785,20190.115234375,0.12538223886382083,0.04778299348991011,0.06111280375774922,-1,-0.06111280375774922,0.01991356542268884,,,unknown,-0.06111280375774922,0.0,0.0,0.0,0.0
2022-07-06,18.829999923706055,20548.24609375,0.0033035100073304235,0.017737930428710857,-0.020792813241203856,-1,0.020792813241203856,0.020271773557121786,,,unknown,0.020792813241203856,0.0,0.0,0.0,0.0
2022-07-07,21.951000213623047,21637.587890625,0.16574616582912483,0.053013857820514154,0.09395385389519617,-1,-0.09395385389519617,0.02664123180151059,,,unknown,-0.09395385389519617,0.0,0.0,0.0,0.0
2022-07-08,22.128000259399414,21731.1171875,0.008063415974389976,0.004322538045727464,0.0021023107211896,-1,-0.0021023107211896,0.02663739213163983,,,unknown,-0.0021023107211896,0.0,0.0,0.0,0.0
2022-07-11,20.09000015258789,19970.556640625,-0.0921005098933797,-0.08101564828372909,0.019548933881879726,-1,-0.019548933881879726,0.026812733362766825,,,unknown,-0.019548933881879726,0.0,0.0,0.0,0.0
2022-07-12,19.25200080871582,19323.9140625,-0.04171226169772446,-0.03237979740682695,0.002744540981200992,-1,-0.002744540981200992,0.02680630063953046,,,unknown,-0.002744540981200992,0.0,0.0,0.0,0.0
2022-07-13,19.55500030517578,20212.07421875,0.015738597742151805,0.04596171114078618,-0.04727853353684436,-1,0.04727853353684436,0.02834875010822964,,,unknown,0.04727853353684436,0.0,0.0,0.0,0.0
2022-07-14,20.458999633789062,20569.919921875,0.04622855098468159,0.017704551212910147,0.02213198192786827,-1,-0.02213198192786827,0.028590886343586475,,,unknown,-0.02213198192786827,0.0,0.0,0.0,0.0
2022-07-15,21.398000717163086,20836.328125,0.045896725166523655,0.012951348577769028,0.028220140920296528,-1,-0.028220140920296528,0.0289708427119684,,,unknown,-0.028220140920296528,0.0,0.0,0.0,0.0
2022-07-18,22.562999725341797,22485.689453125,0.0544442924167341,0.0791579647925611,-0.05245710994784726,0,0.05245710994784726,0.03071038563749655,,,unknown,0.05245710994784726,0.0,0.0,0.0,0.0
2022-07-19,26.716999053955078,23389.43359375,0.1841066958817399,0.0401919693193753,0.13052252761645747,0,-0.00045,0.038686546103244096,,,unknown,-0.00045,0.0,0.0,0.0,0.0
2022-07-20,28.87700080871582,23231.732421875,0.08084746907385099,-0.006742410894342465,0.08999008156586508,0,0.0,0.04158958935629677,,,unknown,0.0,0.0,0.0,0.0,0.0
2022-07-21,28.97100067138672,23164.62890625,0.0032551809411773824,-0.0028884421706671937,0.007167947912753657,0,0.0,0.041557008021561426,,,unknown,0.0,0.0,0.0,0.0,0.0
2022-07-22,28.191999435424805,22714.978515625,-0.02688899996234151,-0.01941107679491816,-0.00050322109523172,0,-0.0,0.04156094404303561,,,unknown,-0.0,0.0,0.0,0.0,0.0
2022-07-25,26.586000442504883,21361.701171875,-0.05696648074211774,-0.05957643071593122,0.02389140021986677,0,0.0,0.04160811005325876,,,unknown,0.0,0.0,0.0,0.0,0.0
2022-07-26,23.763999938964844,21239.75390625,-0.10614610910140176,-0.005708686992848544,-0.09844785773968846,0,-0.0,0.046064579978123195,,,unknown,-0.0,0.0,0.0,0.0,0.0
2022-07-27,26.239999771118164,22930.548828125,0.1041912068049422,0.0796052030234431,-0.0032199233340496625,0,-0.0,0.04608443174861042,,,unknown,-0.0,0.0,0.0,0.0,0.0
2022-07-28,27.57200050354004,23843.88671875,0.050762223477150314,0.0398306162434614,-0.0028360697523376263,0,-0.0,0.04610128862376526,,,unknown,-0.0,0.0,0.0,0.0,0.0
2022-07-29,28.606000900268555,23804.6328125,0.03750182713785155,-0.0016462880701044735,0.03971704605842048,0,0.0,0.04647754074416508,,,unknown,0.0,0.0,0.0,0.0,0.0
2022-08-01,27.573999404907227,23314.19921875,-0.03607639875840318,-0.020602443129997372,-0.008242015534461397,0,-0.0,0.046549562986171904,,,unknown,-0.0,0.0,0.0,0.0,0.0
2022-08-02,27.826000213623047,22978.1171875,0.009139073553144916,-0.014415336683737068,0.02871887214420436,0,0.0,0.04668450047105514,,,unknown,0.0,0.0,0.0,0.0,0.0
2022-08-03,31.368000030517578,22846.5078125,0.12729101522684672,-0.0057275961266136655,0.1350613767122174,-1,0.0,0.0520427752121053,,,unknown,0.0,0.0,0.0,0.0,0.0
2022-08-04,30.930999755859375,22630.95703125,-0.01393140379472868,-0.009434736504108754,-0.0011517818332480393,-1,0.0007017818332480393,0.052053110992505466,,,unknown,0.0007017818332480393,0.0,0.0,0.0,0.0
2022-08-05,31.915000915527344,23289.314453125,0.031812782239008186,0.029091011085651708,-0.007570759634181003,-1,0.007570759634181003,0.05213634303605097,,,unknown,0.007570759634181003,0.0,0.0,0.0,0.0
2022-08-08,33.000999450683594,23809.486328125,0.034027839699289686,0.02233521626611057,0.0038684236749857923,-1,-0.0038684236749857923,0.0521086324142394,,,unknown,-0.0038684236749857923,0.0,0.0,0.0,0.0
2022-08-09,31.937999725341797,23164.318359375,-0.03221113733025982,-0.02709709734425869,0.004385101058864728,-1,-0.004385101058864728,0.052077553547596606,,,unknown,-0.004385101058864728,0.0,0.0,0.0,0.0
2022-08-10,33.58000183105469,23947.642578125,0.051412177338395315,0.033815983988709775,0.005723379235123678,-1,-0.005723379235123678,0.051619169458339276,,,unknown,-0.005723379235123678,0.0,0.0,0.0,0.0
2022-08-11,33.69900131225586,23957.529296875,0.0035437604143047086,0.00041284726535173455,0.0029858899923601015,-1,-0.0029858899923601015,0.05119787920787135,,,unknown,-0.0029858899923601015,0.0,0.0,0.0,0.0
2022-08-12,35.284000396728516,24402.818359375,0.04703400761897991,0.018586602023192844,0.021751647726727052,-1,-0.021751647726727052,0.04897352842127319,,,unknown,-0.021751647726727052,0.0,0.0,0.0,0.0
2022-08-15,34.90800094604492,24136.97265625,-0.010656372476360532,-0.01089405736706095,0.004173129557605314,-1,-0.004173129557605314,0.04864229307271387,,,unknown,-0.004173129557605314,0.0,0.0,0.0,0.0
2022-08-16,34.263999938964844,23883.291015625,-0.018448521531653106,-0.010510085263709001,-0.0041285928810038,-1,0.0041285928810038,0.0480183688254461,,,unknown,0.0041285928810038,0.0,0.0,0.0,0.0
2022-08-17,32.52000045776367,23335.998046875,-0.05089888758778294,-0.02291530796119967,-0.019679299635379805,-1,0.019679299635379805,0.04799096912716514,0.0,0.0,high,0.019679299635379805,0.019679299635379805,0.0,0.019679299635379805,0.019679299635379805
2022-08-18,32.4379997253418,23212.73828125,-0.002521547701955784,-0.005281958173694035,0.004656167518399597,-1,-0.004656167518399597,0.045571676509779654,0.0,0.0,high,-0.004656167518399597,-0.004656167518399597,0.0,-0.004656167518399597,-0.004656167518399597
2022-08-19,28.299999237060547,20877.552734375,-0.1275664505616383,-0.10059931398792521,0.009325379295192171,-1,-0.009325379295192171,0.045541781080549223,0.0,0.0,high,-0.009325379295192171,-0.009325379295192171,0.0,-0.009325379295192171,-0.009325379295192171
2022-08-22,26.80900001525879,21398.908203125,-0.05268548628966763,0.024972058525402963,-0.0871951109839653,0,0.0871951109839653,0.048919879180024974,0.0,0.0,high,0.0871951109839653,0.0871951109839653,0.0,0.0871951109839653,0.0871951109839653
2022-08-23,26.579999923706055,21528.087890625,-0.008541910978492107,0.006036741981122917,-0.01680770657427428,0,-0.00045,0.04911862406998219,0.0,0.0,high,-0.00045,-0.00045,0.0,-0.00045,-0.00045
