date,vol_regime,zscore,beta_roll,beta_kalman_used,beta_kalman_post,beta_uncertainty,innovation_z,beta_velocity,beta_stable,pos_baseline,ret_baseline,pos_kalman,ret_kalman,pos_kalman_stable,ret_kalman_stable
2023-01-20,high,-1.4411125982997124,1.3553225509378992,1.3578975695394062,1.3414739245417753,0.13589672205716155,0.4667914549761661,0.006018418920556101,1,0,-0.0,0,-0.0,0,-0.0
2023-01-23,high,-1.1447047668951371,1.368969516484479,1.3414739245417753,1.3451648839660242,0.13214343600509643,0.7110015902202776,0.016423644997630937,0,0,0.0,0,0.0,0,0.0
2023-01-24,high,-0.971913457192622,1.3786647102951164,1.3451648839660242,1.3441291993351017,0.13291662680940788,0.17264872226494288,0.0036909594242489074,1,0,0.0,0,0.0,0,0.0
2023-01-25,high,-1.3778043180766586,1.3765532429882474,1.3441291993351017,1.3350036081588355,0.1336515424316011,0.9207619885861457,0.0010356846309225176,1,0,-0.0,0,-0.0,0,-0.0
2023-01-26,high,-1.2643460893483711,1.3675856930453114,1.3350036081588355,1.3348767805067199,0.134150658931469,0.07319817024439823,0.009125591176266212,1,0,0.0,0,0.0,0,0.0
2023-01-27,high,-0.6495687557540286,1.3682551575710076,1.3348767805067199,1.3361333128470878,0.1350010661173075,1.320947846973523,0.00012682765211557978,0,0,0.0,0,0.0,0,0.0
2023-01-30,high,-0.9908138728648043,1.3703307867564967,1.3361333128470878,1.3407276470544633,0.13585386884814774,0.9209951922318874,0.001256532340367933,1,0,-0.0,0,-0.0,0,-0.0
2023-01-31,high,-0.9070844905584093,1.3749138812814954,1.3407276470544633,1.3419002360676306,0.13661361488048873,0.18355944408831662,0.004594334207375539,1,0,0.0,0,0.0,0,0.0
2023-02-01,high,-0.5989846028092349,1.380675357722145,1.3419002360676306,1.3517351639235027,0.1373111907976636,0.7925769094382811,0.0011725890131673022,1,0,0.0,0,0.0,0,0.0
2023-02-02,high,0.8872260402548641,1.4310329476875552,1.3517351639235027,1.3373481843314177,0.13759460561152898,2.737587075412309,0.009834927855872033,0,0,0.0,0,0.0,0,0.0
2023-02-03,high,0.5740062880616141,1.415187332420133,1.3373481843314177,1.337649467217165,0.13833491049454347,0.6264164204082292,0.014386979592085014,0,0,-0.0,0,-0.0,0,-0.0
2023-02-06,high,1.1701311506781706,1.4200312253442708,1.337649467217165,1.3261701751503876,0.1391697050850299,0.7751774776803634,0.00030128288574737816,1,0,0.0,0,0.0,0,0.0
2023-02-07,high,0.7392025432151875,1.4123149300900446,1.3261701751503876,1.3194772480790757,0.13921495214094207,0.5978145419810694,0.011479292066777447,1,0,-0.0,0,-0.0,0,-0.0
2023-02-08,high,0.6797455733028386,1.3990678879499376,1.3194772480790757,1.321230722779734,0.1395971017672652,0.2465964244481395,0.0066929270713118605,1,0,-0.0,0,-0.0,0,-0.0
2023-02-09,high,0.3986916017273345,1.403893791501246,1.321230722779734,1.3422670167350825,0.14024506892395053,0.850370368296863,0.0017534747006582307,1,0,-0.0,0,-0.0,0,-0.0
2023-02-10,high,0.20947446885970403,1.4221935295588382,1.3422670167350825,1.3435296397943535,0.13888344457667148,0.325363164565658,0.02103629395534856,0,0,-0.0,0,-0.0,0,-0.0
2023-02-13,high,0.32986463666795474,1.4195914616540168,1.3435296397943535,1.3449242694653092,0.13966188581899094,0.37721606941381663,0.0012626230592709398,1,0,0.0,0,0.0,0,0.0
2023-02-14,high,1.0828582636982378,1.398371655899743,1.3449242694653092,1.3607822929214144,0.14044096270626613,1.6278515162770968,0.001394629670955716,0,0,0.0,0,0.0,0,0.0
2023-02-15,high,0.12998105883151984,1.4087277420715572,1.3607822929214144,1.3296931595751393,0.14092783321724917,0.6741609435028443,0.015858023456105208,0,0,-0.0,0,-0.0,0,-0.0
2023-02-16,mid,0.1382017989444705,1.3796224040647735,1.3296931595751393,1.3333688609076113,0.13403702499393635,0.27911303648684926,0.031089133346275055,0,0,-0.0,0,-0.0,0,-0.0
2023-02-17,mid,-0.3785203018264839,1.368309907573059,1.3333688609076113,1.3247323011276473,0.134254930478348,0.4637245699837532,0.00367570133247197,1,0,-0.0,0,-0.0,0,-0.0
2023-02-21,mid,-1.5099547160808529,1.3678624907236232,1.3247323011276473,1.3295736532904485,0.13382604880175347,1.9642119455088656,0.008636559779964026,0,0,-0.0,0,-0.0,0,-0.0
2023-02-22,mid,-1.2281826378286427,1.3733486521230218,1.3295736532904485,1.3285060276561738,0.1346670964630222,0.2223014570381171,0.004841352162801238,1,0,0.0,0,0.0,0,0.0
2023-02-23,mid,-1.0845603622441033,1.3720591298797258,1.3285060276561738,1.3281658552035145,0.1354402176298212,0.07108304350944919,0.0010676256342747603,1,0,0.0,0,0.0,0,0.0
2023-02-24,mid,-0.7720899850157084,1.3721703691229983,1.3281658552035145,1.3265488904271054,0.13620955034786278,0.10711771957433537,0.0003401724526592709,1,0,0.0,0,0.0,0,0.0
2023-02-27,mid,-0.9497030276701928,1.365504690393232,1.3265488904271054,1.3252313431996836,0.13622432540522517,0.1941038609639342,0.0016169647764090467,1,0,-0.0,0,-0.0,0,-0.0
2023-02-28,mid,-0.13815709042190596,1.3595748580091844,1.3252313431996836,1.3180558375840723,0.1369046480145189,0.9181441155691066,0.0013175472274218336,1,0,0.0,0,0.0,0,0.0
2023-03-01,mid,-1.0769425731287687,1.363579416129511,1.3180558375840723,1.3055539183859097,0.13752707201125658,1.175056785396842,0.007175505615611311,0,0,-0.0,0,-0.0,0,-0.0
2023-03-02,mid,-1.1377479429257003,1.3519605671107382,1.3055539183859097,1.3064975163350943,0.1379579248096194,0.26201493606072007,0.01250191919816257,0,0,-0.0,0,-0.0,0,-0.0
2023-03-03,mid,-0.05504302144859782,1.3517154460620282,1.3064975163350943,1.2832726391836253,0.13874909093465537,0.9870907115908945,0.000943597949184527,1,0,0.0,0,0.0,0,0.0
2023-03-06,mid,-0.880456383388203,1.3300429696699168,1.2832726391836253,1.2816342188012932,0.13758490177531954,1.1030061266903828,0.023224877151468926,0,0,-0.0,0,-0.0,0,-0.0
2023-03-07,mid,-1.0306102870266496,1.329058490294422,1.2816342188012932,1.283266672935279,0.13841708499932628,0.34806989124081505,0.0016384203823320842,1,0,-0.0,0,-0.0,0,-0.0
2023-03-08,mid,-0.22100338134865036,1.3007630892323647,1.283266672935279,1.273007557219414,0.13917321518781503,0.8996876044023702,0.0016324541339858278,1,0,0.0,0,0.0,0,0.0
2023-03-09,mid,-0.05735216713309266,1.3006265131465753,1.273007557219414,1.2846103039946883,0.13953869231254618,0.37440715156140103,0.01025911571586513,1,0,-0.0,0,-0.0,0,-0.0
2023-03-10,mid,-1.5003038264065012,1.3131139031997683,1.2846103039946883,1.2932544817504024,0.1369035386341068,2.043181917545356,0.011602746775274397,0,0,-0.0,0,-0.0,0,-0.0
2023-03-13,high,-3.3397025429965543,1.317313757513265,1.2932544817504024,1.1318556477189492,0.1376828616077963,2.014418737778238,0.008644177755714022,0,1,-0.00045,1,-0.00045,0,-0.0
2023-03-14,high,-2.8657948187641864,1.182684173905069,1.1318556477189492,1.1323718906125289,0.11299982260212342,0.06832184031821444,0.16139883403145316,0,1,0.001465083619917415,1,0.002617330468503421,0,0.0
2023-03-15,high,-2.322309871708688,1.1825057672754475,1.1323718906125289,1.131238676778859,0.1137706322846129,0.22396439703105928,0.0005162428935796548,1,1,0.00931891652510025,1,0.008569091990126685,1,-0.00045
2023-03-16,high,-1.9753772081257417,1.1792477295248465,1.131238676778859,1.1382003002950092,0.11467364966112299,0.7312975716282638,0.0011332138336699327,1,1,0.02671624610452738,1,0.028049275692013473,1,0.028049275692013473
2023-03-17,mid,-2.196225610541411,1.1842498246244988,1.1382003002950092,1.140213001214785,0.11528796458739497,0.06359863024687035,0.0069616235161502615,1,1,-0.001830344100881287,1,0.0025280487961003156,1,0.0025280487961003156
2023-03-20,mid,-2.2237197701939646,1.1666490515339631,1.140213001214785,1.1372024574297515,0.11190030274619672,0.7345938110908149,0.0020127009197759005,1,1,-0.028428242077404783,1,-0.02809730221102206,1,-0.02809730221102206
2023-03-21,mid,-1.94013336216795,1.1642232944296873,1.1372024574297515,1.1396292418701732,0.11285731184883878,0.49540758785445693,0.003010543785033626,1,1,0.01855627901471329,1,0.018953876224675963,1,0.018953876224675963
2023-03-22,mid,-2.095573368295216,1.1000961346575988,1.1396292418701732,1.1563868982616885,0.11377463518661551,1.6122611098941164,0.0024267844404217698,0,1,-0.06310280369853857,1,-0.06188439299103893,1,-0.06188439299103893
2023-03-23,mid,-1.8884842792671583,1.0730956508289613,1.1563868982616885,1.164106326076529,0.11431765150524192,0.6043926365769403,0.016757656391515274,0,1,0.026378375034340096,1,0.023247308866098874,1,0.023247308866098874
2023-03-24,mid,-1.5629009994128236,1.162528701274137,1.164106326076529,1.161658279731877,0.11461800405282187,0.2410043656353976,0.007719427814840474,1,1,0.009201513779689661,1,0.009248322939391748,1,0.009248322939391748
2023-03-27,mid,-1.7557470176854044,1.1724894238676895,1.161658279731877,1.1679592420705884,0.1151781184628138,1.4134575236756024,0.0024480463446518996,0,1,-0.05392801572963625,1,-0.05406723838846372,1,-0.05406723838846372
2023-03-28,mid,-1.434378885644645,1.1752008919738195,1.1679592420705884,1.1694148730966176,0.11609486355826291,0.8737215709973071,0.006300962338711358,1,1,0.033365567122254525,1,0.033399785575982444,1,0.033399785575982444
2023-03-29,high,-0.9046736245025493,1.1732461704001296,1.1694148730966176,1.2052219396808102,0.11707746334821986,2.5388038923098315,0.0014556310260291916,0,0,0.09715106006091531,0,0.09730284864175143,0,0.09730284864175143
2023-03-30,high,-0.8327831623511487,1.2043098088639774,1.2052219396808102,1.2055884494909104,0.11721818446132144,0.09184572497612907,0.035807066584192526,0,0,-0.0,0,-0.0,0,-0.0
2023-03-31,high,-0.642693565643297,1.206034743026503,1.2055884494909104,1.2097846607507607,0.11813580914942332,0.724997510679742,0.000366509810100224,1,0,0.0,0,0.0,0,0.0
2023-04-03,high,-0.15315192188118504,1.2073214853987486,1.2097846607507607,1.1989392490529807,0.11897251919330182,1.215250924926802,0.004196211259850369,0,0,0.0,0,0.0,0,0.0
2023-04-04,mid,-0.25710877628097817,1.1879122733914826,1.1989392490529807,1.1974831486414024,0.11961064207625298,0.28636565360494587,0.010845411697780083,1,0,-0.0,0,-0.0,0,-0.0
2023-04-05,mid,-0.4367428841416601,1.1814836179899162,1.1974831486414024,1.1973866821954,0.12046884077650112,0.7232944834841303,0.0014561004115782872,1,0,-0.0,0,-0.0,0,-0.0
2023-04-06,mid,-0.35046909750466954,1.1784449430702597,1.1973866821954,1.1972360421611263,0.12142740418538422,0.08222315701693376,9.646644600236343e-05,1,0,0.0,0,0.0,0,0.0
2023-04-10,mid,-0.4641973803535677,1.1830446286200802,1.1972360421611263,1.2026373590677328,0.12236481773305237,0.244368420609329,0.00015064003427367467,1,0,0.0,0,0.0,0,0.0
2023-04-11,high,-0.19178055602919034,1.1854943216163132,1.2026373590677328,1.2103111246197218,0.12131153754787735,1.0173220726271441,0.005401316906606501,1,0,0.0,0,0.0,0,0.0
2023-04-12,high,-0.341355184903956,1.189198367024083,1.2103111246197218,1.2111137337309197,0.12203065766758246,0.6488248418295566,0.007673765551988954,1,0,-0.0,0,-0.0,0,-0.0
2023-04-13,high,0.0580806214053294,1.1786475891379,1.2111137337309197,1.215125958190489,0.12297089846793732,1.1759992774950458,0.0008026091111978939,0,0,0.0,0,0.0,0,0.0
2023-04-14,high,-0.1313648934539163,1.1828003855664504,1.215125958190489,1.2144101918763177,0.12386320057681939,0.6257615995966958,0.00401222445956928,1,0,-0.0,0,-0.0,0,-0.0
2023-04-17,mid,-0.11226204591289748,1.183660881392867,1.2144101918763177,1.2218234315511818,0.12479052360586906,0.5363407884391539,0.0007157663141712511,1,0,-0.0,0,-0.0,0,-0.0
2023-04-18,mid,-0.0713043140517391,1.185750726688924,1.2218234315511818,1.2266810724428574,0.1249540755902207,0.36966558871836286,0.007413239674864069,1,0,0.0,0,0.0,0,0.0
2023-04-19,mid,0.4996023048478112,1.1896388494936285,1.2266810724428574,1.217127793819692,0.12519079587870463,0.4561323672240572,0.004857640891675619,1,0,0.0,0,0.0,0,0.0
2023-04-20,mid,0.24495512790927496,1.1821941801811966,1.217127793819692,1.2254013247069422,0.12436225724455274,1.024115083848925,0.009553278623165351,1,0,-0.0,0,-0.0,0,-0.0
2023-04-21,mid,1.2127569624607877,1.1882778140458514,1.2254013247069422,1.2146990765296415,0.1250303807690138,0.7675127333324262,0.008273530887250136,1,0,0.0,0,0.0,0,0.0
2023-04-24,mid,0.8070820736987946,1.1788890078796197,1.2146990765296415,1.2117111183804758,0.1251800695668717,0.8005985835709771,0.0107022481773007,1,0,-0.0,0,-0.0,0,-0.0
2023-04-25,low,0.23312444119114062,1.177507377035352,1.2117111183804758,1.207152418841511,0.1260476557158502,0.3875957618235969,0.002987958149165637,1,0,-0.0,0,-0.0,0,-0.0
2023-04-26,low,0.6544132566678679,1.1772464224212067,1.207152418841511,1.208241153650316,0.1264182336236642,0.6404456282643225,0.004558699538964817,1,0,0.0,0,0.0,0,0.0
2023-04-27,low,0.6455201102043477,1.176967415478375,1.208241153650316,1.2160691004554995,0.12732073904245803,0.502889733948516,0.001088734808804892,1,0,0.0,0,0.0,0,0.0
2023-04-28,low,1.340684379834163,1.1708908954753185,1.2160691004554995,1.2142572497570634,0.12727986119261572,0.9437357699188911,0.007827946805183617,1,0,0.0,0,0.0,0,0.0
2023-05-01,low,1.3941239472743838,1.1551874319370805,1.2142572497570634,1.2198846841167992,0.1281731946956541,0.31076227566286857,0.001811850698436146,1,0,-0.0,0,-0.0,0,-0.0
2023-05-02,low,1.7765306834911294,1.1607160688821958,1.2198846841167992,1.229500070040264,0.12779804867602962,1.0759506204874554,0.005627434359735783,1,-1,-0.00045,-1,-0.00045,-1,-0.00045
2023-05-03,mid,0.026627875217690854,1.1742816601073796,1.229500070040264,1.2184430136284292,0.1283914652349607,2.258828184001508,0.009615385923464892,0,0,0.0853250278828223,0,0.08595223313006235,0,0.08595223313006235
2023-05-04,mid,0.6308890905653183,1.171111610115561,1.2184430136284292,1.2163870028782406,0.12919867490207734,0.8612019712926077,0.011057056411834854,1,0,0.0,0,0.0,0,0.0
2023-05-05,mid,0.6906285098526044,1.1667568048979668,1.2163870028782406,1.2211575417069243,0.13007109102821532,0.4542686200362744,0.002056010750188575,1,0,0.0,0,0.0,0,0.0
2023-05-08,mid,0.7811770838961732,1.1678399869069376,1.2211575417069243,1.2364610179835391,0.1305377194116995,0.5633041289180293,0.0047705388286836126,1,0,-0.0,0,-0.0,0,-0.0
2023-05-09,low,1.5878157927484893,1.1752720974369977,1.2364610179835391,1.2360068082232503,0.12858430059872594,0.8192114635797232,0.01530347627661488,0,0,0.0,0,0.0,0,0.0
2023-05-10,low,2.6511590190393304,1.1656044016909666,1.2360068082232503,1.2353901952969544,0.12948168065554222,1.0503362706878534,0.0004542097602888706,1,-1,-0.00045,-1,-0.00045,-1,-0.00045
2023-05-11,low,1.0541977969080212,1.1630400439334285,1.2353901952969544,1.2510584612223756,0.130372741246381,1.5719153858928057,0.0006166129262958897,0,-1,0.061886364896577624,-1,0.06025985563430054,-1,0.06025985563430054
2023-05-12,low,-0.37962605366256885,1.1815306919063646,1.2510584612223756,1.255127860535694,0.13088005483292184,1.2525915443585751,0.015668265925421254,0,0,0.04794687531428169,0,0.04744268798395188,0,0.04744268798395188
2023-05-15,low,0.10870536777651905,1.187404193140847,1.255127860535694,1.2592884153315584,0.13172290929386615,0.6344679659268213,0.004069399313318289,1,0,0.0,0,0.0,0,0.0
2023-05-16,low,-0.5815734972383989,1.1838081247827787,1.2592884153315584,1.2609993106924446,0.13243796306383945,0.649857611324679,0.004160554795864524,1,0,-0.0,0,-0.0,0,-0.0
2023-05-17,low,0.6138184866033818,1.1831741101559745,1.2609993106924446,1.268435349657844,0.13328455838841963,1.1957563280021664,0.0017108953608861999,0,0,0.0,0,0.0,0,0.0
2023-05-18,low,1.3186043552115128,1.1859608938222463,1.268435349657844,1.2644047334742539,0.1340074328743272,0.41594680320166183,0.00743603896539935,1,0,0.0,0,0.0,0,0.0
2023-05-19,low,1.1928282573775315,1.177616180570645,1.2644047334742539,1.2643968401506198,0.13452130824442426,0.007724042153765217,0.00403061618359013,1,0,-0.0,0,-0.0,0,-0.0
2023-05-22,low,1.7414891344479853,1.172402043380452,1.2643968401506198,1.2639965853256543,0.13537661812914542,0.577783629977715,7.893323634045046e-06,1,0,0.0,0,0.0,0,0.0
2023-05-23,low,0.494022463352576,1.172634701366289,1.2639965853256543,1.2580041453888877,0.13622862959731577,0.8861364071940305,0.0004002548249655291,1,0,-0.0,0,-0.0,0,-0.0
2023-05-24,low,1.5793001442133345,1.1626550342990336,1.2580041453888877,1.2479695129798818,0.13691018833727972,0.6296007481851633,0.005992439936766569,1,0,0.0,0,0.0,0,0.0
2023-05-25,low,0.8850957888307989,1.1698774127164036,1.2479695129798818,1.2466769167981147,0.13682933780540912,0.4916162433380629,0.010034632409005928,1,0,-0.0,0,-0.0,0,-0.0
2023-05-26,low,0.796559487257035,1.162130630695561,1.2466769167981147,1.2470552356987123,0.13764899292788496,0.08317150031233647,0.001292596181767136,1,0,0.0,0,0.0,0,0.0
2023-05-30,low,0.3534251428697533,1.153851017511676,1.2470552356987123,1.2488661345976413,0.13841403693487475,0.09906633120346922,0.00037831890059769613,1,0,0.0,0,0.0,0,0.0
2023-05-31,low,1.4366559588847905,1.1589317129361603,1.2488661345976413,1.242155058172307,0.1380441607257814,0.7740824749326499,0.0018108988989289365,1,0,0.0,0,0.0,0,0.0
2023-06-01,low,1.8508679478689174,1.1565299202896302,1.242155058172307,1.2397218708937903,0.1386106669231959,0.33013166220740786,0.006711076425334195,1,-1,-0.00045,-1,-0.00045,-1,-0.00045
2023-06-02,low,1.1880990807713736,1.152444385321398,1.2397218708937903,1.237061311604191,0.13924972366590804,0.3279631744682959,0.002433187278516824,1,-1,0.01115903708902621,-1,0.012557096228170975,-1,0.012557096228170975
2023-06-05,low,1.3006727120509551,1.1514352395646354,1.237061311604191,1.2494965625083927,0.1398447912427936,0.4534454670762966,0.0026605592895991848,1,-1,0.022355699205263938,-1,0.017675285074976288,-1,0.017675285074976288
2023-06-06,low,0.7581207610322399,1.1689724776603923,1.2494965625083927,1.256343110681843,0.13797240696931748,0.24457548715129562,0.012435250904201611,0,0,-0.01461925883404277,0,-0.00999700149523237,0,-0.00999700149523237
2023-06-07,low,1.5343143541025257,1.175676236040884,1.256343110681843,1.2504628657020682,0.13595820741300907,0.3734932422700275,0.0068465481734503175,1,0,0.0,0,0.0,0,0.0
2023-06-08,low,1.1632153223973958,1.1723435827021589,1.2504628657020682,1.249895981442962,0.13589942624806972,0.1905911346702555,0.005880244979774796,1,0,-0.0,0,-0.0,0,-0.0
2023-06-09,low,0.26851357753451177,1.1679531829409535,1.249895981442962,1.2502755493092121,0.13671758478210758,0.7390143964802148,0.0005668842591062262,1,0,-0.0,0,-0.0,0,-0.0
2023-06-12,low,0.8720583013815462,1.1679257032651136,1.2502755493092121,1.2472176516673725,0.13756207641155999,0.28390754586442163,0.00037956786625015226,1,0,0.0,0,0.0,0,0.0
2023-06-13,low,1.4034909497130528,1.1588729708706045,1.2472176516673725,1.2473912032760113,0.13798263098850932,0.5561215099225029,0.003057897641839613,1,0,0.0,0,0.0,0,0.0
2023-06-14,low,2.4941101981920513,1.1698630903467728,1.2473912032760113,1.2334592267477598,0.13882002643958022,0.9075499369975695,0.00017355160863874453,1,-1,-0.00045,-1,-0.00045,-1,-0.00045
2023-06-15,low,1.1768757580170217,1.1599991961384373,1.2334592267477598,1.2240837746418933,0.13880645234900954,1.0367042080828206,0.01393197652825151,0,-1,0.03838967414552345,-1,0.039710418480324736,-1,0.039710418480324736
2023-06-16,low,1.2287968857700757,1.161455735999511,1.2240837746418933,1.2316919441173266,0.13934610396912012,0.5129213975790887,0.009375452105866433,1,-1,-0.021556588571960876,-1,-0.019717473282409963,-1,-0.019717473282409963
2023-06-20,low,-0.47014256719381503,1.1701311422683378,1.2316919441173266,1.2078928228570367,0.13938869792791803,0.6395313689707817,0.007608169475433302,1,0,0.020238951158527453,0,0.024915557000750675,0,0.024915557000750675
2023-06-21,low,-1.6677123222508854,1.1561933848876578,1.2078928228570367,1.1968794825734557,0.1351897349579394,0.3924031486678527,0.023799121260289935,0,0,-0.0,0,-0.0,0,-0.0
2023-06-22,low,-1.6860299668748133,1.1327559184186193,1.1968794825734557,1.1972385546091813,0.1331181159694825,0.2022232982526256,0.01101334028358103,1,0,-0.0,0,-0.0,0,-0.0
2023-06-23,low,-2.3530721756491872,1.131895504048891,1.1972385546091813,1.1890720112461666,0.13397451490686033,0.6669983642229592,0.000359072035725605,1,1,-0.00045,1,-0.00045,1,-0.00045
2023-06-26,low,-2.897262535491345,1.1271985612000488,1.1890720112461666,1.1983607025771077,0.13428012720833843,1.4260375105615175,0.0081665433630147,0,1,-0.055427161170871306,1,-0.05457181507754082,1,-0.05457181507754082
2023-06-27,low,-1.9955107663988967,1.1270930054572612,1.1983607025771077,1.2062613045627066,0.13498376112426186,1.204465652540064,0.009288691330941123,0,1,0.047074690444911554,1,0.0460928640259614,1,0.0460928640259614
2023-06-28,low,-1.2565932755948073,1.1345186967682117,1.2062613045627066,1.199889426936756,0.13568154034088462,0.6761382141505616,0.007900601985598943,1,1,0.024499502378921054,1,0.025906662633556773,1,0.025906662633556773
2023-06-29,low,-0.8262454940872491,1.1249966837211145,1.199889426936756,1.2045297221272575,0.13620778484906298,0.801689351618868,0.006371877625950706,1,0,0.031114667038636912,0,0.03022075712463096,0,0.03022075712463096
2023-06-30,low,-0.7237949946815271,1.1305712041251479,1.2045297221272575,1.204598115632024,0.13693410347239013,0.13305940087375734,0.0046402951905015755,1,0,0.0,0,0.0,0,0.0
2023-07-03,low,0.4165661950082301,1.1247513378392697,1.204598115632024,1.22663387952153,0.13777726651098635,1.9974763784069491,6.83935047665063e-05,0,0,0.0,0,0.0,0,0.0
2023-07-05,low,1.045687852833095,1.1388344522346991,1.22663387952153,1.2196680289003383,0.13817657250425813,0.6783622295198354,0.0220357638895059,0,0,0.0,0,0.0,0,0.0
2023-07-06,low,1.5036442912102421,1.1338226843004202,1.2196680289003383,1.2144671290434845,0.138633369386809,0.523187962364909,0.006965850621191594,1,0,0.0,0,0.0,0,0.0
2023-07-07,low,1.1824053237036989,1.1291610725028483,1.2144671290434845,1.2132335900551399,0.13911248163759696,0.16855427418733746,0.005200899856853791,1,0,-0.0,0,-0.0,0,-0.0
2023-07-10,low,2.0635842108814706,1.129077621458065,1.2132335900551399,1.2153949714469034,0.13975197670733266,1.77761656461643,0.0012335389883446624,0,-1,-0.00045,-1,-0.00045,0,0.0
2023-07-11,low,1.8595172031754874,1.133737279799001,1.2153949714469034,1.2156708970331047,0.14057392108305927,0.07864026405313829,0.002161381391763584,1,-1,-0.00356117638913168,-1,-0.0030068113760732974,-1,-0.00045
2023-07-12,low,1.8879750247124254,1.140953595812342,1.2156708970331047,1.214443940374867,0.14135277480851,0.31355855627923623,0.0002759255862012644,1,-1,-0.011430254951470441,-1,-0.011989774716584946,-1,-0.011989774716584946
2023-07-13,low,2.2671926548870984,1.1387162605356946,1.214443940374867,1.2501077147665567,0.14211680408533137,1.9081594258455747,0.0012269566582376878,0,-1,-0.07627683500567256,-1,-0.07357480063097793,-1,-0.07357480063097793
2023-07-14,low,2.5360478866911818,1.1732980334427008,1.2501077147665567,1.2310435324491542,0.14170305289117782,1.0092540679933253,0.03566377439168966,0,-1,-0.03613747466689045,-1,-0.03892420169103899,-1,-0.03892420169103899
2023-07-17,low,2.1536776272579297,1.1607909123088025,1.2310435324491542,1.232054123235432,0.14126159154961646,0.31212249481690285,0.019064182317402478,0,-1,0.01236924158286332,-1,0.01193342413999856,-1,0.01193342413999856
2023-07-18,low,1.9922038027596394,1.1600586748816037,1.232054123235432,1.231689351193024,0.14204310811644133,0.07204826520719837,0.001010590786277854,1,-1,-0.002064680285722967,-1,-0.002755659002302357,-1,-0.002755659002302357
2023-07-19,low,1.9038861289068536,1.1670983065650844,1.231689351193024,1.2320648081463577,0.1427673017230278,0.3664884854305778,0.00036477204240803474,1,-1,-0.01413278068051077,-1,-0.014008686417990098,-1,-0.014008686417990098
2023-07-20,low,1.5813161691634037,1.1505903165770979,1.2320648081463577,1.2333328756275397,0.1435734779710197,0.577046952125327,0.0003754569533336305,1,-1,0.022391139904355296,-1,0.022059106937874554,-1,0.022059106937874554
2023-07-21,low,1.345545752564361,1.1420252243576956,1.2333328756275397,1.2325330218997599,0.1443620628683004,0.3744559905299214,0.0012680674811820225,1,-1,0.013956681733344984,-1,0.014314435526579093,-1,0.014314435526579093
2023-07-24,low,1.464259595600457,1.3482610525208132,1.2325330218997599,1.2265575282304415,0.1451472810529953,0.4449770971947033,0.0007998537277797979,1,-1,-0.019913381744598207,-1,-0.017081667137621135,-1,-0.017081667137621135
2023-07-25,low,1.430643268053558,1.3445013167481534,1.2265575282304415,1.226845662312032,0.1453247814252297,0.3014511775970191,0.005975493669318377,1,-1,-0.011318610633374042,-1,-0.011522647504524194,-1,-0.011522647504524194
2023-07-26,low,1.3801559548379874,1.3461495973224273,1.226845662312032,1.2274735254404545,0.14611731305679093,0.2575422651021282,0.0002881340815905631,1,-1,-0.0093246540812318,-1,-0.00984543400852795,-1,-0.00984543400852795
2023-07-27,low,1.0772443557964408,1.3396806317947592,1.2274735254404545,1.229868090186934,0.14688844910197785,0.8632181331628919,0.0006278631284224456,1,-1,0.03244924631427279,-1,0.03300075766833769,-1,0.03300075766833769
2023-07-28,low,1.1087124931722516,1.3792854548425224,1.229868090186934,1.2307153248946474,0.14764962612782628,0.39975609262368367,0.0023945647464795883,1,-1,-0.014726206539266904,-1,-0.015281491178613752,-1,-0.015281491178613752
2023-07-31,low,1.1224888242456343,1.387137164482631,1.2307153248946474,1.230199021360776,0.14841769101049102,0.29471048231130376,0.0008472347077133069,1,-1,-0.01174107796111638,-1,-0.011265532854474698,-1,-0.011265532854474698
2023-08-01,low,0.8444541841414008,1.3842621902442358,1.230199021360776,1.2243260700379301,0.14918656952082035,0.6627581072986088,0.0005163035338713318,1,0,0.027276211254390958,0,0.024927475833791308,0,0.024927475833791308
2023-08-02,low,0.5567260803229103,1.3415687662627815,1.2243260700379301,1.2356309316453253,0.1496996965591517,1.0950713319578431,0.005872951322845932,1,0,-0.0,0,-0.0,0,-0.0
2023-08-03,low,0.1984854149487247,1.349637095187966,1.2356309316453253,1.235010291267685,0.1501176778313284,1.1484839366865074,0.011304861607395189,0,0,-0.0,0,-0.0,0,-0.0
2023-08-04,low,-0.045370119682028934,1.3551976014889457,1.235010291267685,1.2366164070501968,0.15088709634226305,0.7523609538225972,0.0006206403776403135,1,0,-0.0,0,-0.0,0,-0.0
2023-08-07,low,-0.2783901036550154,1.3434934792068858,1.2366164070501968,1.2354151578823531,0.15163854815610114,0.5452528050015842,0.0016061157825117967,0,0,-0.0,0,-0.0,0,-0.0
2023-08-08,low,-0.2542880134645875,1.3403156040348552,1.2354151578823531,1.2435058616134849,0.15238532177451494,0.6665151902767419,0.0012012491678436987,0,0,0.0,0,0.0,0,0.0
2023-08-09,low,-0.5248357425038436,1.2831314504562852,1.2435058616134849,1.2458397282218752,0.1526624582893575,0.5587108756670152,0.008090703731131743,0,0,-0.0,0,-0.0,0,-0.0
2023-08-10,low,-0.5558347878752906,1.2853664549817507,1.2458397282218752,1.2454082456504956,0.15336318839902877,0.15717749163999484,0.0023338666083903004,0,0,0.0,0,0.0,0,0.0
