hour,equity,n_long,price_pnl,funding_pnl,fees,net_pnl,drawdown
2023-05-27 08:00:00+00:00,10143.988720527323,1,-5.904288377874496,0.3999289793971411,0.9,-6.4043593984773555,0.18909920130554642
2023-05-27 16:00:00+00:00,10137.99340862351,1,-5.626758361988058,0.5314464581744295,0.9,-5.995311903813628,0.24808955492036988
2023-05-28 00:00:00+00:00,10165.427372875474,1,27.664256523105966,0.6697077288588494,0.9,27.433964251964817,0.0
2023-05-28 08:00:00+00:00,10166.443593136866,1,0.9236453201969426,0.9925749411945812,0.9,1.0162202613915237,0.0
2023-05-28 16:00:00+00:00,10168.39377260823,1,2.1531836358044036,0.6969958355582898,0.9,1.9501794713626937,0.0
2023-05-29 00:00:00+00:00,10217.094287011148,1,48.883700569093826,0.7168138338246024,0.9,48.70051440291843,0.0
2023-05-29 08:00:00+00:00,10246.056662860856,1,29.354479688369548,0.5078961613383417,0.9,28.96237584970789,0.0
2023-05-29 16:00:00+00:00,10228.697661476108,1,-17.15160796324657,0.6926065784992342,0.9,-17.359001384747334,0.1694212901210035
2023-05-30 00:00:00+00:00,10222.013408474799,1,-6.232471174820822,0.4482181735119975,0.9,-6.684253001308825,0.23465861235383573
2023-05-30 08:00:00+00:00,10232.842855516623,1,11.198057204533214,0.5313898372908796,0.9,10.829447041824093,0.12896480840408922
2023-05-30 16:00:00+00:00,10225.959920930629,1,-6.847183317771628,0.8642487317771552,0.9,-6.882934585994473,0.19614123356424626
2023-05-31 00:00:00+00:00,10226.936118929845,1,1.2535255405828907,0.6226724586336572,0.9,0.9761979992165478,0.1866136852465138
2023-05-31 08:00:00+00:00,10200.740921114133,1,-25.665101721439704,0.36990390572769954,0.9,-26.195197815712003,0.4422749476974875
2023-05-31 16:00:00+00:00,10189.868979454792,1,-10.989010989010863,1.0170693296703297,0.9,-10.871941659340534,0.5483834928390446
2023-06-01 00:00:00+00:00,10192.599610178248,1,3.082527672691641,0.5481030507636262,0.9,2.7306307234552674,0.5217329402088455
2023-06-01 08:00:00+00:00,10189.763487887103,1,-2.460024600245868,0.523902309102091,0.9,-2.8361222911437767,0.5494130749618046
2023-06-01 16:00:00+00:00,10212.81950975515,1,23.26541850220259,0.6906033658452643,0.9,23.056021868047853,0.3243897061996613
2023-06-02 00:00:00+00:00,10201.604479345611,1,-11.031884837885087,0.7168544283465627,0.9,-11.215030409538524,0.4338467468794264
2023-06-02 08:00:00+00:00,10230.85508558325,1,29.520295202952056,0.6303110346863469,0.9,29.250606237638404,0.14836514942093038
2023-06-02 16:00:00+00:00,10215.848277971892,1,-14.25737664269788,0.15056903134143315,0.9,-15.006807611356447,0.29482937566078904
2023-06-03 00:00:00+00:00,10207.413616350272,1,-7.949125596184391,0.4144639745627981,0.9,-8.434661621621593,0.3771504275459899
2023-06-03 08:00:00+00:00,10209.280480579022,1,2.243589743589639,0.5232744851602564,0.9,1.8668642287498955,0.3589301083521956
2023-06-03 16:00:00+00:00,10213.361086474513,1,4.477134633834422,0.5034712616565399,0.9,4.080605895490962,0.31910399739301665
2023-06-04 00:00:00+00:00,10202.807864957353,1,-10.187838268067503,0.5346167509073543,0.9,-10.55322151716015,0.42210188101211826
2023-06-04 08:00:00+00:00,10215.918807510392,1,13.509166934705634,0.5017756183338694,0.9,13.110942553039504,0.2941410177800907
2023-06-04 16:00:00+00:00,10216.055743980274,1,0.6347191367820451,0.40221733310060304,0.9,0.13693646988264818,0.292804538055374
2023-06-05 00:00:00+00:00,10189.797070989054,1,-26.135498604415062,0.7768256131946207,0.9,-26.25867299122044,0.5490853088459601
2023-06-05 08:00:00+00:00,10168.539874592598,1,-20.713913496612793,0.3567171001563314,0.9,-21.25719639645646,0.7565524066369376
2023-06-05 16:00:00+00:00,10114.77332569458,1,-53.34574963416265,0.47920073614473857,0.9,-53.76654889801791,1.28130598420505
2023-06-06 00:00:00+00:00,10123.552307399843,1,7.368421052631547,2.3105606526315787,0.9,8.778981705263126,1.1956244191490524
2023-06-06 08:00:00+00:00,10135.721875572819,1,11.62625832978872,1.4433098431872962,0.9,12.169568172976016,1.0768512308542084
2023-06-06 16:00:00+00:00,10148.456235308524,1,12.93661060802071,0.6977491276843467,0.9,12.734359735705056,0.9525657603095897
2023-06-07 00:00:00+00:00,10162.044918220921,1,13.781094527363056,0.7075883850348258,0.9,13.588682912397882,0.819942221717883
2023-06-07 08:00:00+00:00,10123.639148238897,1,-39.120594891690914,1.6148249096669902,0.9,-38.40576998202392,1.1947768653836213
2023-06-07 16:00:00+00:00,10066.230316070181,1,-57.24043715847001,0.7316049897540983,0.9,-57.40883216871591,1.7550785898197856
2023-06-08 00:00:00+00:00,10070.406550306376,1,4.136504653567662,0.9397295826266805,0.9,4.176234236194341,1.7143191603767285
2023-06-08 01:00:00+00:00,10072.367113268409,1,2.746309646412712,0.11425331561963611,0.9,1.960562962032348,1.6951843553825372
2023-06-08 02:00:00+00:00,10066.757154911887,1,-4.830917874396215,0.12095951787439613,0.9,-5.60995835652182,1.7499367205227336
2023-06-08 03:00:00+00:00,10057.655173014427,1,-8.29445308449969,0.09247118703991707,0.9,-9.101981897459773,1.83877071975731
2023-06-08 04:00:00+00:00,10065.915488205226,1,8.993427879626358,0.16688731117260464,0.9,8.260315190798963,1.7581512632912906
2023-06-08 05:00:00+00:00,10055.93535227139,1,-9.256085018854883,0.175949085018855,0.9,-9.980135933836028,1.8555559162443769
2023-06-08 06:00:00+00:00,10060.789069943225,1,5.536332179930801,0.21738549190311418,0.9,4.853717671833914,1.8081843485130762
2023-06-08 07:00:00+00:00,10053.88973931253,1,-6.194081211287075,0.19475058059187886,0.9,-6.8993306306951965,1.8755207966483174
2023-06-08 08:00:00+00:00,10057.641225790647,1,4.501385041551212,0.15010143656509697,0.9,3.7514864781163095,1.8389068426018302
2023-06-08 09:00:00+00:00,10055.879742807607,1,-1.03412616339182,0.17264318035160292,0.9,-1.7614829830402172,1.856098656399082
2023-06-08 10:00:00+00:00,10059.233180195806,1,4.140786749482405,0.11265063871635611,0.9,3.353437388198761,1.823369602690501
2023-06-08 11:00:00+00:00,10056.852077338417,1,-1.6165970631819735,0.13549420579280616,0.9,-2.3811028573891675,1.8466088149624766
2023-06-08 12:00:00+00:00,10066.31945593059,1,10.255026312238632,0.11235227993523143,0.9,9.467378592173864,1.754208597945428
2023-06-08 13:00:00+00:00,10059.723082677869,1,-5.819924683327595,0.12355143060595687,0.9,-6.596373252721638,1.8185882268092
2023-06-08 14:00:00+00:00,10073.411307909075,1,14.42445015709797,0.1637750741073979,0.9,13.688225231205369,1.684993169885279
2023-06-08 15:00:00+00:00,10073.076642922084,1,0.4223567506687475,0.14297826233985642,0.9,-0.33466498699139613,1.6882594507385167
2023-06-08 16:00:00+00:00,10061.110694641908,1,-11.239782016348746,0.17383373617166215,0.9,-11.965948280177084,1.8050453389480705
2023-06-08 17:00:00+00:00,10061.797205355273,1,1.3778849466069596,0.20862576675852565,0.9,0.6865107133654852,1.7983450957622822
2023-06-08 18:00:00+00:00,10064.862350160158,1,3.7839697282422153,0.18117507664258686,0.9,3.0651448048848025,1.7684297350948457
2023-06-08 19:00:00+00:00,10065.436195337814,1,1.370801919122688,0.10304325853324194,0.9,0.5738451776559298,1.7628290909003224
2023-06-08 20:00:00+00:00,10058.611055186546,1,-6.094968107725039,0.1698279564564139,0.9,-6.825140151268625,1.8294414509120258
2023-06-08 21:00:00+00:00,10056.467405339827,1,-1.4261266400456056,0.18247679332572733,0.9,-2.143649846719878,1.8503631568644177
2023-06-08 22:00:00+00:00,10053.661099539484,1,-1.9994287346471507,0.09312293430448444,0.9,-2.8063058003426664,1.8777522870701362
2023-06-08 23:00:00+00:00,10051.855636327962,1,-1.028806584362179,0.1233433728395062,0.9,-1.8054632115226728,1.8953733414028346
2023-06-09 00:00:00+00:00,10053.14373020994,1,2.0597322348095526,0.1283616471678682,0.9,1.2880938819774208,1.8828017353268403
2023-06-09 01:00:00+00:00,10046.24426177325,1,-6.16649537512855,0.16702693843782115,0.9,-6.899468436690729,1.9501395284282443
2023-06-09 02:00:00+00:00,10029.235220015593,1,-16.285714285714267,0.17667252805714287,0.9,-17.009041757657123,2.1161452642671907
2023-06-09 03:00:00+00:00,10032.018021328257,1,3.48533255881499,0.19746875384838805,0.9,2.782801312663378,2.0889855343903245
2023-06-09 04:00:00+00:00,10037.878282986087,1,6.6570188133140755,0.10324284451519537,0.9,5.8602616578292706,2.031790245991502
2023-06-09 05:00:00+00:00,10031.303897626223,1,-5.821917808219146,0.1475324483561644,0.9,-6.574385359862982,2.0959552762679166
2023-06-09 06:00:00+00:00,10027.04868539181,1,-3.444712366517475,0.08950013210471926,0.9,-4.255212234412756,2.1374855193109514
2023-06-09 07:00:00+00:00,10040.575207513873,1,14.32664756446985,0.09987455759312322,0.9,13.526522122062973,2.0054686608536554
2023-06-09 08:00:00+00:00,10060.102033503865,1,20.30751378009859,0.11931220989266028,0.9,19.52682598999125,1.8148897227069374
2023-06-09 09:00:00+00:00,10055.172334085397,1,-4.122831959056001,0.0931325405885698,0.9,-4.929699418467432,1.8630028610651963
2023-06-09 10:00:00+00:00,10058.505874596029,1,4.142216085605804,0.09132442502588886,0.9,3.333540510631692,1.8304679979435141
2023-06-09 11:00:00+00:00,10052.54388615237,1,-5.156411137847948,0.09442269419044345,0.9,-5.961988443657504,1.8886561247500784
2023-06-09 12:00:00+00:00,10052.973054170743,1,1.3123359580052505,0.01683206036745407,0.9,0.4291680183727046,1.884467508265768
2023-06-09 13:00:00+00:00,10047.347072923627,1,-4.8076923076922355,0.08171106057692308,0.9,-5.6259812471153126,1.9393762544520823
2023-06-09 14:00:00+00:00,10038.37926833756,1,-8.146067415730313,0.07826282966292135,0.9,-8.967804586067391,2.026900702941355
2023-06-09 15:00:00+00:00,10030.751076373055,1,-6.8259385665529075,0.09774660204778159,0.9,-7.628191964505127,2.1013507300640284
2023-06-09 16:00:00+00:00,10032.063379903859,1,2.0884093282282574,0.12389420257570483,0.9,1.3123035308039621,2.0885428413905225
2023-06-09 17:00:00+00:00,10026.41873037312,1,-4.862799583188534,0.11815005244876695,0.9,-5.644649530739767,2.143633787268261
2023-06-09 18:00:00+00:00,10006.506019709603,1,-19.138232720909965,0.1255220573928259,0.9,-19.91271066351714,2.337978902845213
2023-06-09 19:00:00+00:00,9974.709495711777,1,-30.995651689151376,0.09912769132567734,0.9,-31.796523997825698,2.648308281688875
2023-06-09 20:00:00+00:00,9989.990946258999,1,16.051087331722464,0.13036321549879185,0.9,15.281450547221256,2.4991635809513455
2023-06-09 21:00:00+00:00,9988.47031176807,1,-0.7059654076951019,0.08533091676667842,0.9,-1.5206344909284235,2.514004749031561
2023-06-09 22:00:00+00:00,9986.253853551578,1,-1.319261213720318,0.0028029972295514514,0.9,-2.2164582164907665,2.535637053921358
2023-06-09 23:00:00+00:00,9979.80280245285,1,-5.657708628005663,0.10665752927864215,0.9,-6.451051098727021,2.5985983600217892
2023-06-10 00:00:00+00:00,9963.351839090119,1,-15.647226173541975,0.09626281081081083,0.9,-16.450963362731162,2.759157333137383
2023-06-10 01:00:00+00:00,9966.106557472061,1,3.6045618389176566,0.05015654302428648,0.9,2.754718381941943,2.7322716885173652
2023-06-10 02:00:00+00:00,9947.297012485082,1,-18.08318264014476,0.17363765316455695,0.9,-18.8095449869802,2.91585006999518
2023-06-10 03:00:00+00:00,9930.698032583203,1,-15.837937384898602,0.13895748302025784,0.9,-16.598979901878344,3.077853662675335
2023-06-10 04:00:00+00:00,9789.029079159964,1,-140.90431125131443,0.13535782807570979,0.9,-141.66895342323872,4.46052172791013
2023-06-10 05:00:00+00:00,9760.3497407159,1,-28.15177478580172,0.37243634173806606,0.9,-28.679338444063653,4.740427836062149
2023-06-10 06:00:00+00:00,9769.076241334962,1,9.375000000000009,0.2515006190625,0.9,8.726500619062508,4.655258478657617
2023-06-10 07:00:00+00:00,9798.557006784433,1,30.126849894291762,0.25391555517970404,0.9,29.480765449471466,4.367530561279116
2023-06-10 08:00:00+00:00,9803.131435394458,1,5.162364696086543,0.3120639139383847,0.9,4.574428610024928,4.322884813548613
2023-06-10 09:00:00+00:00,9789.012443311207,1,-13.419483101391572,0.20049101814115308,0.9,-14.118992083250419,4.460684091337391
2023-06-10 10:00:00+00:00,9791.171233140463,1,2.5662959794695395,0.4924938497861419,0.9,2.1587898292556815,4.439614621391148
2023-06-10 11:00:00+00:00,9791.057091793833,1,0.42662116040969883,0.35923749296075086,0.9,-0.11414134662955033,4.44072862407907
2023-06-10 12:00:00+00:00,9735.861086001552,1,-54.5842217484009,0.2882159561194029,0.9,-55.1960057922815,4.979433489848073
2023-06-10 13:00:00+00:00,9724.388692996275,1,-10.825439783491214,0.25304677821380245,0.9,-11.472393005277413,5.091402351457645
2023-06-10 14:00:00+00:00,9744.204417313922,1,20.51983584131324,0.19588847633378934,0.9,19.815724317647028,4.898003808294468
2023-06-10 15:00:00+00:00,9740.488571378339,1,-3.06748466257669,0.251638726993865,0.9,-3.715845935582825,4.934269915908846
2023-06-10 16:00:00+00:00,9744.425607902647,1,4.615384615384619,0.2216519089230769,0.9,3.9370365243076964,4.895845020811602
2023-06-10 17:00:00+00:00,9769.798102054256,1,26.033690658499257,0.23880349310872892,0.9,25.372494151607988,4.648213224634086
2023-06-10 18:00:00+00:00,9758.592967894107,1,-10.44776119402986,0.142627033880597,0.9,-11.205134160149264,4.757573679381175
2023-06-10 19:00:00+00:00,9771.494664624892,1,13.588110403397064,0.21358632738853506,0.9,12.901696730785599,4.631655024475132
2023-06-10 20:00:00+00:00,9767.803923642472,1,-3.0461270670148464,0.2553860845953002,0.9,-3.690740982419546,4.66767611145387
2023-06-10 21:00:00+00:00,9771.548250541817,1,4.3649061545177785,0.2794207448275862,0.9,3.744326899345365,4.631132033838949
2023-06-10 22:00:00+00:00,9771.376039062025,1,0.4345936549325901,0.29319486527596694,0.9,-0.17221147979144302,4.632812792451347
2023-06-10 23:00:00+00:00,9762.434319600383,1,-8.253692441355398,0.2119729797132928,0.9,-8.941719461642105,4.7200826539782
2023-06-11 00:00:00+00:00,9750.328176157456,1,-11.38852387209803,0.18238042917214195,0.9,-12.10614344292589,4.838236826273656
2023-06-11 01:00:00+00:00,9752.657175831664,1,3.016591251885372,0.21240842232277526,0.9,2.3289996742081476,4.815506133375482
2023-06-11 02:00:00+00:00,9753.198330794137,1,1.253656498119493,0.1874984643543669,0.9,0.54115496247386,4.810224540853798
2023-06-11 03:00:00+00:00,9752.512345194138,1,0.0,0.21401440000000002,0.9,-0.6859856,4.816919659010675
2023-06-11 04:00:00+00:00,9752.215742655884,1,0.4432624113476658,0.1601350503989362,0.9,-0.296602538253398,4.8198144559849
2023-06-11 05:00:00+00:00,9756.074551058797,1,4.568817818389496,0.18999058452312964,0.9,3.8588084029126253,4.782153055800578
2023-06-11 06:00:00+00:00,9758.34715473503,1,2.9895366218236195,0.1830670544095665,0.9,2.272603676233186,4.759972779514678
2023-06-11 07:00:00+00:00,9754.79485692583,1,-2.839295854627992,0.1869980454287337,0.9,-3.552297809199258,4.794642681566611
2023-06-11 08:00:00+00:00,9760.644402880494,1,6.538796861377561,0.21074909328683522,0.9,5.8495459546643955,4.737551976848299
2023-06-11 09:00:00+00:00,9760.355324281534,1,0.43308791684707226,0.17783348419229103,0.9,-0.2890785989606367,4.740373341286074
2023-06-11 10:00:00+00:00,9766.115594268547,1,6.493506493506547,0.1667634935064935,0.9,5.76026998701304,4.684153956828711
2023-06-11 11:00:00+00:00,9765.349940368547,1,0.0,0.13434610000000002,0.9,-0.7656539,4.691626625829022
2023-06-11 12:00:00+00:00,9752.829092104499,1,-11.863823933975233,0.24297566992778538,0.9,-12.520848264047448,4.813828255939393
2023-06-11 13:00:00+00:00,9736.568643485167,1,-15.660344527579584,0.29989590824778145,0.9,-16.2604486193318,4.972527833292619
2023-06-11 14:00:00+00:00,9707.92665438119,1,-28.106770372989185,0.3647812690118437,0.9,-28.64198910397734,5.252069417400739
2023-06-11 15:00:00+00:00,9695.227304317075,1,-12.186249545289227,0.3868994811749727,0.9,-12.699350064114254,5.376013198720496
2023-06-11 16:00:00+00:00,9718.597852743185,1,24.120788068495713,0.1497603576136991,0.9,23.370548426109412,5.147920097197627
2023-06-11 17:00:00+00:00,9726.451851083491,1,8.485362749257348,0.26863559104794227,0.9,7.85399834030529,5.071266233191831
2023-06-11 18:00:00+00:00,9725.329432273227,1,-0.4206983592763525,0.19827954901135889,0.9,-1.1224188102649937,5.0822208750330455
2023-06-11 19:00:00+00:00,9746.44291122973,1,21.758203193542826,0.25527576295841375,0.9,21.11347895650124,4.876156438233347
2023-06-11 20:00:00+00:00,9753.496326140359,1,7.55624248669064,0.39717242393955,0.9,7.05341491063019,4.807316150279481
2023-06-11 21:00:00+00:00,9738.795181247739,1,-13.976478609169908,0.17533371655019603,0.9,-14.701144892619713,4.950797153521519
2023-06-11 22:00:00+00:00,9723.461278298366,1,-14.644351464435205,0.2104485150627615,0.9,-15.333902949372444,5.100453781958427
2023-06-11 23:00:00+00:00,9732.779557625423,1,9.890498057223605,0.3277812698339809,0.9,9.318279327057585,5.009508751751506
2023-06-12 00:00:00+00:00,9725.500038474198,1,-6.470793983910444,0.09127483268625394,0.9,-7.279519151224191,5.080555783704894
2023-06-12 01:00:00+00:00,9713.289356822792,1,-11.508951406649674,0.19826975524296672,0.9,-12.210681651406707,5.199730233478009
2023-06-12 02:00:00+00:00,9700.093815690407,1,-12.505390254419973,0.20984912203536005,0.9,-13.195541132384614,5.328516766351826
2023-06-12 03:00:00+00:00,9709.933659117394,1,10.480349344978174,0.25949408200873364,0.9,9.839843426986908,5.232481347548666
2023-06-12 04:00:00+00:00,9716.978562082619,1,7.654189894699539,0.2907130705247323,0.9,7.044902965224271,5.163724134924999
2023-06-12 05:00:00+00:00,9702.229296387208,1,-14.09440175631178,0.24513606090010978,0.9,-14.74926569541167,5.307674790096302
2023-06-12 06:00:00+00:00,9703.70309343617,1,2.1626297577856133,0.2111672911764706,0.9,1.473797048962084,5.293290748533224
2023-06-12 07:00:00+00:00,9697.658236434585,1,-5.284481240091486,0.13962423850625333,0.9,-6.044857001585233,5.352287660228004
2023-06-12 08:00:00+00:00,9722.866746551696,1,25.886350426968395,0.22215969014172668,0.9,25.208510117110123,5.106256324011755
2023-06-12 09:00:00+00:00,9745.476470404516,1,23.228449402945976,0.28127444987361633,0.9,22.609723852819595,4.885588757973651
2023-06-12 10:00:00+00:00,9747.195621906547,1,2.2999275948721007,0.3192239071595894,0.9,1.71915150203169,4.868810093179977
2023-06-12 11:00:00+00:00,9738.095563284696,1,-8.413716908171581,0.213658286321336,0.9,-9.100058621850247,4.957625321528615
2023-06-12 12:00:00+00:00,9732.985586244402,1,-4.35019032082654,0.14021328053289833,0.9,-5.109977040293642,5.007497942854403
2023-06-12 13:00:00+00:00,9718.401953108978,1,-13.866894928311616,0.18326179288679648,0.9,-14.58363313542482,5.1498320486991
2023-06-12 14:00:00+00:00,9725.959359117953,1,8.289570765157748,0.16783524381754267,0.9,7.55740600897529,5.0760728820494725
2023-06-12 15:00:00+00:00,9715.645295570637,1,-9.602793539938803,0.1887299926233086,0.9,-10.314063547315495,5.17673661919921
2023-06-12 16:00:00+00:00,9705.225284877337,1,-9.695901278096184,0.1758905847950639,0.9,-10.42001069330112,5.278434384848605
2023-06-12 17:00:00+00:00,9692.859731951536,1,-11.967617036254929,0.5020641104540655,0.9,-12.365552925800863,5.399120355390062
2023-06-12 18:00:00+00:00,9698.047882826848,1,5.87816173851093,0.20998913680085501,0.9,5.188150875311785,5.348484768978386
2023-06-12 19:00:00+00:00,9697.387000426848,1,0.0,0.23911759999999999,0.9,-0.6608824,5.354934883610243
2023-06-12 20:00:00+00:00,9701.596086189174,1,4.9217002237137,0.1873855386129754,0.9,4.2090857623266755,5.313854828123307
2023-06-12 21:00:00+00:00,9709.353840456917,1,8.46113167636172,0.1966225913802221,0.9,7.757754267741943,5.238140292053421
2023-06-12 22:00:00+00:00,9704.787433885338,1,-4.0202761754937395,0.3538696039153994,0.9,-4.56640657157834,5.282707745873299
2023-06-12 23:00:00+00:00,9696.02213722314,1,-8.248508248508353,0.3832115863109863,0.9,-8.765296662197366,5.368255746929833
2023-06-13 00:00:00+00:00,9690.562286081184,1,-5.131835073438315,0.5719839314811538,0.9,-5.459851141957161,5.421543087822136
2023-06-13 01:00:00+00:00,9704.78206006368,1,14.58555674137315,0.5342172411241551,0.9,14.219773982497305,5.2827601935791275
2023-06-13 02:00:00+00:00,9720.804532900147,1,16.47966339410945,0.44280944235624126,0.9,16.022472836465695,5.126383224724919
2023-06-13 03:00:00+00:00,9716.538706306666,1,-3.6219385995170588,0.2561120060365643,0.9,-4.265826593480495,5.168017062345035
2023-06-13 04:00:00+00:00,9707.409278024305,1,-8.481911026484399,0.2524827441232474,0.9,-9.129428282361152,5.257118934243262
2023-06-13 05:00:00+00:00,9718.978240983488,1,12.220670391061502,0.24829256812150838,0.9,11.56896295918301,5.144207564143994
2023-06-13 06:00:00+00:00,9719.122692805806,1,0.8623663332183328,0.18208548909968955,0.9,0.14445182231802234,5.142797735689292
2023-06-13 07:00:00+00:00,9719.2718740434,1,0.8845643520565147,0.16461688553737283,0.9,0.14918123759388757,5.141341748839891
2023-06-13 08:00:00+00:00,9726.74946793331,1,8.269018743109097,0.10857514680264609,0.9,7.477593889911743,5.068361536686513
2023-06-13 09:00:00+00:00,9720.094241105324,1,-5.9251166113375495,0.16988978335084257,0.9,-6.6552268279867075,5.133315567753996
2023-06-13 10:00:00+00:00,9724.3345705302,1,4.975124378109543,0.1652050467661692,0.9,4.2403294248757115,5.091930578734308
2023-06-13 11:00:00+00:00,9727.552850203718,1,3.952569169960429,0.16571050355731223,0.9,3.2182796735177415,5.060520644362353
2023-06-13 12:00:00+00:00,9724.22669377852,1,-2.624671916010598,0.1985154908136483,0.9,-3.3261564251969493,5.092983439900597
