coin,direction,entry_hour,exit_hour,hold_hours,entry_price,exit_price,entry_fr,exit_fr,price_pnl,funding_pnl,fees,net_pnl
SUSHI,LONG,2024-07-31 10:00:00+00:00,2024-07-31 11:00:00+00:00,1.0,0.6868,0.6892,-1.41941e-05,2.6778e-06,0.3494467093768301,-0.00026871574839836926,0.09,0.25917799362843175
AVAX,LONG,2024-07-30 21:00:00+00:00,2024-07-31 16:00:00+00:00,19.0,26.363,26.529,-1.47995e-05,1.1537e-06,0.6296703713537928,-0.01583022965519857,0.09,0.5238401416985943
STRK,LONG,2024-07-31 00:00:00+00:00,2024-07-31 21:00:00+00:00,21.0,0.4945,0.4778,-1.49111e-05,-5.667e-07,-3.377148634984832,-0.01128641447320526,0.09,-3.478435049458037
TIA,LONG,2024-07-31 20:00:00+00:00,2024-07-31 21:00:00+00:00,1.0,5.2631,5.3137,-1.4058e-05,2.0937e-06,0.9614105755163347,-0.00021138290532195854,0.09,0.8711991926110128
HBAR,LONG,2024-08-01 01:00:00+00:00,2024-08-01 02:00:00+00:00,1.0,0.06307,0.06296,-1.48404e-05,-2.483e-06,-0.17440938639606626,0.0002478669414935786,0.09,-0.26416151945457267
ONDO,LONG,2024-07-31 17:00:00+00:00,2024-08-01 05:00:00+00:00,12.0,0.9585,0.9373,-1.47872e-05,7.07e-07,-2.211789254042775,0.012554977536776212,0.09,-2.2892342765059985
ETH,SHORT,2024-07-22 02:00:00+00:00,2024-08-01 08:00:00+00:00,246.0,3533.29,3182.78,1.47724e-05,-1.0834e-06,9.920216002649083,0.529999467503715,0.09,10.360215470152799
RUNE,LONG,2023-11-24 08:00:00+00:00,2024-08-01 09:00:00+00:00,6025.0,5.547,4.092,-1.40917e-05,-6.105e-07,-26.23039480800433,-4.959751607279605,0.09,-31.280146415283934
WLD,LONG,2024-08-01 07:00:00+00:00,2024-08-01 13:00:00+00:00,6.0,2.1112,2.1047,-1.41277e-05,1.6192e-06,-0.30788177339903344,0.013962216726979915,0.09,-0.3839195566720536
GALA,LONG,2024-08-01 09:00:00+00:00,2024-08-01 14:00:00+00:00,5.0,0.02164,0.02133,-1.48308e-05,1.8543e-06,-1.432532347504627,0.007310530808687616,0.09,-1.5152218166959395
ZRO,SHORT,2024-07-23 11:00:00+00:00,2024-08-01 16:00:00+00:00,221.0,4.981,3.955,1.437e-05,1.4706e-06,20.598273439068457,0.4533466168801448,0.09,20.9616200559486
ALT,LONG,2024-08-01 11:00:00+00:00,2024-08-01 17:00:00+00:00,6.0,0.11618,0.10953,-1.44722e-05,1.951e-07,-5.723876742985025,0.00419651432862799,0.09,-5.809680228656397
ATOM,LONG,2024-08-01 14:00:00+00:00,2024-08-01 20:00:00+00:00,6.0,5.678,5.742,-1.44382e-05,5.346e-07,1.1271574498062709,0.006553779151109546,0.09,1.0437112289573802
BNB,LONG,2024-07-31 12:00:00+00:00,2024-08-02 00:00:00+00:00,36.0,585.66,575.28,-1.42496e-05,-5.169e-07,-1.7723593894068226,-0.027598357088754567,0.09,-1.8899577464955772
ALT,LONG,2024-08-01 21:00:00+00:00,2024-08-02 01:00:00+00:00,4.0,0.11118,0.11205,-1.44487e-05,-7.348e-07,0.7825148407987009,0.004403081866342867,0.09,0.6969179226650438
ZETA,LONG,2024-08-02 07:00:00+00:00,2024-08-02 10:00:00+00:00,3.0,0.4903,0.5046,-1.4198e-05,1.5816e-06,2.9165816846828543,0.0021324777931878433,0.09,2.828714162476042
NEO,LONG,2024-08-02 08:00:00+00:00,2024-08-02 11:00:00+00:00,3.0,10.452,10.445,-1.43291e-05,-1.3049e-06,-0.06697282816685489,0.0010014388796402605,0.09,-0.15597138928721463
JTO,SHORT,2024-07-28 00:00:00+00:00,2024-08-02 21:00:00+00:00,141.0,3.1528,2.6841,1.47459e-05,2.849e-06,14.866150723166713,0.19197718990072307,0.09,14.968127913067436
ATOM,LONG,2024-08-02 18:00:00+00:00,2024-08-02 22:00:00+00:00,4.0,5.359,5.325,-1.44384e-05,-2.7122e-06,-0.6344467251352829,0.008078394258257137,0.09,-0.7163683308770257
CRV,LONG,2024-08-01 22:00:00+00:00,2024-08-02 22:00:00+00:00,24.0,0.289,0.284,-1.43254e-05,-1.8057e-06,-1.7301038062283753,0.08508903775086507,0.09,-1.7350147684775103
DYM,LONG,2024-08-02 20:00:00+00:00,2024-08-02 22:00:00+00:00,2.0,1.3439,1.3236,-1.49681e-05,-1.7356e-06,-1.5105290572215182,0.0005125441595356797,0.09,-1.6000165130619826
HBAR,LONG,2024-08-01 17:00:00+00:00,2024-08-03 00:00:00+00:00,31.0,0.06021,0.05892,-1.47804e-05,-2.5905e-06,-2.142501245640258,0.019855993594087372,0.09,-2.212645252046171
ENA,LONG,2024-08-02 22:00:00+00:00,2024-08-03 01:00:00+00:00,3.0,0.3517,0.3419,-1.49135e-05,-1.257e-07,-2.786465737844763,0.002835585965311345,0.09,-2.873630151879451
ALT,LONG,2024-08-02 12:00:00+00:00,2024-08-03 02:00:00+00:00,14.0,0.11167,0.09689,-1.4958e-05,4.831e-07,-13.23542580818483,-0.012100156429658816,0.09,-13.337525964614489
STRK,LONG,2024-08-02 18:00:00+00:00,2024-08-03 02:00:00+00:00,8.0,0.4129,0.4094,-1.4642e-05,1.9908e-06,-0.8476628723661912,-0.0003318155727779124,0.09,-0.9379946879389691
TRX,LONG,2024-08-02 07:00:00+00:00,2024-08-03 02:00:00+00:00,19.0,0.12772,0.12405,-1.43997e-05,2.8803e-06,-2.873473222674606,0.06375204577983087,0.09,-2.899721176894775
AVAX,LONG,2024-08-02 20:00:00+00:00,2024-08-03 03:00:00+00:00,7.0,23.803,23.709,-1.45705e-05,-4.3e-09,-0.3949082048481334,0.013368804434735116,0.09,-0.47153940041339826
JUP,LONG,2024-08-02 19:00:00+00:00,2024-08-03 10:00:00+00:00,15.0,0.9049,0.9017,-1.48374e-05,-2.1757e-06,-0.35363023538513555,0.01899573245109957,0.09,-0.42463450293403593
ORDI,LONG,2024-08-03 06:00:00+00:00,2024-08-03 10:00:00+00:00,4.0,30.8,30.484,-1.49578e-05,6.877e-07,-1.0259740259740227,0.000990105011038961,0.09,-1.1149839209629837
W,LONG,2024-08-02 00:00:00+00:00,2024-08-03 11:00:00+00:00,35.0,0.2453,0.2246,-1.49501e-05,9.33e-07,-8.438646555238483,-0.005831148597635545,0.09,-8.534477703836119
SEI,LONG,2024-08-02 13:00:00+00:00,2024-08-03 12:00:00+00:00,23.0,0.2965,0.2851,-1.48582e-05,1.5956e-06,-3.8448566610455197,0.03784974905227656,0.09,-3.897006911993243
IMX,LONG,2024-08-03 03:00:00+00:00,2024-08-03 14:00:00+00:00,11.0,1.2801,1.2693,-1.46458e-05,1.1254e-06,-0.8436840871806828,0.0060382008155612866,0.09,-0.9276458863651215
TON,LONG,2024-08-02 03:00:00+00:00,2024-08-03 14:00:00+00:00,35.0,6.6346,6.1318,-1.49759e-05,-2.4212e-06,-7.578452355831546,0.06042112771953096,0.09,-7.608031228112015
RENDER,SHORT,2024-08-02 07:00:00+00:00,2024-08-06 12:00:00+00:00,101.0,5.382,4.645,1.44785e-05,1.7464e-06,13.693794128576739,0.0781131448550725,0.09,13.681907273431811
RENDER,LONG,2024-08-07 09:00:00+00:00,2024-08-07 17:00:00+00:00,8.0,4.901,4.505,-1.40997e-05,-2.1319e-06,-8.079983676800651,0.004364261795551927,0.09,-8.1656194150051
MEW,LONG,2024-08-09 08:00:00+00:00,2024-08-09 09:00:00+00:00,1.0,0.005481,0.005696,-1.47315e-05,1.2051e-06,3.922641853676335,-0.00012523717569786535,0.09,3.8325166165006372
POL,LONG,2024-09-18 18:00:00+00:00,2024-09-19 02:00:00+00:00,8.0,0.384,0.3933,-1.44355e-05,2.0979e-06,2.4218749999999933,-0.006446463325520834,0.09,2.3254285366744725
POL,SHORT,2024-09-27 18:00:00+00:00,2024-10-01 19:00:00+00:00,97.0,0.4326,0.3765,1.4927e-05,-1.9169e-06,12.968099861303742,0.13620847166666666,0.09,13.014308332970408
CELO,LONG,2024-10-01 23:00:00+00:00,2024-10-03 10:00:00+00:00,35.0,0.681,0.679,-1.41426e-05,3.877e-07,-0.29368575624082255,-0.018846014346549193,0.09,-0.4025317705873718
HMSTR,SHORT,2024-09-27 16:00:00+00:00,2024-10-04 02:00:00+00:00,154.0,0.0067,0.004643,1.44242e-05,-2.891e-06,30.70149253731343,0.20868290499552242,0.09,30.820175442308955
ADA,LONG,2024-10-05 10:00:00+00:00,2024-10-05 11:00:00+00:00,1.0,0.3526,0.353,-1.41092e-05,6.315e-07,0.11344299489505273,-6.322163925127623e-05,0.09,0.023379773255801456
ARB,SHORT,2024-07-30 09:00:00+00:00,2024-10-05 18:00:00+00:00,1617.0,0.7019,0.547,1.47989e-05,-6.241e-07,22.068670750819194,0.09558423956261583,0.09,22.07425499038181
REZ,LONG,2024-08-03 02:00:00+00:00,2024-10-05 22:00:00+00:00,1532.0,0.04803,0.03857,-1.45379e-05,2.5309e-06,-19.696023318759114,0.027611060156152386,0.09,-19.75841225860296
ARK,LONG,2024-07-20 00:00:00+00:00,2024-10-06 00:00:00+00:00,1872.0,0.4029,0.4453,-1.41766e-05,3.1e-07,10.523703152146933,-0.43197394216679075,0.09,10.001729209980143
JUP,LONG,2024-10-06 01:00:00+00:00,2024-10-06 04:00:00+00:00,3.0,0.7702,0.7616,-1.44175e-05,2.9795e-06,-1.1165930927031864,-0.00229830419111919,0.09,-1.2088913968943056
ADA,LONG,2024-10-06 02:00:00+00:00,2024-10-06 09:00:00+00:00,7.0,0.3505,0.3498,-1.47669e-05,-2.8399e-06,-0.1997146932952863,0.010646470564907277,0.09,-0.279068222730379
CELO,LONG,2024-10-06 02:00:00+00:00,2024-10-06 10:00:00+00:00,8.0,0.767,0.756,-1.46366e-05,2.8558e-06,-1.4341590612777066,0.007295849413298564,0.09,-1.516863211864408
TON,LONG,2024-10-06 02:00:00+00:00,2024-10-06 11:00:00+00:00,9.0,5.208,5.2198,-1.45483e-05,9.699e-07,0.22657450076804977,0.00845557754032258,0.09,0.14503007830837236
STG,LONG,2024-10-05 21:00:00+00:00,2024-10-06 18:00:00+00:00,21.0,0.2929,0.2993,-1.48298e-05,5.181e-07,2.185046090815984,-0.025371310116080577,0.09,2.0696747806999034
FTT,SHORT,2024-02-18 23:00:00+00:00,2024-10-06 20:00:00+00:00,5541.0,1.59,1.59,1.45985e-05,2.527e-07,0.0,0.4682807899999867,0.09,0.3782807899999867
APE,LONG,2024-10-06 10:00:00+00:00,2024-10-06 21:00:00+00:00,11.0,0.7071,0.7204,-1.42944e-05,-1.4688e-06,1.8809220760854322,0.029420713145241133,0.09,1.8203427892306732
MAV,LONG,2024-10-07 00:00:00+00:00,2024-10-07 02:00:00+00:00,2.0,0.18661,0.18791,-1.43573e-05,-9.49e-07,0.6966400514441861,0.000611420974224318,0.09,0.6072514724184104
TIA,LONG,2024-08-03 10:00:00+00:00,2024-10-07 09:00:00+00:00,1559.0,5.2809,5.539,-1.41699e-05,-6.786e-07,4.887424492037338,0.2952076533852184,0.09,5.092632145422557
ADA,LONG,2024-10-06 18:00:00+00:00,2024-10-07 20:00:00+00:00,26.0,0.3533,0.3551,-1.4285e-05,2.1961e-06,0.5094820266062904,0.03340522627512029,0.09,0.45288725288141074
BCH,LONG,2024-10-08 00:00:00+00:00,2024-10-08 04:00:00+00:00,4.0,326.12,326.69,-1.45883e-05,-2.8839e-06,0.17478228872807344,-0.0030594106240034342,0.09,0.08172287810407
APE,LONG,2024-10-07 22:00:00+00:00,2024-10-08 12:00:00+00:00,14.0,0.7417,0.7262,-1.44917e-05,-1.9452e-06,-2.0897937171363177,-0.00577713724686531,0.09,-2.1855708543831827
MANTA,LONG,2024-08-01 20:00:00+00:00,2024-10-08 20:00:00+00:00,1632.0,0.8666,0.7318,-1.46914e-05,-1.1336e-06,-15.555042695591972,-0.11722057194668822,0.09,-15.76226326753866
ETH,LONG,2024-10-09 01:00:00+00:00,2024-10-09 02:00:00+00:00,1.0,2461.31,2446.47,-1.4384e-05,2.7711e-06,-0.6029309595296872,-0.0002754392180180473,0.09,-0.6932063987477053
IO,SHORT,2024-07-31 22:00:00+00:00,2024-10-09 02:00:00+00:00,1660.0,2.443,1.884,1.452e-05,2.6334e-06,22.881702824396243,0.1683012682685223,0.09,22.960004092664764
ARB,LONG,2024-10-09 05:00:00+00:00,2024-10-09 06:00:00+00:00,1.0,0.5445,0.5433,-1.42916e-05,2.9288e-06,-0.2203856749311256,-0.0002922345344352617,0.09,-0.31067790946556084
JUP,LONG,2024-10-07 14:00:00+00:00,2024-10-09 10:00:00+00:00,44.0,0.8024,0.743,-1.4463e-05,8.223e-07,-7.402791625124627,0.07562965543619143,0.09,-7.417161969688435
ZETA,LONG,2024-10-05 23:00:00+00:00,2024-10-10 03:00:00+00:00,100.0,0.5979,0.544,-1.45539e-05,1.8948e-06,-9.014885432346539,-0.1037116133015555,0.09,-9.208597045648094
UMA,LONG,2024-10-09 07:00:00+00:00,2024-10-10 06:00:00+00:00,23.0,2.663,2.552,-1.46281e-05,-1.6841e-06,-4.168231318062327,-0.017668941787457756,0.09,-4.275900259849784
FIL,LONG,2024-10-09 23:00:00+00:00,2024-10-10 07:00:00+00:00,8.0,3.499,3.508,-1.44451e-05,-2.8341e-06,0.25721634752786215,-0.003214570911689054,0.09,0.16400177661617313
OP,LONG,2024-10-10 03:00:00+00:00,2024-10-10 09:00:00+00:00,6.0,1.5441,1.5136,-1.42487e-05,9.567e-07,-1.9752606696457464,0.009928076581179975,0.09,-2.0553325930645663
JUP,LONG,2024-10-10 00:00:00+00:00,2024-10-10 13:00:00+00:00,13.0,0.7239,0.7178,-1.44068e-05,-1.137e-07,-0.8426578256665278,0.02946306634894322,0.09,-0.9031947593175845
ATOM,SHORT,2024-10-06 04:00:00+00:00,2024-10-10 20:00:00+00:00,112.0,4.56,4.117,1.48093e-05,-9.846e-07,9.714912280701746,0.1682539077741229,0.09,9.793166188475869
XRP,LONG,2024-10-10 13:00:00+00:00,2024-10-10 20:00:00+00:00,7.0,0.5363,0.5304,-1.45987e-05,-4.185e-07,-1.100130523960473,0.0013848851258623902,0.09,-1.1887456388346107
ARB,LONG,2024-10-10 18:00:00+00:00,2024-10-11 00:00:00+00:00,6.0,0.5146,0.5248,-1.44393e-05,-7.15e-07,1.982122036533249,0.012385026049358728,0.09,1.9045070625826077
AVAX,LONG,2024-10-10 22:00:00+00:00,2024-10-11 01:00:00+00:00,3.0,25.721,26.061,-1.40405e-05,6.173e-07,1.3218770654329142,0.003582459333229656,0.09,1.2354595247661437
YGG,LONG,2024-07-13 20:00:00+00:00,2024-10-11 01:00:00+00:00,2141.0,0.451,0.4502,-1.44913e-05,-2.6329e-06,-0.17738359201774342,-0.8374860778558759,0.09,-1.1048696698736193
BNB,LONG,2024-10-11 01:00:00+00:00,2024-10-11 02:00:00+00:00,1.0,564.02,562.77,-1.42469e-05,-2.2835e-06,-0.2216233466898337,0.00022784392308783377,0.09,-0.3113955027667459
XRP,LONG,2024-10-11 00:00:00+00:00,2024-10-11 02:00:00+00:00,2.0,0.5336,0.5346,-1.47359e-05,1.4882e-06,0.1874062968515744,-0.0005618890967016492,0.09,0.09684440775487274
SAGA,LONG,2024-10-10 00:00:00+00:00,2024-10-11 03:00:00+00:00,27.0,2.5427,2.3447,-1.4557e-05,-1.7866e-06,-7.786998072914616,0.004122331912140636,0.09,-7.872875741002475
CAKE,SHORT,2024-07-22 16:00:00+00:00,2024-10-11 12:00:00+00:00,1940.0,2.0454,1.8089,1.49487e-05,2.1094e-06,11.56253055637039,0.5285730665811088,0.09,12.001103622951499
HMSTR,LONG,2024-10-11 02:00:00+00:00,2024-10-11 12:00:00+00:00,10.0,0.003967,0.004019,-1.45748e-05,-1.206e-07,1.3108142172926636,0.007304332435089489,0.09,1.228118549727753
USTC,LONG,2024-10-09 14:00:00+00:00,2024-10-11 15:00:00+00:00,49.0,0.02102,0.02135,-1.49889e-05,-1.5943e-06,1.5699333967649876,-0.046433353682207426,0.09,1.43350004308278
XRP,LONG,2024-10-11 11:00:00+00:00,2024-10-11 16:00:00+00:00,5.0,0.5354,0.5377,-1.41262e-05,-1.6425e-06,0.4295853567426165,0.007336726425102727,0.09,0.3469220831677192
GAS,LONG,2024-10-11 01:00:00+00:00,2024-10-11 17:00:00+00:00,16.0,4.479,4.394,-1.45986e-05,-1.3315e-06,-1.8977450323732967,0.0217801537374414,0.09,-1.9659648786358555
ATOM,LONG,2024-10-11 02:00:00+00:00,2024-10-11 21:00:00+00:00,19.0,4.152,4.276,-1.49023e-05,2.7504e-06,2.98651252408477,0.002632733860789982,0.09,2.8991452579455603
COMP,LONG,2024-10-09 16:00:00+00:00,2024-10-11 23:00:00+00:00,55.0,43.81,44.0,-1.49562e-05,-2.186e-06,0.4336909381419715,0.12228663879479568,0.09,0.4659775769367672
TIA,LONG,2024-10-08 02:00:00+00:00,2024-10-11 23:00:00+00:00,93.0,5.4112,5.3744,-1.45655e-05,-1.8514e-06,-0.6800709639266778,0.3433747739233442,0.09,-0.4266961900033336
BCH,LONG,2024-10-12 05:00:00+00:00,2024-10-12 06:00:00+00:00,1.0,327.26,327.77,-1.47344e-05,-1.4253e-06,0.15583939375419878,0.00014275211788791786,0.09,0.0659821458720867
HMSTR,LONG,2024-10-11 18:00:00+00:00,2024-10-12 06:00:00+00:00,12.0,0.004132,0.004125,-1.42985e-05,1.239e-06,-0.16940948693126964,-0.00047071918441432775,0.09,-0.25988020611568396
ATOM,LONG,2024-10-12 23:00:00+00:00,2024-10-13 04:00:00+00:00,5.0,4.343,4.318,-1.42027e-05,3.126e-07,-0.5756389592447698,0.0044694274810039136,0.09,-0.6611695317637659
OP,LONG,2024-10-12 19:00:00+00:00,2024-10-13 11:00:00+00:00,16.0,1.7159,1.6789,-1.47904e-05,2.8784e-06,-2.1563028148493455,-0.013208872839909087,0.09,-2.2595116876892543
TRX,LONG,2024-10-12 23:00:00+00:00,2024-10-13 20:00:00+00:00,21.0,0.16243,0.16273,-1.41274e-05,1.8917e-06,0.18469494551500493,-0.021026575458966943,0.09,0.07366837005603799
XRP,LONG,2024-10-13 08:00:00+00:00,2024-10-13 23:00:00+00:00,15.0,0.5346,0.5316,-1.46732e-05,-2.2209e-06,-0.561167227833895,0.030359735280583614,0.09,-0.6208074925533114
COMP,LONG,2024-10-13 23:00:00+00:00,2024-10-14 01:00:00+00:00,2.0,44.32,44.33,-1.45033e-05,-1.7726e-06,0.02256317689530237,0.0023469656768953066,0.09,-0.06508985742780232
SUPER,LONG,2024-10-14 00:00:00+00:00,2024-10-14 03:00:00+00:00,3.0,1.2211,1.2588,-1.41515e-05,-2.4925e-06,3.087380230939304,0.0003350615363197117,0.09,2.997715292475624
BCH,LONG,2024-10-13 19:00:00+00:00,2024-10-14 09:00:00+00:00,14.0,320.54,329.91,-1.49382e-05,3.959e-07,2.923192113308793,0.028957892707930366,0.09,2.8621500060167233
BLUR,LONG,2024-10-14 05:00:00+00:00,2024-10-14 15:00:00+00:00,10.0,0.2536,0.2526,-1.47465e-05,-1.2552e-06,-0.3943217665615145,-0.006164886175078866,0.09,-0.4904866527365934
TRX,LONG,2024-10-14 10:00:00+00:00,2024-10-14 22:00:00+00:00,12.0,0.15973,0.16088,-1.4257e-05,-6.706e-07,0.7199649408376537,-0.009716151120015025,0.09,0.6202487897176387
TRX,LONG,2024-10-15 03:00:00+00:00,2024-10-15 15:00:00+00:00,12.0,0.15912,0.158,-1.45232e-05,1.5217e-06,-0.7038712921065924,0.02642938943313222,0.09,-0.7674419026734601
GALA,LONG,2024-10-14 15:00:00+00:00,2024-10-15 17:00:00+00:00,26.0,0.02282,0.02266,-1.4853e-05,-2.3485e-06,-0.7011393514461017,-0.031285201533742334,0.09,-0.8224245529798441
WIF,LONG,2024-05-01 09:00:00+00:00,2024-10-15 22:00:00+00:00,4021.0,2.3158,2.5637,-1.48471e-05,4.334e-07,10.704724069436049,-3.1437563577713963,0.09,7.4709677116646525
CFX,SHORT,2024-10-15 09:00:00+00:00,2024-10-15 23:00:00+00:00,14.0,0.17503,0.17097,1.41814e-05,-2.124e-07,2.3196023538821806,0.017374021225504202,0.09,2.246976375107685
WLD,SHORT,2024-10-14 20:00:00+00:00,2024-10-16 00:00:00+00:00,28.0,2.3312,2.3295,1.48813e-05,-9.7e-07,0.07292381606039958,0.03531293334462938,0.09,0.01823674940502895
BNB,LONG,2024-10-13 17:00:00+00:00,2024-10-16 13:00:00+00:00,68.0,568.4,594.23,-1.47409e-05,4.775e-07,4.544334975369465,-0.03186876879785362,0.09,4.422466206571611
GALA,LONG,2024-10-16 11:00:00+00:00,2024-10-16 13:00:00+00:00,2.0,0.02261,0.02214,-1.43247e-05,-1.6364e-06,-2.078726227333046,0.0010794347633790358,0.09,-2.1676467925696667
WIF,LONG,2024-10-16 16:00:00+00:00,2024-10-17 04:00:00+00:00,12.0,2.5621,2.624,-1.44592e-05,-5.747e-07,2.4159868857577793,-0.009062501968697553,0.09,2.316924383789082
JUP,LONG,2024-10-16 10:00:00+00:00,2024-10-17 08:00:00+00:00,22.0,0.8767,0.8358,-1.44507e-05,-1.658e-06,-4.665221854682336,0.055863549328162426,0.09,-4.699358305354174
ETHFI,LONG,2024-10-16 00:00:00+00:00,2024-10-17 23:00:00+00:00,47.0,1.7346,1.5698,-1.46868e-05,2.072e-07,-9.500749452323292,-0.033560646374380276,0.09,-9.624310098697674
ENA,LONG,2024-10-17 15:00:00+00:00,2024-10-18 08:00:00+00:00,17.0,0.4012,0.3943,-1.44337e-05,1.7808e-06,-1.7198404785643113,0.06204163320289133,0.09,-1.7477988453614202
BNB,LONG,2024-10-19 01:00:00+00:00,2024-10-19 03:00:00+00:00,2.0,599.7,598.95,-1.46811e-05,-1.0215e-06,-0.12506253126563283,0.0008511190885442722,0.09,-0.21421141217708856
TURBO,LONG,2024-10-13 21:00:00+00:00,2024-10-19 18:00:00+00:00,141.0,0.0089642,0.0105688,-1.41276e-05,7.392e-07,17.90009147497824,-0.20805851491443753,0.09,17.602032960063802
ETHFI,LONG,2024-10-20 00:00:00+00:00,2024-10-20 01:00:00+00:00,1.0,1.6377,1.6233,-1.4003e-05,-1.0619e-06,-0.879281919765523,0.00010525629052940098,0.09,-0.9691766634749935
BCH,LONG,2024-10-18 18:00:00+00:00,2024-10-21 23:00:00+00:00,77.0,367.36,363.34,-1.42213e-05,3.08e-08,-1.0942944250871185,-0.05117902408291595,0.09,-1.2354734491700345
BNB,SHORT,2024-10-21 11:00:00+00:00,2024-10-22 11:00:00+00:00,24.0,609.34,595.8,1.46678e-05,-1.1694e-06,2.2220763448977707,0.022296220970065967,0.09,2.154372565867837
JUP,LONG,2024-10-22 12:00:00+00:00,2024-10-22 17:00:00+00:00,5.0,0.9681,0.9833,-1.43462e-05,2.9341e-06,1.5700857349447361,-0.0010741560252040083,0.09,1.479011578919532
TRX,LONG,2024-10-21 11:00:00+00:00,2024-10-23 12:00:00+00:00,49.0,0.15756,0.15975,-1.43762e-05,-3.388e-07,1.3899466869763883,-0.04376629491177965,0.09,1.2561803920646086
AVAX,SHORT,2024-10-12 21:00:00+00:00,2024-10-23 15:00:00+00:00,258.0,28.603,26.494,1.4843e-05,2.0855e-06,7.373352445547676,0.41934356434499886,0.09,7.702696009892675
TIA,LONG,2024-10-17 11:00:00+00:00,2024-10-23 23:00:00+00:00,156.0,5.5693,5.9701,-1.45809e-05,2.932e-06,7.196595622430113,1.7013429683019405,0.09,8.807938590732054
ENA,LONG,2024-10-24 02:00:00+00:00,2024-10-24 05:00:00+00:00,3.0,0.3804,0.3784,-1.47255e-05,-2.3046e-06,-0.5257623554153528,0.007966918577812829,0.09,-0.6077954368375399
TIA,LONG,2024-10-24 14:00:00+00:00,2024-10-24 17:00:00+00:00,3.0,6.0044,6.0281,-1.40863e-05,1.3643e-06,0.39471054559989055,0.0030573042813603355,0.09,0.30776784988125094
AVAX,LONG,2024-10-23 16:00:00+00:00,2024-10-25 05:00:00+00:00,37.0,26.096,26.278,-1.49925e-05,1.8794e-06,0.6974248927038573,-0.04584488802843348,0.09,0.5615800046754239
ADA,LONG,2024-10-25 07:00:00+00:00,2024-10-25 09:00:00+00:00,2.0,0.3393,0.3443,-1.41345e-05,1.143e-07,1.4736221632773372,0.0014103552785145889,0.09,1.3850325185558516
POL,SHORT,2024-10-16 10:00:00+00:00,2024-10-25 20:00:00+00:00,226.0,0.3715,0.3332,1.47246e-05,2.8349e-06,10.309555854643337,0.2925181016096904,0.09,10.512073956253028
XLM,LONG,2024-11-26 10:00:00+00:00,2024-11-27 18:00:00+00:00,32.0,0.43705,0.5007,-1.46836e-05,2.1269e-06,14.563551081112012,0.005705980092437928,0.09,14.47925706120445
SAND,SHORT,2024-12-15 03:00:00+00:00,2024-12-18 23:00:00+00:00,92.0,0.7222,0.60883,1.43322e-05,2.3787e-06,15.697867626696201,0.25746673536098047,0.09,15.865334362057181
IOTA,SHORT,2024-12-12 19:00:00+00:00,2024-12-19 06:00:00+00:00,155.0,0.4129,0.327,1.48893e-05,9.75e-07,20.80406878178735,0.5646647105255509,0.09,21.278733492312902
APE,SHORT,2024-10-21 17:00:00+00:00,2024-12-27 12:00:00+00:00,1603.0,1.5426,1.2806,1.47358e-05,-1.7476e-06,16.984312200181513,0.1234827897043952,0.09,17.017794989885907
APT,SHORT,2024-05-05 01:00:00+00:00,2024-12-27 15:00:00+00:00,5678.0,9.016,8.7493,1.47913e-05,3.88e-08,2.9580745341614927,2.3909921635073212,0.09,5.259066697668814
XLM,SHORT,2024-12-03 13:00:00+00:00,2024-12-27 16:00:00+00:00,579.0,0.50647,0.34472,1.49194e-05,1.3182e-06,31.93673860248385,0.8006143089414975,0.09,32.647352911425344
SOL,SHORT,2024-10-10 07:00:00+00:00,2024-12-27 18:00:00+00:00,1883.0,139.62,186.92,1.42991e-05,-2.0461e-06,-33.87766795588023,0.8515327848322596,0.09,-33.11613517104797
CRV,SHORT,2024-10-19 02:00:00+00:00,2024-12-27 22:00:00+00:00,1676.0,0.27,0.9,1.49096e-05,2.9193e-06,-233.33333333333331,0.0017220522222223709,0.09,-233.4216112811111
LINK,SHORT,2024-10-22 20:00:00+00:00,2024-12-27 22:00:00+00:00,1586.0,11.987,21.385,1.46243e-05,2.7388e-06,-78.40160173521315,0.09676139244264617,0.09,-78.39484034277051
SEI,SHORT,2024-10-15 01:00:00+00:00,2024-12-27 23:00:00+00:00,1774.0,0.4838,0.4156,1.49527e-05,9.704e-07,14.096734187680857,0.5380597340243898,0.09,14.544793921705248
NEAR,SHORT,2024-10-16 20:00:00+00:00,2024-12-28 04:00:00+00:00,1736.0,4.975,5.138,1.47591e-05,-2.6818e-06,-3.276381909547744,0.32108495860100494,0.09,-3.0452969509467387
USTC,LONG,2024-12-27 21:00:00+00:00,2024-12-28 05:00:00+00:00,8.0,0.02037,0.019812,-1.48062e-05,1.5013e-06,-2.7393225331369635,-0.002618501862052038,0.09,-2.8319410349990153
DOGE,LONG,2024-07-28 01:00:00+00:00,2024-12-28 06:00:00+00:00,3677.0,0.13035,0.31607,-1.42977e-05,1.012e-06,142.47794399693137,-1.4749013744564643,0.09,140.9130426224749
ONDO,LONG,2024-12-27 21:00:00+00:00,2024-12-28 07:00:00+00:00,10.0,1.4477,1.3702,-1.4311e-05,5.752e-07,-5.353319057815839,0.021787931023692753,0.09,-5.421531126792146
ATOM,LONG,2024-12-27 16:00:00+00:00,2024-12-28 09:00:00+00:00,17.0,6.478,6.456,-1.457e-05,-7.092e-07,-0.33961099104660936,0.03263134578419266,0.09,-0.3969796452624167
