coin,direction,entry_hour,exit_hour,hold_hours,entry_price,exit_price,entry_fr,exit_fr,price_pnl,funding_pnl,fees,net_pnl,year
ADA,LONG,2024-05-05 15:00:00,2024-05-06 01:00:00,10.0,0.4634,0.457,-1.42719e-05,-6.127e-07,-1.3810962451445752,0.00813844,0.09,-1.4629578051445753,2024
SEI,LONG,2024-05-05 21:00:00,2024-05-06 18:00:00,21.0,0.5609,0.5458,-1.46138e-05,5.508e-07,-2.6921019789623823,0.058553030000000006,0.09,-2.723548948962382,2024
ETHFI,LONG,2024-05-06 13:00:00,2024-05-06 20:00:00,7.0,4.048,3.905,-1.49109e-05,-8.413e-07,-3.53260869565218,0.01943206,0.09,-3.6031766356521797,2024
HBAR,LONG,2024-05-06 08:00:00,2024-05-06 22:00:00,14.0,0.12176,0.11374,-1.42982e-05,2.2287e-06,-6.586727989487516,0.015100419999999998,0.09,-6.661627569487516,2024
SUSHI,LONG,2024-05-07 03:00:00,2024-05-07 09:00:00,6.0,1.0175,1.0221,-1.41357e-05,2.6488e-06,0.4520884520884459,0.00557534,0.09,0.3676637920884459,2024
BCH,LONG,2024-05-07 07:00:00,2024-05-07 09:00:00,2.0,468.38,478.36,-1.49893e-05,-1.7058e-06,2.13074853751228,0.0023667700000000002,0.09,2.0431153075122803,2024
XRP,LONG,2024-05-07 07:00:00,2024-05-07 14:00:00,7.0,0.5376,0.5401,-1.46732e-05,-1.4235e-06,0.46502976190477263,0.008264150000000001,0.09,0.3832939119047727,2024
AR,SHORT,2024-05-07 17:00:00,2024-05-08 05:00:00,12.0,38.465,37.865,1.44644e-05,-1.1814e-06,1.5598596126348663,0.012979309999999999,0.09,1.4828389226348662,2024
ETHFI,LONG,2024-05-07 05:00:00,2024-05-08 06:00:00,25.0,3.925,3.718,-1.40507e-05,-1.5011e-06,-5.2738853503184675,0.09873936,0.09,-5.265145990318468,2024
SOL,LONG,2024-05-08 12:00:00,2024-05-08 17:00:00,5.0,145.666,146.463,-1.45119e-05,2.5316e-06,0.5471420921834862,0.00447292,0.09,0.4616150121834862,2024
OP,SHORT,2024-05-05 14:00:00,2024-05-08 21:00:00,79.0,2.9045,2.5873,1.45575e-05,-1.681e-07,10.920984678946468,0.09612292000000006,0.09,10.927107598946469,2024
AR,LONG,2024-05-08 14:00:00,2024-05-08 21:00:00,7.0,37.227,36.967,-1.40504e-05,-2.1734e-06,-0.6984178150267226,0.00759726,0.09,-0.7808205550267225,2024
MEME,LONG,2024-05-05 12:00:00,2024-05-09 01:00:00,85.0,0.025883,0.024722,-1.47732e-05,1.3561e-06,-4.48556967893984,0.10285168000000006,0.09,-4.4727179989398405,2024
JUP,LONG,2024-05-09 00:00:00,2024-05-09 03:00:00,3.0,1.04,1.0509,-1.4339e-05,1.2233e-06,1.0480769230769145,0.008692829999999999,0.09,0.9667697530769145,2024
TON,SHORT,2024-05-04 00:00:00,2024-05-09 08:00:00,128.0,5.7499,6.0365,1.40224e-05,8.72e-07,-4.9844345119045546,0.2362588100000001,0.09,-4.838175701904555,2024
TRB,LONG,2024-05-07 08:00:00,2024-05-09 09:00:00,49.0,111.438,132.087,-1.43731e-05,-9.652e-07,18.529585958111223,0.14345210000000003,0.09,18.583038058111224,2024
PENDLE,SHORT,2024-05-07 07:00:00,2024-05-09 20:00:00,61.0,4.9882,4.6088,1.49583e-05,-7.533e-07,7.605950042099363,0.14679878000000005,0.09,7.662748822099363,2024
APE,LONG,2024-05-09 20:00:00,2024-05-09 22:00:00,2.0,1.2616,1.2844,-1.48211e-05,-2.6856e-06,1.8072289156626449,0.00120889,0.09,1.7184378056626448,2024
JUP,LONG,2024-05-09 16:00:00,2024-05-10 00:00:00,8.0,1.0451,1.0936,-1.41286e-05,-4.88e-07,4.640704238828819,0.00710972,0.09,4.557813958828819,2024
ATOM,LONG,2024-05-09 22:00:00,2024-05-10 02:00:00,4.0,9.127,9.088,-1.48412e-05,-8.413e-07,-0.4273036046893993,0.00808329,0.09,-0.5092203146893993,2024
BCH,LONG,2024-05-09 05:00:00,2024-05-10 04:00:00,23.0,452.8,453.05,-1.47191e-05,-1.4955e-06,0.05521201413427562,0.05138262,0.09,0.016594634134275615,2024
IMX,SHORT,2024-05-09 18:00:00,2024-05-10 07:00:00,13.0,2.1192,2.2435,1.42485e-05,2.7477e-06,-5.865420913552277,0.0158388,0.09,-5.939582113552277,2024
CAKE,LONG,2024-05-06 22:00:00,2024-05-10 08:00:00,82.0,2.6771,2.7026,-1.41363e-05,-1.8801e-06,0.9525232527735265,0.09974796000000007,0.09,0.9622712127735266,2024
DOT,LONG,2024-05-10 03:00:00,2024-05-10 11:00:00,8.0,7.103,7.128,-1.47442e-05,6.228e-07,0.3519639588906146,0.0069047000000000015,0.09,0.2688686588906146,2024
PYTH,LONG,2024-05-09 22:00:00,2024-05-10 12:00:00,14.0,0.4947,0.5018,-1.4836e-05,-1.711e-07,1.4352132605619672,0.01901828,0.09,1.3642315405619672,2024
SUI,SHORT,2024-05-10 03:00:00,2024-05-10 21:00:00,18.0,1.0466,1.0232,1.44399e-05,-1.1566e-06,2.2358111981654756,0.043817190000000006,0.09,2.1896283881654757,2024
UNI,LONG,2024-05-11 00:00:00,2024-05-11 01:00:00,1.0,7.112,7.143,-1.44223e-05,-1.3548e-06,0.4358830146231678,0.0,0.09,0.34588301462316784,2024
COMP,LONG,2024-05-10 18:00:00,2024-05-11 03:00:00,9.0,54.61,54.19,-1.46854e-05,-1.1168e-06,-0.7690899102728469,0.01626806,0.09,-0.8428218502728468,2024
BCH,LONG,2024-05-11 01:00:00,2024-05-11 03:00:00,2.0,429.86,429.66,-1.46052e-05,-2.4157e-06,-0.04652677615967725,0.00149682,0.09,-0.13502995615967725,2024
ONDO,SHORT,2024-05-07 15:00:00,2024-05-11 07:00:00,88.0,0.8346,0.8095,1.48251e-05,-2.5291e-06,3.007428708363289,0.13729837000000006,0.09,3.054727078363289,2024
COMP,LONG,2024-05-11 07:00:00,2024-05-11 10:00:00,3.0,54.13,53.89,-1.40823e-05,-2.2626e-06,-0.4433770552373951,0.00168039,0.09,-0.5316966652373951,2024
SUI,LONG,2024-05-11 07:00:00,2024-05-11 11:00:00,4.0,1.0146,0.9941,-1.42893e-05,-1.0042e-06,-2.0205006899270614,0.0024122200000000005,0.09,-2.1080884699270612,2024
PEOPLE,LONG,2024-05-08 00:00:00,2024-05-11 13:00:00,85.0,0.02506,0.0313,-1.49786e-05,-9.88e-08,24.9002394253791,0.11604860000000004,0.09,24.9262880253791,2024
BNB,LONG,2024-05-06 15:00:00,2024-05-11 14:00:00,119.0,588.63,589.99,-1.40161e-05,2.449e-06,0.23104496882592013,0.23310695000000006,0.09,0.37415191882592025,2024
MAV,LONG,2024-05-11 13:00:00,2024-05-11 14:00:00,1.0,0.3734,0.371,-1.49726e-05,-2.2436e-06,-0.6427423674343903,0.0,0.09,-0.7327423674343903,2024
OP,LONG,2024-05-11 00:00:00,2024-05-11 16:00:00,16.0,2.525,2.5525,-1.40844e-05,-9.32e-08,1.0891089108911012,0.01791114,0.09,1.0170200508911011,2024
APE,LONG,2024-05-11 07:00:00,2024-05-11 17:00:00,10.0,1.2246,1.2273,-1.44387e-05,3.768e-07,0.22048015678590127,0.01535355,0.09,0.14583370678590127,2024
STG,LONG,2024-05-10 02:00:00,2024-05-11 18:00:00,40.0,0.483,0.4706,-1.43618e-05,-2.0082e-06,-2.567287784679082,0.11276846000000001,0.09,-2.544519324679082,2024
FTM,LONG,2024-05-11 19:00:00,2024-05-11 20:00:00,1.0,0.718,0.7153,-1.43376e-05,-1.771e-07,-0.3760445682451149,0.0,0.09,-0.46604456824511487,2024
STG,LONG,2024-05-11 23:00:00,2024-05-12 00:00:00,1.0,0.4683,0.4695,-1.45808e-05,-2.7916e-06,0.25624599615630556,0.0,0.09,0.16624599615630556,2024
ARK,LONG,2024-05-12 05:00:00,2024-05-12 07:00:00,2.0,0.8127,0.8093,-1.43905e-05,-7.708e-07,-0.4183585578934365,0.0014571,0.09,-0.5069014578934365,2024
OMNI,LONG,2024-05-15 20:00:00,2024-05-16 01:00:00,5.0,14.627,14.612,-1.40283e-05,-2.965e-06,-0.10255007862173082,0.00999866,0.09,-0.18255141862173083,2024
REZ,LONG,2024-05-05 09:00:00,2024-05-20 12:00:00,363.0,0.1816,0.1027,-1.48526e-05,2.886e-07,-43.447136563876654,0.8005978199999927,0.09,-42.736538743876665,2024
IO,SHORT,2024-06-14 14:00:00,2024-06-18 03:00:00,85.0,5.094,4.018,1.44792e-05,-2.315e-06,21.122889674126434,0.11094235000000006,0.09,21.143832024126432,2024
IO,LONG,2024-06-26 16:00:00,2024-06-26 18:00:00,2.0,3.537,3.518,-1.48604e-05,1.186e-07,-0.5371783997738232,0.00125,0.09,-0.6259283997738232,2024
NEAR,SHORT,2024-05-04 09:00:00,2024-07-13 21:00:00,1692.0,6.867,5.146,1.49958e-05,1.3561e-06,25.061890199504877,0.4182720299999991,0.09,25.390162229504877,2024
SUI,LONG,2024-05-12 07:00:00,2024-07-13 22:00:00,1503.0,0.9968,0.7592,-1.42862e-05,2.8435e-06,-23.836276083467098,0.00243201,0.09,-23.923844073467098,2024
ZEN,LONG,2024-05-12 00:00:00,2024-07-14 00:00:00,1512.0,8.42,11.075,-1.46264e-05,1.7909e-06,31.532066508313534,0.013468049999999999,0.09,31.455534558313534,2024
ORDI,LONG,2024-07-14 02:00:00,2024-07-14 06:00:00,4.0,33.122,33.162,-1.4532e-05,1.2135e-06,0.12076565424792932,0.00375,0.09,0.03451565424792932,2024
NEO,LONG,2024-07-13 21:00:00,2024-07-14 07:00:00,10.0,10.332,10.573,-1.48012e-05,-1.563e-07,2.33255903987611,0.0178895,0.09,2.26044853987611,2024
SEI,LONG,2024-07-13 21:00:00,2024-07-14 07:00:00,10.0,0.3139,0.3329,-1.49367e-05,-1.5331e-06,6.052883083784632,0.011540839999999998,0.09,5.974423923784633,2024
TURBO,SHORT,2024-06-07 13:00:00,2024-07-14 08:00:00,883.0,0.005958,0.003592,1.40485e-05,1.9977e-06,39.711312520980194,0.4548659599999964,0.09,40.07617848098019,2024
WLD,LONG,2024-07-13 23:00:00,2024-07-14 09:00:00,10.0,1.8232,1.8513,-1.41411e-05,-1.0846e-06,1.5412461605967538,0.01824467,0.09,1.4694908305967538,2024
WLD,LONG,2024-07-14 14:00:00,2024-07-14 17:00:00,3.0,1.8429,1.8183,-1.42098e-05,-1.731e-07,-1.334852677844699,0.00300383,0.09,-1.4218488478446991,2024
GMX,LONG,2024-04-30 08:00:00,2024-07-14 21:00:00,1813.0,25.37,25.748,-1.42005e-05,-1.3243e-06,1.4899487583760351,0.49049237999999795,0.09,1.8904411383760331,2024
STRK,LONG,2024-07-14 17:00:00,2024-07-14 23:00:00,6.0,0.5671,0.591,-1.41051e-05,-1.0741e-06,4.214424263798257,0.006927,0.09,4.1313512637982575,2024
SAGA,LONG,2024-05-12 05:00:00,2024-07-15 02:00:00,1533.0,2.8335,1.3135,-1.49193e-05,-1.8027e-06,-53.64390329980589,0.11996275999999999,0.09,-53.613940539805895,2024
WLD,LONG,2024-07-14 19:00:00,2024-07-15 02:00:00,7.0,1.8096,1.8851,-1.48046e-05,-2.0129e-06,4.172192749778951,0.010439419999999998,0.09,4.092632169778951,2024
DOT,LONG,2024-05-12 06:00:00,2024-07-15 08:00:00,1538.0,6.693,6.431,-1.46911e-05,-5.075e-07,-3.914537576572532,0.04664133000000002,0.09,-3.957896246572532,2024
SUSHI,LONG,2024-07-14 14:00:00,2024-07-15 08:00:00,18.0,0.7013,0.7327,-1.43088e-05,-1.1004e-06,4.477399115927561,0.04194304000000001,0.09,4.429342155927561,2024
STG,LONG,2024-07-15 07:00:00,2024-07-15 09:00:00,2.0,0.3718,0.3692,-1.49837e-05,2.6363e-06,-0.6993006993007118,0.00093568,0.09,-0.7883650193007118,2024
STX,SHORT,2024-02-11 21:00:00,2024-07-15 13:00:00,3712.0,1.8489,1.8613,1.4027e-05,-1.5016e-06,-0.6706690464600555,3.192292600000044,0.09,2.4316235535399886,2024
XAI,SHORT,2024-07-14 15:00:00,2024-07-15 14:00:00,23.0,0.3165,0.3345,1.4728e-05,-2.4213e-06,-5.6872037914692,0.044171110000000006,0.09,-5.7330326814692,2024
DYM,LONG,2024-07-15 06:00:00,2024-07-15 14:00:00,8.0,1.3775,1.3911,-1.42964e-05,2.4784e-06,0.9872958257713289,0.006370890000000001,0.09,0.903666715771329,2024
TRX,LONG,2024-07-15 20:00:00,2024-07-16 01:00:00,5.0,0.13698,0.1363,-1.43772e-05,-1.3204e-06,-0.49642283545042065,0.01317725,0.09,-0.5732455854504207,2024
HBAR,LONG,2024-07-15 22:00:00,2024-07-16 01:00:00,3.0,0.07894,0.07818,-1.41143e-05,-1.4208e-06,-0.9627565239422307,0.00276572,0.09,-1.0499908039422308,2024
ETHFI,LONG,2024-05-12 03:00:00,2024-07-16 03:00:00,1560.0,3.621,2.349,-1.49848e-05,-7.233e-07,-35.128417564208775,0.21834552999999995,0.09,-35.00007203420878,2024
TON,LONG,2024-07-15 21:00:00,2024-07-16 05:00:00,8.0,7.568,7.4249,-1.43167e-05,-3.046e-07,-1.8908562367864634,0.022859100000000004,0.09,-1.9579971367864635,2024
ENA,LONG,2024-07-16 07:00:00,2024-07-16 08:00:00,1.0,0.4532,0.4526,-1.45729e-05,-6.136e-07,-0.13239187996469318,0.0,0.09,-0.22239187996469317,2024
AVAX,SHORT,2024-07-14 08:00:00,2024-07-16 10:00:00,50.0,26.106,27.132,1.45731e-05,2.9851e-06,-3.930131004366811,0.06693885000000004,0.09,-3.953192154366811,2024
STG,LONG,2024-07-15 23:00:00,2024-07-16 10:00:00,11.0,0.3813,0.3694,-1.40505e-05,7.666e-07,-3.1209021767636944,0.01240462,0.09,-3.1984975567636944,2024
NOT,SHORT,2024-06-05 01:00:00,2024-07-16 11:00:00,994.0,0.023134,0.016253,1.45376e-05,-2.0681e-06,29.744099593671645,0.19129771000000007,0.09,29.845397303671646,2024
TNSR,SHORT,2024-05-10 14:00:00,2024-07-16 12:00:00,1606.0,0.8373,0.5053,1.4012e-05,1.5877e-06,39.65126000238864,0.1511553000000001,0.09,39.712415302388635,2024
STG,LONG,2024-07-16 12:00:00,2024-07-16 13:00:00,1.0,0.3675,0.3684,-1.41171e-05,-2.4471e-06,0.2448979591836767,0.0,0.09,0.15489795918367671,2024
W,SHORT,2024-05-01 20:00:00,2024-07-16 20:00:00,1824.0,0.6516,0.3396,1.46571e-05,-1.7962e-06,47.88213627992633,0.6069159999999938,0.09,48.399052279926316,2024
CRV,LONG,2024-07-15 07:00:00,2024-07-16 23:00:00,40.0,0.295,0.288,-1.47995e-05,-1.8409e-06,-2.3728813559322055,0.29013053999999994,0.09,-2.1727508159322055,2024
SAGA,LONG,2024-07-16 04:00:00,2024-07-17 01:00:00,21.0,1.5238,1.6193,-1.48587e-05,2.8499e-06,6.267226670166683,0.026721140000000004,0.09,6.203947810166683,2024
SEI,LONG,2024-07-16 14:00:00,2024-07-18 00:00:00,34.0,0.3474,0.3539,-1.48587e-05,-2.1914e-06,1.8710420264824428,0.04274425000000002,0.09,1.8237862764824426,2024
MAV,LONG,2024-07-16 21:00:00,2024-07-18 04:00:00,31.0,0.226,0.2283,-1.45396e-05,9.217e-07,1.0176991150442463,0.037318190000000015,0.09,0.9650173050442462,2024
SUSHI,LONG,2024-07-18 07:00:00,2024-07-18 13:00:00,6.0,0.7389,0.7406,-1.41307e-05,-2.4478e-06,0.23007172824469277,0.005378480000000001,0.09,0.14545020824469276,2024
SAGA,LONG,2024-07-18 10:00:00,2024-07-18 17:00:00,7.0,1.6857,1.6373,-1.456e-05,-2.6199e-06,-2.871210772972652,0.011636599999999999,0.09,-2.949574172972652,2024
FET,SHORT,2024-05-07 06:00:00,2024-07-18 19:00:00,1741.0,2.4276,1.3835,1.48051e-05,-1.1016e-06,43.009556763882024,0.42437887999999857,0.09,43.34393564388202,2024
TRX,LONG,2024-07-18 17:00:00,2024-07-18 19:00:00,2.0,0.13363,0.13444,-1.45622e-05,2.274e-06,0.6061513133278494,0.0011356600000000001,0.09,0.5172869733278495,2024
TIA,LONG,2024-07-17 20:00:00,2024-07-18 20:00:00,24.0,6.3962,6.0729,-1.40402e-05,1.074e-07,-5.054563647165514,0.028356380000000007,0.09,-5.116207267165514,2024
AR,SHORT,2024-05-12 04:00:00,2024-07-18 22:00:00,1626.0,41.058,29.826,1.48703e-05,1.9857e-06,27.356422621657167,0.1544079400000001,0.09,27.420830561657166,2024
ATOM,LONG,2024-07-14 20:00:00,2024-07-19 01:00:00,101.0,6.149,6.285,-1.42002e-05,-6.439e-07,2.2117417466254694,0.12345080000000007,0.09,2.2451925466254696,2024
NEAR,SHORT,2024-07-17 23:00:00,2024-07-19 02:00:00,27.0,6.068,5.958,1.43188e-05,-1.2421e-06,1.8127883981542425,0.03743315000000002,0.09,1.7602215481542425,2024
PENDLE,LONG,2024-07-18 12:00:00,2024-07-19 05:00:00,17.0,4.729,4.5894,-1.42417e-05,-2.9148e-06,-2.951998308310419,0.04750711,0.09,-2.9944911983104188,2024
AAVE,SHORT,2024-02-05 20:00:00,2024-07-19 13:00:00,3953.0,84.05,98.67,1.42576e-05,-1.8781e-06,-17.394408090422374,3.5737349900001134,0.09,-13.91067310042226,2024
ENA,LONG,2024-07-19 00:00:00,2024-07-19 19:00:00,19.0,0.472,0.4918,-1.42808e-05,-1.4374e-06,4.194915254237297,0.12995185999999997,0.09,4.234867114237297,2024
ALT,LONG,2024-07-19 19:00:00,2024-07-20 02:00:00,7.0,0.16885,0.16241,-1.43535e-05,2.454e-07,-3.814036126739711,0.005929290000000001,0.09,-3.8981068367397107,2024
MINA,LONG,2024-07-20 15:00:00,2024-07-20 20:00:00,5.0,0.5634,0.5657,-1.45018e-05,8.227e-07,0.4082357117500832,0.003978240000000001,0.09,0.32221395175008327,2024
PENDLE,LONG,2024-07-19 09:00:00,2024-07-21 09:00:00,48.0,4.4932,4.4466,-1.49247e-05,2.6409e-06,-1.0371227632867388,0.17672451,0.09,-0.9503982532867388,2024
ONDO,LONG,2024-07-19 10:00:00,2024-07-21 12:00:00,50.0,1.0373,1.0707,-1.40664e-05,9.719e-07,3.2198978116263253,0.06945860000000004,0.09,3.1993564116263253,2024
XAI,LONG,2024-07-22 00:00:00,2024-07-22 01:00:00,1.0,0.383,0.3828,-1.49218e-05,-9.86e-08,-0.052219321148833805,0.0,0.09,-0.1422193211488338,2024
MAV,LONG,2024-07-21 22:00:00,2024-07-22 05:00:00,7.0,0.2349,0.2258,-1.45406e-05,2.1381e-06,-3.873988931460195,0.00536267,0.09,-3.958626261460195,2024
ENS,SHORT,2024-07-15 19:00:00,2024-07-22 07:00:00,156.0,27.615,26.193,1.46072e-05,2.5672e-06,5.1493753394893975,0.20543978000000016,0.09,5.2648151194893975,2024
FET,LONG,2024-07-18 21:00:00,2024-07-22 10:00:00,85.0,1.3916,1.4253,-1.43108e-05,-9.176e-07,2.4216728945099213,0.10500000000000007,0.09,2.4366728945099214,2024
ETC,SHORT,2024-05-09 14:00:00,2024-07-22 15:00:00,1777.0,27.1,23.403,1.46006e-05,2.2237e-06,13.642066420664218,0.3779611899999974,0.09,13.930027610664215,2024
BCH,LONG,2024-07-22 12:00:00,2024-07-22 18:00:00,6.0,392.27,394.15,-1.415e-05,1.3889e-06,0.4792617329900313,0.01605711,0.09,0.4053188429900313,2024
APE,LONG,2024-07-22 03:00:00,2024-07-22 20:00:00,17.0,0.8546,0.8362,-1.41521e-05,2.5006e-06,-2.1530540603791213,0.018548339999999996,0.09,-2.224505720379121,2024
XAI,LONG,2024-07-22 18:00:00,2024-07-23 02:00:00,8.0,0.3626,0.3739,-1.47772e-05,-2.2702e-06,3.1163816878102684,0.01021679,0.09,3.0365984778102684,2024
FET,LONG,2024-07-23 08:00:00,2024-07-23 12:00:00,4.0,1.3736,1.3281,-1.40793e-05,2.9485e-06,-3.312463599301098,0.00591661,0.09,-3.3965469893010978,2024
ATOM,LONG,2024-07-23 15:00:00,2024-07-23 17:00:00,2.0,6.236,6.153,-1.4659e-05,1.4142e-06,-1.3309813983322674,0.0012624300000000001,0.09,-1.4197189683322675,2024
ORDI,SHORT,2024-07-22 10:00:00,2024-07-24 07:00:00,45.0,41.352,37.346,1.4613e-05,-5.56e-07,9.687560456568004,0.05711111000000002,0.09,9.654671566568004,2024
AVAX,LONG,2024-07-16 14:00:00,2024-07-24 09:00:00,187.0,27.639,30.047,-1.41794e-05,2.5519e-06,8.712326784615946,0.2511198600000002,0.09,8.873446644615946,2024
TRX,LONG,2024-07-24 05:00:00,2024-07-24 11:00:00,6.0,0.13371,0.13422,-1.46549e-05,-1.3913e-06,0.3814224814897992,0.01128307,0.09,0.30270555148979916,2024
MAV,LONG,2024-07-24 08:00:00,2024-07-24 11:00:00,3.0,0.2068,0.2062,-1.48674e-05,-2.8775e-06,-0.29013539651838355,0.00198707,0.09,-0.3781483265183836,2024
REZ,LONG,2024-07-14 07:00:00,2024-07-24 18:00:00,251.0,0.06514,0.07121,-1.4031e-05,-1.8447e-06,9.318391157506897,0.38559604999999725,0.09,9.613987207506893,2024
SAGA,LONG,2024-07-23 09:00:00,2024-07-24 18:00:00,33.0,1.619,1.5181,-1.44384e-05,-1.0028e-06,-6.2322421247683755,0.041928460000000015,0.09,-6.280313664768375,2024
MKR,SHORT,2024-05-12 04:00:00,2024-07-24 21:00:00,1769.0,2705.7,2693.0,1.42627e-05,-2.0697e-06,0.46937945818087073,0.9108594799999967,0.09,1.2902389381808674,2024
ETHFI,LONG,2024-07-25 00:00:00,2024-07-25 01:00:00,1.0,2.166,2.093,-1.4888e-05,6.729e-07,-3.3702677746999052,0.0,0.09,-3.460267774699905,2024
INJ,LONG,2024-07-25 00:00:00,2024-07-25 06:00:00,6.0,23.93,23.837,-1.49522e-05,1.8566e-06,-0.38863351441704963,0.01094168,0.09,-0.46769183441704965,2024
BCH,LONG,2024-07-24 23:00:00,2024-07-25 15:00:00,16.0,362.11,355.0,-1.42905e-05,1.1132e-06,-1.9634917566485361,0.01875,0.09,-2.034741756648536,2024
TIA,LONG,2024-07-25 18:00:00,2024-07-25 20:00:00,2.0,5.5108,5.5321,-1.42935e-05,-1.6898e-06,0.386513754808741,0.00282191,0.09,0.29933566480874096,2024
MINA,LONG,2024-07-24 04:00:00,2024-07-26 00:00:00,44.0,0.5177,0.4953,-1.41781e-05,2.301e-06,-4.326830210546654,0.047531910000000024,0.09,-4.369298300546654,2024
SAGA,LONG,2024-07-25 15:00:00,2024-07-26 02:00:00,11.0,1.2699,1.2657,-1.49879e-05,-4.63e-08,-0.33073470351996076,0.0116834,0.09,-0.4090513035199608,2024
GALA,LONG,2024-07-25 22:00:00,2024-07-26 02:00:00,4.0,0.02245,0.02287,-1.46289e-05,1.5671e-06,1.8708240534521168,0.007983059999999998,0.09,1.7888071134521166,2024
BOME,LONG,2024-07-25 23:00:00,2024-07-26 03:00:00,4.0,0.007991,0.00818,-1.48212e-05,-8.708e-07,2.365160805906644,0.00301621,0.09,2.2781770159066443,2024
ONDO,LONG,2024-07-26 11:00:00,2024-07-26 12:00:00,1.0,0.9924,0.9895,-1.49918e-05,-9.084e-07,-0.2922208786779426,0.0,0.09,-0.38222087867794263,2024
AI,LONG,2024-07-25 17:00:00,2024-07-26 22:00:00,29.0,0.5296,0.54516,-1.47984e-05,1.4809e-06,2.938066465256801,0.051807300000000014,0.09,2.8998737652568014,2024
HBAR,LONG,2024-07-26 19:00:00,2024-07-27 03:00:00,8.0,0.06808,0.0684,-1.47097e-05,-9.22e-07,0.4700352526439495,0.007614190000000001,0.09,0.3876494426439495,2024
CRV,LONG,2024-07-26 22:00:00,2024-07-27 04:00:00,6.0,0.267,0.266,-1.47017e-05,-2.1231e-06,-0.3745318352059928,0.00438044,0.09,-0.4601513952059928,2024
MANTA,LONG,2024-07-26 23:00:00,2024-07-27 09:00:00,10.0,0.9712,0.9845,-1.42431e-05,2.3602e-06,1.3694398682042928,0.01125,0.09,1.2906898682042927,2024
SAGA,LONG,2024-07-26 16:00:00,2024-07-27 20:00:00,28.0,1.329,1.3721,-1.49258e-05,-3.407e-07,3.243039879608739,0.029949320000000005,0.09,3.1829891996087394,2024
DOGE,SHORT,2024-07-14 02:00:00,2024-07-28 00:00:00,334.0,0.11232,0.131,1.41227e-05,-1.0329e-06,-16.63105413105413,0.5737419599999971,0.09,-16.147312171054136,2024
APE,LONG,2024-07-25 18:00:00,2024-07-28 00:00:00,54.0,0.7273,0.7917,-1.41935e-05,2.5489e-06,8.85466794995188,0.18283840999999998,0.09,8.94750635995188,2024
WLD,LONG,2024-07-22 19:00:00,2024-07-28 04:00:00,129.0,2.3867,2.2625,-1.40661e-05,-1.1394e-06,-5.203837935224353,1.3233792800000004,0.09,-3.970458655224353,2024
ZETA,LONG,2024-07-27 04:00:00,2024-07-28 05:00:00,25.0,0.6424,0.6174,-1.41864e-05,2.8524e-06,-3.8916562889165665,0.10664323,0.09,-3.8750130589165663,2024
ONDO,LONG,2024-07-28 04:00:00,2024-07-28 05:00:00,1.0,0.9629,0.9629,-1.43255e-05,1.4098e-06,0.0,0.0,0.09,-0.09,2024
IO,SHORT,2024-07-23 17:00:00,2024-07-28 06:00:00,109.0,2.669,2.988,1.41905e-05,-7.25e-07,-11.952041963282126,0.2722789699999998,0.09,-11.769762993282125,2024
TIA,LONG,2024-07-27 17:00:00,2024-07-28 06:00:00,13.0,5.7916,5.6782,-1.47098e-05,2.5637e-06,-1.958008149734089,0.012882679999999999,0.09,-2.0351254697340893,2024
IMX,LONG,2024-07-28 18:00:00,2024-07-28 23:00:00,5.0,1.4525,1.4374,-1.49288e-05,-8.371e-07,-1.039586919104984,0.0104191,0.09,-1.119167819104984,2024
MAV,LONG,2024-07-29 03:00:00,2024-07-29 06:00:00,3.0,0.2164,0.21516,-1.42915e-05,2.2991e-06,-0.5730129390018571,0.0025,0.09,-0.6605129390018571,2024
ONDO,LONG,2024-07-29 04:00:00,2024-07-29 10:00:00,6.0,1.0073,1.0192,-1.46155e-05,-7.104e-07,1.1813759555246721,0.007084279999999999,0.09,1.098460235524672,2024
TIA,LONG,2024-07-29 23:00:00,2024-07-30 01:00:00,2.0,5.5663,5.5391,-1.4499e-05,2.0472e-06,-0.48865494134343584,0.0006963900000000001,0.09,-0.5779585513434359,2024
BSV,LONG,2024-07-29 20:00:00,2024-07-30 13:00:00,17.0,52.2,51.81,-1.44485e-05,-2.8515e-06,-0.7471264367816102,0.020552269999999997,0.09,-0.8165741667816101,2024
APE,LONG,2024-07-29 18:00:00,2024-07-30 18:00:00,24.0,0.7812,0.7835,-1.47985e-05,-1.279e-06,0.29441884280593555,0.05011982,0.09,0.2545386628059355,2024
DYM,LONG,2024-07-30 15:00:00,2024-07-30 19:00:00,4.0,1.5604,1.4973,-1.44964e-05,-9.737e-07,-4.043834914124579,0.0032657500000000004,0.09,-4.130569164124579,2024
BNB,LONG,2024-07-30 16:00:00,2024-07-30 19:00:00,3.0,574.93,574.0,-1.42793e-05,-6.959e-07,-0.16175882281320336,0.00104335,0.09,-0.2507154728132034,2024
SOL,SHORT,2024-07-17 00:00:00,2024-07-30 20:00:00,332.0,161.207,179.611,1.48028e-05,1.2561e-06,-11.41637770072019,0.898288829999997,0.09,-10.608088870720193,2024
PIXEL,SHORT,2024-05-10 10:00:00,2024-07-30 21:00:00,1955.0,0.3926,0.1804,1.47731e-05,4.162e-07,54.049923586347425,0.5673948399999934,0.09,54.52731842634741,2024
