hour,equity,n_short,n_long,btc_hedge,target_hedge,funding_pnl,price_pnl,hedge_pnl
2024-01-10 16:00:00+00:00,1382.8009547580357,38,11,3189.195604191528,3189.195604191528,0.0,0.0,-17.766336005674084
2024-01-10 17:00:00+00:00,1459.6169262813487,38,11,3260.9398269576914,3260.9398269576914,0.0,0.0,76.84825642355777
2024-01-10 18:00:00+00:00,1469.0533658935954,38,11,3260.9398269576914,3267.7298935243016,0.0,0.0,9.436439612246604
2024-01-10 19:00:00+00:00,1465.8611628299702,38,11,3301.902738331826,3301.902738331826,0.0,0.0,-3.1737697535067566
2024-01-10 20:00:00+00:00,1439.372061937993,38,11,3322.6689328972857,3322.6689328972857,0.0,0.0,-26.479756104422744
2024-01-10 21:00:00+00:00,1427.3520488982874,38,11,3461.037681711492,3461.037681711492,0.0,0.0,-11.957747102739223
2024-01-10 22:00:00+00:00,1498.3635379526888,38,11,3514.6499154495746,3514.6499154495746,0.0,0.0,71.03561455958356
2024-01-10 23:00:00+00:00,1480.3393506783584,38,11,3492.2860159171632,3492.2860159171632,0.0,0.0,-18.014123519540902
2024-01-11 00:00:00+00:00,1481.3003084109923,38,11,3535.5215164200645,3535.5215164200645,0.0,0.0,0.9804137078602007
2024-01-11 01:00:00+00:00,1468.464875763857,38,11,3509.6761375072165,3509.6761375072165,0.0,0.0,-12.823802226624544
2024-01-11 02:00:00+00:00,1473.0370666602444,38,11,3528.781207227612,3528.781207227612,0.0,0.0,4.580788177761556
2024-01-11 03:00:00+00:00,1468.1115011687245,38,11,3528.781207227612,3536.9378364126487,0.0,0.0,-4.9255654915197065
2024-01-11 04:00:00+00:00,1460.7128256658539,38,11,3528.781207227612,3531.239803771517,0.0,0.0,-7.398675502870651
2024-01-11 05:00:00+00:00,1435.5213476731253,38,11,3481.7824581762266,3481.7824581762266,0.0,0.0,-25.170328555655537
2024-01-11 06:00:00+00:00,1422.350339293282,38,11,3449.8821596665302,3449.8821596665302,0.0,0.0,-13.15665324551375
2024-01-11 07:00:00+00:00,1437.0768473598584,38,11,3511.2764232231766,3511.2764232231766,0.0,0.0,14.754135485176946
2024-01-11 08:00:00+00:00,1450.4487759593949,38,11,3571.0435873228607,3571.0435873228607,0.0,0.0,13.398823823381194
2024-01-11 09:00:00+00:00,1445.8800134168314,38,11,3571.0435873228607,3570.344457977704,0.0,0.0,-4.568762542563602
2024-01-11 10:00:00+00:00,1496.6604535533447,38,11,3648.556459314394,3648.556459314394,0.0,0.0,50.81532092890948
2024-01-11 11:00:00+00:00,1512.0812529190462,38,11,3648.556459314394,3647.0689166853626,0.0,0.0,15.42079936570151
2024-01-11 12:00:00+00:00,1541.733241377142,38,11,3660.9772499968926,3660.9772499968926,0.0,0.0,29.657577813902755
2024-01-11 13:00:00+00:00,1532.3408381215472,38,11,3637.325648807754,3637.325648807754,0.0,0.0,-9.381760035059605
2024-01-11 14:00:00+00:00,1628.2691627827812,38,11,3665.3888566372943,3665.3888566372943,0.0,0.0,95.9409531047572
2024-01-11 15:00:00+00:00,1495.0827740612044,38,11,3558.5073716010074,3558.5073716010074,0.0,0.0,-133.13829205331038
2024-01-11 16:00:00+00:00,1436.1409621881205,38,11,3558.5073716010074,3553.514430901919,0.0,0.0,-58.94181187308391
2024-01-11 17:00:00+00:00,1473.1740526086676,38,11,3590.517953546537,3590.517953546537,0.0,0.0,37.04749518242264
2024-01-11 18:00:00+00:00,1480.914247171155,38,11,3628.4537470794157,3628.4537470794157,0.0,0.0,7.757265669577274
2024-01-11 19:00:00+00:00,1487.182663672614,38,11,3639.5885130980514,3639.5885130980514,0.0,0.0,6.27342714616725
2024-01-11 20:00:00+00:00,1450.9506680181373,38,11,3573.5685715649065,3573.5685715649065,0.0,0.0,-36.2022866807866
2024-01-11 21:00:00+00:00,1444.9620079264241,38,11,3587.262437616124,3587.262437616124,0.0,0.0,-5.982497851990184
2024-01-11 22:00:00+00:00,1464.565774177809,38,11,3598.098808489911,3598.098808489911,0.0,0.0,19.608642618278218
2024-01-11 23:00:00+00:00,1459.0514208269296,38,11,3619.6228100449125,3619.6228100449125,0.0,0.0,-5.504667550179786
2024-01-12 00:00:00+00:00,1456.0064988920794,38,11,3633.6097744646677,3633.6097744646677,0.0,0.0,-3.038627800861335
2024-01-12 01:00:00+00:00,1443.8922007128072,38,11,3588.5204513774806,3588.5204513774806,0.0,0.0,-12.094007983882985
2024-01-12 02:00:00+00:00,1444.4493704109873,38,11,3629.1927626713323,3629.1927626713323,0.0,0.0,0.5754722382624362
2024-01-12 03:00:00+00:00,1432.2318087740405,38,11,3599.5020430226996,3599.5020430226996,0.0,0.0,-12.204200813104904
2024-01-12 04:00:00+00:00,1429.3676703568692,38,11,3599.5020430226996,3600.1455914102817,0.0,0.0,-2.8641384171712407
2024-01-12 05:00:00+00:00,1448.186178724921,38,11,3636.9289171698174,3636.9289171698174,0.0,0.0,18.835350461418074
2024-01-12 06:00:00+00:00,1440.79517944705,38,11,3621.2059860170543,3621.2059860170543,0.0,0.0,-7.383923958852305
2024-01-12 07:00:00+00:00,1432.5701715066657,38,11,3581.9139864328595,3581.9139864328595,0.0,0.0,-8.207326540571456
2024-01-12 08:00:00+00:00,1421.6459513039704,38,11,3581.9139864328595,3574.1643550592917,0.0,0.0,-10.92422020269538
2024-01-12 09:00:00+00:00,1427.5582341326326,38,11,3581.9139864328595,3589.3193719982655,0.0,0.0,5.912282828662257
2024-01-12 10:00:00+00:00,1437.6635076021282,38,11,3581.9139864328595,3591.100922847498,0.0,0.0,10.105273469495698
2024-01-12 11:00:00+00:00,1429.1226238934835,38,11,3624.375326981004,3624.375326981004,0.0,0.0,-8.521776105398072
2024-01-12 12:00:00+00:00,1422.9555550356154,38,11,3624.375326981004,3627.8070557869783,0.0,0.0,-6.16706885786814
2024-01-12 13:00:00+00:00,1415.729574882367,38,11,3636.9017474166803,3636.9017474166803,0.0,0.0,-7.220343264052351
2024-01-12 14:00:00+00:00,1389.8665622243325,38,11,3657.016012505185,3657.016012505185,0.0,0.0,-25.853961238744517
2024-01-12 15:00:00+00:00,1311.97135421044,38,11,3555.250225346178,3555.250225346178,0.0,0.0,-77.84941340967093
2024-01-12 16:00:00+00:00,1245.3195765883593,38,11,3507.5871715088233,3507.5871715088233,0.0,0.0,-66.63032924785388
2024-01-12 17:00:00+00:00,1259.381764937074,38,11,3535.949730763373,3535.949730763373,0.0,0.0,14.07495150037931
2024-01-12 18:00:00+00:00,1233.061620099722,38,11,3535.949730763373,3530.780321601116,0.0,0.0,-26.32014483735204
2024-01-12 19:00:00+00:00,1232.027303581138,38,11,3512.9538670894394,3512.9538670894394,0.0,0.0,-1.023968379930484
2024-01-12 20:00:00+00:00,1247.3020728453023,38,11,3542.9883376303856,3542.9883376303856,0.0,0.0,15.288284775907606
2024-01-12 21:00:00+00:00,1229.3603041126817,39,11,3556.688330761442,3556.688330761442,0.0,0.0,-17.890603735711554
2024-01-12 22:00:00+00:00,1151.7476610801273,39,11,3517.1582110379586,3517.1582110379586,0.001244192497052909,0.0,-77.59609867117577
2024-01-12 23:00:00+00:00,1174.15427170692,39,11,3550.2568855726695,3550.2568855726695,0.003890915071770335,0.0,22.41761411526173
2024-01-13 00:00:00+00:00,1175.3040714828608,39,11,3502.8562851711067,3502.8562851711067,0.001232664170307191,0.0,1.1698973819511478
2024-01-13 01:00:00+00:00,1165.9022761611868,39,11,3502.8562851711067,3507.2399475695543,0.0012415487830247556,0.0,-9.403036870456866
2024-01-13 02:00:00+00:00,1154.120165284015,39,11,3502.8562851711067,3495.5664927545067,0.001270499618611747,0.0,-11.78338137679039
2024-01-13 03:00:00+00:00,1160.7987236437818,39,11,3502.8562851711067,3498.7826937602704,0.0012758737258165176,0.0,6.677282486041008
2024-01-13 04:00:00+00:00,1179.3739567467055,39,11,3516.941815052294,3516.941815052294,0.001286361902780667,0.0,18.580285229467318
2024-01-13 05:00:00+00:00,1200.6405470770435,39,11,3552.655558571313,3552.655558571313,0.0012884855419180363,0.0,21.281373029379697
2024-01-13 06:00:00+00:00,1204.6405747259303,39,11,3538.7887065770346,3538.7887065770346,0.0012792108730323834,0.0,4.0049885214112555
2024-01-13 07:00:00+00:00,1199.927266084392,39,11,3538.7887065770346,3540.0907557828973,0.001293686290825879,0.0,-4.714602327829255
2024-01-13 08:00:00+00:00,1205.5854028731956,39,11,3538.7887065770346,3548.1930017225404,0.001276870536023854,0.0,5.656859918267622
2024-01-13 09:00:00+00:00,1185.6047970779257,39,11,3508.513885721059,3508.513885721059,0.0012587979335691008,0.0,-19.968240923818318
2024-01-13 10:00:00+00:00,1167.8622009251071,39,11,3508.513885721059,3507.8240932829867,0.0012775639692115667,0.0,-17.743873716787807
2024-01-13 11:00:00+00:00,1161.414433840436,39,11,3527.9075676620578,3527.9075676620578,0.0012681159420289856,0.0,-6.4403080437397096
2024-01-13 12:00:00+00:00,1166.8132288408883,39,11,3541.7294843011505,3541.7294843011505,0.0012593613480341172,0.0,5.403755501591929
2024-01-13 13:00:00+00:00,1170.7131315413355,39,11,3541.7294843011505,3545.991338906917,0.0012562842382636433,0.0,3.898646416208887
2024-01-13 14:00:00+00:00,1180.7519734551468,39,11,3552.5840552168456,3552.5840552168456,0.0012502166978711603,0.0,10.042476254025457
2024-01-13 15:00:00+00:00,1205.1102989110339,39,11,3627.7614334318505,3627.7614334318505,0.0012598814229249013,0.0,24.390895394661012
2024-01-13 16:00:00+00:00,1183.1959428067273,39,11,3603.233912934228,3603.233912934228,0.0012503467165938564,0.0,-21.904569066799237
2024-01-13 17:00:00+00:00,1183.1896850016192,39,11,3638.569506462601,3638.569506462601,0.001243889120033285,0.0,0.008399322859644594
2024-01-13 18:00:00+00:00,1175.4471614650768,39,11,3638.569506462601,3643.48982640965,0.0012431523472713406,0.0,-7.74376668888976
2024-01-13 19:00:00+00:00,1174.0142404078763,39,11,3652.380584729718,3652.380584729718,0.0012539005616808822,0.0,-1.4279599725420373
2024-01-13 20:00:00+00:00,1180.7925767525142,39,11,3652.380584729718,3642.864084801903,0.001249089868941128,0.0,6.777087254768981
2024-01-13 21:00:00+00:00,1189.2196768882475,39,11,3652.380584729718,3659.4135631068575,0.0012492632272380557,0.0,8.425850872506139
2024-01-13 22:00:00+00:00,1191.2957045257622,39,11,3669.504381112539,3669.504381112539,0.001243845780459053,0.0,2.082489500106543
2024-01-13 23:00:00+00:00,1178.69679707327,39,11,3644.821328575552,3644.821328575552,0.0012392084460162264,0.0,-12.589039287296558
2024-01-14 00:00:00+00:00,1165.4752395207656,39,11,3599.600686548746,3599.600686548746,0.0012141148325358854,0.0,-13.202422378424828
2024-01-14 01:00:00+00:00,1172.2646298358184,39,11,3635.649618483031,3635.649618483031,0.0012176253380486793,0.0,6.8043947090852335
2024-01-14 02:00:00+00:00,1173.2008623351292,39,11,3635.649618483031,3625.9148360537465,0.0012226960682338258,0.0,0.9350098032426275
2024-01-14 03:00:00+00:00,1165.4001424420235,39,11,3614.8529757563474,3614.8529757563474,0.0012162384716732544,0.0,-7.792577642350326
2024-01-14 04:00:00+00:00,1156.6547073692288,39,11,3577.748086810201,3577.748086810201,0.0011957388530615075,0.0,-8.72993361162193
2024-01-14 05:00:00+00:00,1170.8225587210366,39,12,3534.7722038958273,3534.7722038958273,0.0012075272172526177,0.0,14.230982971901852
2024-01-14 06:00:00+00:00,1190.580157819273,39,12,3554.4374496418113,3554.4374496418113,-2.6655768809264943e-06,0.0,19.766451124398927
2024-01-14 07:00:00+00:00,1191.919362922219,39,12,3554.4374496418113,3546.4666829429025,-1.4432650084627609e-05,0.0,1.339219535596137
2024-01-14 08:00:00+00:00,1190.7694359816742,39,12,3575.656777235249,3575.656777235249,8.730169967301497e-06,0.0,-1.1403869732978866
2024-01-14 09:00:00+00:00,1196.3243283189445,39,12,3575.656777235249,3576.805777097369,2.1928206720073836e-05,0.0,5.554870409063584
2024-01-14 10:00:00+00:00,1182.124645770207,39,12,3552.871527429684,3552.871527429684,1.4484279262773e-05,0.0,-14.189443670604266
2024-01-14 11:00:00+00:00,1177.3055926437721,39,12,3536.5431562480535,3536.5431562480535,0.0005645315082460406,0.0,-4.8122698909114945
2024-01-14 12:00:00+00:00,1170.9785181842424,39,12,3511.2665233296766,3511.2665233296766,2.7424458501370836e-05,0.0,-6.315727399174916
2024-01-14 13:00:00+00:00,1181.9669027499062,39,12,3544.776447378224,3544.776447378224,3.9964625249256204e-05,0.0,11.003424066860537
2024-01-14 14:00:00+00:00,1176.0603068990583,39,12,3531.1011641697824,3531.1011641697824,3.987016970938544e-05,0.0,-5.900481843573862
2024-01-14 15:00:00+00:00,1183.110549226106,39,12,3531.1011641697824,3538.21249698906,6.24107758062781e-05,0.0,7.0501799162718175
2024-01-14 16:00:00+00:00,1185.121891270962,39,12,3501.8919956172144,3501.8919956172144,5.532176656745957e-05,0.0,2.0244308489380054
2024-01-14 17:00:00+00:00,1188.9192275303553,39,12,3528.2499571152357,3528.2499571152357,4.456459293387732e-05,0.0,3.809152777474524
2024-01-14 18:00:00+00:00,1182.4181271122102,39,12,3511.0719444826864,3511.0719444826864,3.405303791812614e-05,0.0,-6.493404365498364
2024-01-14 19:00:00+00:00,1163.1740227402026,39,12,3449.6424163570136,3449.6424163570136,4.620376435293086e-05,0.0,-19.216507288115306
2024-01-14 20:00:00+00:00,1150.9492566131375,39,12,3467.3507409002605,3467.3507409002605,3.5986959498958155e-05,0.0,-12.216833367980087
2024-01-14 21:00:00+00:00,1154.4640464353279,39,12,3504.351950727665,3504.351950727665,4.329498828456067e-05,0.0,3.531397071624435
2024-01-14 22:00:00+00:00,1131.5410736056508,39,12,3452.30144252531,3452.30144252531,2.8767789793037466e-05,0.0,-22.89957886877575
2024-01-14 23:00:00+00:00,1087.018479361782,39,12,3404.5777332220373,3404.5777332220373,3.412852414621235e-05,0.0,-44.501152703206344
2024-01-15 00:00:00+00:00,1132.0459885609062,39,12,3467.466969527022,3467.466969527022,0.001231961996478842,0.0,45.054577393464854
2024-01-15 01:00:00+00:00,1131.5157005256706,39,12,3498.007179073552,3498.007179073552,4.26294836326736e-05,0.0,-0.5165875704233219
2024-01-15 02:00:00+00:00,1142.0724039224172,39,12,3498.007179073552,3507.3632166865427,2.8490351999809014e-05,0.0,10.556674906394617
2024-01-15 03:00:00+00:00,1155.5419852444802,39,12,3498.007179073552,3507.959085824233,3.941520926632053e-06,0.0,13.469577380542136
2024-01-15 04:00:00+00:00,1157.6779839360172,39,12,3535.385874956574,3535.385874956574,3.74959264612658e-05,0.0,2.1527816087578366
2024-01-15 05:00:00+00:00,1169.9860390826614,39,12,3535.385874956574,3539.902387220015,1.8965225635550085e-05,0.0,12.308036181418617
2024-01-15 06:00:00+00:00,1162.2694801945909,39,12,3516.658169454785,3516.658169454785,9.042658189045141e-05,0.0,-7.708221847176669
2024-01-15 07:00:00+00:00,1167.2170391313357,39,12,3516.658169454785,3519.1676144801495,0.000685434765264029,0.0,4.946873501979624
2024-01-15 08:00:00+00:00,1164.7682150803112,39,12,3545.548805666492,3545.548805666492,0.001206166893661829,0.0,-2.437029431623004
2024-01-15 09:00:00+00:00,1171.0947699314195,39,12,3570.8724994714075,3570.8724994714075,1.2577763229783788e-05,0.0,6.3379379355573855
2024-01-15 10:00:00+00:00,1155.0859193487913,39,12,3570.8724994714075,3565.7511871181077,2.359706137295076e-05,0.0,-16.008874179689435
2024-01-15 11:00:00+00:00,1166.1421481229354,39,12,3570.8724994714075,3564.836210016939,3.891764729748327e-05,0.0,11.056189856496811
2024-01-15 12:00:00+00:00,1163.645788736185,39,12,3542.6711517610065,3542.6711517610065,5.865782381771667e-05,0.0,-2.4837274381044545
2024-01-15 13:00:00+00:00,1179.1382195932147,39,12,3542.6711517610065,3543.9509453076594,6.295346626151131e-05,0.0,15.492367903563247
2024-01-15 14:00:00+00:00,1125.1453245385185,39,12,3456.4500803100364,3456.4500803100364,3.681145249759396e-05,0.0,-53.95413238399564
2024-01-15 15:00:00+00:00,1131.2496997782648,39,12,3468.1847531821986,3468.1847531821986,3.199103804664622e-05,0.0,6.10962385150077
2024-01-15 16:00:00+00:00,1151.4413819392094,39,12,3496.4277880693935,3496.4277880693935,3.5557591252878985e-05,0.0,20.204355969052635
2024-01-15 17:00:00+00:00,1166.18495184158,39,12,3511.612229431365,3511.612229431365,4.087441905419606e-05,0.0,14.750362026564476
2024-01-15 18:00:00+00:00,1191.7615592940217,39,12,3523.066985884716,3523.066985884716,-0.0002052120711482318,0.0,25.581967304916883
2024-01-15 19:00:00+00:00,1189.6339033768752,39,12,3508.7417544390346,3508.7417544390346,5.916419349071022e-05,0.0,-2.1212687271894843
2024-01-15 20:00:00+00:00,1187.313333499083,39,12,3484.3407455869765,3484.3407455869765,0.0002108918630749502,0.0,-2.3098003156719153
2024-01-15 21:00:00+00:00,1167.5508995029315,39,12,3472.0857972990907,3472.0857972990907,5.748931225668685e-05,0.0,-19.756976758734204
2024-01-15 22:00:00+00:00,1160.7884758817427,39,12,3472.0857972990907,3477.49740852523,5.51249813415481e-05,0.0,-6.7624787461701885
2024-01-15 23:00:00+00:00,1151.0571924460826,39,12,3472.0857972990907,3479.0358264032675,0.0006062962998474707,0.0,-9.731889731959829
2024-01-16 00:00:00+00:00,1158.3708870378337,39,12,3496.4670954555068,3496.4670954555068,-0.0008917687502282667,0.0,7.325557944671725
2024-01-16 01:00:00+00:00,1157.3040538463124,39,12,3496.4670954555068,3498.6460443526003,4.610209939927951e-05,0.0,-1.0668792936206941
2024-01-16 02:00:00+00:00,1166.3613024477581,39,12,3509.4595524129454,3509.4595524129454,6.256601525786074e-05,0.0,9.063032641061358
2024-01-16 03:00:00+00:00,1184.2188218440626,39,12,3532.122065964947,3532.122065964947,0.0007623496814619204,0.0,17.866955177721458
2024-01-16 04:00:00+00:00,1174.8062412157053,39,12,3516.320846922184,3516.320846922184,0.0010130372055631811,0.0,-9.40648311699353
2024-01-16 05:00:00+00:00,1171.5158962642618,39,12,3487.959816224714,3487.959816224714,8.475355070129372e-05,0.0,-3.2776672411803864
2024-01-16 06:00:00+00:00,1169.8103445228717,39,12,3487.959816224714,3493.1368054008744,-0.0009370149857853233,0.0,-1.7046147264043883
2024-01-16 07:00:00+00:00,1173.373902211381,39,12,3487.959816224714,3485.6491641611346,-0.0023794627669014917,0.0,3.565937151276187
2024-01-16 08:00:00+00:00,1192.3839561055518,39,12,3511.9071645732315,3511.9071645732315,-0.005249973393195535,0.0,19.026080174320743
2024-01-16 09:00:00+00:00,1185.4839690505028,39,12,3511.9071645732315,3512.491814959142,-0.002130043870076819,0.0,-6.897857011179017
2024-01-16 10:00:00+00:00,1179.9939927352077,39,12,3495.075340907625,3495.075340907625,-0.002331658422436135,0.0,-5.4800703362229894
2024-01-16 11:00:00+00:00,1182.021417124254,39,12,3495.075340907625,3488.4020993806816,-0.002605375091892097,0.0,2.0300297641382072
2024-01-16 12:00:00+00:00,1203.6191477695966,39,12,3513.0732050745264,3513.0732050745264,-0.0026594463944243432,0.0,21.608489130612078
2024-01-16 13:00:00+00:00,1174.7494431224718,39,12,3467.9966825203164,3467.9966825203164,-0.002565272380276164,0.0,-28.846854939595072
2024-01-16 14:00:00+00:00,1166.1933421442448,39,12,3467.9966825203164,3464.7197057450758,-0.0006878048847898726,0.0,-8.555413173342345
2024-01-16 15:00:00+00:00,1210.9831516614486,39,12,3490.026136471317,3490.026136471317,0.00013283894761226028,0.0,44.799589932534154
2024-01-16 16:00:00+00:00,1210.8242829221551,39,12,3502.594665920227,3502.594665920227,0.00010014004777486422,0.0,-0.15331304108914073
2024-01-16 17:00:00+00:00,1194.74841231946,39,12,3483.705595946836,3483.705595946836,9.757618472497039e-05,0.0,-16.06746809739185
2024-01-16 18:00:00+00:00,1191.2925543460756,39,12,3464.1948819648487,3464.1948819648487,0.00010029941736518894,0.0,-3.4471784515098265
2024-01-16 19:00:00+00:00,1203.8578742187274,39,12,3464.1948819648487,3470.245933392225,0.0001145754447683361,0.0,12.565205297207
2024-01-16 20:00:00+00:00,1206.3467080331168,39,12,3480.240328990834,3480.240328990834,0.00012098590886986576,0.0,2.495933279642249
2024-01-16 21:00:00+00:00,1224.995405449729,39,12,3504.948660004022,3504.948660004022,9.012225695540226e-05,0.0,18.659726043311334
2024-01-16 22:00:00+00:00,1207.3218180120455,39,12,3490.0573709671353,3490.0573709671353,0.00010487316722233983,0.0,-17.66699123078431
2024-01-16 23:00:00+00:00,1201.2067546194546,39,12,3477.2882216145326,3477.2882216145326,-0.0029324990850692206,0.0,-6.106384776297088
2024-01-17 00:00:00+00:00,1197.6817629133059,39,12,3496.455140262211,3496.455140262211,-0.0014298514595906795,0.0,-3.5149367412975807
2024-01-17 01:00:00+00:00,1187.6150528687463,39,12,3496.455140262211,3486.5519369287686,-0.004828528629595293,0.0,-10.06188151593
2024-01-17 02:00:00+00:00,1190.013338852354,39,12,3476.981513722735,3476.981513722735,-0.009889110691419284,0.0,2.4169382262419874
2024-01-17 03:00:00+00:00,1177.6209359080206,39,12,3459.67303485471,3459.67303485471,-0.011618796826474667,0.0,-12.372995332016403
2024-01-17 04:00:00+00:00,1178.10475865538,39,12,3444.2143932853332,3444.2143932853332,-0.00989596660461288,0.0,0.5006751026703711
2024-01-17 05:00:00+00:00,1172.4879772599525,39,12,3431.6102596013143,3431.6102596013143,-0.00047469908435897453,0.0,-5.610634836185479
2024-01-17 06:00:00+00:00,1174.3300458266456,39,12,3431.6102596013143,3430.900667175206,-0.0029478778018866307,0.0,1.8450164444950203
2024-01-17 07:00:00+00:00,1162.4873408495969,39,12,3404.2184657237053,3404.2184657237053,-0.004566179793031191,0.0,-11.82581249001072
2024-01-17 08:00:00+00:00,1168.1850310973878,39,12,3425.5408634137843,3425.5408634137843,-0.0071152487119734665,0.0,5.714400575463317
2024-01-17 09:00:00+00:00,1164.2886069788722,39,12,3425.5408634137843,3421.734126712501,9.894873002759736e-05,0.0,-3.8965230672455147
2024-01-17 10:00:00+00:00,1178.4895302039108,39,12,3438.484131581834,3438.484131581834,-0.0004536732723389753,0.0,14.20720136898657
2024-01-17 11:00:00+00:00,1164.6021911757791,39,12,3438.484131581834,3430.7116865563353,-0.006306807950104122,0.0,-13.881032220181485
2024-01-17 12:00:00+00:00,1172.9938235489003,39,12,3438.484131581834,3442.394257545931,-0.002970530063312945,0.0,8.394602903184488
2024-01-17 13:00:00+00:00,1158.9282605875032,39,12,3399.2642937308356,3399.2642937308356,9.850736727208239e-05,0.0,-14.048012541731476
2024-01-17 14:00:00+00:00,1156.2000578972718,39,12,3399.2642937308356,3400.22189354669,0.00011806821267936049,0.0,-2.728320758444169
2024-01-17 15:00:00+00:00,1148.3710179626062,39,12,3370.6532404590216,3370.6532404590216,0.00012616806482176218,0.0,-7.8162911287580625
2024-01-17 16:00:00+00:00,1138.8650045997235,39,12,3370.6532404590216,3376.2360721755003,0.00011701914766339486,0.0,-9.506130382030367
2024-01-17 17:00:00+00:00,1140.2099156929235,39,12,3370.6532404590216,3371.6344865196656,0.00010332701923587728,0.0,1.3448077661806337
2024-01-17 18:00:00+00:00,1159.3395300123557,39,12,3389.4452343871644,3389.4452343871644,9.987384200391873e-05,0.0,19.137970842857783
2024-01-17 19:00:00+00:00,1159.4535010986178,39,12,3377.3947824934908,3377.3947824934908,9.193464003923917e-05,0.0,0.11930185497420562
2024-01-17 20:00:00+00:00,1167.7249851711408,39,12,3399.9013994428897,3399.9013994428897,9.026284296799188e-05,0.0,8.281521787307321
2024-01-17 21:00:00+00:00,1164.8291790765593,39,12,3384.1951860093764,3384.1951860093764,8.76178483524418e-05,0.0,-2.8888259163846914
2024-01-17 22:00:00+00:00,1168.0989918961247,39,12,3394.4730026669995,3394.4730026669995,0.00010331327002844367,0.0,3.274334523791272
2024-01-17 23:00:00+00:00,1172.5798261638329,39,12,3394.4730026669995,3395.2880875341125,0.00010130376446476283,0.0,4.480732963943729
2024-01-18 00:00:00+00:00,1163.6702281994226,39,12,3394.4730026669995,3400.870338861092,0.00038390237720001687,0.0,-8.909981866787442
2024-01-18 01:00:00+00:00,1157.6237202509371,39,12,3374.997646430979,3374.997646430979,7.783429260864406e-05,0.0,-6.037821872471771
2024-01-18 02:00:00+00:00,1162.5442481936302,39,12,3374.997646430979,3376.2387150943855,8.259102471915329e-05,0.0,4.920445351668344
2024-01-18 03:00:00+00:00,1157.5357422446095,39,12,3374.997646430979,3375.146738455573,-0.00028107264324836304,0.0,-5.008224876377333
2024-01-18 04:00:00+00:00,1163.779622049653,39,12,3374.997646430979,3376.140943605247,4.699904334060632e-05,0.0,6.243832806000164
2024-01-18 05:00:00+00:00,1172.0116822985601,39,12,3395.39851884362,3395.39851884362,4.824825634633487e-05,0.0,8.241192393236398
2024-01-18 06:00:00+00:00,1174.5318119361643,39,12,3422.033778844256,3422.033778844256,7.228626012931931e-05,0.0,2.5320432183443535
2024-01-18 07:00:00+00:00,1183.2723313810636,39,12,3432.5195551238257,3432.5195551238257,8.235450706976918e-05,0.0,8.745155689717947
2024-01-18 08:00:00+00:00,1169.7550435061103,39,12,3394.5583587673746,3394.5583587673746,8.011052204351518e-05,0.0,-13.500285447114907
2024-01-18 09:00:00+00:00,1169.4982666515345,39,12,3370.7546418738584,3370.7546418738584,9.280612375250929e-05,0.0,-0.2461579880974964
2024-01-18 10:00:00+00:00,1146.1282985589664,39,12,3323.7207261071903,3323.7207261071903,7.448922725696505e-05,0.0,-23.34887731970048
2024-01-18 11:00:00+00:00,1153.151597369481,39,12,3323.7207261071903,3323.986137257522,7.991378569498523e-05,0.0,7.02321889672877
2024-01-18 12:00:00+00:00,1145.3494990974793,39,12,3313.3653125847704,3313.3653125847704,0.0001011202543356837,0.0,-7.797539456170833
2024-01-18 13:00:00+00:00,1150.8926508764582,39,12,3313.3653125847704,3319.792076502984,8.324505296184934e-05,0.0,5.543068533925823
2024-01-18 14:00:00+00:00,1168.9159235866955,39,12,3340.806788461051,3340.806788461051,7.466358265247725e-05,0.0,18.035546710799053
2024-01-18 15:00:00+00:00,1159.2468560033524,39,12,3340.806788461051,3347.430163591788,-0.00054485115982433,0.0,-9.668522732183401
2024-01-18 16:00:00+00:00,1107.0923826886144,39,12,3280.9937179033636,3280.9937179033636,0.00040725701192452545,0.0,-52.12796468999901
2024-01-18 17:00:00+00:00,1096.1288827925948,39,12,3247.8631667809796,3247.8631667809796,7.203959064778468e-05,0.0,-10.948663187605225
2024-01-18 18:00:00+00:00,1073.0439161904706,39,12,3247.8631667809796,3253.111535976149,-0.00018060590472123252,0.0,-23.08478599621947
2024-01-18 19:00:00+00:00,1033.7113819867932,39,12,3199.2538827616827,3199.2538827616827,5.6897861725606e-05,0.0,-39.31071692373051
2024-01-18 20:00:00+00:00,1020.6897574600416,39,12,3223.91320044031,3223.91320044031,0.0004670812487015529,0.0,-13.010994915044906
2024-01-18 21:00:00+00:00,1042.2599459670507,39,12,3223.91320044031,3229.4597651134577,-0.00022913720617203726,0.0,21.57041764421536
2024-01-18 22:00:00+00:00,1059.9327802583123,39,12,3254.4977185674243,3254.4977185674243,-0.0007187480060171889,0.0,17.68731607242466
2024-01-18 23:00:00+00:00,1058.0982855918217,39,12,3237.8642305743956,3237.8642305743956,-0.0008644020206664204,0.0,-1.8261451948730223
2024-01-19 00:00:00+00:00,1055.2604226822662,39,12,3219.438886985919,3219.438886985919,-0.0009623559724258686,0.0,-2.8286091489682765
2024-01-19 01:00:00+00:00,1053.644017029123,39,12,3198.2783574565346,3198.2783574565346,-0.0005559734833675784,0.0,-1.606327441371503
2024-01-19 02:00:00+00:00,1041.6945486548557,39,12,3170.7990158686534,3170.7990158686534,-0.0016087324263052063,0.0,-11.935493938126571
