hour_idx,hour,n_alpha,n_alpha_long,n_alpha_short,n_hedge,n_hedge_long,n_hedge_short,n_total,funding_paid,funding_received,net_funding,alpha_price_pnl,hedge_price_pnl,fees,positions_opened,positions_closed,hourly_pnl,cumulative_pnl
5959,2024-02-18 14:00:00,11,11,0,19,0,19,30,0.24526791000000003,0.24708071000000004,0.0018128000000000033,4.047997712710369,-3.276366825969311,0.63,6,8,0.14344368674105745,-1076.9045116152897
5960,2024-02-18 15:00:00,14,14,0,24,0,24,38,0.28382799999999997,0.28500304,0.001175040000000016,10.343702938076515,-17.582790452311624,0.63,11,3,-7.867912474235109,-1084.7724240895247
5961,2024-02-18 16:00:00,15,15,0,26,0,26,41,0.33245590999999997,0.34012594,0.00767003000000005,5.673173731611806,-3.261349008941334,1.1250000000000002,14,11,1.2944947526704718,-1083.4779293368542
5962,2024-02-18 17:00:00,8,8,0,14,0,14,22,0.11819432999999999,0.11834741999999998,0.00015308999999999462,-4.095994280055314,-3.059080900101312,1.934999999999999,12,31,-9.089922090156625,-1092.567851427011
5963,2024-02-18 18:00:00,11,11,0,24,0,24,35,0.19777033000000002,0.19831232000000001,0.0005419899999999922,-11.695050672809593,4.962264510040288,1.3949999999999998,22,9,-8.127244172769306,-1100.6950955997802
5964,2024-02-18 19:00:00,11,11,0,22,0,22,33,0.20317741,0.20330716000000004,0.00012975000000003956,-5.3213549632296475,6.443814685020785,0.9900000000000003,10,12,0.132589471791137,-1100.562506127989
5965,2024-02-18 20:00:00,14,14,0,30,0,30,44,0.25797871,0.2583495799999999,0.0003708699999999121,9.533284146877644,-6.02617444145583,1.305,20,9,2.2024805754218137,-1098.3600255525673
5966,2024-02-18 21:00:00,10,10,0,16,0,16,26,0.18656097000000002,0.18772846000000004,0.001167490000000021,17.17266823960897,-5.073424274332657,1.6199999999999994,9,27,10.480411455276315,-1087.879614097291
5967,2024-02-18 22:00:00,13,13,0,23,0,23,36,0.27526736,0.2850677299999999,0.009800369999999892,-5.098931874092965,17.56260876712805,1.0800000000000003,17,7,11.393477263035086,-1076.486136834256
5968,2024-02-18 23:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.6199999999999994,0,36,-1.6199999999999994,-1078.106136834256
5969,2024-02-19 00:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5970,2024-02-19 01:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5971,2024-02-19 02:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5972,2024-02-19 03:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5973,2024-02-19 04:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5974,2024-02-19 05:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5975,2024-02-19 06:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5976,2024-02-19 07:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5977,2024-02-19 08:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5978,2024-02-19 09:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5979,2024-02-19 10:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5980,2024-02-19 11:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5981,2024-02-19 12:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5982,2024-02-19 13:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5983,2024-02-19 14:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5984,2024-02-19 15:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5985,2024-02-19 16:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5986,2024-02-19 17:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5987,2024-02-19 18:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5988,2024-02-19 19:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5989,2024-02-19 20:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5990,2024-02-19 21:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5991,2024-02-19 22:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5992,2024-02-19 23:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5993,2024-02-20 00:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5994,2024-02-20 01:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5995,2024-02-20 02:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5996,2024-02-20 03:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5997,2024-02-20 04:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5998,2024-02-20 05:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
5999,2024-02-20 06:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
6000,2024-02-20 07:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
6001,2024-02-20 08:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
6002,2024-02-20 09:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
6003,2024-02-20 10:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
6004,2024-02-20 11:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
6005,2024-02-20 12:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
6006,2024-02-20 13:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
6007,2024-02-20 14:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
6008,2024-02-20 15:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1078.106136834256
6009,2024-02-20 16:00:00,1,1,0,2,0,2,3,0.033635780000000004,0.03397422,0.0003384399999999954,5.230335948501312,-4.4182427928666606,0.135,3,0,0.6774315956346517,-1077.4287052386212
6010,2024-02-20 17:00:00,1,1,0,2,0,2,3,0.02448189,0.03032406,0.005842170000000001,1.9690307780539047,-3.7010037138530256,0.09,1,1,-1.816130765799121,-1079.2448360044202
6011,2024-02-20 18:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.135,0,3,-0.135,-1079.3798360044202
6012,2024-02-20 19:00:00,1,1,0,2,0,2,3,0.02907687,0.03999727,0.0109204,-1.4970059880239535,1.6574135008893451,0.135,3,0,0.036327912865391665,-1079.343508091555
6013,2024-02-20 20:00:00,1,1,0,2,0,2,3,0.02899364,0.03908257,0.010088929999999996,-0.5889057750759863,-0.4644141439505796,0.0,0,0,-1.0432309890265659,-1080.3867390805815
6014,2024-02-20 21:00:00,1,1,0,2,0,2,3,0.0260903,0.04263085,0.016540549999999998,-0.3248614561437101,-3.090652649057951,0.0,0,0,-3.398973555201661,-1083.785712635783
6015,2024-02-20 22:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.135,0,3,-0.135,-1083.920712635783
6016,2024-02-20 23:00:00,1,1,0,2,0,2,3,0.024285260000000003,0.04380231,0.019517049999999994,4.203796977915547,-10.775320657150399,0.135,3,0,-6.687006629234851,-1090.607719265018
6017,2024-02-21 00:00:00,1,1,0,2,0,2,3,0.02286816,0.04030429,0.01743613,-3.4069444518763015,-2.286863461870255,0.18,2,2,-5.856371783746556,-1096.4640910487644
6018,2024-02-21 01:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.135,0,3,-0.135,-1096.5990910487644
6019,2024-02-21 02:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1096.5990910487644
6020,2024-02-21 03:00:00,1,1,0,2,0,2,3,0.02262093,0.02796316,0.00534223,-2.1665644879157284,2.9266123023191657,0.135,3,0,0.6303900444034373,-1095.968701004361
6021,2024-02-21 04:00:00,1,1,0,2,0,2,3,0.02609173,0.03156823,0.005476500000000002,-3.1573924491637886,4.574509871868304,0.09,1,1,1.3325939227045152,-1094.6361070816565
6022,2024-02-21 05:00:00,1,1,0,2,0,2,3,0.02031849,0.02405094,0.0037324499999999983,-0.5319117358963293,1.0404811473513766,0.09,1,1,0.42230186145504733,-1094.2138052202015
6023,2024-02-21 06:00:00,1,1,0,2,0,2,3,0.021069150000000002,0.02804459,0.006975439999999999,-1.0856266375415498,-1.9448951447137477,0.0,0,0,-3.023546342255297,-1097.2373515624568
6024,2024-02-21 07:00:00,1,1,0,2,0,2,3,0.020588179999999998,0.031221890000000002,0.010633710000000005,0.9635922622998323,0.1935656359774265,0.0,0,0,1.1677916082772588,-1096.0695599541796
6025,2024-02-21 08:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.135,0,3,-0.135,-1096.2045599541796
6026,2024-02-21 09:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1096.2045599541796
6027,2024-02-21 10:00:00,1,1,0,2,0,2,3,0.014043070000000001,0.02519959,0.01115652,-3.6942621672524876,5.246677666200002,0.135,3,0,1.4285720189475142,-1094.775987935232
6028,2024-02-21 11:00:00,1,1,0,2,0,2,3,0.02091025,0.02429925,0.003389000000000003,-1.2904279647174155,-4.109468691898199,0.18,2,2,-5.576507656615614,-1100.3524955918476
6029,2024-02-21 12:00:00,1,1,0,2,0,2,3,0.02491436,0.03045825,0.005543889999999999,-4.374207071542828,-0.33919592814369315,0.09,1,1,-4.79785910968652,-1105.150354701534
6030,2024-02-21 13:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.135,0,3,-0.135,-1105.285354701534
6031,2024-02-21 14:00:00,1,1,0,2,0,2,3,0.02291522,0.027096139999999998,0.004180919999999998,3.187018445015175,-9.380195122326851,0.135,3,0,-6.3239957573116765,-1111.6093504588457
6032,2024-02-21 15:00:00,1,1,0,2,0,2,3,0.01841433,0.02250643,0.004092100000000001,7.806312931327067,-3.795755169928354,0.09,1,1,3.9246498613987137,-1107.684700597447
6033,2024-02-21 16:00:00,1,1,0,2,0,2,3,0.015834320000000002,0.02649222,0.010657899999999998,-1.2383251128135084,6.716234592317596,0.0,0,0,5.4885673795040875,-1102.196133217943
6034,2024-02-21 17:00:00,1,1,0,2,0,2,3,0.014908040000000001,0.024048359999999998,0.009140319999999997,0.6231155778894567,2.3365586626485024,0.18,2,2,2.788814560537959,-1099.407318657405
6035,2024-02-21 18:00:00,1,1,0,2,0,2,3,0.01616337,0.02955911,0.01339574,-0.15980823012385595,-1.009572985786606,0.0,0,0,-1.155985475910462,-1100.5633041333156
6036,2024-02-21 19:00:00,1,1,0,2,0,2,3,0.019154769999999998,0.03535715,0.01620238,0.2000800320128053,1.4851777941638344,0.0,0,0,1.7014602061766397,-1098.861843927139
6037,2024-02-21 20:00:00,1,1,0,2,0,2,3,0.02046102,0.03384732,0.0133863,8.545375865479727,-1.7178334992986295,0.18,2,2,6.660928666181097,-1092.200915260958
6038,2024-02-21 21:00:00,1,1,0,2,0,2,3,0.01299878,0.02490204,0.01190326,0.92833588673163,-2.674379731769709,0.0,0,0,-1.7341405850380789,-1093.9350558459962
6039,2024-02-21 22:00:00,1,1,0,2,0,2,3,0.01976444,0.030320069999999998,0.010555629999999996,-0.5197135650319074,-0.6291883541985241,0.0,0,0,-1.1383462892304315,-1095.0734021352266
6040,2024-02-21 23:00:00,1,1,0,2,0,2,3,0.01605409,0.025901639999999997,0.009847549999999997,-2.1211701095244764,2.434223975342424,0.18,2,2,0.14290141581794757,-1094.9305007194087
6041,2024-02-22 00:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.135,0,3,-0.135,-1095.0655007194086
6042,2024-02-22 01:00:00,1,1,0,2,0,2,3,0.01371132,0.01493637,0.0012250499999999984,1.3416041546451236,-0.6375532193346171,0.135,3,0,0.5702759853105065,-1094.4952247340982
6043,2024-02-22 02:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.135,0,3,-0.135,-1094.6302247340982
6044,2024-02-22 03:00:00,1,1,0,2,0,2,3,0.01484385,0.02446912,0.00962527,-0.2785515320334397,0.25590108049937005,0.135,3,0,-0.14802518153406966,-1094.7782499156322
6045,2024-02-22 04:00:00,1,1,0,2,0,2,3,0.01841665,0.02851935,0.0101027,0.5148005148005089,2.890340282840229,0.18,2,2,3.235243497640738,-1091.5430064179914
6046,2024-02-22 05:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.135,0,3,-0.135,-1091.6780064179914
6047,2024-02-22 06:00:00,1,1,0,2,0,2,3,0.01871343,0.02766595,0.008952520000000002,0.8170164811945321,-2.7557384222106736,0.135,3,0,-2.0647694210161416,-1093.7427758390074
6048,2024-02-22 07:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.135,0,3,-0.135,-1093.8777758390074
6049,2024-02-22 08:00:00,1,1,0,2,0,2,3,0.0231392,0.03518602,0.01204682,0.5746320953048405,-0.23626963997200634,0.135,3,0,0.21540927533283416,-1093.6623665636746
6050,2024-02-22 09:00:00,1,1,0,2,0,2,3,0.018630289999999997,0.02668345,0.008053160000000004,-1.6164994425864068,3.3202265050656323,0.0,0,0,1.7117802224792256,-1091.9505863411953
6051,2024-02-22 10:00:00,1,1,0,2,0,2,3,0.019224079999999998,0.03186226,0.012638180000000006,1.5222702499530156,-0.3948894635321495,0.18,2,2,0.9600189664208663,-1090.9905673747744
6052,2024-02-22 11:00:00,1,1,0,2,0,2,3,0.02104645,0.03274922,0.011702770000000001,0.4813032210292365,0.18808826111253563,0.0,0,0,0.6810942521417721,-1090.3094731226327
6053,2024-02-22 12:00:00,1,1,0,2,0,2,3,0.022072460000000002,0.028906679999999997,0.006834219999999995,-0.6816507000736783,2.413161806705048,0.0,0,0,1.7383453266313698,-1088.5711277960013
6054,2024-02-22 13:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.135,0,3,-0.135,-1088.7061277960013
6055,2024-02-22 14:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1088.7061277960013
6056,2024-02-22 15:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1088.7061277960013
6057,2024-02-22 16:00:00,1,1,0,2,0,2,3,0.014368700000000002,0.023437189999999997,0.009068489999999995,0.8210487031162453,-3.5659253513840383,0.135,3,0,-2.870808158267793,-1091.5769359542692
6058,2024-02-22 17:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.135,0,3,-0.135,-1091.7119359542692
6059,2024-02-22 18:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1091.7119359542692
6060,2024-02-22 19:00:00,1,1,0,2,0,2,3,0.0128475,0.023121759999999998,0.010274259999999999,-1.8835265570234634,1.0044159014085556,0.135,3,0,-1.0038363956149077,-1092.715772349884
6061,2024-02-22 20:00:00,1,1,0,2,0,2,3,0.01651375,0.02773726,0.011223509999999999,-1.4623021196672925,4.945776548912983,0.18,2,2,3.314697939245691,-1089.4010744106383
6062,2024-02-22 21:00:00,1,1,0,2,0,2,3,0.014557400000000002,0.027371430000000002,0.01281403,0.4508735675370952,-0.13025539325388574,0.18,2,2,0.15343220428320942,-1089.247642206355
6063,2024-02-22 22:00:00,1,1,0,2,0,2,3,0.01812388,0.02614591,0.008022030000000003,-1.8148543541253657,4.9126667918212945,0.18,2,2,2.9258344676959283,-1086.3218077386591
6064,2024-02-22 23:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.135,0,3,-0.135,-1086.456807738659
6065,2024-02-23 00:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1086.456807738659
6066,2024-02-23 01:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1086.456807738659
6067,2024-02-23 02:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1086.456807738659
6068,2024-02-23 03:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1086.456807738659
6069,2024-02-23 04:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1086.456807738659
6070,2024-02-23 05:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1086.456807738659
6071,2024-02-23 06:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1086.456807738659
6072,2024-02-23 07:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1086.456807738659
6073,2024-02-23 08:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1086.456807738659
6074,2024-02-23 09:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1086.456807738659
6075,2024-02-23 10:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1086.456807738659
6076,2024-02-23 11:00:00,1,1,0,2,0,2,3,0.02290511,0.02583654,0.0029314300000000022,-1.7020462803595366,4.105426204115763,0.135,3,0,2.271311353756226,-1084.185496384903
6077,2024-02-23 12:00:00,1,1,0,2,0,2,3,0.02122201,0.02496516,0.0037431500000000006,0.5447470817120671,-1.2095400884051926,0.0,0,0,-0.6610498566931254,-1084.8465462415961
6078,2024-02-23 13:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.135,0,3,-0.135,-1084.981546241596
6079,2024-02-23 14:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1084.981546241596
6080,2024-02-23 15:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1084.981546241596
6081,2024-02-23 16:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1084.981546241596
6082,2024-02-23 17:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1084.981546241596
6083,2024-02-23 18:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1084.981546241596
6084,2024-02-23 19:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1084.981546241596
6085,2024-02-23 20:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1084.981546241596
6086,2024-02-23 21:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1084.981546241596
6087,2024-02-23 22:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1084.981546241596
6088,2024-02-23 23:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1084.981546241596
6089,2024-02-24 00:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1084.981546241596
6090,2024-02-24 01:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1084.981546241596
6091,2024-02-24 02:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1084.981546241596
6092,2024-02-24 03:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1084.981546241596
6093,2024-02-24 04:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1084.981546241596
6094,2024-02-24 05:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1084.981546241596
6095,2024-02-24 06:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1084.981546241596
6096,2024-02-24 07:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1084.981546241596
6097,2024-02-24 08:00:00,1,1,0,2,0,2,3,0.011465699999999999,0.01211814,0.0006524400000000007,0.6634304207119801,-1.6334421675112938,0.135,3,0,-1.1043593067993136,-1086.0859055483954
6098,2024-02-24 09:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.135,0,3,-0.135,-1086.2209055483954
6099,2024-02-24 10:00:00,1,1,0,2,0,2,3,0.01219849,0.01229573,9.724000000000017e-05,1.2654172673394157,-0.6471983010461725,0.135,3,0,0.48331620629324323,-1085.7375893421022
6100,2024-02-24 11:00:00,1,1,0,2,0,2,3,0.015429680000000001,0.01587728,0.0004475999999999994,-1.3445112306232199,0.3680569971262792,0.0,0,0,-0.9760066334969406,-1086.7135959755992
6101,2024-02-24 12:00:00,1,1,0,2,0,2,3,0.01568495,0.02439218,0.00870723,0.9329808738920861,-0.5923099496062876,0.26999999999999996,3,3,0.07937815428579853,-1086.6342178213133
6102,2024-02-24 13:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.135,0,3,-0.135,-1086.7692178213133
6103,2024-02-24 14:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1086.7692178213133
6104,2024-02-24 15:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1086.7692178213133
6105,2024-02-24 16:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1086.7692178213133
6106,2024-02-24 17:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1086.7692178213133
6107,2024-02-24 18:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1086.7692178213133
6108,2024-02-24 19:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1086.7692178213133
6109,2024-02-24 20:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1086.7692178213133
6110,2024-02-24 21:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1086.7692178213133
6111,2024-02-24 22:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1086.7692178213133
6112,2024-02-24 23:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1086.7692178213133
6113,2024-02-25 00:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1086.7692178213133
6114,2024-02-25 01:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1086.7692178213133
6115,2024-02-25 02:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1086.7692178213133
6116,2024-02-25 03:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1086.7692178213133
6117,2024-02-25 04:00:00,1,1,0,2,0,2,3,0.015187309999999999,0.02571448,0.010527170000000002,1.8145956607495042,-2.2211636464434643,0.135,3,0,-0.5310408156939601,-1087.3002586370073
6118,2024-02-25 05:00:00,1,1,0,2,0,2,3,0.01230625,0.012344389999999998,3.813999999999901e-05,0.5056357315916902,-3.6811499545050177,0.26999999999999996,3,3,-3.4454760829133275,-1090.7457347199206
6119,2024-02-25 06:00:00,1,1,0,2,0,2,3,0.01485691,0.02347586,0.008618950000000002,0.3511162351954801,-0.32875589088229795,0.09,1,1,-0.05902070568681787,-1090.8047554256075
6120,2024-02-25 07:00:00,1,1,0,2,0,2,3,0.01981927,0.02910773,0.009288459999999998,-1.2481069507546103,1.9339127141485344,0.0,0,0,0.6950942233939241,-1090.1096612022136
6121,2024-02-25 08:00:00,1,1,0,2,0,2,3,0.02152563,0.03425764,0.012732009999999998,0.43363299841353703,-1.380446950158358,0.0,0,0,-0.9340819417448211,-1091.0437431439584
6122,2024-02-25 09:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.135,0,3,-0.135,-1091.1787431439584
6123,2024-02-25 10:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1091.1787431439584
6124,2024-02-25 11:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1091.1787431439584
6125,2024-02-25 12:00:00,1,1,0,2,0,2,3,0.0243289,0.031395370000000006,0.007066470000000005,1.5648567119155306,1.2860422560051465,0.135,3,0,2.722965437920677,-1088.4557777060377
6126,2024-02-25 13:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.135,0,3,-0.135,-1088.5907777060377
6127,2024-02-25 14:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1088.5907777060377
6128,2024-02-25 15:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1088.5907777060377
6129,2024-02-25 16:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,-1088.5907777060377
