date,asset_close,btc_close,spread,z,rolling_beta,position,hedged_ret,fee_cost,strategy_ret_gross,strategy_ret_net,equity_curve_gross,equity_curve_net
2025-12-02 16:00:00,3014.3,91842.0,-0.043157714426323324,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-02 20:00:00,2994.6,91237.0,-0.039660525410926795,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-03 00:00:00,3029.6,92594.0,-0.05049988615652623,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-03 04:00:00,3055.8,92973.0,-0.048102986454988894,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-03 08:00:00,3071.9,92961.0,-0.042651789511282345,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-03 12:00:00,3084.6,92338.0,-0.028296815640619144,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-03 16:00:00,3126.7,92990.0,-0.025444406349162563,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-03 20:00:00,3187.0,93395.0,-0.012953577116380899,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-04 00:00:00,3208.6,93498.0,-0.00787566914607396,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-04 04:00:00,3189.0,93345.0,-0.011511595783153084,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-04 08:00:00,3185.2,92898.0,-0.0054016731092989545,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-04 12:00:00,3206.8,92940.0,0.0006691912165504021,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-04 16:00:00,3117.2,91927.0,-0.010997440341013132,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-04 20:00:00,3131.7,92034.0,-0.008126256069736826,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-05 00:00:00,3169.6,92143.0,0.002102548745121169,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-05 04:00:00,3171.9,92205.0,0.0018046825291495594,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-05 08:00:00,3130.4,91298.0,0.003672857770011362,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-05 12:00:00,3103.8,90406.0,0.010075116806140372,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-05 16:00:00,3036.4,89586.0,0.001981430111509752,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-05 20:00:00,3020.4,89294.0,0.0016645779310326958,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-06 00:00:00,3038.3,89634.0,0.0017921175970450065,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-06 04:00:00,3024.8,89546.0,-0.0011668176805166297,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-06 08:00:00,3037.4,89581.0,0.0023956193958856176,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-06 12:00:00,3040.0,89712.0,0.0010282707963149562,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-06 16:00:00,3029.7,89359.0,0.003631954284323058,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-06 20:00:00,3037.0,89181.0,0.009071809916752827,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-07 00:00:00,3052.6,89669.0,0.005893763502216487,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-07 04:00:00,3036.2,89335.0,0.0061837112890561485,,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-07 08:00:00,3034.6,89091.0,0.009817227204171886,1.0553618187640406,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-07 12:00:00,3027.2,89508.0,0.00027200244091751813,0.5047834334712387,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-07 16:00:00,3138.0,91372.0,0.00486520695707604,0.7028259560891529,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-07 20:00:00,3059.9,90344.0,-0.0031261993830611345,0.1920865967997029,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-08 00:00:00,3111.5,91025.0,0.0021726223204936446,0.46820117380938275,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-08 04:00:00,3134.7,91513.0,0.001467351531792005,0.3699943676426729,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-08 08:00:00,3142.2,91926.0,-0.00299286338407434,-0.15532286553938157,,0,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-08 12:00:00,3102.4,89918.0,0.017857643274302504,2.154991895545033,,-1,0.0,0.0,0.0,0.0,1.0,1.0
2025-12-08 16:00:00,3118.8,90071.0,0.02054368750384583,2.482361207783334,,-1,0.0,0.00045,-0.0,-0.00045,1.0,0.99955
2025-12-08 20:00:00,3125.4,90594.0,0.013850083271616853,1.529967193113507,,-1,0.0,0.0,-0.0,-0.0,1.0,0.99955
2025-12-09 00:00:00,3129.2,90356.0,0.019066899798145798,2.016319215672951,,-1,0.0,0.0,-0.0,-0.0,1.0,0.99955
2025-12-09 04:00:00,3123.3,90439.0,0.0157829038300612,1.51840599032666,,-1,0.0,0.0,-0.0,-0.0,1.0,0.99955
2025-12-09 08:00:00,3118.6,90338.0,0.015976781135833562,1.4371040245602598,,-1,0.0,0.0,-0.0,-0.0,1.0,0.99955
2025-12-09 12:00:00,3245.2,92671.0,0.016981981461070106,1.4477987776557977,,-1,0.0,0.0,-0.0,-0.0,1.0,0.99955
2025-12-09 16:00:00,3357.3,93757.0,0.03321853145525644,2.9688009741400845,,-1,0.0,0.0,-0.0,-0.0,1.0,0.99955
2025-12-09 20:00:00,3317.8,92654.0,0.03938600112416424,3.022429262475773,,-1,0.0,0.0,-0.0,-0.0,1.0,0.99955
2025-12-10 00:00:00,3310.1,92381.0,0.0415513497387785,2.6929245531144006,,-1,0.0,0.0,-0.0,-0.0,1.0,0.99955
2025-12-10 04:00:00,3327.6,92752.0,0.040727251342591586,2.285622888338557,,-1,0.0,0.0,-0.0,-0.0,1.0,0.99955
2025-12-10 08:00:00,3318.6,92085.0,0.04899801329692366,2.491870857554931,,-1,0.0,0.0,-0.0,-0.0,1.0,0.99955
2025-12-10 12:00:00,3328.3,92027.0,0.052875126942099726,2.3777801192785324,,-1,0.0,0.0,-0.0,-0.0,1.0,0.99955
2025-12-10 16:00:00,3391.4,92900.0,0.05729331062416598,2.3051788680457004,,-1,0.0,0.0,-0.0,-0.0,1.0,0.99955
2025-12-10 20:00:00,3323.7,91961.0,0.05258347793132323,1.8468085115530744,,-1,0.0,0.0,-0.0,-0.0,1.0,0.99955
2025-12-11 00:00:00,3192.6,89860.0,0.047498833413131436,1.4582483836999132,,-1,0.0,0.0,-0.0,-0.0,1.0,0.99955
2025-12-11 04:00:00,3201.8,90236.0,0.04402433878602885,1.1946675095004424,,-1,0.0,0.0,-0.0,-0.0,1.0,0.99955
2025-12-11 08:00:00,3192.9,90202.0,0.04181407663447878,1.0117698436782436,,-1,0.0,0.0,-0.0,-0.0,1.0,0.99955
2025-12-11 12:00:00,3180.4,89849.0,0.04385640673134361,1.0439319363469464,,-1,0.0,0.0,-0.0,-0.0,1.0,0.99955
2025-12-11 16:00:00,3196.5,90787.0,0.03310689643560494,0.45267025983197107,,0,0.0,0.0,-0.0,-0.0,1.0,0.99955
2025-12-11 20:00:00,3239.8,92481.0,0.01843873971582788,-0.32509416175353895,,0,0.0,0.00045,0.0,-0.00045,1.0,0.9991002025000001
2025-12-12 00:00:00,3247.5,92254.0,0.024551166363430355,-0.03914511105756844,,0,0.0,0.0,0.0,0.0,1.0,0.9991002025000001
2025-12-12 04:00:00,3248.3,92413.0,0.022177879223059804,-0.19705375932257052,,0,0.0,0.0,0.0,0.0,1.0,0.9991002025000001
2025-12-12 08:00:00,3244.8,92399.0,0.02133028722273167,-0.26690884426848227,,0,0.0,0.0,0.0,0.0,1.0,0.9991002025000001
2025-12-12 12:00:00,3076.4,89903.0,0.00969551196372187,-0.9409619512831562,,0,0.0,0.0,0.0,0.0,1.0,0.9991002025000001
2025-12-12 16:00:00,3075.6,90156.0,0.005160464237565776,-1.195982208427486,1.4293493775245067,0,-0.00428243937245654,0.0,-0.0,-0.0,1.0,0.9991002025000001
2025-12-12 20:00:00,3086.3,90228.0,0.007419023014087145,-1.1210576820794518,1.4582826198867425,0,0.0023143885252581353,0.0,0.0,0.0,1.0,0.9991002025000001
2025-12-13 00:00:00,3091.8,90309.0,0.007834464533127417,-1.12411402072102,1.4614043048241294,0,0.0004701288520147038,0.0,0.0,0.0,1.0,0.9991002025000001
