timestamp,open,high,low,close
2025-11-23 20:50:00,87433.5,87560.0,87433.5,87469.5
2025-11-23 20:55:00,87463.0,87507.5,87358.0,87465.0
2025-11-23 21:00:00,87448.0,87448.0,87300.0,87395.0
2025-11-23 21:05:00,87395.0,87490.0,87300.0,87300.0
2025-11-23 21:10:00,87300.5,87320.5,87126.5,87248.0
2025-11-23 21:15:00,87248.5,87357.0,87239.0,87303.5
2025-11-23 21:20:00,87303.5,87450.0,87303.5,87397.0
2025-11-23 21:25:00,87415.5,87550.0,87415.5,87550.0
2025-11-23 21:30:00,87550.0,87658.0,87518.5,87658.0
2025-11-23 21:35:00,87658.0,87795.5,87600.0,87665.0
2025-11-23 21:40:00,87665.5,87788.5,87640.0,87640.0
2025-11-23 21:45:00,87640.0,87760.5,87600.5,87743.0
2025-11-23 21:50:00,87743.0,87861.5,87742.5,87860.5
2025-11-23 21:55:00,87861.0,87958.0,87842.5,87957.0
2025-11-23 22:00:00,87957.0,88091.0,87700.5,87763.0
2025-11-23 22:05:00,87750.0,87857.0,87659.0,87659.5
2025-11-23 22:10:00,87683.0,87753.5,87659.5,87700.5
2025-11-23 22:15:00,87710.5,87742.0,87532.5,87678.5
2025-11-23 22:20:00,87677.0,87954.5,87676.5,87886.0
2025-11-23 22:25:00,87860.5,87903.0,87750.0,87867.0
2025-11-23 22:30:00,87867.0,87867.5,87697.5,87698.0
2025-11-23 22:35:00,87698.0,87758.5,87648.0,87699.0
2025-11-23 22:40:00,87699.0,87822.0,87623.5,87743.5
2025-11-23 22:45:00,87733.0,87834.0,87715.5,87833.5
2025-11-23 22:50:00,87846.0,87850.5,87794.5,87837.0
2025-11-23 22:55:00,87837.5,88019.0,87837.5,87981.0
2025-11-23 23:00:00,87981.0,88058.5,87457.0,87553.5
2025-11-23 23:05:00,87537.0,87568.5,87450.5,87482.5
2025-11-23 23:10:00,87477.0,87582.5,87273.5,87299.0
2025-11-23 23:15:00,87299.5,87399.5,86928.0,87057.0
2025-11-23 23:20:00,87056.5,87056.5,86832.0,86990.5
2025-11-23 23:25:00,86990.5,87084.0,86918.0,87021.0
2025-11-23 23:30:00,87027.0,87027.0,86803.0,86841.5
2025-11-23 23:35:00,86847.0,86911.0,86703.5,86760.5
2025-11-23 23:40:00,86760.0,86875.0,86741.5,86800.5
2025-11-23 23:45:00,86819.0,86913.0,86769.5,86815.5
2025-11-23 23:50:00,86790.5,86877.5,86728.5,86786.0
2025-11-23 23:55:00,86786.0,86826.5,86734.0,86801.0
2025-11-24 00:00:00,86801.0,86801.0,86588.0,86588.0
2025-11-24 00:05:00,86588.0,86591.0,86263.0,86323.0
2025-11-24 00:10:00,86337.5,86417.0,86272.0,86294.0
2025-11-24 00:15:00,86293.5,86294.0,86021.0,86029.0
2025-11-24 00:20:00,86029.5,86249.5,85905.5,86249.0
2025-11-24 00:25:00,86238.0,86429.0,86144.5,86390.0
2025-11-24 00:30:00,86407.5,86488.0,86225.5,86488.0
2025-11-24 00:35:00,86500.0,86855.5,86500.0,86843.0
2025-11-24 00:40:00,86825.0,86947.5,86665.0,86837.0
2025-11-24 00:45:00,86836.5,86928.5,86656.0,86928.5
2025-11-24 00:50:00,86928.5,87173.5,86822.0,86822.0
2025-11-24 00:55:00,86822.0,86830.0,86650.0,86707.5
2025-11-24 01:00:00,86707.0,86707.0,86500.5,86616.0
2025-11-24 01:05:00,86622.5,86832.5,86541.0,86794.0
2025-11-24 01:10:00,86807.5,86969.0,86724.5,86736.0
2025-11-24 01:15:00,86746.5,86809.0,86560.0,86674.5
2025-11-24 01:20:00,86685.5,86712.5,86582.5,86648.0
2025-11-24 01:25:00,86668.0,86884.5,86634.5,86787.0
2025-11-24 01:30:00,86796.0,86814.0,86550.5,86600.0
2025-11-24 01:35:00,86581.0,86654.0,86523.0,86526.0
2025-11-24 01:40:00,86530.5,86666.0,86376.5,86490.0
2025-11-24 01:45:00,86490.5,86552.5,86411.5,86552.5
2025-11-24 01:50:00,86556.5,86898.0,86556.5,86824.5
2025-11-24 01:55:00,86824.0,87045.5,86824.0,87035.0
2025-11-24 02:00:00,87026.0,87483.5,86980.0,87429.5
2025-11-24 02:05:00,87441.5,87887.5,87441.5,87568.5
2025-11-24 02:10:00,87600.5,87939.5,87600.5,87887.5
2025-11-24 02:15:00,87879.0,88016.5,87743.0,88009.5
2025-11-24 02:20:00,87972.5,88013.0,87861.5,87968.0
2025-11-24 02:25:00,87948.0,88001.0,87670.0,87695.0
2025-11-24 02:30:00,87671.0,87764.5,87250.5,87263.0
2025-11-24 02:35:00,87296.5,87467.5,87250.5,87437.5
2025-11-24 02:40:00,87400.0,87508.5,87328.0,87345.0
2025-11-24 02:45:00,87345.0,87426.0,87256.0,87307.0
2025-11-24 02:50:00,87302.5,87447.5,87220.5,87447.0
2025-11-24 02:55:00,87430.0,87472.0,87356.0,87472.0
2025-11-24 03:00:00,87471.5,87540.5,87443.5,87513.5
2025-11-24 03:05:00,87513.0,87513.0,87278.5,87279.0
2025-11-24 03:10:00,87279.0,87294.0,87151.0,87288.0
2025-11-24 03:15:00,87288.0,87668.0,87194.0,87668.0
2025-11-24 03:20:00,87675.5,87739.0,87525.0,87525.0
2025-11-24 03:25:00,87529.0,87571.5,87520.5,87569.5
2025-11-24 03:30:00,87578.0,87647.0,87497.0,87565.5
2025-11-24 03:35:00,87555.0,87606.5,87429.5,87443.5
2025-11-24 03:40:00,87453.5,87470.5,87338.0,87413.5
2025-11-24 03:45:00,87426.0,87482.0,87262.0,87333.5
2025-11-24 03:50:00,87310.5,87398.5,87232.5,87269.0
2025-11-24 03:55:00,87269.5,87466.5,87269.5,87418.5
2025-11-24 04:00:00,87418.0,87510.0,87388.0,87476.0
2025-11-24 04:05:00,87476.5,87527.5,87392.0,87495.0
2025-11-24 04:10:00,87502.5,87573.5,87324.0,87324.0
2025-11-24 04:15:00,87318.0,87318.0,86700.5,86727.5
2025-11-24 04:20:00,86740.0,86740.0,86450.0,86471.0
2025-11-24 04:25:00,86464.0,86569.5,86417.0,86543.5
2025-11-24 04:30:00,86557.5,86787.5,86557.0,86785.5
2025-11-24 04:35:00,86788.0,86788.0,86612.5,86668.0
2025-11-24 04:40:00,86676.5,86709.5,86574.0,86658.5
2025-11-24 04:45:00,86658.0,86691.0,86550.5,86589.5
2025-11-24 04:50:00,86579.0,86733.5,86552.0,86730.5
2025-11-24 04:55:00,86730.5,86770.0,86625.5,86696.0
2025-11-24 05:00:00,86674.5,86766.0,86643.0,86756.5
2025-11-24 05:05:00,86756.5,87423.0,86756.5,87419.5
2025-11-24 05:10:00,87405.0,87649.0,87391.0,87522.5
2025-11-24 05:15:00,87522.5,87671.0,87455.0,87531.0
2025-11-24 05:20:00,87515.0,87677.0,87515.0,87622.5
2025-11-24 05:25:00,87635.0,87778.0,87555.0,87596.0
2025-11-24 05:30:00,87569.5,87598.0,87395.0,87434.5
2025-11-24 05:35:00,87415.0,87486.0,87365.5,87475.5
2025-11-24 05:40:00,87475.5,87542.0,87415.5,87522.0
2025-11-24 05:45:00,87506.5,87522.0,87327.0,87379.0
2025-11-24 05:50:00,87383.0,87428.0,87291.0,87350.0
2025-11-24 05:55:00,87388.0,87410.0,87220.0,87410.0
2025-11-24 06:00:00,87418.5,87449.5,87199.0,87199.0
2025-11-24 06:05:00,87199.0,87199.5,86870.0,86972.0
2025-11-24 06:10:00,86992.0,87053.0,86863.5,86873.5
2025-11-24 06:15:00,86884.5,87100.0,86884.5,87012.5
2025-11-24 06:20:00,87041.5,87107.0,86989.5,87072.0
2025-11-24 06:25:00,87048.5,87093.0,86947.5,87093.0
2025-11-24 06:30:00,87107.0,87107.0,86820.0,86820.0
2025-11-24 06:35:00,86820.5,87047.5,86794.5,86952.5
2025-11-24 06:40:00,86910.5,87044.5,86817.0,86969.0
2025-11-24 06:45:00,86985.0,87058.5,86893.5,86973.5
2025-11-24 06:50:00,86954.0,86970.5,86763.5,86900.0
2025-11-24 06:55:00,86900.0,86924.5,86795.0,86847.5
2025-11-24 07:00:00,86847.5,86847.5,86640.5,86723.0
2025-11-24 07:05:00,86701.5,86842.5,86701.0,86771.0
2025-11-24 07:10:00,86790.5,86879.5,86735.5,86796.5
2025-11-24 07:15:00,86796.5,86988.0,86700.5,86987.0
2025-11-24 07:20:00,86957.0,86957.0,86786.0,86866.0
2025-11-24 07:25:00,86832.5,86865.0,86748.5,86800.0
2025-11-24 07:30:00,86812.0,86985.5,86761.5,86924.5
2025-11-24 07:35:00,86939.0,87075.5,86922.5,87075.5
2025-11-24 07:40:00,87075.5,87279.5,87045.5,87249.5
2025-11-24 07:45:00,87249.5,87297.5,87059.0,87239.5
2025-11-24 07:50:00,87239.5,87259.5,87091.5,87091.5
2025-11-24 07:55:00,87078.0,87078.0,86916.0,86966.0
2025-11-24 08:00:00,86985.0,86985.0,86729.5,86762.0
2025-11-24 08:05:00,86777.5,86849.5,86684.5,86787.0
2025-11-24 08:10:00,86776.5,86926.0,86766.0,86890.0
2025-11-24 08:15:00,86863.5,86970.5,86756.5,86756.5
2025-11-24 08:20:00,86739.5,86890.5,86739.5,86871.0
2025-11-24 08:25:00,86870.5,86870.5,86760.0,86760.5
2025-11-24 08:30:00,86776.0,86850.5,86670.5,86675.5
2025-11-24 08:35:00,86670.0,86757.5,86670.0,86712.0
2025-11-24 08:40:00,86712.5,86798.0,86712.5,86772.0
2025-11-24 08:45:00,86776.5,86797.5,86671.0,86743.0
2025-11-24 08:50:00,86751.5,86800.0,86712.5,86800.0
2025-11-24 08:55:00,86815.5,86978.5,86777.5,86922.0
2025-11-24 09:00:00,86921.5,86921.5,86742.5,86892.5
2025-11-24 09:05:00,86892.0,86892.0,86501.5,86525.0
2025-11-24 09:10:00,86525.0,86602.5,86500.0,86564.0
2025-11-24 09:15:00,86553.0,86568.5,86220.0,86220.0
2025-11-24 09:20:00,86220.0,86220.0,85911.5,85997.5
2025-11-24 09:25:00,85992.5,85992.5,85825.0,85886.5
2025-11-24 09:30:00,85900.5,85959.5,85778.0,85813.5
2025-11-24 09:35:00,85813.5,86147.0,85813.5,86065.0
2025-11-24 09:40:00,86049.5,86053.5,85784.5,85957.5
2025-11-24 09:45:00,85951.0,86075.0,85919.5,85994.5
2025-11-24 09:50:00,85989.5,86070.0,85945.5,85973.0
2025-11-24 09:55:00,85977.5,86029.5,85900.0,85903.5
2025-11-24 10:00:00,85903.5,86119.5,85837.0,86064.5
2025-11-24 10:05:00,86064.5,86149.5,85894.0,86015.0
2025-11-24 10:10:00,86014.5,86014.5,85845.5,85854.5
2025-11-24 10:15:00,85854.5,85944.5,85819.0,85944.0
2025-11-24 10:20:00,85944.5,85982.0,85831.0,85845.0
2025-11-24 10:25:00,85829.5,85852.5,85712.0,85773.5
2025-11-24 10:30:00,85789.0,85818.5,85660.0,85686.5
2025-11-24 10:35:00,85689.0,85891.0,85656.5,85855.0
2025-11-24 10:40:00,85854.5,85997.5,85834.0,85890.5
2025-11-24 10:45:00,85890.5,86011.5,85876.0,86010.0
2025-11-24 10:50:00,86009.5,86025.0,85902.0,85923.5
2025-11-24 10:55:00,85924.0,86053.0,85924.0,86014.0
2025-11-24 11:00:00,86007.0,86149.5,85986.5,86104.0
2025-11-24 11:05:00,86097.5,86097.5,85781.5,85863.5
2025-11-24 11:10:00,85864.0,86058.0,85864.0,86046.0
2025-11-24 11:15:00,86045.5,86134.0,86003.5,86134.0
2025-11-24 11:20:00,86133.5,86133.5,85978.0,86023.0
2025-11-24 11:25:00,86001.0,86027.5,85923.0,86010.0
2025-11-24 11:30:00,86023.0,86150.0,86023.0,86128.5
2025-11-24 11:35:00,86129.0,86347.5,86073.0,86225.0
2025-11-24 11:40:00,86241.0,86358.0,86159.5,86356.0
2025-11-24 11:45:00,86356.0,86390.0,86276.0,86312.5
2025-11-24 11:50:00,86330.0,86368.5,86217.5,86217.5
2025-11-24 11:55:00,86218.0,86277.5,86200.0,86209.5
2025-11-24 12:00:00,86209.0,86209.0,86067.5,86085.5
2025-11-24 12:05:00,86085.5,86201.5,85949.5,85998.5
2025-11-24 12:10:00,85998.5,86008.0,85908.0,85958.5
2025-11-24 12:15:00,85959.0,86032.0,85908.0,85908.0
2025-11-24 12:20:00,85908.0,85972.0,85877.0,85897.0
2025-11-24 12:25:00,85897.0,86143.0,85897.0,86142.5
2025-11-24 12:30:00,86143.0,86253.5,86122.5,86164.5
2025-11-24 12:35:00,86164.5,86187.5,86000.0,86007.5
2025-11-24 12:40:00,86007.5,86044.0,85838.0,85909.0
2025-11-24 12:45:00,85890.5,86084.5,85882.5,86003.5
2025-11-24 12:50:00,86003.5,86003.5,85837.0,85902.5
2025-11-24 12:55:00,85905.5,85981.5,85897.5,85968.5
2025-11-24 13:00:00,85957.0,85992.0,85893.5,85964.5
2025-11-24 13:05:00,85965.0,86300.0,85965.0,86268.5
2025-11-24 13:10:00,86269.0,86434.5,86259.0,86315.0
2025-11-24 13:15:00,86279.0,86307.5,86134.5,86251.0
2025-11-24 13:20:00,86250.5,86298.5,86221.0,86276.0
2025-11-24 13:25:00,86260.5,86481.0,86198.0,86456.5
2025-11-24 13:30:00,86459.5,86459.5,86350.0,86368.0
2025-11-24 13:35:00,86379.0,86460.0,86312.0,86460.0
2025-11-24 13:40:00,86465.0,86510.0,86404.5,86490.0
2025-11-24 13:45:00,86489.5,86490.0,86276.5,86307.5
2025-11-24 13:50:00,86283.5,86349.0,86213.0,86271.0
2025-11-24 13:55:00,86271.0,86271.0,86020.0,86100.0
2025-11-24 14:00:00,86078.5,86078.5,85850.0,86020.0
2025-11-24 14:05:00,86037.0,86037.0,85920.5,85956.0
2025-11-24 14:10:00,85955.5,86055.0,85929.5,86031.0
2025-11-24 14:15:00,86009.5,86038.0,85936.0,85946.5
2025-11-24 14:20:00,85971.0,86000.0,85906.5,85963.0
2025-11-24 14:25:00,85963.5,86020.0,85855.0,85855.0
2025-11-24 14:30:00,85863.0,86423.5,85863.0,86423.5
2025-11-24 14:35:00,86437.5,86600.0,85967.0,86008.5
2025-11-24 14:40:00,85987.0,86079.5,85412.0,85539.0
2025-11-24 14:45:00,85516.0,85727.5,85400.0,85400.0
2025-11-24 14:50:00,85400.0,85798.5,85209.5,85684.5
2025-11-24 14:55:00,85684.5,86100.0,85605.5,86100.0
2025-11-24 15:00:00,86119.0,86488.5,86043.5,86488.5
2025-11-24 15:05:00,86488.5,86660.0,86332.0,86450.5
2025-11-24 15:10:00,86444.0,86698.0,86214.5,86488.5
2025-11-24 15:15:00,86488.5,86520.5,86036.5,86042.0
2025-11-24 15:20:00,86062.0,86300.0,86000.0,86067.5
2025-11-24 15:25:00,86077.0,86135.5,85853.5,86041.5
2025-11-24 15:30:00,86038.0,86482.5,85932.0,86411.0
2025-11-24 15:35:00,86411.5,86439.5,86216.5,86407.0
2025-11-24 15:40:00,86402.5,86573.5,86370.0,86473.5
2025-11-24 15:45:00,86481.5,86670.0,86481.0,86598.0
2025-11-24 15:50:00,86597.5,86660.0,86400.5,86409.5
2025-11-24 15:55:00,86401.0,86570.0,86328.5,86565.5
2025-11-24 16:00:00,86575.0,87181.0,86575.0,87061.0
2025-11-24 16:05:00,87020.5,87050.0,86753.5,86970.5
2025-11-24 16:10:00,86970.0,86970.0,86786.5,86820.0
2025-11-24 16:15:00,86837.0,87196.5,86837.0,87133.5
2025-11-24 16:20:00,87127.0,87184.0,87044.0,87171.5
2025-11-24 16:25:00,87171.5,87284.5,87087.0,87169.0
2025-11-24 16:30:00,87183.5,87247.0,87020.0,87147.5
2025-11-24 16:35:00,87126.0,87219.5,87050.0,87162.0
2025-11-24 16:40:00,87177.5,87488.5,87158.0,87467.5
2025-11-24 16:45:00,87467.0,87650.0,87332.0,87408.0
2025-11-24 16:50:00,87396.5,87404.0,87214.0,87278.0
2025-11-24 16:55:00,87248.5,87248.5,87120.5,87133.0
2025-11-24 17:00:00,87130.5,87284.5,87120.0,87168.5
2025-11-24 17:05:00,87155.0,87200.0,87013.0,87013.0
2025-11-24 17:10:00,87003.0,87053.0,86908.5,86963.0
2025-11-24 17:15:00,86963.0,87117.5,86919.5,87117.5
2025-11-24 17:20:00,87117.5,87394.0,86988.5,87371.0
2025-11-24 17:25:00,87356.0,87717.0,87343.0,87688.0
2025-11-24 17:30:00,87680.0,87884.0,87591.5,87827.5
2025-11-24 17:35:00,87828.0,87888.5,87731.0,87865.5
2025-11-24 17:40:00,87871.0,87964.5,87859.5,87888.5
2025-11-24 17:45:00,87888.5,88000.0,87870.0,87998.0
2025-11-24 17:50:00,87995.5,88000.0,87838.0,87929.5
2025-11-24 17:55:00,87935.0,88413.0,87917.0,88317.5
2025-11-24 18:00:00,88326.5,88514.0,88167.0,88240.5
2025-11-24 18:05:00,88214.0,88576.0,88174.0,88368.0
2025-11-24 18:10:00,88396.0,88493.0,88352.5,88428.5
2025-11-24 18:15:00,88449.0,88480.0,88351.5,88428.5
2025-11-24 18:20:00,88414.5,88468.0,88274.0,88301.5
2025-11-24 18:25:00,88279.0,88369.5,88184.0,88305.0
2025-11-24 18:30:00,88330.0,88431.0,88163.0,88389.5
2025-11-24 18:35:00,88389.5,88389.5,88101.0,88353.5
2025-11-24 18:40:00,88352.0,88367.0,88277.5,88362.5
2025-11-24 18:45:00,88372.0,88635.5,88372.0,88611.5
2025-11-24 18:50:00,88621.0,88696.0,88577.5,88621.5
2025-11-24 18:55:00,88621.5,88687.5,88582.0,88687.5
2025-11-24 19:00:00,88687.5,88771.0,88591.5,88753.0
2025-11-24 19:05:00,88769.0,88794.5,88699.5,88701.0
2025-11-24 19:10:00,88719.5,88741.5,88536.5,88653.5
2025-11-24 19:15:00,88653.5,88743.0,88576.5,88712.5
2025-11-24 19:20:00,88712.5,88712.5,88536.5,88555.0
2025-11-24 19:25:00,88567.0,88609.5,88477.5,88609.5
2025-11-24 19:30:00,88610.0,88701.0,88598.5,88690.0
2025-11-24 19:35:00,88701.0,88770.0,88615.5,88704.5
2025-11-24 19:40:00,88704.0,88704.0,88325.0,88397.0
2025-11-24 19:45:00,88397.0,88426.0,88247.0,88270.5
2025-11-24 19:50:00,88271.0,88360.5,88054.0,88197.0
2025-11-24 19:55:00,88150.0,88301.0,88106.0,88294.5
2025-11-24 20:00:00,88295.0,88529.5,88295.0,88471.5
2025-11-24 20:05:00,88471.0,88548.5,88374.5,88548.5
2025-11-24 20:10:00,88544.0,88724.5,88544.0,88610.0
2025-11-24 20:15:00,88605.0,88776.0,88555.0,88724.5
2025-11-24 20:20:00,88731.0,88830.5,88668.0,88695.5
2025-11-24 20:25:00,88695.0,88840.0,88575.0,88822.5
2025-11-24 20:30:00,88822.5,88847.0,88704.0,88784.5
2025-11-24 20:35:00,88784.5,88919.5,88770.5,88872.5
2025-11-24 20:40:00,88873.0,88913.0,88801.5,88879.5
2025-11-24 20:45:00,88880.0,89080.5,88880.0,89059.5
2025-11-24 20:50:00,89059.0,89174.0,88955.0,89173.5
2025-11-24 20:55:00,89173.5,89173.5,89020.5,89042.5
2025-11-24 21:00:00,89020.5,89073.0,88852.5,88967.0
2025-11-24 21:05:00,88986.5,89061.0,88974.0,89041.0
2025-11-24 21:10:00,89027.0,89070.0,88936.5,89017.0
2025-11-24 21:15:00,88997.0,89021.5,88903.5,88903.5
2025-11-24 21:20:00,88891.5,88928.0,88842.5,88871.5
2025-11-24 21:25:00,88871.5,88917.0,88822.5,88890.0
2025-11-24 21:30:00,88874.5,89056.0,88874.5,88924.5
2025-11-24 21:35:00,88909.5,88950.0,88825.5,88825.5
2025-11-24 21:40:00,88826.0,88930.0,88742.0,88742.0
2025-11-24 21:45:00,88742.0,88790.0,88673.5,88759.5
2025-11-24 21:50:00,88748.0,88827.5,88696.0,88696.0
2025-11-24 21:55:00,88696.0,88808.0,88678.5,88721.5
2025-11-24 22:00:00,88721.5,88886.0,88715.0,88858.5
2025-11-24 22:05:00,88858.5,89058.5,88816.0,88920.0
2025-11-24 22:10:00,88920.0,89005.0,88920.0,89005.0
2025-11-24 22:15:00,89004.5,89004.5,88869.0,88877.5
2025-11-24 22:20:00,88901.5,88970.5,88687.0,88765.0
2025-11-24 22:25:00,88761.5,88836.5,88680.0,88760.0
2025-11-24 22:30:00,88760.0,88849.0,88760.0,88848.5
2025-11-24 22:35:00,88848.5,88908.5,88770.5,88815.0
2025-11-24 22:40:00,88784.5,88803.5,88757.5,88784.5
2025-11-24 22:45:00,88799.5,88800.0,88698.0,88698.0
2025-11-24 22:50:00,88698.0,88701.0,88566.0,88568.5
2025-11-24 22:55:00,88568.5,88735.0,88551.0,88596.5
2025-11-24 23:00:00,88593.0,88665.5,88524.0,88586.0
2025-11-24 23:05:00,88557.5,88557.5,88483.0,88483.0
2025-11-24 23:10:00,88483.0,88553.0,88474.0,88493.0
2025-11-24 23:15:00,88475.0,88589.5,88475.0,88589.0
2025-11-24 23:20:00,88572.0,88572.0,88476.0,88495.0
2025-11-24 23:25:00,88495.0,88586.5,88449.5,88586.5
2025-11-24 23:30:00,88586.0,88586.0,88425.0,88464.0
2025-11-24 23:35:00,88471.0,88471.0,88263.0,88288.0
2025-11-24 23:40:00,88272.0,88403.0,88272.0,88390.5
2025-11-24 23:45:00,88380.5,88380.5,88262.0,88293.5
2025-11-24 23:50:00,88282.0,88287.0,88217.0,88234.5
2025-11-24 23:55:00,88234.5,88280.0,88234.5,88280.0
2025-11-25 00:00:00,88263.0,88263.0,88060.5,88130.0
2025-11-25 00:05:00,88139.5,88189.5,88080.5,88081.0
2025-11-25 00:10:00,88089.0,88141.0,87971.0,87997.5
2025-11-25 00:15:00,87988.5,87988.5,87904.0,87966.5
2025-11-25 00:20:00,87971.0,88055.0,87900.0,87935.0
2025-11-25 00:25:00,87912.5,87958.0,87850.0,87850.5
2025-11-25 00:30:00,87873.0,88102.0,87847.0,88102.0
2025-11-25 00:35:00,88078.0,88160.0,88065.5,88089.0
2025-11-25 00:40:00,88092.0,88250.0,88075.0,88157.5
2025-11-25 00:45:00,88157.0,88227.5,87949.5,88024.5
2025-11-25 00:50:00,88024.5,88130.0,87948.0,88129.5
2025-11-25 00:55:00,88125.0,88134.5,88021.5,88041.5
2025-11-25 01:00:00,88065.5,88091.5,87902.5,88009.5
2025-11-25 01:05:00,87988.5,88088.0,87875.5,88058.0
2025-11-25 01:10:00,88024.0,88159.5,88012.0,88121.5
2025-11-25 01:15:00,88121.0,88148.5,87924.0,87947.5
2025-11-25 01:20:00,88021.0,88175.0,87972.0,88175.0
2025-11-25 01:25:00,88158.0,88177.5,87990.0,88032.0
2025-11-25 01:30:00,88032.0,88042.0,87953.0,87992.5
2025-11-25 01:35:00,87973.5,88051.5,87922.5,87922.5
2025-11-25 01:40:00,87923.0,87974.0,87890.5,87953.0
2025-11-25 01:45:00,87953.0,87953.0,87758.5,87776.0
2025-11-25 01:50:00,87759.5,87835.5,87737.5,87785.5
2025-11-25 01:55:00,87751.0,87785.0,87700.0,87700.5
2025-11-25 02:00:00,87715.0,87919.5,87600.0,87862.5
2025-11-25 02:05:00,87806.5,87814.0,87720.0,87777.5
2025-11-25 02:10:00,87793.0,87860.5,87766.0,87785.0
2025-11-25 02:15:00,87778.0,87862.5,87764.0,87824.0
2025-11-25 02:20:00,87824.5,87857.0,87680.0,87680.0
2025-11-25 02:25:00,87680.0,87697.0,87588.5,87621.5
2025-11-25 02:30:00,87621.5,87621.5,87435.0,87490.5
2025-11-25 02:35:00,87495.5,87549.5,87450.0,87515.0
2025-11-25 02:40:00,87532.5,87675.0,87525.0,87653.0
2025-11-25 02:45:00,87633.5,87791.0,87633.5,87767.5
2025-11-25 02:50:00,87768.0,87843.5,87734.5,87734.5
2025-11-25 02:55:00,87766.5,87898.0,87766.5,87881.0
2025-11-25 03:00:00,87886.0,87886.0,87761.5,87805.0
2025-11-25 03:05:00,87833.0,88008.0,87816.5,87894.0
2025-11-25 03:10:00,87907.5,87907.5,87761.0,87783.5
2025-11-25 03:15:00,87783.5,87817.0,87723.5,87771.0
2025-11-25 03:20:00,87762.0,87940.0,87739.0,87935.0
2025-11-25 03:25:00,87939.5,87939.5,87817.5,87902.5
