timestamp,index_price,funding_rate,interest_1h,prev_index_price
2025-12-20 17:00:00,88115.2,4.6614673455463e-05,1.4321594122012729e-08,88137.66
2025-12-20 18:00:00,88149.3,3.884028494962589e-05,0.0,88115.2
2025-12-20 19:00:00,88274.46,2.3394009581976576e-05,0.0,88149.3
2025-12-20 20:00:00,88195.78,1.0405338271874907e-05,0.0,88274.46
2025-12-20 21:00:00,88247.71,1.5752313968027515e-06,0.0,88195.78
2025-12-20 22:00:00,88177.95,1.4354503471850748e-08,0.0,88247.71
2025-12-20 23:00:00,88253.43,1.435176697636124e-08,0.0,88177.95
2025-12-21 00:00:00,88327.72,7.664728050084923e-08,6.24075520048592e-08,88253.43
2025-12-21 01:00:00,88352.11,6.230980400896113e-08,0.0,88327.72
2025-12-21 02:00:00,87992.54,1.0567859488303365e-07,4.344440290315691e-08,88352.11
2025-12-21 03:00:00,87924.84,7.847840980170288e-07,6.767870903715182e-07,87992.54
2025-12-21 04:00:00,88047.82,9.686398412405698e-07,1.8398827091607428e-07,87924.84
2025-12-21 05:00:00,88048.22,9.69378051117032e-07,1.6749092621373273e-10,88047.82
2025-12-21 06:00:00,88111.07,9.68611755732756e-07,0.0,88048.22
2025-12-21 07:00:00,88067.1,9.69440883823426e-07,0.0,88111.07
2025-12-21 08:00:00,88144.47,9.077968546212591e-07,0.0,88067.1
2025-12-21 09:00:00,88508.13,1.842228603740273e-06,9.31985620347692e-07,88144.47
2025-12-21 10:00:00,88854.54,4.496678444625062e-06,2.7210659613607972e-06,88508.13
2025-12-21 11:00:00,88634.78,5.814837849022425e-06,2.0190107044423413e-06,88854.54
2025-12-21 12:00:00,88579.67,8.151337949555563e-06,2.52936255595796e-06,88634.78
2025-12-21 13:00:00,88611.32,8.325373451864115e-06,1.7521721041960918e-07,88579.67
2025-12-21 14:00:00,87661.41,8.331316215061936e-06,0.0,88611.32
2025-12-21 15:00:00,88037.36,8.672967531519337e-06,3.442158832287592e-07,87661.41
2025-12-21 16:00:00,88039.93,1.2069718898642068e-05,3.3850135129744357e-06,88037.36
2025-12-21 17:00:00,88323.42,1.1193887633243977e-05,1.0149137012203023e-08,88039.93
2025-12-21 18:00:00,88300.25,8.505983260037366e-06,0.0,88323.42
2025-12-21 19:00:00,88421.65,6.545547945661717e-06,7.433769992915383e-08,88300.25
2025-12-21 20:00:00,88461.88,4.039813587491389e-06,2.607871535128038e-08,88421.65
2025-12-21 21:00:00,88217.56,3.865977218469523e-06,0.0,88461.88
2025-12-21 22:00:00,88143.76,3.824534088860389e-06,0.0,88217.56
2025-12-21 23:00:00,88454.75,4.304553592393762e-06,8.102875980828082e-07,88143.76
2025-12-22 00:00:00,88635.8,9.769221276979088e-07,5.762544691730676e-08,88454.75
2025-12-22 01:00:00,88611.8,3.845809564990637e-06,2.886095042058268e-06,88635.8
2025-12-22 02:00:00,88605.01,8.583396578139982e-06,4.7553150895854014e-06,88611.8
2025-12-22 03:00:00,88442.36,1.0605130573619545e-05,2.088695341957674e-06,88605.01
2025-12-22 04:00:00,88754.38,1.6302264853069934e-05,5.7171379254467626e-06,88442.36
2025-12-22 05:00:00,88886.42,2.0786816171532472e-05,4.557139314679745e-06,88754.38
2025-12-22 06:00:00,88808.52,2.1270264718820623e-05,5.050579741097321e-07,88886.42
2025-12-22 07:00:00,88883.53,2.075215521342316e-05,2.2087076795970945e-07,88808.52
2025-12-22 08:00:00,89140.77,3.364567806797136e-05,1.2944869587857453e-05,88883.53
2025-12-22 09:00:00,89298.22,4.407587548627287e-05,1.3404162868254898e-05,89140.77
2025-12-22 10:00:00,89793.04,5.279251175534745e-05,1.3580387057545339e-05,89298.22
2025-12-22 11:00:00,89748.42,6.757723544338954e-05,1.7225604816440412e-05,89793.04
2025-12-22 12:00:00,89914.87,6.718004865488216e-05,5.158850615979289e-06,89748.42
2025-12-22 13:00:00,90182.14,6.543402180548137e-05,2.7493959912382457e-06,89914.87
2025-12-22 14:00:00,89889.78,6.533019355694604e-05,4.6521947252432083e-07,90182.14
2025-12-22 15:00:00,90104.27,6.525159977350864e-05,8.82720877901606e-08,89889.78
2025-12-22 16:00:00,89701.19,5.3594793000912496e-05,1.1489667199171908e-06,90104.27
2025-12-22 17:00:00,89513.77,4.2059615971297865e-05,1.8061105299264253e-06,89701.19
2025-12-22 18:00:00,89273.49,3.01416991680833e-05,1.4999812026226747e-06,89513.77
2025-12-22 19:00:00,89108.83,1.5634965427748057e-05,2.7108676825826948e-06,89273.49
2025-12-22 20:00:00,88016.12,1.5660253310418227e-05,5.118410265738651e-06,89108.83
2025-12-22 21:00:00,88318.14,2.322490972070791e-05,1.0028871102571416e-05,88016.12
2025-12-22 22:00:00,88242.09,2.7963316228892406e-05,5.18513959028819e-06,88318.14
2025-12-22 23:00:00,88619.1,3.816835842963321e-05,1.001544368415841e-05,88242.09
2025-12-23 00:00:00,88561.93,4.21008675075454e-05,5.1837844708538965e-06,88619.1
2025-12-23 01:00:00,88729.53,4.318792017363592e-05,2.945694771043569e-06,88561.93
2025-12-23 02:00:00,88469.66,4.1904700820735887e-05,3.2666132945467034e-07,88729.53
2025-12-23 03:00:00,88159.01,4.1543650312270185e-05,2.40473445186133e-06,88469.66
2025-12-23 04:00:00,88138.33,3.6391031369895896e-05,4.1313074318568465e-07,88159.01
2025-12-23 05:00:00,87879.64,2.6645814186375417e-05,1.9280102610996314e-07,88138.33
2025-12-23 06:00:00,87705.22,2.2594152525476974e-05,1.1472259256228817e-06,87879.64
2025-12-23 07:00:00,87350.64,1.4435165836004325e-05,1.7841246699845104e-06,87705.22
2025-12-23 08:00:00,87517.18,9.490523400121134e-06,2.4175783865901885e-07,87350.64
2025-12-23 09:00:00,87419.55,6.5572144621125205e-06,0.0,87517.18
2025-12-23 10:00:00,87479.53,6.212305162195438e-06,0.0,87419.55
2025-12-23 11:00:00,87559.12,3.794200908289369e-06,0.0,87479.53
2025-12-23 12:00:00,87810.19,3.5306910015634275e-06,1.494254942351417e-07,87559.12
2025-12-23 13:00:00,87747.81,3.3280931168364467e-06,0.0,87810.19
2025-12-23 14:00:00,87573.57,2.1765386931053403e-06,0.0,87747.81
2025-12-23 15:00:00,86828.79,4.905097732444948e-07,9.993662719590625e-08,87573.57
2025-12-23 16:00:00,87399.48,3.821481887230525e-06,3.544157148707389e-06,86828.79
