t,time,close
1757808000000,2025-09-14 00:00:00,4666.1
1757822400000,2025-09-14 04:00:00,4652.4
1757836800000,2025-09-14 08:00:00,4636.2
1757851200000,2025-09-14 12:00:00,4584.9
1757865600000,2025-09-14 16:00:00,4618.8
1757880000000,2025-09-14 20:00:00,4607.9
1757894400000,2025-09-15 00:00:00,4639.6
1757908800000,2025-09-15 04:00:00,4601.1
1757923200000,2025-09-15 08:00:00,4533.1
1757937600000,2025-09-15 12:00:00,4501.8
1757952000000,2025-09-15 16:00:00,4497.1
1757966400000,2025-09-15 20:00:00,4526.4
1757980800000,2025-09-16 00:00:00,4524.0
1757995200000,2025-09-16 04:00:00,4515.0
1758009600000,2025-09-16 08:00:00,4503.2
1758024000000,2025-09-16 12:00:00,4470.5
1758038400000,2025-09-16 16:00:00,4492.0
1758052800000,2025-09-16 20:00:00,4501.5
1758067200000,2025-09-17 00:00:00,4497.4
1758081600000,2025-09-17 04:00:00,4543.7
1758096000000,2025-09-17 08:00:00,4491.8
1758110400000,2025-09-17 12:00:00,4490.2
1758124800000,2025-09-17 16:00:00,4519.6
1758139200000,2025-09-17 20:00:00,4590.8
1758153600000,2025-09-18 00:00:00,4613.9
1758168000000,2025-09-18 04:00:00,4575.9
1758182400000,2025-09-18 08:00:00,4577.3
1758196800000,2025-09-18 12:00:00,4600.3
1758211200000,2025-09-18 16:00:00,4588.7
1758225600000,2025-09-18 20:00:00,4588.9
1758240000000,2025-09-19 00:00:00,4550.9
1758254400000,2025-09-19 04:00:00,4540.7
1758268800000,2025-09-19 08:00:00,4515.4
1758283200000,2025-09-19 12:00:00,4476.4
1758297600000,2025-09-19 16:00:00,4443.8
1758312000000,2025-09-19 20:00:00,4471.4
1758326400000,2025-09-20 00:00:00,4467.3
1758340800000,2025-09-20 04:00:00,4484.1
1758355200000,2025-09-20 08:00:00,4470.3
1758369600000,2025-09-20 12:00:00,4498.5
1758384000000,2025-09-20 16:00:00,4480.6
1758398400000,2025-09-20 20:00:00,4480.6
1758412800000,2025-09-21 00:00:00,4478.5
1758427200000,2025-09-21 04:00:00,4478.0
1758441600000,2025-09-21 08:00:00,4461.3
1758456000000,2025-09-21 12:00:00,4483.8
1758470400000,2025-09-21 16:00:00,4494.7
1758484800000,2025-09-21 20:00:00,4445.2
1758499200000,2025-09-22 00:00:00,4304.9
1758513600000,2025-09-22 04:00:00,4191.2
1758528000000,2025-09-22 08:00:00,4179.6
1758542400000,2025-09-22 12:00:00,4165.9
1758556800000,2025-09-22 16:00:00,4132.5
1758571200000,2025-09-22 20:00:00,4197.3
1758585600000,2025-09-23 00:00:00,4185.9
1758600000000,2025-09-23 04:00:00,4203.2
1758614400000,2025-09-23 08:00:00,4190.1
1758628800000,2025-09-23 12:00:00,4179.1
1758643200000,2025-09-23 16:00:00,4151.1
1758657600000,2025-09-23 20:00:00,4162.7
1758672000000,2025-09-24 00:00:00,4145.4
1758686400000,2025-09-24 04:00:00,4172.8
1758700800000,2025-09-24 08:00:00,4180.1
1758715200000,2025-09-24 12:00:00,4163.5
1758729600000,2025-09-24 16:00:00,4159.8
1758744000000,2025-09-24 20:00:00,4151.5
1758758400000,2025-09-25 00:00:00,4061.2
1758772800000,2025-09-25 04:00:00,4006.7
1758787200000,2025-09-25 08:00:00,4001.3
1758801600000,2025-09-25 12:00:00,4000.0
1758816000000,2025-09-25 16:00:00,3909.1
1758830400000,2025-09-25 20:00:00,3872.4
1758844800000,2025-09-26 00:00:00,3963.0
1758859200000,2025-09-26 04:00:00,3936.3
1758873600000,2025-09-26 08:00:00,3903.7
1758888000000,2025-09-26 12:00:00,3944.0
1758902400000,2025-09-26 16:00:00,4022.9
1758916800000,2025-09-26 20:00:00,4030.8
1758931200000,2025-09-27 00:00:00,4017.5
1758945600000,2025-09-27 04:00:00,4006.1
1758960000000,2025-09-27 08:00:00,4000.7
1758974400000,2025-09-27 12:00:00,4016.9
1758988800000,2025-09-27 16:00:00,4001.0
1759003200000,2025-09-27 20:00:00,4017.4
1759017600000,2025-09-28 00:00:00,4001.4
1759032000000,2025-09-28 04:00:00,4013.4
1759046400000,2025-09-28 08:00:00,3991.4
1759060800000,2025-09-28 12:00:00,4019.4
1759075200000,2025-09-28 16:00:00,4037.8
1759089600000,2025-09-28 20:00:00,4141.6
1759104000000,2025-09-29 00:00:00,4118.8
1759118400000,2025-09-29 04:00:00,4106.3
1759132800000,2025-09-29 08:00:00,4100.9
1759147200000,2025-09-29 12:00:00,4163.5
1759161600000,2025-09-29 16:00:00,4186.5
1759176000000,2025-09-29 20:00:00,4213.6
1759190400000,2025-09-30 00:00:00,4197.0
1759204800000,2025-09-30 04:00:00,4180.5
1759219200000,2025-09-30 08:00:00,4163.8
1759233600000,2025-09-30 12:00:00,4117.4
1759248000000,2025-09-30 16:00:00,4159.5
1759262400000,2025-09-30 20:00:00,4143.6
1759276800000,2025-10-01 00:00:00,4126.4
1759291200000,2025-10-01 04:00:00,4145.2
1759305600000,2025-10-01 08:00:00,4296.8
1759320000000,2025-10-01 12:00:00,4326.2
1759334400000,2025-10-01 16:00:00,4332.7
1759348800000,2025-10-01 20:00:00,4346.0
1759363200000,2025-10-02 00:00:00,4376.2
1759377600000,2025-10-02 04:00:00,4375.3
1759392000000,2025-10-02 08:00:00,4379.1
1759406400000,2025-10-02 12:00:00,4436.6
1759420800000,2025-10-02 16:00:00,4495.8
1759435200000,2025-10-02 20:00:00,4483.7
1759449600000,2025-10-03 00:00:00,4501.2
1759464000000,2025-10-03 04:00:00,4462.7
1759478400000,2025-10-03 08:00:00,4479.2
1759492800000,2025-10-03 12:00:00,4536.4
1759507200000,2025-10-03 16:00:00,4520.1
1759521600000,2025-10-03 20:00:00,4512.7
1759536000000,2025-10-04 00:00:00,4487.2
1759550400000,2025-10-04 04:00:00,4498.7
1759564800000,2025-10-04 08:00:00,4484.0
1759579200000,2025-10-04 12:00:00,4454.5
1759593600000,2025-10-04 16:00:00,4467.1
1759608000000,2025-10-04 20:00:00,4487.2
1759622400000,2025-10-05 00:00:00,4531.6
1759636800000,2025-10-05 04:00:00,4606.6
1759651200000,2025-10-05 08:00:00,4551.5
1759665600000,2025-10-05 12:00:00,4533.8
1759680000000,2025-10-05 16:00:00,4488.6
1759694400000,2025-10-05 20:00:00,4516.2
1759708800000,2025-10-06 00:00:00,4539.5
1759723200000,2025-10-06 04:00:00,4536.2
1759737600000,2025-10-06 08:00:00,4574.5
1759752000000,2025-10-06 12:00:00,4676.2
1759766400000,2025-10-06 16:00:00,4723.5
1759780800000,2025-10-06 20:00:00,4686.0
1759795200000,2025-10-07 00:00:00,4693.0
1759809600000,2025-10-07 04:00:00,4679.9
1759824000000,2025-10-07 08:00:00,4710.0
1759838400000,2025-10-07 12:00:00,4515.2
1759852800000,2025-10-07 16:00:00,4481.8
1759867200000,2025-10-07 20:00:00,4450.7
1759881600000,2025-10-08 00:00:00,4446.6
1759896000000,2025-10-08 04:00:00,4466.3
1759910400000,2025-10-08 08:00:00,4489.9
1759924800000,2025-10-08 12:00:00,4448.9
1759939200000,2025-10-08 16:00:00,4517.6
1759953600000,2025-10-08 20:00:00,4528.7
1759968000000,2025-10-09 00:00:00,4452.7
1759982400000,2025-10-09 04:00:00,4427.6
1759996800000,2025-10-09 08:00:00,4373.8
1760011200000,2025-10-09 12:00:00,4315.6
1760025600000,2025-10-09 16:00:00,4338.1
1760040000000,2025-10-09 20:00:00,4369.2
1760054400000,2025-10-10 00:00:00,4346.7
1760068800000,2025-10-10 04:00:00,4321.6
1760083200000,2025-10-10 08:00:00,4341.8
1760097600000,2025-10-10 12:00:00,4100.7
1760112000000,2025-10-10 16:00:00,3994.2
1760126400000,2025-10-10 20:00:00,3822.3
1760140800000,2025-10-11 00:00:00,3789.9
1760155200000,2025-10-11 04:00:00,3757.4
1760169600000,2025-10-11 08:00:00,3837.8
1760184000000,2025-10-11 12:00:00,3822.7
1760198400000,2025-10-11 16:00:00,3758.0
1760212800000,2025-10-11 20:00:00,3744.5
1760227200000,2025-10-12 00:00:00,3779.7
1760241600000,2025-10-12 04:00:00,3826.1
1760256000000,2025-10-12 08:00:00,3818.5
1760270400000,2025-10-12 12:00:00,4032.4
1760284800000,2025-10-12 16:00:00,4133.5
1760299200000,2025-10-12 20:00:00,4150.2
1760313600000,2025-10-13 00:00:00,4138.9
1760328000000,2025-10-13 04:00:00,4177.0
1760342400000,2025-10-13 08:00:00,4078.9
1760356800000,2025-10-13 12:00:00,4133.6
1760371200000,2025-10-13 16:00:00,4248.8
1760385600000,2025-10-13 20:00:00,4238.9
1760400000000,2025-10-14 00:00:00,4151.6
1760414400000,2025-10-14 04:00:00,3979.6
1760428800000,2025-10-14 08:00:00,3970.2
1760443200000,2025-10-14 12:00:00,4083.7
1760457600000,2025-10-14 16:00:00,4101.3
1760472000000,2025-10-14 20:00:00,4124.8
1760486400000,2025-10-15 00:00:00,4080.5
1760500800000,2025-10-15 04:00:00,4121.7
1760515200000,2025-10-15 08:00:00,4099.6
1760529600000,2025-10-15 12:00:00,3979.6
1760544000000,2025-10-15 16:00:00,3979.4
1760558400000,2025-10-15 20:00:00,3983.7
1760572800000,2025-10-16 00:00:00,4012.9
1760587200000,2025-10-16 04:00:00,4003.0
1760601600000,2025-10-16 08:00:00,4061.4
1760616000000,2025-10-16 12:00:00,3904.7
1760630400000,2025-10-16 16:00:00,3864.9
1760644800000,2025-10-16 20:00:00,3893.0
1760659200000,2025-10-17 00:00:00,3930.9
1760673600000,2025-10-17 04:00:00,3756.4
1760688000000,2025-10-17 08:00:00,3777.1
1760702400000,2025-10-17 12:00:00,3797.3
1760716800000,2025-10-17 16:00:00,3825.7
1760731200000,2025-10-17 20:00:00,3830.7
1760745600000,2025-10-18 00:00:00,3869.7
1760760000000,2025-10-18 04:00:00,3891.4
1760774400000,2025-10-18 08:00:00,3880.7
1760788800000,2025-10-18 12:00:00,3876.2
1760803200000,2025-10-18 16:00:00,3892.2
1760817600000,2025-10-18 20:00:00,3887.4
1760832000000,2025-10-19 00:00:00,3904.7
1760846400000,2025-10-19 04:00:00,3886.0
1760860800000,2025-10-19 08:00:00,3922.2
1760875200000,2025-10-19 12:00:00,3977.1
1760889600000,2025-10-19 16:00:00,3983.7
1760904000000,2025-10-19 20:00:00,3980.4
1760918400000,2025-10-20 00:00:00,4025.5
1760932800000,2025-10-20 04:00:00,4053.4
1760947200000,2025-10-20 08:00:00,4033.5
1760961600000,2025-10-20 12:00:00,4003.1
1760976000000,2025-10-20 16:00:00,3980.4
1760990400000,2025-10-20 20:00:00,3978.1
1761004800000,2025-10-21 00:00:00,3922.6
1761019200000,2025-10-21 04:00:00,3891.9
1761033600000,2025-10-21 08:00:00,3890.1
1761048000000,2025-10-21 12:00:00,4082.9
1761062400000,2025-10-21 16:00:00,3993.3
1761076800000,2025-10-21 20:00:00,3870.3
1761091200000,2025-10-22 00:00:00,3857.1
1761105600000,2025-10-22 04:00:00,3866.9
1761120000000,2025-10-22 08:00:00,3827.6
1761134400000,2025-10-22 12:00:00,3839.2
1761148800000,2025-10-22 16:00:00,3802.3
1761163200000,2025-10-22 20:00:00,3803.6
1761177600000,2025-10-23 00:00:00,3825.1
1761192000000,2025-10-23 04:00:00,3879.1
1761206400000,2025-10-23 08:00:00,3863.1
1761220800000,2025-10-23 12:00:00,3877.1
1761235200000,2025-10-23 16:00:00,3859.4
1761249600000,2025-10-23 20:00:00,3857.0
1761264000000,2025-10-24 00:00:00,3892.3
1761278400000,2025-10-24 04:00:00,3950.1
1761292800000,2025-10-24 08:00:00,3947.7
1761307200000,2025-10-24 12:00:00,3890.0
1761321600000,2025-10-24 16:00:00,3927.2
1761336000000,2025-10-24 20:00:00,3935.9
1761350400000,2025-10-25 00:00:00,3921.8
1761364800000,2025-10-25 04:00:00,3929.0
1761379200000,2025-10-25 08:00:00,3941.0
1761393600000,2025-10-25 12:00:00,3933.3
1761408000000,2025-10-25 16:00:00,3957.6
1761422400000,2025-10-25 20:00:00,3953.8
1761436800000,2025-10-26 00:00:00,3931.3
1761451200000,2025-10-26 04:00:00,3951.5
1761465600000,2025-10-26 08:00:00,4045.2
1761480000000,2025-10-26 12:00:00,4074.9
1761494400000,2025-10-26 16:00:00,4067.3
1761508800000,2025-10-26 20:00:00,4160.4
1761523200000,2025-10-27 00:00:00,4206.1
1761537600000,2025-10-27 04:00:00,4203.8
1761552000000,2025-10-27 08:00:00,4162.8
1761566400000,2025-10-27 12:00:00,4173.9
1761580800000,2025-10-27 16:00:00,4194.4
1761595200000,2025-10-27 20:00:00,4119.8
1761609600000,2025-10-28 00:00:00,4093.4
1761624000000,2025-10-28 04:00:00,4116.3
1761638400000,2025-10-28 08:00:00,4111.8
1761652800000,2025-10-28 12:00:00,4096.0
1761667200000,2025-10-28 16:00:00,4037.6
1761681600000,2025-10-28 20:00:00,3978.0
1761696000000,2025-10-29 00:00:00,3996.9
1761710400000,2025-10-29 04:00:00,4022.8
1761724800000,2025-10-29 08:00:00,4008.7
1761739200000,2025-10-29 12:00:00,3949.5
1761753600000,2025-10-29 16:00:00,3903.3
1761768000000,2025-10-29 20:00:00,3902.0
1761782400000,2025-10-30 00:00:00,3933.4
1761796800000,2025-10-30 04:00:00,3938.9
1761811200000,2025-10-30 08:00:00,3880.7
1761825600000,2025-10-30 12:00:00,3772.7
1761840000000,2025-10-30 16:00:00,3688.0
1761854400000,2025-10-30 20:00:00,3803.7
1761868800000,2025-10-31 00:00:00,3828.4
1761883200000,2025-10-31 04:00:00,3829.7
1761897600000,2025-10-31 08:00:00,3872.7
1761912000000,2025-10-31 12:00:00,3858.7
1761926400000,2025-10-31 16:00:00,3884.3
1761940800000,2025-10-31 20:00:00,3846.0
1761955200000,2025-11-01 00:00:00,3859.6
1761969600000,2025-11-01 04:00:00,3858.9
1761984000000,2025-11-01 08:00:00,3875.9
1761998400000,2025-11-01 12:00:00,3893.0
1762012800000,2025-11-01 16:00:00,3877.8
1762027200000,2025-11-01 20:00:00,3872.2
1762041600000,2025-11-02 00:00:00,3878.4
1762056000000,2025-11-02 04:00:00,3905.5
1762070400000,2025-11-02 08:00:00,3888.6
1762084800000,2025-11-02 12:00:00,3850.9
1762099200000,2025-11-02 16:00:00,3854.4
1762113600000,2025-11-02 20:00:00,3904.7
1762128000000,2025-11-03 00:00:00,3733.7
1762142400000,2025-11-03 04:00:00,3712.8
1762156800000,2025-11-03 08:00:00,3709.9
1762171200000,2025-11-03 12:00:00,3586.1
1762185600000,2025-11-03 16:00:00,3629.4
1762200000000,2025-11-03 20:00:00,3602.4
1762214400000,2025-11-04 00:00:00,3640.2
1762228800000,2025-11-04 04:00:00,3492.5
1762243200000,2025-11-04 08:00:00,3528.2
1762257600000,2025-11-04 12:00:00,3504.8
1762272000000,2025-11-04 16:00:00,3230.4
1762286400000,2025-11-04 20:00:00,3285.9
1762300800000,2025-11-05 00:00:00,3333.7
1762315200000,2025-11-05 04:00:00,3330.1
1762329600000,2025-11-05 08:00:00,3321.4
1762344000000,2025-11-05 12:00:00,3396.3
1762358400000,2025-11-05 16:00:00,3454.5
1762372800000,2025-11-05 20:00:00,3423.7
1762387200000,2025-11-06 00:00:00,3432.3
1762401600000,2025-11-06 04:00:00,3379.8
1762416000000,2025-11-06 08:00:00,3398.6
1762430400000,2025-11-06 12:00:00,3299.2
1762444800000,2025-11-06 16:00:00,3324.1
1762459200000,2025-11-06 20:00:00,3313.5
1762473600000,2025-11-07 00:00:00,3343.2
1762488000000,2025-11-07 04:00:00,3356.7
1762502400000,2025-11-07 08:00:00,3258.8
1762516800000,2025-11-07 12:00:00,3295.8
1762531200000,2025-11-07 16:00:00,3442.7
1762545600000,2025-11-07 20:00:00,3434.9
1762560000000,2025-11-08 00:00:00,3453.8
1762574400000,2025-11-08 04:00:00,3447.9
1762588800000,2025-11-08 08:00:00,3412.6
1762603200000,2025-11-08 12:00:00,3376.4
1762617600000,2025-11-08 16:00:00,3389.4
1762632000000,2025-11-08 20:00:00,3401.6
1762646400000,2025-11-09 00:00:00,3375.0
1762660800000,2025-11-09 04:00:00,3421.5
1762675200000,2025-11-09 08:00:00,3428.1
1762689600000,2025-11-09 12:00:00,3515.2
1762704000000,2025-11-09 16:00:00,3579.7
1762718400000,2025-11-09 20:00:00,3582.3
1762732800000,2025-11-10 00:00:00,3627.8
1762747200000,2025-11-10 04:00:00,3608.9
1762761600000,2025-11-10 08:00:00,3610.9
1762776000000,2025-11-10 12:00:00,3520.3
1762790400000,2025-11-10 16:00:00,3559.3
1762804800000,2025-11-10 20:00:00,3568.1
1762819200000,2025-11-11 00:00:00,3606.7
1762833600000,2025-11-11 04:00:00,3543.0
1762848000000,2025-11-11 08:00:00,3572.5
1762862400000,2025-11-11 12:00:00,3479.5
1762876800000,2025-11-11 16:00:00,3455.1
1762891200000,2025-11-11 20:00:00,3416.2
1762905600000,2025-11-12 00:00:00,3437.1
1762920000000,2025-11-12 04:00:00,3426.0
1762934400000,2025-11-12 08:00:00,3547.8
1762948800000,2025-11-12 12:00:00,3425.7
1762963200000,2025-11-12 16:00:00,3406.4
1762977600000,2025-11-12 20:00:00,3413.2
1762992000000,2025-11-13 00:00:00,3450.1
1763006400000,2025-11-13 04:00:00,3537.3
1763020800000,2025-11-13 08:00:00,3499.6
1763035200000,2025-11-13 12:00:00,3385.7
1763049600000,2025-11-13 16:00:00,3197.4
1763064000000,2025-11-13 20:00:00,3231.3
1763078400000,2025-11-14 00:00:00,3228.5
1763092800000,2025-11-14 04:00:00,3215.3
1763107200000,2025-11-14 08:00:00,3144.2
1763121600000,2025-11-14 12:00:00,3197.1
1763136000000,2025-11-14 16:00:00,3208.4
1763150400000,2025-11-14 20:00:00,3112.9
1763164800000,2025-11-15 00:00:00,3180.1
