t,time,close
1761868800000,2025-10-31 00:00:00,109241.0
1761883200000,2025-10-31 04:00:00,109450.0
1761897600000,2025-10-31 08:00:00,110447.0
1761912000000,2025-10-31 12:00:00,110199.0
1761926400000,2025-10-31 16:00:00,109820.0
1761940800000,2025-10-31 20:00:00,109587.0
1761955200000,2025-11-01 00:00:00,110237.0
1761969600000,2025-11-01 04:00:00,110076.0
1761984000000,2025-11-01 08:00:00,110141.0
1761998400000,2025-11-01 12:00:00,110308.0
1762012800000,2025-11-01 16:00:00,110322.0
1762027200000,2025-11-01 20:00:00,110120.0
1762041600000,2025-11-02 00:00:00,110060.0
1762056000000,2025-11-02 04:00:00,110896.0
1762070400000,2025-11-02 08:00:00,111192.0
1762084800000,2025-11-02 12:00:00,110092.0
1762099200000,2025-11-02 16:00:00,110140.0
1762113600000,2025-11-02 20:00:00,110529.0
1762128000000,2025-11-03 00:00:00,107884.0
1762142400000,2025-11-03 04:00:00,107456.0
1762156800000,2025-11-03 08:00:00,107782.0
1762171200000,2025-11-03 12:00:00,105676.0
1762185600000,2025-11-03 16:00:00,107037.0
1762200000000,2025-11-03 20:00:00,106527.0
1762214400000,2025-11-04 00:00:00,107109.0
1762228800000,2025-11-04 04:00:00,104439.0
1762243200000,2025-11-04 08:00:00,104556.0
1762257600000,2025-11-04 12:00:00,103159.0
1762272000000,2025-11-04 16:00:00,100506.0
1762286400000,2025-11-04 20:00:00,101460.0
1762300800000,2025-11-05 00:00:00,102137.0
1762315200000,2025-11-05 04:00:00,101994.0
1762329600000,2025-11-05 08:00:00,102074.0
1762344000000,2025-11-05 12:00:00,103751.0
1762358400000,2025-11-05 16:00:00,104043.0
1762372800000,2025-11-05 20:00:00,103925.0
1762387200000,2025-11-06 00:00:00,103681.0
1762401600000,2025-11-06 04:00:00,103192.0
1762416000000,2025-11-06 08:00:00,103206.0
1762430400000,2025-11-06 12:00:00,101992.0
1762444800000,2025-11-06 16:00:00,101354.0
1762459200000,2025-11-06 20:00:00,101313.0
1762473600000,2025-11-07 00:00:00,101869.0
1762488000000,2025-11-07 04:00:00,101997.0
1762502400000,2025-11-07 08:00:00,100401.0
1762516800000,2025-11-07 12:00:00,100773.0
1762531200000,2025-11-07 16:00:00,103380.0
1762545600000,2025-11-07 20:00:00,103300.0
1762560000000,2025-11-08 00:00:00,102531.0
1762574400000,2025-11-08 04:00:00,102312.0
1762588800000,2025-11-08 08:00:00,101813.0
1762603200000,2025-11-08 12:00:00,101676.0
1762617600000,2025-11-08 16:00:00,101943.0
1762632000000,2025-11-08 20:00:00,102269.0
1762646400000,2025-11-09 00:00:00,101620.0
1762660800000,2025-11-09 04:00:00,101898.0
1762675200000,2025-11-09 08:00:00,102182.0
1762689600000,2025-11-09 12:00:00,103752.0
1762704000000,2025-11-09 16:00:00,104813.0
1762718400000,2025-11-09 20:00:00,104753.0
1762732800000,2025-11-10 00:00:00,106062.0
1762747200000,2025-11-10 04:00:00,106500.0
1762761600000,2025-11-10 08:00:00,106210.0
1762776000000,2025-11-10 12:00:00,105081.0
1762790400000,2025-11-10 16:00:00,105838.0
1762804800000,2025-11-10 20:00:00,106015.0
1762819200000,2025-11-11 00:00:00,106452.0
