coin,hour,funding_rate,position_type,strategy,funding_pnl,price_pnl,hedge_pnl,net_pnl,hedge_ratio,valid
OMNI,2025-09-10 22:00:00,-0.0016908489,long,multi_hedge,0.0016908489,0.00590898002331075,-0.0009215274968496991,0.006678301426461052,1.1499557548903159,True
OMNI,2025-09-10 23:00:00,-0.0015334084,long,no_hedge,0.0015334084,-0.033197704184743104,0.0,-0.031664295784743106,0.0,True
OMNI,2025-09-10 23:00:00,-0.0015334084,long,delta_btc,0.0015334084,-0.033197704184743104,0.0006142829562806318,-0.031050012828462474,1.0,True
OMNI,2025-09-10 23:00:00,-0.0015334084,long,beta_btc,0.0015334084,-0.033197704184743104,0.0007485838870364809,-0.030915711897706626,1.218630403762162,True
OMNI,2025-09-10 23:00:00,-0.0015334084,long,beta_eth,0.0015334084,-0.033197704184743104,-0.0020471648011255966,-0.0337114605858687,0.7545710666114852,True
OMNI,2025-09-10 23:00:00,-0.0015334084,long,multi_hedge,0.0015334084,-0.033197704184743104,-9.642868294248248e-05,-0.03176072446768559,1.1531635989945137,True
OMNI,2025-09-11 00:00:00,-0.0014466534,long,no_hedge,0.0014466534,0.009643524067002973,0.0,0.011090177467002972,0.0,True
OMNI,2025-09-11 00:00:00,-0.0014466534,long,delta_btc,0.0014466534,0.009643524067002973,-0.00017561729479109722,0.010914560172211875,1.0,True
OMNI,2025-09-11 00:00:00,-0.0014466534,long,beta_btc,0.0014466534,0.009643524067002973,-0.0002168140913008234,0.010873363375702149,1.234582798685808,True
OMNI,2025-09-11 00:00:00,-0.0014466534,long,beta_eth,0.0014466534,0.009643524067002973,-0.001074087681187332,0.01001608978581564,0.7319236242489845,True
OMNI,2025-09-11 00:00:00,-0.0014466534,long,multi_hedge,0.0014466534,0.009643524067002973,-0.0005081979494533434,0.01058197951754963,1.1531401060675561,True
OMNI,2025-09-11 01:00:00,-0.0021526283,long,no_hedge,0.0021526283,-0.015734989648033104,0.0,-0.013582361348033103,0.0,True
OMNI,2025-09-11 01:00:00,-0.0021526283,long,delta_btc,0.0021526283,-0.015734989648033104,0.0008428150021070335,-0.01273954634592607,1.0,True
OMNI,2025-09-11 01:00:00,-0.0021526283,long,beta_btc,0.0021526283,-0.015734989648033104,0.0010398869369682116,-0.012542474411064892,1.233825850712789,True
OMNI,2025-09-11 01:00:00,-0.0021526283,long,beta_eth,0.0021526283,-0.015734989648033104,-0.0017328743562158124,-0.015315235704248916,0.7348060231270616,True
OMNI,2025-09-11 01:00:00,-0.0021526283,long,multi_hedge,0.0021526283,-0.015734989648033104,0.0005770279526021479,-0.013005333395430956,1.198005759048671,True
OMNI,2025-09-11 02:00:00,-0.0021337064,long,no_hedge,0.0021337064,0.0018230262235310324,0.0,0.0039567326235310325,0.0,True
OMNI,2025-09-11 02:00:00,-0.0021337064,long,delta_btc,0.0021337064,0.0018230262235310324,-0.005272037115141348,-0.0013153044916103156,1.0,True
OMNI,2025-09-11 02:00:00,-0.0021337064,long,beta_btc,0.0021337064,0.0018230262235310324,-0.006519540934599287,-0.0025628083110682542,1.2366265244747792,True
OMNI,2025-09-11 02:00:00,-0.0021337064,long,beta_eth,0.0021337064,0.0018230262235310324,-0.004564227756587097,-0.0006074951330560649,0.7239758223029753,True
OMNI,2025-09-11 02:00:00,-0.0021337064,long,multi_hedge,0.0021337064,0.0018230262235310324,-0.006449260556441425,-0.0024925279329103926,1.1946162088168384,True
OMNI,2025-09-11 03:00:00,-0.001844199,long,no_hedge,0.001844199,-0.0019316909294512241,0.0,-8.749192945122419e-05,0.0,True
OMNI,2025-09-11 03:00:00,-0.001844199,long,delta_btc,0.001844199,-0.0019316909294512241,0.002255087056849181,0.002167595127397957,1.0,True
OMNI,2025-09-11 03:00:00,-0.001844199,long,beta_btc,0.001844199,-0.0019316909294512241,0.0027286089789142014,0.0026411170494629772,1.2099794420915295,True
OMNI,2025-09-11 03:00:00,-0.001844199,long,beta_eth,0.001844199,-0.0019316909294512241,-0.0010631582001345969,-0.001150650129585821,0.7096580985897786,True
OMNI,2025-09-11 03:00:00,-0.001844199,long,multi_hedge,0.001844199,-0.0019316909294512241,0.0023723110059482035,0.0022848190764969793,1.2148721611603426,True
OMNI,2025-09-11 04:00:00,-0.001492847,long,no_hedge,0.001492847,-0.006703879274073676,0.0,-0.005211032274073676,0.0,True
OMNI,2025-09-11 04:00:00,-0.001492847,long,delta_btc,0.001492847,-0.006703879274073676,-0.0010249671484887646,-0.006235999422562441,1.0,True
OMNI,2025-09-11 04:00:00,-0.001492847,long,beta_btc,0.001492847,-0.006703879274073676,-0.0012403136243692792,-0.006451345898442955,1.2101008565962592,True
OMNI,2025-09-11 04:00:00,-0.001492847,long,beta_eth,0.001492847,-0.006703879274073676,-0.00139579138726511,-0.006606823661338786,0.7078587562934254,True
OMNI,2025-09-11 04:00:00,-0.001492847,long,multi_hedge,0.001492847,-0.006703879274073676,-0.0013089381306164898,-0.006519970404690166,1.194207035865845,True
OMNI,2025-09-11 05:00:00,-0.0014107576,long,no_hedge,0.0014107576,-0.0025697503671072708,0.0,-0.0011589927671072707,0.0,True
OMNI,2025-09-11 05:00:00,-0.0014107576,long,delta_btc,0.0014107576,-0.0025697503671072708,-0.00043757165235813744,-0.0015965644194654081,1.0,True
OMNI,2025-09-11 05:00:00,-0.0014107576,long,beta_btc,0.0014107576,-0.0025697503671072708,-0.0005235255432773533,-0.0016825183103846239,1.196433865073292,True
OMNI,2025-09-11 05:00:00,-0.0014107576,long,beta_eth,0.0014107576,-0.0025697503671072708,-0.00313570847864243,-0.004294701245749701,0.6966000021297928,True
OMNI,2025-09-11 05:00:00,-0.0014107576,long,multi_hedge,0.0014107576,-0.0025697503671072708,-0.0008896552324135011,-0.002048647999520772,1.1943872865851233,True
OMNI,2025-09-11 06:00:00,-0.0013601819,long,no_hedge,0.0013601819,-0.0020667591517793404,0.0,-0.0007065772517793405,0.0,True
OMNI,2025-09-11 06:00:00,-0.0013601819,long,delta_btc,0.0013601819,-0.0020667591517793404,0.002046939650270696,0.0013403623984913555,1.0,True
OMNI,2025-09-11 06:00:00,-0.0013601819,long,beta_btc,0.0013601819,-0.0020667591517793404,0.002436877061227734,0.0017302998094483933,1.190497756446054,True
OMNI,2025-09-11 06:00:00,-0.0013601819,long,beta_eth,0.0013601819,-0.0020667591517793404,-0.0003249131627105143,-0.001031490414489855,0.6870675626898423,True
OMNI,2025-09-11 06:00:00,-0.0013601819,long,multi_hedge,0.0013601819,-0.0020667591517793404,0.0022278613430524244,0.0015212840912730838,1.18538677270259,True
OMNI,2025-09-11 07:00:00,-0.0013212697,long,no_hedge,0.0013212697,0.006865637766681809,0.0,0.00818690746668181,0.0,True
OMNI,2025-09-11 07:00:00,-0.0013212697,long,delta_btc,0.0013212697,0.006865637766681809,0.00040321520296626723,0.008590122669648077,1.0,True
OMNI,2025-09-11 07:00:00,-0.0013212697,long,beta_btc,0.0013212697,0.006865637766681809,0.00048004862802941467,0.008666956094711225,1.1905519050321505,True
OMNI,2025-09-11 07:00:00,-0.0013212697,long,beta_eth,0.0013212697,0.006865637766681809,0.0015296633464090795,0.009716570813090889,0.6864634662046423,True
OMNI,2025-09-11 07:00:00,-0.0013212697,long,multi_hedge,0.0013212697,0.006865637766681809,0.0006051958356357778,0.008792103302317587,1.182959382522418,True
OMNI,2025-09-11 08:00:00,-0.0011539524,long,no_hedge,0.0011539524,-0.0072414764722457114,0.0,-0.0060875240722457116,0.0,True
OMNI,2025-09-11 08:00:00,-0.0011539524,long,delta_btc,0.0011539524,-0.0072414764722457114,0.001385515227513845,-0.004702008844731867,1.0,True
OMNI,2025-09-11 08:00:00,-0.0011539524,long,beta_btc,0.0011539524,-0.0072414764722457114,0.0016510557315716362,-0.004436468340674076,1.191654699121766,True
OMNI,2025-09-11 08:00:00,-0.0011539524,long,beta_eth,0.0011539524,-0.0072414764722457114,0.0023082344716814952,-0.0037792896005642163,0.6821448393011345,True
OMNI,2025-09-11 08:00:00,-0.0011539524,long,multi_hedge,0.0011539524,-0.0072414764722457114,0.0017777534767115578,-0.004309770595534154,1.1821079295317196,True
OMNI,2025-09-11 09:00:00,-0.0012828744,long,no_hedge,0.0012828744,-0.013396531660658906,0.0,-0.012113657260658906,0.0,True
OMNI,2025-09-11 09:00:00,-0.0012828744,long,delta_btc,0.0012828744,-0.013396531660658906,-0.0015806250493946017,-0.013694282310053508,1.0,True
OMNI,2025-09-11 09:00:00,-0.0012828744,long,beta_btc,0.0012828744,-0.013396531660658906,-0.0018948530910108154,-0.014008510351669721,1.1987998619511735,True
OMNI,2025-09-11 09:00:00,-0.0012828744,long,beta_eth,0.0012828744,-0.013396531660658906,-0.0018057747584764932,-0.013919432019135399,0.6937158526498513,True
OMNI,2025-09-11 09:00:00,-0.0012828744,long,multi_hedge,0.0012828744,-0.013396531660658906,-0.0019324120464880826,-0.014046069307146988,1.1885968167450736,True
OMNI,2025-09-11 10:00:00,-0.0012293241,long,no_hedge,0.0012293241,0.0007767325450935836,0.0,0.0020060566450935836,0.0,True
OMNI,2025-09-11 10:00:00,-0.0012293241,long,delta_btc,0.0012293241,0.0007767325450935836,0.0005260435388702023,0.002532100183963786,1.0,True
OMNI,2025-09-11 10:00:00,-0.0012293241,long,beta_btc,0.0012293241,0.0007767325450935836,0.0006239049081960105,0.002629961553289594,1.1860328320655504,True
OMNI,2025-09-11 10:00:00,-0.0012293241,long,beta_eth,0.0012293241,0.0007767325450935836,-0.00035657132256313725,0.0016494853225304464,0.6866943548526209,True
OMNI,2025-09-11 10:00:00,-0.0012293241,long,multi_hedge,0.0012293241,0.0007767325450935836,0.0005567373307547124,0.002562793975848296,1.1901881031956274,True
OMNI,2025-09-11 11:00:00,-0.0010804366,long,no_hedge,0.0010804366,-0.010607105898585711,0.0,-0.009526669298585711,0.0,True
OMNI,2025-09-11 11:00:00,-0.0010804366,long,delta_btc,0.0010804366,-0.010607105898585711,0.0001842121422117593,-0.009342457156373952,1.0,True
OMNI,2025-09-11 11:00:00,-0.0010804366,long,beta_btc,0.0010804366,-0.010607105898585711,0.00021839137112440797,-0.009308277927461304,1.1855427579434925,True
OMNI,2025-09-11 11:00:00,-0.0010804366,long,beta_eth,0.0010804366,-0.010607105898585711,0.0005422257227734959,-0.008984443575812216,0.6865662101758089,True
OMNI,2025-09-11 11:00:00,-0.0010804366,long,multi_hedge,0.0010804366,-0.010607105898585711,0.0002532973336414737,-0.009273371964944238,1.178818072356947,True
OMNI,2025-09-11 12:00:00,-0.0011519481,long,no_hedge,0.0011519481,0.0027601034312443318,0.0,0.003912051531244331,0.0,True
OMNI,2025-09-11 12:00:00,-0.0011519481,long,delta_btc,0.0011519481,0.0027601034312443318,-0.005465967116460968,-0.0015539155852166368,1.0,True
OMNI,2025-09-11 12:00:00,-0.0011519481,long,beta_btc,0.0011519481,0.0027601034312443318,-0.006492421440254166,-0.002580369909009835,1.1877900656778546,True
OMNI,2025-09-11 12:00:00,-0.0011519481,long,beta_eth,0.0011519481,0.0027601034312443318,-0.001539755654424887,0.0023722958768194443,0.6887218170630027,True
OMNI,2025-09-11 12:00:00,-0.0011519481,long,multi_hedge,0.0011519481,0.0027601034312443318,-0.006231001056759009,-0.0023189495255146776,1.1768561292350186,True
MERL,2025-09-16 07:00:00,-0.0012185075,long,no_hedge,0.0012185075,0.02961245150069125,0.0,0.03083095900069125,0.0,True
MERL,2025-09-16 07:00:00,-0.0012185075,long,delta_btc,0.0012185075,0.02961245150069125,0.0014071254068146466,0.0322380844075059,1.0,True
MERL,2025-09-16 07:00:00,-0.0012185075,long,beta_btc,0.0012185075,0.02961245150069125,0.00021201197626566793,0.031042970976956918,0.15067027802845662,True
MERL,2025-09-16 07:00:00,-0.0012185075,long,beta_eth,0.0012185075,0.02961245150069125,3.461032745390614e-05,0.030865569328145156,0.19533203556798803,True
MERL,2025-09-16 07:00:00,-0.0012185075,long,multi_hedge,0.0012185075,0.02961245150069125,-8.009411486759936e-05,0.03075086488582365,0.3687873953708143,True
MERL,2025-09-16 08:00:00,-0.0021837566,long,no_hedge,0.0021837566,-0.14536319140641907,0.0,-0.14317943480641906,0.0,True
MERL,2025-09-16 08:00:00,-0.0021837566,long,delta_btc,0.0021837566,-0.14536319140641907,0.0017030326083198322,-0.14147640219809923,1.0,True
MERL,2025-09-16 08:00:00,-0.0021837566,long,beta_btc,0.0021837566,-0.14536319140641907,0.00018608786530392105,-0.14299334694111515,0.10926852744617176,True
MERL,2025-09-16 08:00:00,-0.0021837566,long,beta_eth,0.0021837566,-0.14536319140641907,-8.418685061183308e-06,-0.14318785349148025,0.1900181405165497,True
MERL,2025-09-16 08:00:00,-0.0021837566,long,multi_hedge,0.0021837566,-0.14536319140641907,-0.00014813958630964503,-0.1433275743927287,0.3536560018352602,True
MERL,2025-09-16 09:00:00,-0.001321278,long,no_hedge,0.001321278,-0.06558207896203949,0.0,-0.0642608009620395,0.0,True
MERL,2025-09-16 09:00:00,-0.001321278,long,delta_btc,0.001321278,-0.06558207896203949,0.0008226603971285273,-0.06343814056491097,1.0,True
MERL,2025-09-16 09:00:00,-0.001321278,long,beta_btc,0.001321278,-0.06558207896203949,0.0003063105287739393,-0.06395449043326555,0.37234140581351366,True
MERL,2025-09-16 09:00:00,-0.001321278,long,beta_eth,0.001321278,-0.06558207896203949,0.0006442198033465684,-0.06361658115869293,0.19919629316629217,True
MERL,2025-09-16 09:00:00,-0.001321278,long,multi_hedge,0.001321278,-0.06558207896203949,0.0008598579594776747,-0.06340094300256183,0.46084551404475205,True
MERL,2025-09-16 10:00:00,-0.0022090883,long,no_hedge,0.0022090883,-0.012529153332971776,0.0,-0.010320065032971776,0.0,True
MERL,2025-09-16 10:00:00,-0.0022090883,long,delta_btc,0.0022090883,-0.012529153332971776,0.0007280038826873447,-0.009592061150284431,1.0,True
MERL,2025-09-16 10:00:00,-0.0022090883,long,beta_btc,0.0022090883,-0.012529153332971776,0.00030220525776708626,-0.010017859775204689,0.4151148983595107,True
MERL,2025-09-16 10:00:00,-0.0022090883,long,beta_eth,0.0022090883,-0.012529153332971776,-0.0002121017331874869,-0.010532166766159264,0.2807104055873617,True
MERL,2025-09-16 10:00:00,-0.0022090883,long,multi_hedge,0.0022090883,-0.012529153332971776,0.0001758060823472289,-0.010144258950624548,0.41427187722213027,True
MERL,2025-09-16 11:00:00,-0.0019394541,long,no_hedge,0.0019394541,0.014610567944633557,0.0,0.01655002204463356,0.0,True
MERL,2025-09-16 11:00:00,-0.0019394541,long,delta_btc,0.0019394541,0.014610567944633557,-0.0011361665221161221,0.015413855522517436,1.0,True
MERL,2025-09-16 11:00:00,-0.0019394541,long,beta_btc,0.0019394541,0.014610567944633557,-0.00047449920566155454,0.016075522838972005,0.417631743609022,True
MERL,2025-09-16 11:00:00,-0.0019394541,long,beta_eth,0.0019394541,0.014610567944633557,0.00011070261338111823,0.016660724658014676,0.2769533380987586,True
MERL,2025-09-16 11:00:00,-0.0019394541,long,multi_hedge,0.0019394541,0.014610567944633557,-0.0001853726125546356,0.016364649432078923,0.4377751633137658,True
MERL,2025-09-16 12:00:00,-0.0017291029,long,no_hedge,0.0017291029,0.01066478995236042,0.0,0.01239389285236042,0.0,True
MERL,2025-09-16 12:00:00,-0.0017291029,long,delta_btc,0.0017291029,0.01066478995236042,0.0017499631814676953,0.014143856033828115,1.0,True
MERL,2025-09-16 12:00:00,-0.0017291029,long,beta_btc,0.0017291029,0.01066478995236042,0.0007823755293929395,0.01317626838175336,0.447081137293849,True
MERL,2025-09-16 12:00:00,-0.0017291029,long,beta_eth,0.0017291029,0.01066478995236042,0.0016049062489678257,0.013998799101328245,0.2715911650039088,True
MERL,2025-09-16 12:00:00,-0.0017291029,long,multi_hedge,0.0017291029,0.01066478995236042,0.0015739656044862957,0.013967858456846716,0.44298625929122604,True
MERL,2025-09-16 13:00:00,-0.0024634455,long,no_hedge,0.0024634455,-0.01794418554823496,0.0,-0.01548074004823496,0.0,True
MERL,2025-09-16 13:00:00,-0.0024634455,long,delta_btc,0.0024634455,-0.01794418554823496,-0.0008157668642443383,-0.016296506912479296,1.0,True
MERL,2025-09-16 13:00:00,-0.0024634455,long,beta_btc,0.0024634455,-0.01794418554823496,-0.0003439854963848966,-0.015824725544619857,0.42167132726521994,True
MERL,2025-09-16 13:00:00,-0.0024634455,long,beta_eth,0.0024634455,-0.01794418554823496,0.0013911964488922195,-0.01408954359934274,0.24606031104754172,True
MERL,2025-09-16 13:00:00,-0.0024634455,long,multi_hedge,0.0024634455,-0.01794418554823496,0.0006332459706384803,-0.014847494077596479,0.47684985458192175,True
MERL,2025-09-16 14:00:00,-0.002564675,long,no_hedge,0.002564675,0.0892876622668266,0.0,0.09185233726682661,0.0,True
MERL,2025-09-16 14:00:00,-0.002564675,long,delta_btc,0.002564675,0.0892876622668266,-0.005332847740693536,0.08651948952613307,1.0,True
MERL,2025-09-16 14:00:00,-0.002564675,long,beta_btc,0.002564675,0.0892876622668266,-0.0019501762889111175,0.0899021609779155,0.36569134986357166,True
MERL,2025-09-16 14:00:00,-0.002564675,long,beta_eth,0.002564675,0.0892876622668266,-0.0012578224597290819,0.09059451480709753,0.266508620693551,True
MERL,2025-09-16 14:00:00,-0.002564675,long,multi_hedge,0.002564675,0.0892876622668266,-0.002318304797913544,0.08953403246891306,0.44914741691587856,True
MERL,2025-09-16 15:00:00,-0.0014181484,long,no_hedge,0.0014181484,-0.10680486705723291,0.0,-0.10538671865723291,0.0,True
MERL,2025-09-16 15:00:00,-0.0014181484,long,delta_btc,0.0014181484,-0.10680486705723291,-0.0010781624661457823,-0.1064648811233787,1.0,True
MERL,2025-09-16 15:00:00,-0.0014181484,long,beta_btc,0.0014181484,-0.10680486705723291,-0.000927737367724604,-0.10631445602495751,0.8604801195139743,True
MERL,2025-09-16 15:00:00,-0.0014181484,long,beta_eth,0.0014181484,-0.10680486705723291,0.000533354409120986,-0.10485336424811192,0.41830892736410136,True
MERL,2025-09-16 15:00:00,-0.0014181484,long,multi_hedge,0.0014181484,-0.10680486705723291,6.496223998307061e-05,-0.10532175641724983,0.4030144454321949,True
KAITO,2025-09-17 02:00:00,-0.0012205599,long,no_hedge,0.0012205599,0.007145931984502862,0.0,0.008366491884502862,0.0,True
KAITO,2025-09-17 02:00:00,-0.0012205599,long,delta_btc,0.0012205599,0.007145931984502862,0.0028977058399917155,0.011264197724494577,1.0,True
KAITO,2025-09-17 02:00:00,-0.0012205599,long,beta_btc,0.0012205599,0.007145931984502862,0.0023822457689323413,0.010748737653435203,0.8221144244714474,True
KAITO,2025-09-17 02:00:00,-0.0012205599,long,beta_eth,0.0012205599,0.007145931984502862,0.004821622467992225,0.013188114352495086,0.6351926947804298,True
KAITO,2025-09-17 02:00:00,-0.0012205599,long,multi_hedge,0.0012205599,0.007145931984502862,0.004612976200023192,0.012979468084526054,0.6306084392816487,True
OMNI,2025-09-19 06:00:00,-0.0017213746,long,no_hedge,0.0017213746,-0.005270665602862601,0.0,-0.003549291002862601,0.0,True
OMNI,2025-09-19 06:00:00,-0.0017213746,long,delta_btc,0.0017213746,-0.005270665602862601,-0.0020305177391855,-0.005579808742048101,1.0,True
OMNI,2025-09-19 06:00:00,-0.0017213746,long,beta_btc,0.0017213746,-0.005270665602862601,-0.002587397938562201,-0.006136688941424802,1.2742552742238449,True
OMNI,2025-09-19 06:00:00,-0.0017213746,long,beta_eth,0.0017213746,-0.005270665602862601,-0.002506119551807455,-0.006055410554670056,0.7716120470394935,True
OMNI,2025-09-19 06:00:00,-0.0017213746,long,multi_hedge,0.0017213746,-0.005270665602862601,-0.002959489136965903,-0.006508780139828504,1.111664429972656,True
OMNI,2025-09-19 07:00:00,-0.0011347414,long,no_hedge,0.0011347414,0.019979097294801074,0.0,0.021113838694801074,0.0,True
OMNI,2025-09-19 07:00:00,-0.0011347414,long,delta_btc,0.0011347414,0.019979097294801074,-3.420089606342991e-05,0.021079637798737644,1.0,True
OMNI,2025-09-19 07:00:00,-0.0011347414,long,beta_btc,0.0011347414,0.019979097294801074,-4.275162740970762e-05,0.021071087067391366,1.2500148338341572,True
OMNI,2025-09-19 07:00:00,-0.0011347414,long,beta_eth,0.0011347414,0.019979097294801074,0.0007200867895251616,0.021833925484326236,0.7603949035341311,True
OMNI,2025-09-19 07:00:00,-0.0011347414,long,multi_hedge,0.0011347414,0.019979097294801074,0.000528919964145599,0.021642758658946673,1.1252992627267986,True
ASTER,2025-09-19 11:00:00,0.0013598588,short,no_hedge,0.0013598588,-0.05597938665184654,0.0,-0.05461952785184654,0.0,True
ASTER,2025-09-19 11:00:00,0.0013598588,short,delta_btc,0.0013598588,-0.05597938665184654,-0.0019411638393815878,-0.05656069169122813,1.0,True
ASTER,2025-09-19 11:00:00,0.0013598588,short,beta_btc,0.0013598588,-0.05597938665184654,0.0,0.0,0.0,False
ASTER,2025-09-19 11:00:00,0.0013598588,short,beta_eth,0.0013598588,-0.05597938665184654,0.0,0.0,0.0,False
ASTER,2025-09-19 11:00:00,0.0013598588,short,multi_hedge,0.0013598588,-0.05597938665184654,0.0,0.0,0.0,False
ASTER,2025-09-19 12:00:00,0.0011639866,short,no_hedge,0.0011639866,-0.1466755976588041,0.0,-0.1455116110588041,0.0,True
ASTER,2025-09-19 12:00:00,0.0011639866,short,delta_btc,0.0011639866,-0.1466755976588041,0.0009896814946772636,-0.14452192956412685,1.0,True
ASTER,2025-09-19 12:00:00,0.0011639866,short,beta_btc,0.0011639866,-0.1466755976588041,0.0,0.0,0.0,False
ASTER,2025-09-19 12:00:00,0.0011639866,short,beta_eth,0.0011639866,-0.1466755976588041,0.0,0.0,0.0,False
ASTER,2025-09-19 12:00:00,0.0011639866,short,multi_hedge,0.0011639866,-0.1466755976588041,0.0,0.0,0.0,False
ASTER,2025-09-19 13:00:00,0.0011417747,short,no_hedge,0.0011417747,0.07913769123783021,0.0,0.08027946593783021,0.0,True
ASTER,2025-09-19 13:00:00,0.0011417747,short,delta_btc,0.0011417747,0.07913769123783021,-0.0031810444142579275,0.07709842152357228,1.0,True
ASTER,2025-09-19 13:00:00,0.0011417747,short,beta_btc,0.0011417747,0.07913769123783021,0.0,0.0,0.0,False
ASTER,2025-09-19 13:00:00,0.0011417747,short,beta_eth,0.0011417747,0.07913769123783021,0.0,0.0,0.0,False
ASTER,2025-09-19 13:00:00,0.0011417747,short,multi_hedge,0.0011417747,0.07913769123783021,0.0,0.0,0.0,False
ASTER,2025-09-19 14:00:00,0.001242234,short,no_hedge,0.001242234,0.015360217489805206,0.0,0.016602451489805208,0.0,True
ASTER,2025-09-19 14:00:00,0.001242234,short,delta_btc,0.001242234,0.015360217489805206,-0.00015524736079486345,0.016447204129010344,1.0,True
ASTER,2025-09-19 14:00:00,0.001242234,short,beta_btc,0.001242234,0.015360217489805206,0.0,0.0,0.0,False
ASTER,2025-09-19 14:00:00,0.001242234,short,beta_eth,0.001242234,0.015360217489805206,0.0,0.0,0.0,False
ASTER,2025-09-19 14:00:00,0.001242234,short,multi_hedge,0.001242234,0.015360217489805206,0.0,0.0,0.0,False
ASTER,2025-09-19 15:00:00,0.0011032314,short,no_hedge,0.0011032314,-0.06272145782522665,0.0,-0.061618226425226644,0.0,True
ASTER,2025-09-19 15:00:00,0.0011032314,short,delta_btc,0.0011032314,-0.06272145782522665,0.0019926504839293813,-0.05962557594129726,1.0,True
ASTER,2025-09-19 15:00:00,0.0011032314,short,beta_btc,0.0011032314,-0.06272145782522665,0.0,0.0,0.0,False
ASTER,2025-09-19 15:00:00,0.0011032314,short,beta_eth,0.0011032314,-0.06272145782522665,0.0,0.0,0.0,False
ASTER,2025-09-19 15:00:00,0.0011032314,short,multi_hedge,0.0011032314,-0.06272145782522665,0.0,0.0,0.0,False
ASTER,2025-09-19 18:00:00,0.001904412,short,no_hedge,0.001904412,0.02955696773611416,0.0,0.03146137973611416,0.0,True
ASTER,2025-09-19 18:00:00,0.001904412,short,delta_btc,0.001904412,0.02955696773611416,-0.0026065796652147144,0.028854800070899446,1.0,True
ASTER,2025-09-19 18:00:00,0.001904412,short,beta_btc,0.001904412,0.02955696773611416,0.0,0.0,0.0,False
ASTER,2025-09-19 18:00:00,0.001904412,short,beta_eth,0.001904412,0.02955696773611416,0.0,0.0,0.0,False
ASTER,2025-09-19 18:00:00,0.001904412,short,multi_hedge,0.001904412,0.02955696773611416,0.0,0.0,0.0,False
ASTER,2025-09-19 19:00:00,0.0011383761,short,no_hedge,0.0011383761,-0.04440400605690309,0.0,-0.04326562995690309,0.0,True
ASTER,2025-09-19 19:00:00,0.0011383761,short,delta_btc,0.0011383761,-0.04440400605690309,0.0018406612488712781,-0.04142496870803181,1.0,True
ASTER,2025-09-19 19:00:00,0.0011383761,short,beta_btc,0.0011383761,-0.04440400605690309,0.0,0.0,0.0,False
ASTER,2025-09-19 19:00:00,0.0011383761,short,beta_eth,0.0011383761,-0.04440400605690309,0.0,0.0,0.0,False
ASTER,2025-09-19 19:00:00,0.0011383761,short,multi_hedge,0.0011383761,-0.04440400605690309,0.0,0.0,0.0,False
ASTER,2025-09-20 19:00:00,0.0030497037,short,no_hedge,0.0030497037,0.03003421619566604,0.0,0.033083919895666045,0.0,True
ASTER,2025-09-20 19:00:00,0.0030497037,short,delta_btc,0.0030497037,0.03003421619566604,0.00022472298570419547,0.03330864288137024,1.0,True
ASTER,2025-09-20 19:00:00,0.0030497037,short,beta_btc,0.0030497037,0.03003421619566604,0.0,0.0,0.0,False
ASTER,2025-09-20 19:00:00,0.0030497037,short,beta_eth,0.0030497037,0.03003421619566604,0.0,0.0,0.0,False
ASTER,2025-09-20 19:00:00,0.0030497037,short,multi_hedge,0.0030497037,0.03003421619566604,0.0,0.0,0.0,False
ASTER,2025-09-20 20:00:00,0.0020696518,short,no_hedge,0.0020696518,-0.04024039717794614,0.0,-0.03817074537794614,0.0,True
ASTER,2025-09-20 20:00:00,0.0020696518,short,delta_btc,0.0020696518,-0.04024039717794614,0.0006135287407971202,-0.03755721663714902,1.0,True
ASTER,2025-09-20 20:00:00,0.0020696518,short,beta_btc,0.0020696518,-0.04024039717794614,0.0,0.0,0.0,False
ASTER,2025-09-20 20:00:00,0.0020696518,short,beta_eth,0.0020696518,-0.04024039717794614,0.0,0.0,0.0,False
ASTER,2025-09-20 20:00:00,0.0020696518,short,multi_hedge,0.0020696518,-0.04024039717794614,0.0,0.0,0.0,False
ASTER,2025-09-20 21:00:00,0.0025541956,short,no_hedge,0.0025541956,-0.03039437327304695,0.0,-0.02784017767304695,0.0,True
ASTER,2025-09-20 21:00:00,0.0025541956,short,delta_btc,0.0025541956,-0.03039437327304695,-0.00012090332052339114,-0.02796108099357034,1.0,True
ASTER,2025-09-20 21:00:00,0.0025541956,short,beta_btc,0.0025541956,-0.03039437327304695,0.0,0.0,0.0,False
ASTER,2025-09-20 21:00:00,0.0025541956,short,beta_eth,0.0025541956,-0.03039437327304695,0.0,0.0,0.0,False
ASTER,2025-09-20 21:00:00,0.0025541956,short,multi_hedge,0.0025541956,-0.03039437327304695,0.0,0.0,0.0,False
ASTER,2025-09-20 22:00:00,0.0015579806,short,no_hedge,0.0015579806,-0.011153096050706912,0.0,-0.009595115450706912,0.0,True
ASTER,2025-09-20 22:00:00,0.0015579806,short,delta_btc,0.0015579806,-0.011153096050706912,-0.0008205145922042245,-0.010415630042911137,1.0,True
ASTER,2025-09-20 22:00:00,0.0015579806,short,beta_btc,0.0015579806,-0.011153096050706912,0.0,0.0,0.0,False
ASTER,2025-09-20 22:00:00,0.0015579806,short,beta_eth,0.0015579806,-0.011153096050706912,0.0,0.0,0.0,False
ASTER,2025-09-20 22:00:00,0.0015579806,short,multi_hedge,0.0015579806,-0.011153096050706912,0.0,0.0,0.0,False
