coin,entry_hour,direction,entry_fr,exit_type,holding_hours,entry_price,exit_price,exit_hour,price_return,funding_paid,trading_fee,gross_pnl,net_pnl,valid,consecutive_hours,fr_magnitude
0G,2025-10-10 23:00:00,short,-0.0011559723,fixed_8h,8,2.1406,2.3492,2025-10-11 07:00:00,-0.09744931327665146,0.0024267039,0.0009,-0.09987601717665145,-0.10077601717665145,True,2,0.0011559723
STBL,2025-10-10 23:00:00,short,-0.0018722855,fixed_8h,8,0.10864,0.1257,2025-10-11 07:00:00,-0.15703240058910167,0.0008136951,0.0009,-0.15784609568910168,-0.1587460956891017,True,2,0.0018722855
ZEC,2025-10-11 00:00:00,long,0.0021516144,fixed_8h,8,228.6,289.4,2025-10-11 08:00:00,0.26596675415573046,0.0023988673999999995,0.0009,0.26356788675573045,0.26266788675573044,True,1,0.0021516144
AVNT,2025-10-11 06:00:00,short,-0.0010916488,fixed_8h,8,0.67357,0.65435,2025-10-11 14:00:00,0.028534524993690358,0.0043044206,0.0009,0.024230104393690357,0.023330104393690355,True,1,0.0010916488
AVNT,2025-10-11 07:00:00,short,-0.0017262681,fixed_8h,8,0.65705,0.64473,2025-10-11 15:00:00,0.018750475610684113,0.003253994,0.0009,0.015496481610684114,0.014596481610684114,True,2,0.0017262681
AVNT,2025-10-11 08:00:00,short,-0.0010983843,fixed_8h,8,0.66221,0.62516,2025-10-11 16:00:00,0.05594901919330714,0.0015537974999999997,0.0009,0.054395221693307134,0.053495221693307136,True,3,0.0010983843
AVNT,2025-10-12 03:00:00,short,-0.0010938027,fixed_8h,8,0.67483,0.65691,2025-10-12 11:00:00,0.026554836032778695,0.0010938027,0.0009,0.025461033332778694,0.024561033332778693,True,1,0.0010938027
KAITO,2025-11-25 20:00:00,short,-0.0031758781,fixed_8h,8,0.7591,0.7258,2025-11-26 04:00:00,0.043867738110920824,0.008857070500000001,0.0009,0.03501066761092082,0.034110667610920825,True,1,0.0031758781
KAITO,2025-11-25 21:00:00,short,-0.0012640054,fixed_8h,8,0.75558,0.72316,2025-11-26 05:00:00,0.042907435347679934,0.0061205955,0.0009,0.036786839847679935,0.03588683984767994,True,2,0.0012640054
USUAL,2025-11-25 21:00:00,short,-0.0072275484,fixed_8h,8,0.03797,0.02999,2025-11-26 05:00:00,0.21016592046352378,0.0274391796,0.0009,0.18272674086352378,0.18182674086352377,True,1,0.0072275484
HEMI,2025-11-25 22:00:00,short,-0.0026016179,fixed_8h,8,0.026136,0.024434,2025-11-26 06:00:00,0.06512090602999689,0.010388081599999998,0.0009,0.054732824429996885,0.05383282442999689,True,1,0.0026016179
USUAL,2025-11-25 22:00:00,short,-0.0095856993,fixed_8h,8,0.03762,0.02989,2025-11-26 06:00:00,0.20547581073896865,0.020656374699999997,0.0009,0.18481943603896864,0.18391943603896863,True,2,0.0095856993
HEMI,2025-11-25 23:00:00,short,-0.00266641,fixed_8h,8,0.025527,0.024719,2025-11-26 07:00:00,0.031652759822932565,0.0084717238,0.0009,0.023181036022932564,0.022281036022932563,True,2,0.00266641
MERL,2025-11-25 23:00:00,short,-0.001100059,fixed_8h,8,0.21001,0.26882,2025-11-26 07:00:00,-0.2800342840817104,0.008285169,0.0009,-0.28831945308171036,-0.2892194530817104,True,1,0.001100059
USUAL,2025-11-25 23:00:00,short,-0.002574297,fixed_8h,8,0.038,0.02956,2025-11-26 07:00:00,0.22210526315789472,0.011219038199999998,0.0009,0.21088622495789472,0.2099862249578947,True,3,0.002574297
MERL,2025-11-26 00:00:00,short,-0.001008018,fixed_8h,8,0.21362,0.28643,2025-11-26 08:00:00,-0.34083887276472247,0.0084505709,0.0009,-0.3492894436647225,-0.3501894436647225,True,2,0.001008018
USUAL,2025-11-26 00:00:00,short,-0.0017356853,fixed_8h,8,0.03306,0.02932,2025-11-26 08:00:00,0.11312764670296432,0.0087428584,0.0009,0.10438478830296433,0.10348478830296433,True,4,0.0017356853
MERL,2025-11-26 01:00:00,short,-0.0013459549,fixed_8h,8,0.21455,0.28819,2025-11-26 09:00:00,-0.34323001631321376,0.0083469613,0.0009,-0.35157697761321377,-0.3524769776132138,True,3,0.0013459549
USUAL,2025-11-26 01:00:00,short,-0.0029466818,fixed_8h,8,0.03142,0.02935,2025-11-26 09:00:00,0.06588160407383818,0.007110426,0.0009,0.05877117807383818,0.05787117807383818,True,5,0.0029466818
IP,2025-11-26 02:00:00,short,-0.0010368768,fixed_8h,8,2.87,2.662,2025-11-26 10:00:00,0.07247386759581888,0.0026088155,0.0009,0.06986505209581888,0.06896505209581888,True,1,0.0010368768
MERL,2025-11-26 02:00:00,short,-0.0013325758,fixed_8h,8,0.21263,0.31558,2025-11-26 10:00:00,-0.4841743874335701,0.0080265717,0.0009,-0.4922009591335701,-0.4931009591335701,True,4,0.0013325758
RESOLV,2025-11-26 02:00:00,short,-0.0010110654,fixed_8h,8,0.1359,0.096661,2025-11-26 10:00:00,0.2887343635025754,0.0043292988999999995,0.0009,0.2844050646025754,0.2835050646025754,True,1,0.0010110654
USUAL,2025-11-26 02:00:00,short,-0.0016064627,fixed_8h,8,0.03073,0.02972,2025-11-26 10:00:00,0.03286690530426295,0.0042964334,0.0009,0.02857047190426295,0.027670471904262948,True,6,0.0016064627
HEMI,2025-11-26 03:00:00,short,-0.0012099518,fixed_8h,8,0.025921,0.023387,2025-11-26 11:00:00,0.09775857412908445,0.0043880557999999995,0.0009,0.09337051832908445,0.09247051832908446,True,1,0.0012099518
MERL,2025-11-26 03:00:00,short,-0.0011735867,fixed_8h,8,0.21741,0.30757,2025-11-26 11:00:00,-0.4147003357711238,0.0074485557,0.0009,-0.42214889147112383,-0.42304889147112384,True,5,0.0011735867
HEMI,2025-11-26 04:00:00,short,-0.0010350138,fixed_8h,8,0.025017,0.022804,2025-11-26 12:00:00,0.08845984730383338,0.0033598331,0.0009,0.08510001420383338,0.08420001420383338,True,2,0.0010350138
TNSR,2025-11-26 05:00:00,short,-0.0013626406,fixed_8h,8,0.14892,0.14937,2025-11-26 13:00:00,-0.003021756647864665,0.012516677099999998,0.0009,-0.015538433747864663,-0.016438433747864665,True,1,0.0013626406
LAYER,2025-11-26 06:00:00,short,-0.0011629958,fixed_8h,8,0.2474,0.23317,2025-11-26 14:00:00,0.05751818916734042,0.0050398505,0.0009,0.05247833866734042,0.05157833866734042,True,1,0.0011629958
MERL,2025-11-26 06:00:00,short,-0.0011619907,fixed_8h,8,0.27431,0.349,2025-11-26 14:00:00,-0.2722831832598155,0.007309442200000001,0.0009,-0.2795926254598155,-0.2804926254598155,True,1,0.0011619907
TNSR,2025-11-26 06:00:00,short,-0.0012558595,fixed_8h,8,0.14556,0.14835,2025-11-26 14:00:00,-0.019167353668590372,0.0131491372,0.0009,-0.03231649086859037,-0.03321649086859037,True,2,0.0012558595
MERL,2025-11-26 07:00:00,short,-0.0012654609,fixed_8h,8,0.26882,0.37346,2025-11-26 15:00:00,-0.389256751729782,0.007022322300000001,0.0009,-0.396279074029782,-0.39717907402978203,True,2,0.0012654609
RESOLV,2025-11-26 08:00:00,short,-0.0010216268,fixed_8h,8,0.13635,0.10192,2025-11-26 16:00:00,0.2525119178584525,0.0436594665,0.0009,0.2088524513584525,0.2079524513584525,True,1,0.0010216268
TNSR,2025-11-26 08:00:00,short,-0.0010743725,fixed_8h,8,0.14785,0.14794,2025-11-26 16:00:00,-0.0006087250591814608,0.015864812,0.0009,-0.016473537059181458,-0.01737353705918146,True,1,0.0010743725
MERL,2025-11-26 09:00:00,short,-0.0010255653,fixed_8h,8,0.28819,0.41038,2025-11-26 17:00:00,-0.42399111697144254,0.007229961,0.0009,-0.43122107797144255,-0.43212107797144256,True,1,0.0010255653
TNSR,2025-11-26 09:00:00,short,-0.001475337,fixed_8h,8,0.14678,0.14911,2025-11-26 17:00:00,-0.01587409728845891,0.017438145699999998,0.0009,-0.033312242988458904,-0.0342122429884589,True,2,0.001475337
OM,2025-11-26 10:00:00,short,-0.0021558783,fixed_8h,8,0.09069,0.08925,2025-11-26 18:00:00,0.015878266622560488,0.019034570599999998,0.0009,-0.0031563039774395105,-0.00405630397743951,True,1,0.0021558783
RESOLV,2025-11-26 10:00:00,short,-0.0032181086,fixed_8h,8,0.096661,0.10458,2025-11-26 18:00:00,-0.08192549218402469,0.0513121729,0.0009,-0.13323766508402468,-0.1341376650840247,True,1,0.0032181086
TNSR,2025-11-26 10:00:00,short,-0.0019277193,fixed_8h,8,0.14895,0.14751,2025-11-26 18:00:00,0.009667673716012064,0.0183315048,0.0009,-0.008663831083987935,-0.009563831083987935,True,3,0.0019277193
OM,2025-11-26 11:00:00,short,-0.0047137466,fixed_8h,8,0.09091,0.08768,2025-11-26 19:00:00,0.03552964470355308,0.0181148363,0.0009,0.017414808403553084,0.016514808403553082,True,2,0.0047137466
RESOLV,2025-11-26 11:00:00,short,-0.0081394953,fixed_8h,8,0.09384,0.10112,2025-11-26 19:00:00,-0.07757885763000846,0.05109621859999999,0.0009,-0.12867507623000846,-0.12957507623000847,True,2,0.0081394953
TNSR,2025-11-26 11:00:00,short,-0.0023439117,fixed_8h,8,0.15318,0.14678,2025-11-26 19:00:00,0.041780911346128845,0.0181273856,0.0009,0.023653525746128844,0.022753525746128843,True,4,0.0023439117
OM,2025-11-26 12:00:00,short,-0.0039783625,fixed_8h,8,0.08479,0.08707,2025-11-26 20:00:00,-0.02688996343908468,0.014788181899999999,0.0009,-0.04167814533908468,-0.042578145339084675,True,3,0.0039783625
RESOLV,2025-11-26 12:00:00,short,-0.0044943947,fixed_8h,8,0.09412,0.10002,2025-11-26 20:00:00,-0.06268593285167874,0.04497306089999999,0.0009,-0.10765899375167873,-0.10855899375167873,True,3,0.0044943947
TNSR,2025-11-26 12:00:00,short,-0.002165164,fixed_8h,8,0.15111,0.14754,2025-11-26 20:00:00,0.02362517371451254,0.017324013099999997,0.0009,0.006301160614512542,0.005401160614512542,True,5,0.002165164
OM,2025-11-26 13:00:00,short,-0.0017834565,fixed_8h,8,0.08722,0.08675,2025-11-26 21:00:00,0.005388672322861867,0.011946026,0.0009,-0.006557353677138133,-0.007457353677138133,True,4,0.0017834565
RESOLV,2025-11-26 13:00:00,short,-0.0078095568,fixed_8h,8,0.094853,0.10067,2025-11-26 21:00:00,-0.06132647359598525,0.042387385099999994,0.0009,-0.10371385869598523,-0.10461385869598523,True,4,0.0078095568
TNSR,2025-11-26 13:00:00,short,-0.0019951007,fixed_8h,8,0.14937,0.14808,2025-11-26 21:00:00,0.008636272343844235,0.0170558437,0.0009,-0.008419571356155765,-0.009319571356155765,True,6,0.0019951007
OM,2025-11-26 14:00:00,short,-0.0021152331,fixed_8h,8,0.08437,0.08787,2025-11-26 22:00:00,-0.04148393978902457,0.0110222563,0.0009,-0.05250619608902457,-0.05340619608902457,True,5,0.0021152331
RESOLV,2025-11-26 14:00:00,short,-0.0104066214,fixed_8h,8,0.09867,0.099989,2025-11-26 22:00:00,-0.013367791628661202,0.0363538636,0.0009,-0.049721655228661205,-0.0506216552286612,True,5,0.0104066214
TNSR,2025-11-26 14:00:00,short,-0.0023066866,fixed_8h,8,0.14835,0.14643,2025-11-26 22:00:00,0.012942366026289214,0.017109971,0.0009,-0.0041676049737107874,-0.005067604973710787,True,7,0.0023066866
MERL,2025-11-26 15:00:00,short,-0.0010887321,fixed_8h,8,0.37346,0.45376,2025-11-26 23:00:00,-0.21501633374390827,0.0273538587,0.0009,-0.24237019244390828,-0.2432701924439083,True,1,0.0010887321
OM,2025-11-26 15:00:00,short,-0.0016483658,fixed_8h,8,0.08645,0.08599,2025-11-26 23:00:00,0.005320994794679029,0.009659578100000002,0.0009,-0.0043385833053209725,-0.005238583305320972,True,6,0.0016483658
RESOLV,2025-11-26 15:00:00,short,-0.0080362885,fixed_8h,8,0.1009,0.09659,2025-11-26 23:00:00,0.04271555996035687,0.0278979891,0.0009,0.014817570860356871,0.013917570860356871,True,6,0.0080362885
TNSR,2025-11-26 15:00:00,short,-0.0025765202,fixed_8h,8,0.14829,0.1448,2025-11-26 23:00:00,0.023534965270753206,0.0161873708,0.0009,0.007347594470753206,0.0064475944707532064,True,8,0.0025765202
MERL,2025-11-26 16:00:00,short,-0.0012887759,fixed_8h,8,0.39623,0.47111,2025-11-27 00:00:00,-0.1889811473134289,0.030211685100000003,0.0009,-0.2191928324134289,-0.22009283241342892,True,2,0.0012887759
OM,2025-11-26 16:00:00,short,-0.0012122405,fixed_8h,8,0.08584,0.08505,2025-11-27 00:00:00,0.009203168685927295,0.0089597232,0.0009,0.00024344548592729505,-0.0006565545140727049,True,7,0.0012122405
RESOLV,2025-11-26 16:00:00,short,-0.0053856546,fixed_8h,8,0.10192,0.099369,2025-11-27 00:00:00,0.0250294348508634,0.021678313200000004,0.0009,0.0033511216508633965,0.0024511216508633967,True,7,0.0053856546
TNSR,2025-11-26 16:00:00,short,-0.0026477062,fixed_8h,8,0.14794,0.14892,2025-11-27 00:00:00,-0.006624307151547984,0.0150889867,0.0009,-0.021713293851547983,-0.022613293851547984,True,9,0.0026477062
OM,2025-11-26 17:00:00,short,-0.0014272873,fixed_8h,8,0.08649,0.08652,2025-11-27 01:00:00,-0.000346860908775607,0.0089169034,0.0009,-0.009263764308775608,-0.010163764308775608,True,8,0.0014272873
RESOLV,2025-11-26 17:00:00,short,-0.003822053,fixed_8h,8,0.10514,0.098148,2025-11-27 01:00:00,0.06650180711432374,0.018298861899999998,0.0009,0.04820294521432374,0.047302945214323745,True,8,0.003822053
TNSR,2025-11-26 17:00:00,short,-0.0023686961,fixed_8h,8,0.14911,0.14819,2025-11-27 01:00:00,0.00616994165381265,0.013760305599999998,0.0009,-0.007590363946187348,-0.008490363946187348,True,10,0.0023686961
OM,2025-11-26 18:00:00,short,-0.001236144,fixed_8h,8,0.08925,0.08857,2025-11-27 02:00:00,0.00761904761904762,0.0083076577,0.0009,-0.0006886100809523803,-0.0015886100809523803,True,9,0.001236144
RESOLV,2025-11-26 18:00:00,short,-0.0030021543,fixed_8h,8,0.10458,0.10013,2025-11-27 02:00:00,0.04255115700898842,0.0169876096,0.0009,0.025563547408988422,0.02466354740898842,True,9,0.0030021543
TNSR,2025-11-26 18:00:00,short,-0.0017236001,fixed_8h,8,0.14751,0.14665,2025-11-27 02:00:00,0.005830113212663546,0.012870376999999999,0.0009,-0.007040263787336453,-0.007940263787336452,True,11,0.0017236001
MERL,2025-11-26 19:00:00,short,-0.002601525,fixed_8h,8,0.46929,0.45685,2025-11-27 03:00:00,0.02650812930171111,0.049015979,0.0009,-0.022507849698288892,-0.023407849698288893,True,1,0.002601525
OM,2025-11-26 19:00:00,short,-0.0013870922,fixed_8h,8,0.08768,0.08513,2025-11-27 03:00:00,0.029083029197080258,0.0079707597,0.0009,0.02111226949708026,0.020212269497080257,True,10,0.0013870922
RESOLV,2025-11-26 19:00:00,short,-0.0020163376,fixed_8h,8,0.10112,0.10067,2025-11-27 03:00:00,0.00445015822784816,0.0164667695,0.0009,-0.01201661127215184,-0.012916611272151839,True,10,0.0020163376
TNSR,2025-11-26 19:00:00,short,-0.0015405392,fixed_8h,8,0.14678,0.14717,2025-11-27 03:00:00,-0.0026570377435618034,0.012763638299999998,0.0009,-0.015420676043561801,-0.016320676043561803,True,12,0.0015405392
KAITO,2025-11-26 20:00:00,short,-0.001015798,fixed_8h,8,0.74043,0.73124,2025-11-27 04:00:00,0.012411706710965292,0.0047200851,0.0009,0.007691621610965291,0.006791621610965292,True,1,0.001015798
MERL,2025-11-26 20:00:00,short,-0.0056853485,fixed_8h,8,0.40726,0.454,2025-11-27 04:00:00,-0.11476697932524678,0.0523059669,0.0009,-0.16707294622524677,-0.16797294622524678,True,2,0.0056853485
OM,2025-11-26 20:00:00,short,-0.0011362066,fixed_8h,8,0.08707,0.08522,2025-11-27 04:00:00,0.021247272309635818,0.0073969045,0.0009,0.013850367809635819,0.01295036780963582,True,11,0.0011362066
RESOLV,2025-11-26 20:00:00,short,-0.0019087189,fixed_8h,8,0.10002,0.10186,2025-11-27 04:00:00,-0.018396320735852914,0.016950342900000002,0.0009,-0.03534666363585291,-0.03624666363585291,True,11,0.0019087189
TNSR,2025-11-26 20:00:00,short,-0.0018969946,fixed_8h,8,0.14754,0.14675,2025-11-27 04:00:00,0.005354480140978805,0.012819924300000002,0.0009,-0.007465444159021197,-0.008365444159021197,True,13,0.0018969946
ACE,2025-11-26 21:00:00,short,-0.0084264532,fixed_8h,8,0.2533,0.2339,2025-11-27 05:00:00,0.07658902487169375,0.0197051632,0.0009,0.05688386167169375,0.05598386167169375,True,1,0.0084264532
MERL,2025-11-26 21:00:00,short,-0.0078714773,fixed_8h,8,0.39252,0.3121,2025-11-27 05:00:00,0.2048812799347804,0.05603917609999999,0.0009,0.14884210383478041,0.1479421038347804,True,3,0.0078714773
RESOLV,2025-11-26 21:00:00,short,-0.0017760353,fixed_8h,8,0.10067,0.09712,2025-11-27 05:00:00,0.03526373298897385,0.0179783377,0.0009,0.017285395288973854,0.016385395288973852,True,12,0.0017760353
TNSR,2025-11-26 21:00:00,short,-0.002049228,fixed_8h,8,0.14808,0.14598,2025-11-27 05:00:00,0.014181523500810311,0.012467122400000002,0.0009,0.0017144011008103088,0.0008144011008103089,True,14,0.002049228
ACE,2025-11-26 22:00:00,short,-0.0043238996,fixed_8h,8,0.2557,0.2364,2025-11-27 06:00:00,0.07547907704341018,0.011374940799999999,0.0009,0.06410413624341019,0.06320413624341019,True,2,0.0043238996
MERL,2025-11-26 22:00:00,short,-0.0069035398,fixed_8h,8,0.41091,0.3248,2025-11-27 06:00:00,0.2095592708865689,0.06248872080000001,0.0009,0.14707055008656889,0.14617055008656887,True,4,0.0069035398
RESOLV,2025-11-26 22:00:00,short,-0.0019507469,fixed_8h,8,0.099989,0.09651,2025-11-27 06:00:00,0.03479382732100527,0.0199436045,0.0009,0.01485022282100527,0.01395022282100527,True,13,0.0019507469
TNSR,2025-11-26 22:00:00,short,-0.0013840864,fixed_8h,8,0.14643,0.14596,2025-11-27 06:00:00,0.0032097247831728345,0.012005555000000001,0.0009,-0.008795830216827167,-0.009695830216827166,True,15,0.0013840864
ACE,2025-11-26 23:00:00,short,-0.0018073889,fixed_8h,8,0.255,0.2324,2025-11-27 07:00:00,0.0886274509803922,0.007069885600000001,0.0009,0.08155756538039219,0.08065756538039219,True,3,0.0018073889
MERL,2025-11-26 23:00:00,short,-0.0039465585,fixed_8h,8,0.45376,0.30306,2025-11-27 07:00:00,0.3321138928067701,0.06469688629999999,0.0009,0.26741700650677014,0.2665170065067701,True,5,0.0039465585
RESOLV,2025-11-26 23:00:00,short,-0.0018166126,fixed_8h,8,0.09659,0.094747,2025-11-27 07:00:00,0.019080650170825112,0.023536168899999998,0.0009,-0.004455518729174886,-0.0053555187291748855,True,14,0.0018166126
TNSR,2025-11-26 23:00:00,short,-0.0014781361,fixed_8h,8,0.1448,0.1396,2025-11-27 07:00:00,0.03591160220994482,0.0121816787,0.0009,0.02372992350994482,0.022829923509944818,True,16,0.0014781361
ACE,2025-11-27 00:00:00,short,-0.0027190874,fixed_8h,8,0.2505,0.2368,2025-11-27 08:00:00,0.05469061876247501,0.005351891299999999,0.0009,0.04933872746247501,0.04843872746247501,True,4,0.0027190874
MERL,2025-11-27 00:00:00,short,-0.0054212215,fixed_8h,8,0.47111,0.27321,2025-11-27 08:00:00,0.4200717454522298,0.061915979999999995,0.0009,0.3581557654522298,0.3572557654522298,True,6,0.0054212215
OM,2025-11-27 00:00:00,short,-0.0011694207,fixed_8h,8,0.08505,0.08361,2025-11-27 08:00:00,0.016931216931216894,0.006487201100000001,0.0009,0.010444015831216893,0.009544015831216893,True,1,0.0011694207
RESOLV,2025-11-27 00:00:00,short,-0.0020062033,fixed_8h,8,0.099369,0.098219,2025-11-27 08:00:00,0.01157302579275225,0.0288357406,0.0009,-0.01726271480724775,-0.01816271480724775,True,15,0.0020062033
TNSR,2025-11-27 00:00:00,short,-0.0013190251,fixed_8h,8,0.14892,0.13925,2025-11-27 08:00:00,0.06493419285522417,0.0122692896,0.0009,0.052664903255224174,0.051764903255224176,True,17,0.0013190251
MERL,2025-11-27 01:00:00,short,-0.0092823894,fixed_8h,8,0.46054,0.28617,2025-11-27 09:00:00,0.3786207495548704,0.05733165850000001,0.0009,0.3212890910548704,0.3203890910548704,True,7,0.0092823894
RESOLV,2025-11-27 01:00:00,short,-0.0025108007,fixed_8h,8,0.098148,0.09574,2025-11-27 09:00:00,0.02453437665566281,0.0340416,0.0009,-0.00950722334433719,-0.01040722334433719,True,16,0.0025108007
TNSR,2025-11-27 01:00:00,short,-0.0014787675,fixed_8h,8,0.14819,0.13767,2025-11-27 09:00:00,0.07098994534044134,0.0125810716,0.0009,0.05840887374044134,0.05750887374044134,True,18,0.0014787675
MERL,2025-11-27 02:00:00,short,-0.007303919,fixed_8h,8,0.46372,0.28469,2025-11-27 10:00:00,0.38607349262485985,0.0494071049,0.0009,0.33666638772485985,0.33576638772485984,True,8,0.007303919
RESOLV,2025-11-27 02:00:00,short,-0.0024813142,fixed_8h,8,0.10013,0.095933,2025-11-27 10:00:00,0.041915509837211554,0.0381504493,0.0009,0.0037650605372115536,0.002865060537211554,True,17,0.0024813142
TNSR,2025-11-27 02:00:00,short,-0.0016168614,fixed_8h,8,0.14665,0.14033,2025-11-27 10:00:00,0.043095806341629676,0.0137576511,0.0009,0.029338155241629676,0.028438155241629674,True,19,0.0016168614
MERL,2025-11-27 03:00:00,short,-0.0058915129,fixed_8h,8,0.45685,0.28155,2025-11-27 11:00:00,0.3837145671445769,0.0444955402,0.0009,0.3392190269445769,0.3383190269445769,True,9,0.0058915129
RESOLV,2025-11-27 03:00:00,short,-0.002499911,fixed_8h,8,0.10067,0.095879,2025-11-27 11:00:00,0.04759113936624605,0.041262243899999995,0.0009,0.006328895466246057,0.005428895466246057,True,18,0.002499911
TNSR,2025-11-27 03:00:00,short,-0.0015968252,fixed_8h,8,0.14717,0.13931,2025-11-27 11:00:00,0.05340762383637974,0.0148207173,0.0009,0.038586906536379736,0.03768690653637974,True,20,0.0015968252
MERL,2025-11-27 04:00:00,short,-0.0094185577,fixed_8h,8,0.454,0.28471,2025-11-27 12:00:00,0.37288546255506605,0.040632577399999995,0.0009,0.33225288515506607,0.33135288515506606,True,10,0.0094185577
RESOLV,2025-11-27 04:00:00,short,-0.0029367137,fixed_8h,8,0.10186,0.09354,2025-11-27 12:00:00,0.08168073826821134,0.044192129000000004,0.0009,0.03748860926821134,0.03658860926821134,True,19,0.0029367137
SUPER,2025-11-27 04:00:00,short,-0.0011612071,fixed_8h,8,0.22211,0.2714,2025-11-27 12:00:00,-0.22191706811940018,0.0182259306,0.0009,-0.24014299871940017,-0.2410429987194002,True,1,0.0011612071
TNSR,2025-11-27 04:00:00,short,-0.0015441927,fixed_8h,8,0.14675,0.13974,2025-11-27 12:00:00,0.047768313458262275,0.014982490800000001,0.0009,0.03278582265826227,0.03188582265826227,True,21,0.0015441927
MERL,2025-11-27 05:00:00,short,-0.014321022,fixed_8h,8,0.3121,0.28445,2025-11-27 13:00:00,0.08859339955142585,0.0325632669,0.0009,0.056030132651425854,0.055130132651425856,True,11,0.014321022
RESOLV,2025-11-27 05:00:00,short,-0.0037413021,fixed_8h,8,0.09712,0.090699,2025-11-27 13:00:00,0.06611408566721577,0.04605843440000001,0.0009,0.020055651267215764,0.019155651267215763,True,20,0.0037413021
SUPER,2025-11-27 05:00:00,short,-0.0012546563,fixed_8h,8,0.22152,0.26254,2025-11-27 13:00:00,-0.18517515348501265,0.023773333599999995,0.0009,-0.20894848708501265,-0.20984848708501266,True,2,0.0012546563
TNSR,2025-11-27 05:00:00,short,-0.0015876606,fixed_8h,8,0.14598,0.13697,2025-11-27 13:00:00,0.061720783668995687,0.015036173799999998,0.0009,0.04668460986899569,0.04578460986899569,True,22,0.0015876606
MERL,2025-11-27 06:00:00,short,-0.0091117053,fixed_8h,8,0.3248,0.28927,2025-11-27 14:00:00,0.10939039408866981,0.019042379900000003,0.0009,0.0903480141886698,0.08944801418866981,True,12,0.0091117053
RESOLV,2025-11-27 06:00:00,short,-0.0055433113,fixed_8h,8,0.09651,0.090036,2025-11-27 14:00:00,0.06708113148896482,0.0464268175,0.0009,0.020654313988964813,0.019754313988964812,True,21,0.0055433113
TNSR,2025-11-27 06:00:00,short,-0.0015602101,fixed_8h,8,0.14596,0.13574,2025-11-27 14:00:00,0.07001918333790084,0.0148083729,0.0009,0.05521081043790085,0.05431081043790085,True,23,0.0015602101
MERL,2025-11-27 07:00:00,short,-0.0011656522,fixed_8h,8,0.30306,0.28069,2025-11-27 15:00:00,0.07381376625090741,0.0105858326,0.0009,0.06322793365090741,0.06232793365090741,True,13,0.0011656522
RESOLV,2025-11-27 07:00:00,short,-0.0071161843,fixed_8h,8,0.094747,0.089472,2025-11-27 15:00:00,0.05567458600272306,0.045015473699999996,0.0009,0.010659112302723067,0.009759112302723067,True,22,0.0071161843
TNSR,2025-11-27 07:00:00,short,-0.001565747,fixed_8h,8,0.1396,0.12798,2025-11-27 15:00:00,0.08323782234957014,0.014398682699999998,0.0009,0.06883913964957014,0.06793913964957014,True,24,0.001565747
RESOLV,2025-11-27 08:00:00,short,-0.0072120627,fixed_8h,8,0.098219,0.09053,2025-11-27 16:00:00,0.07828424235636691,0.0412822708,0.0009,0.03700197155636691,0.036101971556366914,True,23,0.0072120627
TNSR,2025-11-27 08:00:00,short,-0.0016308071,fixed_8h,8,0.13925,0.13665,2025-11-27 16:00:00,0.018671454219030655,0.013781379299999999,0.0009,0.004890074919030657,0.003990074919030657,True,25,0.0016308071
MERL,2025-11-27 09:00:00,short,-0.0013578358,fixed_8h,8,0.28617,0.29787,2025-11-27 17:00:00,-0.04088478876192488,0.0096315584,0.0009,-0.05051634716192488,-0.05141634716192488,True,1,0.0013578358
RESOLV,2025-11-27 09:00:00,short,-0.00661965,fixed_8h,8,0.09574,0.089978,2025-11-27 17:00:00,0.06018383120952583,0.0368088234,0.0009,0.023375007809525825,0.022475007809525823,True,24,0.00661965
SUPER,2025-11-27 09:00:00,short,-0.0041256774,fixed_8h,8,0.25988,0.25677,2025-11-27 17:00:00,0.011967061720794219,0.0506466634,0.0009,-0.03867960167920578,-0.03957960167920578,True,1,0.0041256774
TNSR,2025-11-27 09:00:00,short,-0.002655347,fixed_8h,8,0.13767,0.13655,2025-11-27 17:00:00,0.00813539623737911,0.0133192981,0.0009,-0.005183901862620889,-0.006083901862620889,True,26,0.002655347
ACE,2025-11-27 10:00:00,short,-0.0010505806,fixed_8h,8,0.2682,0.2441,2025-11-27 18:00:00,0.08985831469052939,0.0179236687,0.0009,0.0719346459905294,0.0710346459905294,True,1,0.0010505806
MERL,2025-11-27 10:00:00,short,-0.0023923543,fixed_8h,8,0.28469,0.30094,2025-11-27 18:00:00,-0.05707963047525374,0.008818952800000002,0.0009,-0.06589858327525375,-0.06679858327525375,True,2,0.0023923543
RESOLV,2025-11-27 10:00:00,short,-0.0055931088,fixed_8h,8,0.095933,0.090341,2025-11-27 18:00:00,0.058290682038506035,0.0327183312,0.0009,0.025572350838506036,0.024672350838506035,True,25,0.0055931088
SUPER,2025-11-27 10:00:00,short,-0.00461169,fixed_8h,8,0.25655,0.26055,2025-11-27 18:00:00,-0.015591502631066083,0.0498980244,0.0009,-0.06548952703106609,-0.06638952703106608,True,2,0.00461169
TNSR,2025-11-27 10:00:00,short,-0.0026799276,fixed_8h,8,0.14033,0.13603,2025-11-27 18:00:00,0.030642058006128396,0.0143499512,0.0009,0.016292106806128394,0.015392106806128394,True,27,0.0026799276
